@relation 'Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-V-R2,6,10-11,13-14,16-17'

@attribute Perimeter numeric
@attribute Eccentricity numeric
@attribute Solidity numeric
@attribute roundness numeric
@attribute ShapeFactor1 numeric
@attribute ShapeFactor2 numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.111599,0.518094,0.93252,0.897423,0.504287,0.696424,0.975959,SEKER
0.107138,0.549802,0.95459,0.93345,0.512671,0.671408,0.986039,SEKER
0.108586,0.274029,0.923388,0.922179,0.457165,0.856299,0.974241,SEKER
0.107274,0.540192,0.952821,0.933528,0.50961,0.679358,0.990466,SEKER
0.11161,0.556774,0.946201,0.898556,0.514257,0.665682,0.991563,SEKER
0.106064,0.527599,0.953951,0.943916,0.506287,0.688891,0.98197,SEKER
0.107336,0.454647,0.961373,0.934428,0.488363,0.744183,0.983279,SEKER
0.105213,0.501357,0.955485,0.951998,0.499301,0.709294,0.981865,SEKER
0.109182,0.602249,0.938231,0.919709,0.52839,0.624545,0.97032,SEKER
0.12321,0.411273,0.854379,0.811107,0.479124,0.774601,0.988874,SEKER
0.102964,0.400504,0.966192,0.971306,0.477063,0.781559,0.98655,SEKER
0.106969,0.544909,0.953681,0.938087,0.510631,0.674498,0.982605,SEKER
0.107234,0.49647,0.950065,0.936884,0.497698,0.712824,0.983879,SEKER
0.110172,0.397605,0.934672,0.913264,0.476595,0.781811,0.969128,SEKER
0.105212,0.4877,0.963691,0.95391,0.495485,0.719464,0.984562,SEKER
0.104528,0.506985,0.964059,0.95961,0.50008,0.705126,0.990931,SEKER
0.119227,0.537867,0.84842,0.842647,0.508947,0.678115,0.955745,SEKER
0.107097,0.411532,0.94129,0.938549,0.479117,0.772899,0.9742,SEKER
0.106979,0.525656,0.961519,0.93995,0.504812,0.690088,0.988622,SEKER
0.104375,0.521524,0.963003,0.961767,0.503745,0.693119,0.985479,SEKER
0.108706,0.375033,0.93076,0.926741,0.471882,0.796587,0.978026,SEKER
0.111252,0.590291,0.922373,0.906504,0.523553,0.63483,0.977041,SEKER
0.105676,0.552188,0.969336,0.952395,0.511789,0.667879,0.985745,SEKER
0.112108,0.404829,0.927229,0.901046,0.476902,0.777393,0.984848,SEKER
0.107766,0.568247,0.949218,0.936569,0.516033,0.654391,0.990785,SEKER
0.104228,0.376399,0.963538,0.966057,0.471621,0.795135,0.978059,SEKER
0.121361,0.279968,0.661715,0.830034,0.460553,0.835051,0.776337,SEKER
0.105497,0.481425,0.936072,0.955838,0.492903,0.723611,0.990771,SEKER
0.103684,0.450165,0.963971,0.97183,0.485612,0.746395,0.993027,SEKER
0.109254,0.448585,0.927734,0.925875,0.485559,0.746466,0.978874,SEKER
0.113687,0.647248,0.954455,0.890629,0.543956,0.578052,0.912062,SEKER
0.108593,0.467822,0.921207,0.931796,0.489461,0.733246,0.989628,SEKER
0.118216,0.552984,0.899055,0.856185,0.511205,0.666046,0.981415,SEKER
0.108217,0.37716,0.938809,0.935991,0.47086,0.794788,0.989731,SEKER
0.111723,0.508229,0.927588,0.908885,0.498745,0.701714,0.982816,SEKER
0.116226,0.630248,0.906158,0.873806,0.536359,0.594912,0.937828,SEKER
0.112035,0.580888,0.945518,0.907081,0.518899,0.641839,0.981667,SEKER
0.116388,0.635123,0.936766,0.872902,0.536756,0.593578,0.99195,SEKER
0.112669,0.577101,0.927299,0.902339,0.517777,0.644718,0.976709,SEKER
0.111072,0.429172,0.925846,0.915179,0.480348,0.759823,0.989462,SEKER
0.105197,0.49611,0.967867,0.963403,0.495912,0.709444,0.963572,SEKER
0.114882,0.472124,0.927327,0.885203,0.490577,0.726026,0.94532,SEKER
0.110314,0.506682,0.933594,0.922625,0.497874,0.702164,0.980036,SEKER
0.108728,0.484516,0.943121,0.936219,0.492007,0.719851,0.99367,SEKER
0.106131,0.521698,0.967241,0.957637,0.501341,0.690919,0.990035,SEKER
0.106598,0.374056,0.94168,0.954026,0.46949,0.79484,0.980388,SEKER
0.113676,0.588136,0.921374,0.897706,0.520097,0.635273,0.990176,SEKER
0.112957,0.517086,0.907967,0.903682,0.499946,0.69369,0.982644,SEKER
0.110453,0.436787,0.956006,0.923947,0.481376,0.752653,0.976251,SEKER
0.119961,0.530357,0.885559,0.849414,0.504148,0.680719,0.947831,SEKER
0.105095,0.539985,0.971371,0.968296,0.506053,0.675002,0.978527,SEKER
0.119345,0.514297,0.912013,0.854479,0.498979,0.696002,0.986763,SEKER
0.113984,0.549865,0.934898,0.896211,0.508452,0.667653,0.990903,SEKER
0.106355,0.414183,0.958603,0.958265,0.476369,0.768803,0.988209,SEKER
0.115964,0.524053,0.921848,0.881101,0.501937,0.686577,0.963022,SEKER
0.112725,0.480223,0.936398,0.906852,0.490411,0.722135,0.990441,SEKER
0.10942,0.510728,0.950607,0.933574,0.497617,0.699542,1,SEKER
0.104748,0.422647,0.965939,0.972245,0.477928,0.762993,0.98876,SEKER
0.10874,0.583054,0.96375,0.939183,0.518021,0.639595,0.994273,SEKER
0.109794,0.525494,0.940467,0.931432,0.501568,0.686669,0.984994,SEKER
0.110359,0.578034,0.958687,0.926844,0.51656,0.64296,0.982005,SEKER
0.109498,0.5008,0.949952,0.934109,0.495802,0.704056,0.958217,SEKER
0.118738,0.594427,0.919437,0.861189,0.521436,0.628922,0.987576,SEKER
0.120103,0.665797,0.941609,0.850943,0.547791,0.560313,0.948785,SEKER
0.10912,0.507446,0.957274,0.93773,0.496779,0.700542,0.983208,SEKER
0.109057,0.509176,0.941252,0.938299,0.497384,0.69863,0.975122,SEKER
0.109345,0.537091,0.955461,0.936056,0.505316,0.674595,0.947112,SEKER
0.107876,0.558642,0.963545,0.949187,0.510609,0.658164,0.96981,SEKER
0.113529,0.523196,0.925733,0.903607,0.500986,0.686387,0.961482,SEKER
0.102518,0.23827,0.971957,0.99448,0.447376,0.870484,0.996321,SEKER
0.115416,0.628589,0.935569,0.889206,0.532399,0.597637,0.988483,SEKER
0.110313,0.20853,0.925068,0.930255,0.444157,0.882367,0.970631,SEKER
0.111922,0.568348,0.950502,0.917463,0.512754,0.650925,0.988147,SEKER
0.109809,0.476994,0.939626,0.934996,0.488672,0.723273,0.988236,SEKER
0.116734,0.668324,0.926227,0.880073,0.54721,0.559204,0.983156,SEKER
0.109691,0.366699,0.949822,0.936277,0.466489,0.797619,0.982285,SEKER
0.108871,0.519614,0.963317,0.943477,0.499112,0.690018,0.980772,SEKER
0.10736,0.462475,0.965882,0.956206,0.48517,0.733521,0.986625,SEKER
0.114278,0.499666,0.931043,0.900807,0.494388,0.703635,0.956962,SEKER
0.111717,0.53372,0.940518,0.921972,0.502438,0.678501,0.98214,SEKER
0.112811,0.502819,0.940528,0.913343,0.494362,0.702926,0.984451,SEKER
0.109108,0.583481,0.963054,0.943351,0.517103,0.636019,0.968194,SEKER
0.106069,0.45014,0.965978,0.968736,0.481931,0.742398,0.993148,SEKER
0.108961,0.396151,0.951805,0.944934,0.471624,0.776948,0.965023,SEKER
0.105365,0.428484,0.953647,0.975235,0.477533,0.756423,0.98045,SEKER
0.107251,0.432572,0.962768,0.960079,0.47861,0.752249,0.963725,SEKER
0.109096,0.455232,0.945363,0.945268,0.482828,0.737916,0.986579,SEKER
0.110473,0.518713,0.951988,0.93556,0.497752,0.689433,0.979084,SEKER
0.109572,0.535079,0.955253,0.942919,0.502018,0.67659,0.981743,SEKER
0.109781,0.542736,0.9582,0.941958,0.503897,0.670348,0.983681,SEKER
0.109493,0.406458,0.954961,0.944747,0.472304,0.770454,0.982343,SEKER
0.112274,0.590137,0.945932,0.922619,0.517485,0.630686,0.992086,SEKER
0.126902,0.681082,0.915324,0.811109,0.550166,0.545546,0.993421,SEKER
0.108611,0.590149,0.969208,0.953717,0.517314,0.63012,0.987425,SEKER
0.115619,0.696241,0.946373,0.897148,0.557402,0.528466,0.961431,SEKER
0.109153,0.432499,0.976869,0.949892,0.47676,0.753064,0.992529,SEKER
0.123278,0.212658,0.858041,0.838827,0.443238,0.874642,0.934813,SEKER
0.110399,0.465846,0.937756,0.939947,0.483888,0.729373,0.991775,SEKER
0.109781,0.493366,0.949335,0.945164,0.490595,0.707888,0.976557,SEKER
0.121603,0.638243,0.926949,0.851904,0.533365,0.586285,0.986015,SEKER
0.111493,0.598758,0.95405,0.93137,0.520106,0.621406,0.973261,SEKER
0.110902,0.494084,0.955193,0.937127,0.490024,0.708638,0.998881,SEKER
0.114124,0.196869,0.906893,0.911368,0.440531,0.883532,0.960444,SEKER
0.11524,0.391779,0.895079,0.902808,0.468215,0.780145,0.998597,SEKER
0.114849,0.675044,0.95597,0.90627,0.547074,0.550588,0.987234,SEKER
0.108649,0.559882,0.960703,0.956998,0.507541,0.654687,0.979591,SEKER
0.112211,0.536826,0.945903,0.928257,0.501242,0.672802,0.968966,SEKER
0.148728,0.538355,0.824651,0.664293,0.50156,0.671716,0.971708,SEKER
0.107313,0.50252,0.979223,0.96885,0.492074,0.700279,0.978045,SEKER
0.113909,0.462935,0.946676,0.915394,0.482514,0.730174,0.986265,SEKER
0.114554,0.514923,0.940236,0.911031,0.494715,0.691032,0.987081,SEKER
0.12183,0.529281,0.908305,0.855159,0.498355,0.679235,0.98291,SEKER
0.115709,0.593041,0.942819,0.90274,0.517695,0.623634,0.946301,SEKER
0.108876,0.470763,0.951495,0.958344,0.483695,0.724446,0.992303,SEKER
0.113015,0.516945,0.950783,0.924728,0.495026,0.688825,0.982486,SEKER
0.113581,0.5023,0.946479,0.920544,0.491215,0.700203,0.984436,SEKER
0.107388,0.508545,0.979384,0.971682,0.492654,0.695367,0.985344,SEKER
0.118959,0.64133,0.942557,0.878714,0.533047,0.581705,0.980385,SEKER
0.128823,0.639813,0.867012,0.804511,0.532311,0.583548,0.987611,SEKER
0.113774,0.50922,0.942575,0.919889,0.493042,0.693736,0.970746,SEKER
0.125606,0.475369,0.910605,0.828427,0.4853,0.717958,0.952896,SEKER
0.135791,0.287905,0.85496,0.755042,0.451145,0.836009,0.947648,SEKER
0.111837,0.355526,0.943676,0.935837,0.460768,0.800548,0.988141,SEKER
0.108474,0.388392,0.955225,0.963713,0.466591,0.779713,0.984128,SEKER
0.108091,0.302395,0.942614,0.966899,0.452441,0.830708,0.981552,SEKER
0.113388,0.573863,0.948042,0.923989,0.510552,0.641204,0.972014,SEKER
0.127553,0.475113,0.880001,0.815357,0.484184,0.720175,0.986484,SEKER
0.122311,0.557372,0.924348,0.854646,0.505273,0.655909,0.986742,SEKER
0.115201,0.502411,0.949523,0.91011,0.490822,0.69908,0.977863,SEKER
0.113665,0.216518,0.918639,0.922602,0.440659,0.874554,0.986529,SEKER
0.126868,0.569752,0.879702,0.820957,0.509368,0.643695,0.96003,SEKER
0.116021,0.649758,0.914732,0.904231,0.535345,0.573841,0.990497,SEKER
0.106091,0.479011,0.986033,0.98549,0.484947,0.716841,0.983045,SEKER
0.114158,0.429975,0.94597,0.919172,0.474455,0.751089,0.974936,SEKER
0.111255,0.534063,0.959664,0.94275,0.498957,0.673584,0.969968,SEKER
0.108888,0.536478,0.980248,0.962211,0.499361,0.672381,0.980977,SEKER
0.109244,0.530327,0.963661,0.959806,0.497643,0.677037,0.978726,SEKER
0.115455,0.323107,0.930203,0.909452,0.45534,0.817425,0.968712,SEKER
0.110155,0.529304,0.967638,0.952453,0.497166,0.678326,0.986323,SEKER
0.110188,0.505315,0.962277,0.953084,0.491514,0.694705,0.954683,SEKER
0.113473,0.497654,0.941133,0.927614,0.488504,0.702871,0.992684,SEKER
0.129982,0.474259,0.901524,0.802512,0.482762,0.719738,0.989083,SEKER
0.120947,0.51249,0.917624,0.870515,0.492064,0.690213,0.98006,SEKER
0.109374,0.52789,0.957779,0.963008,0.495735,0.678968,0.992763,SEKER
0.119032,0.396117,0.898396,0.885808,0.466662,0.772426,0.976649,SEKER
0.107506,0.508746,0.983374,0.978949,0.491061,0.692861,0.978058,SEKER
0.113421,0.179541,0.932342,0.930507,0.435182,0.889767,0.988979,SEKER
0.120731,0.430945,0.917337,0.873049,0.47343,0.74901,0.974389,SEKER
0.109131,0.557126,0.980157,0.96604,0.503842,0.654136,0.979141,SEKER
0.136771,0.578991,0.903115,0.755846,0.510589,0.634578,0.962231,SEKER
0.113106,0.61981,0.961112,0.934158,0.523653,0.598719,0.964181,SEKER
0.115773,0.589836,0.943955,0.913853,0.513063,0.626469,0.986382,SEKER
0.129332,0.410016,0.893286,0.810455,0.469113,0.761508,0.960278,SEKER
0.112567,0.54626,0.963725,0.940274,0.499888,0.66355,0.994649,SEKER
0.113542,0.613926,0.962688,0.933105,0.52115,0.603338,0.961221,SEKER
0.115047,0.471626,0.942992,0.921322,0.481109,0.720315,0.986751,SEKER
0.1104,0.517214,0.970622,0.95934,0.492066,0.685797,0.985359,SEKER
0.108931,0.479691,0.973149,0.971722,0.483618,0.711868,0.952052,SEKER
0.11842,0.57928,0.92838,0.895216,0.510814,0.630761,0.918756,SEKER
0.107924,0.396299,0.973522,0.980403,0.465502,0.771598,0.983337,SEKER
0.110989,0.300634,0.963477,0.955179,0.450114,0.826612,0.957884,SEKER
0.109748,0.465494,0.959208,0.966062,0.47949,0.724037,0.981867,SEKER
0.113365,0.529587,0.956712,0.936644,0.494987,0.675584,0.983404,SEKER
0.112919,0.497695,0.945269,0.940469,0.486668,0.700855,0.991979,SEKER
0.113116,0.59476,0.95817,0.939085,0.513927,0.620803,0.977558,SEKER
0.112812,0.533311,0.938888,0.942134,0.495718,0.672503,0.984997,SEKER
0.107664,0.44876,0.975803,0.985173,0.475314,0.736042,0.988927,SEKER
0.113037,0.410181,0.930368,0.940936,0.467854,0.760868,0.969771,SEKER
0.114486,0.489744,0.950396,0.929694,0.484669,0.705364,0.977041,SEKER
0.117843,0.500151,0.92152,0.903261,0.486858,0.698228,0.988272,SEKER
0.111406,0.521549,0.967628,0.955578,0.49209,0.68168,0.989562,SEKER
0.11469,0.521417,0.94259,0.92889,0.492104,0.681635,0.98737,SEKER
0.117459,0.564243,0.943321,0.907068,0.5038,0.646884,0.98699,SEKER
0.112674,0.500586,0.963381,0.946156,0.486703,0.697359,0.985355,SEKER
0.122667,0.366393,0.928766,0.867424,0.459217,0.788417,0.973819,SEKER
0.111742,0.53495,0.975241,0.954521,0.495199,0.670818,0.991514,SEKER
0.115904,0.566234,0.946653,0.921247,0.504956,0.641988,0.943112,SEKER
0.116762,0.531337,0.932395,0.914405,0.494479,0.672595,0.976376,SEKER
0.116865,0.532765,0.942736,0.913693,0.494699,0.671843,0.982473,SEKER
0.1146,0.546188,0.963469,0.932125,0.498325,0.660816,0.980108,SEKER
0.113825,0.424045,0.932084,0.938601,0.469209,0.752306,0.992634,SEKER
0.113207,0.444133,0.947053,0.943665,0.473502,0.737928,0.984382,SEKER
0.112754,0.383562,0.962431,0.947725,0.461816,0.777262,0.974229,SEKER
0.119288,0,0.915828,0.896288,0.417622,0.948866,0.986065,SEKER
0.114038,0.426117,0.949339,0.939234,0.469001,0.750705,0.997781,SEKER
0.114519,0.431917,0.951128,0.935447,0.47062,0.745174,0.976229,SEKER
0.11443,0.510528,0.949012,0.936533,0.488237,0.688398,0.980914,SEKER
0.118136,0.577577,0.94084,0.907194,0.507678,0.631105,0.934561,SEKER
0.111328,0.398349,0.947261,0.962329,0.46387,0.76726,0.976333,SEKER
0.127073,0.518729,0.885252,0.838976,0.49079,0.679992,0.952761,SEKER
0.115947,0.53042,0.950153,0.925483,0.492968,0.673002,0.986981,SEKER
0.114277,0.392875,0.951591,0.939135,0.462448,0.771293,0.986188,SEKER
0.118744,0.621212,0.957652,0.903536,0.520303,0.595765,0.985022,SEKER
0.114335,0.562056,0.953054,0.939299,0.501501,0.647179,0.987795,SEKER
0.116434,0.595953,0.95662,0.922475,0.511904,0.61788,0.981361,SEKER
0.114192,0.550229,0.957338,0.940609,0.498253,0.656469,0.98137,SEKER
0.111509,0.370121,0.960214,0.962956,0.45803,0.785562,0.989711,SEKER
0.124004,0.629792,0.9279,0.864479,0.523078,0.587086,0.976582,SEKER
0.118846,0.548673,0.919403,0.904539,0.497689,0.657156,0.97618,SEKER
0.118964,0.52942,0.94105,0.903761,0.492061,0.673711,0.993271,SEKER
0.11186,0.468965,0.964188,0.961018,0.477463,0.719033,0.987312,SEKER
0.114363,0.559742,0.93681,0.940801,0.500776,0.647773,0.973126,SEKER
0.115783,0.542616,0.959929,0.929451,0.495587,0.662833,0.989755,SEKER
0.115178,0.618288,0.954592,0.934371,0.518735,0.597921,0.985225,SEKER
0.120149,0.613699,0.932582,0.895195,0.516923,0.602538,0.994149,SEKER
0.11186,0.22562,0.950704,0.961813,0.436701,0.863269,0.983141,SEKER
0.118388,0.421455,0.934381,0.909381,0.467502,0.750909,0.974145,SEKER
0.111905,0.473854,0.970322,0.962029,0.478539,0.714303,0.974962,SEKER
0.110778,0.391015,0.968564,0.971817,0.461078,0.772088,0.994192,SEKER
0.139438,0.585715,0.839876,0.755135,0.508215,0.624472,0.959595,SEKER
0.118597,0.541128,0.938788,0.909894,0.494898,0.662333,0.973629,SEKER
0.112969,0.346599,0.956557,0.955456,0.453298,0.797946,0.98051,SEKER
0.118722,0.448584,0.917232,0.909322,0.472264,0.732527,0.985405,SEKER
0.113372,0.519636,0.961582,0.953008,0.488552,0.680337,0.99228,SEKER
0.111148,0.469004,0.969764,0.971305,0.476812,0.717047,0.973975,SEKER
0.133606,0.42857,0.817572,0.798937,0.470363,0.736903,0.862217,SEKER
0.118926,0.610342,0.93755,0.909867,0.51497,0.603538,0.978848,SEKER
0.118393,0.580942,0.939327,0.914186,0.505599,0.629175,0.979714,SEKER
0.121038,0.583502,0.952098,0.893618,0.50614,0.627483,0.988223,SEKER
0.114754,0.464674,0.960318,0.944545,0.475213,0.719601,0.97532,SEKER
0.117742,0.452567,0.946145,0.920696,0.472449,0.728439,0.979429,SEKER
0.11712,0.62181,0.967793,0.925808,0.518419,0.593033,0.980686,SEKER
0.113277,0.493112,0.965312,0.956997,0.482001,0.697643,0.959898,SEKER
0.12597,0.514404,0.93202,0.857228,0.487554,0.680413,0.944289,SEKER
0.11515,0.50338,0.959286,0.94191,0.484353,0.690187,0.964365,SEKER
0.121207,0.574909,0.935222,0.894084,0.503232,0.634115,0.983678,SEKER
0.119634,0.579287,0.924361,0.907527,0.504047,0.630841,0.994373,SEKER
0.114018,0.583193,0.976069,0.952888,0.505271,0.627096,0.989068,SEKER
0.110921,0.379408,0.973235,0.978554,0.457928,0.775323,0.965423,SEKER
0.111333,0.48698,0.974329,0.975714,0.479257,0.703814,0.99211,SEKER
0.11974,0.586027,0.939271,0.90787,0.506817,0.622084,0.950834,SEKER
0.11999,0.469707,0.946386,0.906616,0.475654,0.714514,0.967385,SEKER
0.115089,0.563963,0.971889,0.945799,0.499491,0.642098,0.975696,SEKER
0.114357,0.558768,0.968006,0.952119,0.498246,0.645367,0.961051,SEKER
0.112835,0.467044,0.963076,0.965153,0.474468,0.717404,0.984576,SEKER
0.11485,0.525327,0.964159,0.949045,0.48843,0.673507,0.983623,SEKER
0.115641,0.515977,0.951446,0.943052,0.485818,0.681063,0.989107,SEKER
0.112833,0.496264,0.967729,0.966066,0.481253,0.695061,0.974533,SEKER
0.113842,0.454017,0.956067,0.958106,0.471326,0.726479,0.986009,SEKER
0.119452,0.524829,0.946893,0.913219,0.488623,0.672,0.95871,SEKER
0.115386,0.518974,0.974148,0.946001,0.486351,0.678643,0.990621,SEKER
0.122951,0.503205,0.918042,0.886338,0.482586,0.690013,0.980532,SEKER
0.113514,0.472202,0.96425,0.961633,0.474972,0.713882,0.994152,SEKER
0.119249,0.624029,0.952585,0.915488,0.517457,0.59019,0.989143,SEKER
0.115184,0.585659,0.974893,0.948375,0.504767,0.624338,0.995333,SEKER
0.114798,0.477267,0.959678,0.951612,0.476364,0.70899,0.978309,SEKER
0.116367,0.511943,0.949812,0.939328,0.484581,0.682926,0.977777,SEKER
0.117839,0.48531,0.951587,0.927675,0.477812,0.703862,0.991287,SEKER
0.118529,0.628929,0.957606,0.922428,0.51924,0.584513,0.972954,SEKER
0.118558,0.567274,0.960798,0.922406,0.499418,0.63847,0.977004,SEKER
0.116773,0.513084,0.945286,0.936988,0.485145,0.680357,0.955837,SEKER
0.121643,0.596334,0.93123,0.898824,0.507946,0.613976,0.983295,SEKER
0.113671,0.334307,0.950265,0.962865,0.448336,0.802585,0.990768,SEKER
0.120562,0.469628,0.915819,0.907849,0.474352,0.713251,0.967972,SEKER
0.124588,0.62334,0.918984,0.876712,0.51652,0.590355,0.991083,SEKER
0.118354,0.568427,0.966219,0.926193,0.499119,0.637458,0.983497,SEKER
0.116816,0.53425,0.948241,0.938774,0.4905,0.662334,0.939963,SEKER
0.117821,0.545181,0.953216,0.931376,0.492232,0.656618,0.987976,SEKER
0.125895,0.540974,0.909321,0.86853,0.491036,0.660015,0.988704,SEKER
0.118274,0.448916,0.941255,0.927915,0.468975,0.728865,0.988062,SEKER
0.117397,0.58326,0.962754,0.935035,0.503366,0.624448,0.979615,SEKER
0.115665,0.601024,0.98328,0.949582,0.508683,0.609295,0.984523,SEKER
0.116435,0.533305,0.971983,0.943711,0.488698,0.666057,0.991125,SEKER
0.114917,0.510329,0.976577,0.956029,0.482683,0.684299,0.996253,SEKER
0.115007,0.55202,0.968102,0.95535,0.493902,0.650639,0.985433,SEKER
0.118455,0.279706,0.930803,0.927756,0.439601,0.831329,0.985883,SEKER
0.126082,0.570739,0.867246,0.868456,0.499407,0.634512,0.975921,SEKER
0.115727,0.394397,0.941362,0.950015,0.457951,0.764506,0.983203,SEKER
0.118536,0.546311,0.955442,0.927529,0.492392,0.654517,0.976028,SEKER
0.118597,0.424367,0.938927,0.927295,0.463574,0.74495,0.985036,SEKER
0.116414,0.579548,0.952295,0.944922,0.501761,0.627287,0.981181,SEKER
0.117725,0.593632,0.954788,0.934835,0.506015,0.615061,0.98006,SEKER
0.114379,0.543743,0.971012,0.962153,0.491035,0.657606,0.995058,SEKER
0.1187,0.578647,0.96366,0.928226,0.500925,0.628238,0.989692,SEKER
0.120568,0.578218,0.931695,0.913621,0.500686,0.628739,0.992546,SEKER
0.113621,0.450054,0.969332,0.970004,0.468398,0.726629,0.982301,SEKER
0.127408,0.588066,0.926485,0.861444,0.503858,0.619342,0.978597,SEKER
0.127196,0.621759,0.930703,0.863243,0.514547,0.590218,0.987289,SEKER
0.11485,0.448218,0.96478,0.960446,0.46795,0.72761,0.97985,SEKER
0.144008,0.551207,0.901019,0.742615,0.493067,0.649612,0.972787,SEKER
0.122747,0.579056,0.934634,0.89844,0.500616,0.627316,0.987664,SEKER
0.13381,0.439058,0.880932,0.815503,0.465907,0.733123,0.972915,SEKER
0.11943,0.403787,0.940968,0.924883,0.458574,0.757824,0.989837,SEKER
0.123404,0.462846,0.923841,0.894092,0.471433,0.714607,0.946947,SEKER
0.115505,0.542155,0.969118,0.95724,0.489766,0.657641,0.990311,SEKER
0.124365,0.484016,0.929122,0.887114,0.475401,0.701494,0.979429,SEKER
0.1145,0.517085,0.974762,0.965671,0.483237,0.677059,0.986461,SEKER
0.116224,0.505884,0.960732,0.952383,0.480329,0.685284,0.983916,SEKER
0.116034,0.620323,0.978323,0.953929,0.51321,0.591171,0.99238,SEKER
0.121847,0.48493,0.92536,0.907797,0.475254,0.700914,0.984525,SEKER
0.119986,0.621372,0.960053,0.922623,0.514047,0.588626,0.967195,SEKER
0.117817,0.543095,0.968185,0.940866,0.49002,0.654858,0.967094,SEKER
0.125313,0.64927,0.940485,0.882133,0.523173,0.564196,0.990464,SEKER
0.11643,0.588975,0.980541,0.952951,0.503316,0.616143,0.958684,SEKER
0.126848,0.643975,0.934982,0.871703,0.521392,0.567666,0.969851,SEKER
0.114885,0.459281,0.960194,0.966226,0.468977,0.718594,0.981909,SEKER
0.115709,0.389554,0.959157,0.959747,0.454809,0.766013,0.993767,SEKER
0.11455,0.426914,0.954271,0.969602,0.462053,0.740886,0.984184,SEKER
0.12307,0.509806,0.937831,0.901537,0.480579,0.681252,0.98046,SEKER
0.124781,0.580937,0.937859,0.88868,0.500407,0.62273,0.960701,SEKER
0.120165,0.548408,0.948706,0.924884,0.490725,0.65036,0.972904,SEKER
0.146668,0.555613,0.888793,0.730871,0.492406,0.645414,0.986957,SEKER
0.119219,0.423218,0.946963,0.932511,0.461053,0.743557,0.989334,SEKER
0.120324,0.38979,0.941735,0.923982,0.454672,0.765166,0.988802,SEKER
0.121032,0.562945,0.947728,0.919146,0.494961,0.63711,0.954926,SEKER
0.118682,0.529615,0.95648,0.937889,0.485094,0.666019,0.987506,SEKER
0.11806,0.580297,0.967015,0.943293,0.499423,0.624061,0.978907,SEKER
0.129438,0.645963,0.928227,0.855155,0.523055,0.561009,0.897956,SEKER
0.118722,0.520066,0.954775,0.938343,0.482785,0.672302,0.972706,SEKER
0.117237,0.563625,0.969173,0.950968,0.49449,0.637187,0.969836,SEKER
0.123494,0.368795,0.92518,0.901715,0.450634,0.776671,0.977257,SEKER
0.122427,0.613131,0.934936,0.910051,0.509698,0.594725,0.969006,SEKER
0.115751,0.578294,0.983599,0.963887,0.498254,0.625788,0.985654,SEKER
0.115224,0.496609,0.972742,0.96862,0.476419,0.690173,0.979838,SEKER
0.12012,0.379133,0.951747,0.92913,0.452593,0.768902,0.961178,SEKER
0.130076,0.623198,0.930131,0.852496,0.512407,0.586704,0.988504,SEKER
0.128131,0.304554,0.919477,0.868761,0.439384,0.814771,0.999516,SEKER
0.119329,0.636331,0.972488,0.937283,0.516968,0.573461,0.972095,SEKER
0.11922,0.496671,0.965158,0.938513,0.476667,0.687346,0.946556,SEKER
0.116227,0.509534,0.972164,0.962864,0.47932,0.679009,0.966765,SEKER
0.12136,0.468582,0.923006,0.921847,0.469375,0.710087,0.980533,SEKER
0.116814,0.512595,0.962052,0.95865,0.479372,0.678343,0.993427,SEKER
