@relation 'Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-V-R2,8,10-13,15-17'

@attribute Perimeter numeric
@attribute EquivDiameter numeric
@attribute Solidity numeric
@attribute roundness numeric
@attribute Compactness numeric
@attribute ShapeFactor1 numeric
@attribute ShapeFactor3 numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.106174,0.123059,0.936424,0.928783,0.783686,0.498065,0.747579,0.983176,SEKER
0.109878,0.123067,0.945681,0.898865,0.767606,0.503342,0.729611,0.979323,SEKER
0.099222,0.123104,0.977623,0.987361,0.823011,0.485327,0.791985,0.990993,SEKER
0.104941,0.123118,0.942374,0.939364,0.702715,0.525273,0.65822,0.989413,SEKER
0.109154,0.123126,0.945339,0.905095,0.753427,0.50796,0.713858,0.98539,SEKER
0.098689,0.123148,0.985829,0.99227,0.848451,0.477259,0.821064,0.980796,SEKER
0.107041,0.123229,0.958726,0.922953,0.655319,0.541883,0.607209,0.990919,SEKER
0.107924,0.123258,0.936157,0.915991,0.706116,0.523852,0.661916,0.993307,SEKER
0.101827,0.123354,0.962859,0.967106,0.803092,0.491282,0.76941,0.986734,SEKER
0.10361,0.123376,0.95916,0.952322,0.773005,0.501043,0.735632,0.992345,SEKER
0.124473,0.12345,0.873043,0.789979,0.84371,0.478248,0.815624,0.985046,SEKER
0.106598,0.123457,0.949937,0.928242,0.741093,0.511546,0.700225,0.997188,SEKER
0.105292,0.123693,0.948567,0.940716,0.781356,0.497775,0.744969,0.957873,SEKER
0.102659,0.123789,0.972302,0.96336,0.726486,0.515942,0.684164,0.991362,SEKER
0.102388,0.123804,0.953423,0.96575,0.793474,0.493648,0.758571,0.965832,SEKER
0.10361,0.123907,0.971605,0.956267,0.763978,0.503141,0.725572,0.9819,SEKER
0.108546,0.123973,0.939103,0.916168,0.69727,0.525707,0.652311,0.997941,SEKER
0.108061,0.12398,0.937264,0.920157,0.752534,0.506826,0.712869,0.979221,SEKER
0.111122,0.124032,0.913747,0.89591,0.867484,0.469956,0.842999,0.980929,SEKER
0.104812,0.124069,0.952064,0.947469,0.754094,0.506157,0.714597,0.987789,SEKER
0.108145,0.124165,0.94141,0.920819,0.785505,0.495641,0.749619,0.992254,SEKER
0.108258,0.124165,0.93478,0.919896,0.808954,0.48807,0.776037,0.982508,SEKER
0.104148,0.124201,0.977272,0.953974,0.714801,0.519246,0.67138,0.955436,SEKER
0.107239,0.124245,0.956574,0.928791,0.881802,0.465251,0.859602,0.980086,SEKER
0.104895,0.124275,0.944044,0.94831,0.886279,0.46385,0.864811,0.987723,SEKER
0.104227,0.124282,0.951423,0.95392,0.780542,0.497066,0.744058,0.981209,SEKER
0.110132,0.124371,0.94409,0.906274,0.719246,0.517433,0.676237,0.991543,SEKER
0.105625,0.124385,0.943361,0.943079,0.744156,0.508955,0.703604,0.981957,SEKER
0.110686,0.1244,0.909934,0.90205,0.758792,0.50404,0.719808,0.959748,SEKER
0.113987,0.124466,0.911074,0.8764,0.775436,0.498434,0.738347,0.977552,SEKER
0.108292,0.124488,0.951148,0.92199,0.724583,0.515409,0.682077,0.991685,SEKER
0.108287,0.124525,0.940852,0.922303,0.778124,0.497456,0.741351,0.970191,SEKER
0.108135,0.124591,0.949721,0.924018,0.759488,0.50349,0.720581,0.974842,SEKER
0.104392,0.124643,0.94643,0.95522,0.824153,0.482457,0.793285,0.990995,SEKER
0.106871,0.12465,0.947538,0.934774,0.84199,0.476844,0.813653,0.981663,SEKER
0.104867,0.124657,0.948646,0.951375,0.825534,0.481996,0.794857,0.969759,SEKER
0.116445,0.124694,0.899141,0.858901,0.76304,0.502141,0.724529,0.971233,SEKER
0.109114,0.124753,0.919305,0.917257,0.795403,0.491462,0.760742,0.981519,SEKER
0.111599,0.124768,0.93252,0.897423,0.756203,0.504287,0.716936,0.975959,SEKER
0.107138,0.124768,0.95459,0.93345,0.731247,0.512671,0.689389,0.986039,SEKER
0.108586,0.124841,0.923388,0.922179,0.905584,0.457165,0.887373,0.974241,SEKER
0.107274,0.124929,0.952821,0.933528,0.739499,0.50961,0.698468,0.990466,SEKER
0.11161,0.124937,0.946201,0.898556,0.725745,0.514257,0.683351,0.991563,SEKER
0.106064,0.124988,0.953951,0.943916,0.749105,0.506287,0.709074,0.98197,SEKER
0.107336,0.125121,0.961373,0.934428,0.803162,0.488363,0.769489,0.983279,SEKER
0.105213,0.125128,0.955485,0.951998,0.769462,0.499301,0.73168,0.981865,SEKER
0.109182,0.125165,0.938231,0.919709,0.683794,0.52839,0.63774,0.97032,SEKER
0.12321,0.125179,0.854379,0.811107,0.831971,0.479124,0.802195,0.988874,SEKER
0.102964,0.125194,0.966192,0.971306,0.838477,0.477063,0.809631,0.98655,SEKER
0.106969,0.125209,0.953681,0.938087,0.735086,0.510631,0.693608,0.982605,SEKER
0.107234,0.125341,0.950065,0.936884,0.773271,0.497698,0.735928,0.983879,SEKER
0.110172,0.125378,0.934672,0.913264,0.839027,0.476595,0.81026,0.969128,SEKER
0.105212,0.125385,0.963691,0.95391,0.779812,0.495485,0.74324,0.984562,SEKER
0.104528,0.125385,0.964059,0.95961,0.765806,0.50008,0.727607,0.990931,SEKER
0.119227,0.125414,0.84842,0.842647,0.739057,0.508947,0.697981,0.955745,SEKER
0.107097,0.125414,0.94129,0.938549,0.830784,0.479117,0.800841,0.9742,SEKER
0.106979,0.125473,0.961519,0.93995,0.751102,0.504812,0.711283,0.988622,SEKER
0.104375,0.125502,0.963003,0.961767,0.754158,0.503745,0.714668,0.985479,SEKER
0.108706,0.125598,0.93076,0.926741,0.853069,0.471882,0.826372,0.978026,SEKER
0.111252,0.125642,0.922373,0.906504,0.695287,0.523553,0.650161,0.977041,SEKER
0.105676,0.125701,0.969336,0.952395,0.729227,0.511789,0.68717,0.985745,SEKER
0.112108,0.125833,0.927229,0.901046,0.835698,0.476902,0.806452,0.984848,SEKER
0.107766,0.125891,0.949218,0.936569,0.715835,0.516033,0.672509,0.990785,SEKER
0.104228,0.125913,0.963538,0.966057,0.852277,0.471621,0.825461,0.978059,SEKER
0.121361,0.125921,0.661715,0.830034,0.888565,0.460553,0.867475,0.776337,SEKER
0.105497,0.125965,0.936072,0.955838,0.784812,0.492903,0.748841,0.990771,SEKER
0.103684,0.126075,0.963971,0.97183,0.806892,0.485612,0.773704,0.993027,SEKER
0.109254,0.126089,0.927734,0.925875,0.806984,0.485559,0.773809,0.978874,SEKER
0.113687,0.126126,0.954455,0.890629,0.635714,0.543956,0.586389,0.912062,SEKER
0.108593,0.126163,0.921207,0.931796,0.794449,0.489461,0.759667,0.989628,SEKER
0.118216,0.126243,0.899055,0.856185,0.728267,0.511205,0.686117,0.981415,SEKER
0.108217,0.126317,0.938809,0.935991,0.852654,0.47086,0.825895,0.989731,SEKER
0.111723,0.126493,0.927588,0.908885,0.764302,0.498745,0.725933,0.982816,SEKER
0.116226,0.126559,0.906158,0.873806,0.654635,0.536359,0.60648,0.937828,SEKER
0.112035,0.126588,0.945518,0.907081,0.704082,0.518899,0.659705,0.981667,SEKER
0.116388,0.12661,0.936766,0.872902,0.653283,0.536756,0.605039,0.99195,SEKER
0.112669,0.126632,0.927299,0.902339,0.707122,0.517777,0.663012,0.976709,SEKER
0.111072,0.126639,0.925846,0.915179,0.820591,0.480348,0.789234,0.989462,SEKER
0.105197,0.126646,0.967867,0.963403,0.772153,0.495912,0.73468,0.963572,SEKER
0.114882,0.126683,0.927327,0.885203,0.788359,0.490577,0.752822,0.94532,SEKER
0.110314,0.126822,0.933594,0.922625,0.765296,0.497874,0.727038,0.980036,SEKER
0.108728,0.126917,0.943121,0.936219,0.782764,0.492007,0.746546,0.99367,SEKER
0.106131,0.126917,0.967241,0.957637,0.754329,0.501341,0.714858,0.990035,SEKER
0.106598,0.126954,0.94168,0.954026,0.853801,0.46949,0.827215,0.980388,SEKER
0.113676,0.1271,0.921374,0.897706,0.698118,0.520097,0.65323,0.990176,SEKER
0.112957,0.127137,0.907967,0.903682,0.757444,0.499946,0.718313,0.982644,SEKER
0.110453,0.127159,0.956006,0.923947,0.814686,0.481376,0.78253,0.976251,SEKER
0.119961,0.127181,0.885559,0.849414,0.74459,0.504148,0.704084,0.947831,SEKER
0.105095,0.127188,0.971371,0.968296,0.738864,0.506053,0.697768,0.978527,SEKER
0.119345,0.127232,0.912013,0.854479,0.759893,0.498979,0.721032,0.986763,SEKER
0.113984,0.127232,0.934898,0.896211,0.731521,0.508452,0.68969,0.990903,SEKER
0.106355,0.127254,0.958603,0.958265,0.830096,0.476369,0.800056,0.988209,SEKER
0.115964,0.127298,0.921848,0.881101,0.750639,0.501937,0.710771,0.963022,SEKER
0.112725,0.12732,0.936398,0.906852,0.785659,0.490411,0.749791,0.990441,SEKER
0.10942,0.127327,0.950607,0.933574,0.763551,0.497617,0.725097,1,SEKER
0.104748,0.127327,0.965939,0.972245,0.824755,0.477928,0.79397,0.98876,SEKER
0.10874,0.127335,0.96375,0.939183,0.702979,0.518021,0.658506,0.994273,SEKER
0.109794,0.127452,0.940467,0.931432,0.750985,0.501568,0.711154,0.984994,SEKER
0.110359,0.127452,0.958687,0.926844,0.706647,0.51656,0.662494,0.982005,SEKER
0.109498,0.127488,0.949952,0.934109,0.76827,0.495802,0.73035,0.958217,SEKER
0.118738,0.127525,0.919437,0.861189,0.692194,0.521436,0.646814,0.987576,SEKER
0.120103,0.127554,0.941609,0.850943,0.618489,0.547791,0.568231,0.948785,SEKER
0.10912,0.127561,0.957274,0.93773,0.764928,0.496779,0.72663,0.983208,SEKER
0.109057,0.127569,0.941252,0.938299,0.763053,0.497384,0.724543,0.975122,SEKER
0.109345,0.127583,0.955461,0.936056,0.739106,0.505316,0.698035,0.947112,SEKER
0.107876,0.12773,0.963545,0.949187,0.722699,0.510609,0.680014,0.96981,SEKER
0.113529,0.127759,0.925733,0.903607,0.751212,0.500986,0.711406,0.961482,SEKER
0.102518,0.127773,0.971957,0.99448,0.923254,0.447376,0.908163,0.996321,SEKER
0.115416,0.127832,0.935569,0.889206,0.659593,0.532399,0.611769,0.988483,SEKER
0.110313,0.127868,0.925068,0.930255,0.933812,0.444157,0.920648,0.970631,SEKER
0.111922,0.127898,0.950502,0.917463,0.71557,0.512754,0.67222,0.988147,SEKER
0.109809,0.127956,0.939626,0.934996,0.787832,0.488672,0.75223,0.988236,SEKER
0.116734,0.128,0.926227,0.880073,0.617961,0.54721,0.567677,0.983156,SEKER
0.109691,0.128,0.949822,0.936277,0.858165,0.466489,0.83224,0.982285,SEKER
0.108871,0.128066,0.963317,0.943477,0.75534,0.499112,0.715978,0.980772,SEKER
0.10736,0.128102,0.965882,0.956206,0.797986,0.48517,0.763651,0.986625,SEKER
0.114278,0.128197,0.931043,0.900807,0.769038,0.494388,0.731206,0.956962,SEKER
0.111717,0.128292,0.940518,0.921972,0.744203,0.502438,0.703657,0.98214,SEKER
0.112811,0.128314,0.940528,0.913343,0.768534,0.494362,0.730645,0.984451,SEKER
0.109108,0.128314,0.963054,0.943351,0.700864,0.517103,0.656209,0.968194,SEKER
0.106069,0.128343,0.965978,0.968736,0.806917,0.481931,0.773733,0.993148,SEKER
0.108961,0.128365,0.951805,0.944934,0.839623,0.471624,0.810942,0.965023,SEKER
0.105365,0.128424,0.953647,0.975235,0.820412,0.477533,0.78903,0.98045,SEKER
0.107251,0.128504,0.962768,0.960079,0.816586,0.47861,0.784685,0.963725,SEKER
0.109096,0.128562,0.945363,0.945268,0.802989,0.482828,0.769294,0.986579,SEKER
0.110473,0.128774,0.951988,0.93556,0.755931,0.497752,0.716634,0.979084,SEKER
0.109572,0.128774,0.955253,0.942919,0.743076,0.502018,0.702413,0.981743,SEKER
0.109781,0.128876,0.9582,0.941958,0.736951,0.503897,0.695662,0.983681,SEKER
0.109493,0.128934,0.954961,0.944747,0.834514,0.472304,0.8051,0.982343,SEKER
0.112274,0.129,0.945932,0.922619,0.696424,0.517485,0.651393,0.992086,SEKER
0.126902,0.12916,0.915324,0.811109,0.604534,0.550166,0.553613,0.993421,SEKER
0.108611,0.129168,0.969208,0.953717,0.696104,0.517314,0.651047,0.987425,SEKER
0.115619,0.129168,0.946373,0.897148,0.585203,0.557402,0.533501,0.961431,SEKER
0.109153,0.129255,0.976869,0.949892,0.818634,0.47676,0.787011,0.992529,SEKER
0.123278,0.12927,0.858041,0.838827,0.929543,0.443238,0.915594,0.934813,SEKER
0.110399,0.129292,0.937756,0.939947,0.795985,0.483888,0.761396,0.991775,SEKER
0.109781,0.129313,0.949335,0.945164,0.775082,0.490595,0.737951,0.976557,SEKER
0.121603,0.129328,0.926949,0.851904,0.649742,0.533365,0.60127,0.986015,SEKER
0.111493,0.129335,0.95405,0.93137,0.687243,0.520106,0.641462,0.973261,SEKER
0.110902,0.129466,0.955193,0.937127,0.776074,0.490024,0.739059,0.998881,SEKER
0.114124,0.129496,0.906893,0.911368,0.93771,0.440531,0.925269,0.960444,SEKER
0.11524,0.129539,0.895079,0.902808,0.844616,0.468215,0.816663,0.998597,SEKER
0.114849,0.12959,0.95597,0.90627,0.610857,0.547074,0.560226,0.987234,SEKER
0.108649,0.129656,0.960703,0.956998,0.722297,0.507541,0.679574,0.979591,SEKER
0.112211,0.129707,0.945903,0.928257,0.740796,0.501242,0.699897,0.968966,SEKER
0.148728,0.129729,0.824651,0.664293,0.739736,0.50156,0.698729,0.971708,SEKER
0.107313,0.129758,0.979223,0.96885,0.768324,0.492074,0.73041,0.978045,SEKER
0.113909,0.129816,0.946676,0.915394,0.797641,0.482514,0.763261,0.986265,SEKER
0.114554,0.129925,0.940236,0.911031,0.759429,0.494715,0.720516,0.987081,SEKER
0.12183,0.130042,0.908305,0.855159,0.747825,0.498355,0.707658,0.98291,SEKER
0.115709,0.130049,0.942819,0.90274,0.690735,0.517695,0.645235,0.946301,SEKER
0.108876,0.130093,0.951495,0.958344,0.792555,0.483695,0.757537,0.992303,SEKER
0.113015,0.130115,0.950783,0.924728,0.757543,0.495026,0.718423,0.982486,SEKER
0.113581,0.130165,0.946479,0.920544,0.768925,0.491215,0.731081,0.984436,SEKER
0.107388,0.130224,0.979384,0.971682,0.764232,0.492654,0.725854,0.985344,SEKER
0.118959,0.130253,0.942557,0.878714,0.646233,0.533047,0.597539,0.980385,SEKER
0.128823,0.13026,0.867012,0.804511,0.64825,0.532311,0.599683,0.987611,SEKER
0.113774,0.130289,0.942575,0.919889,0.762721,0.493042,0.724174,0.970746,SEKER
0.125606,0.130289,0.910605,0.828427,0.786569,0.4853,0.750812,0.952896,SEKER
0.135791,0.130311,0.85496,0.755042,0.89709,0.451145,0.877427,0.947648,SEKER
0.111837,0.130333,0.943676,0.935837,0.86488,0.460768,0.839989,0.988141,SEKER
0.108474,0.130369,0.955225,0.963713,0.845632,0.466591,0.817828,0.984128,SEKER
0.108091,0.130369,0.942614,0.966899,0.892418,0.452441,0.871969,0.981552,SEKER
0.113388,0.130427,0.948042,0.923989,0.709669,0.510552,0.665784,0.972014,SEKER
0.127553,0.130486,0.880001,0.815357,0.78906,0.484184,0.753608,0.986484,SEKER
0.122311,0.130493,0.924348,0.854646,0.724913,0.505273,0.68244,0.986742,SEKER
0.115201,0.130515,0.949523,0.91011,0.768394,0.490822,0.730488,0.977863,SEKER
0.113665,0.130544,0.918639,0.922602,0.931713,0.440659,0.918162,0.986529,SEKER
0.126868,0.130566,0.879702,0.820957,0.712471,0.509368,0.668838,0.96003,SEKER
0.116021,0.130602,0.914732,0.904231,0.638194,0.535345,0.589014,0.990497,SEKER
0.106091,0.130616,0.986033,0.98549,0.786026,0.484947,0.750203,0.983045,SEKER
0.114158,0.130616,0.94597,0.919172,0.81906,0.474455,0.787494,0.974936,SEKER
0.111255,0.130631,0.959664,0.94275,0.743103,0.498957,0.702443,0.969968,SEKER
0.108888,0.130631,0.980248,0.962211,0.741889,0.499361,0.701103,0.980977,SEKER
0.109244,0.130704,0.963661,0.959806,0.746704,0.497643,0.706419,0.978726,SEKER
0.115455,0.130704,0.930203,0.909452,0.880964,0.45534,0.858628,0.968712,SEKER
0.110155,0.130725,0.967638,0.952453,0.748037,0.497166,0.707893,0.986323,SEKER
0.110188,0.130849,0.962277,0.953084,0.764611,0.491514,0.726276,0.954683,SEKER
0.113473,0.131023,0.941133,0.927614,0.772986,0.488504,0.73561,0.992684,SEKER
0.129982,0.131212,0.901524,0.802512,0.789848,0.482762,0.754494,0.989083,SEKER
0.120947,0.13127,0.917624,0.870515,0.760837,0.492064,0.72208,0.98006,SEKER
0.109374,0.131285,0.957779,0.963008,0.749603,0.495735,0.709624,0.992763,SEKER
0.119032,0.131336,0.898396,0.885808,0.840458,0.466662,0.811898,0.976649,SEKER
0.107506,0.131336,0.983374,0.978949,0.763582,0.491061,0.725132,0.978058,SEKER
0.113421,0.131365,0.932342,0.930507,0.946442,0.435182,0.935646,0.988979,SEKER
0.120731,0.131394,0.917337,0.873049,0.81839,0.47343,0.786733,0.974389,SEKER
0.109131,0.131423,0.980157,0.96604,0.724613,0.503842,0.682111,0.979141,SEKER
0.136771,0.131474,0.903115,0.755846,0.704481,0.510589,0.660138,0.962231,SEKER
0.113106,0.131517,0.961112,0.934158,0.666631,0.523653,0.619297,0.964181,SEKER
0.115773,0.13167,0.943955,0.913853,0.69632,0.513063,0.651281,0.986382,SEKER
0.129332,0.131684,0.893286,0.810455,0.83076,0.469113,0.800813,0.960278,SEKER
0.112567,0.131757,0.963725,0.940274,0.734776,0.499888,0.693268,0.994649,SEKER
0.113542,0.131858,0.962688,0.933105,0.672124,0.52115,0.625186,0.961221,SEKER
0.115047,0.131902,0.942992,0.921322,0.791562,0.481109,0.75642,0.986751,SEKER
0.1104,0.131938,0.970622,0.95934,0.757528,0.492066,0.718406,0.985359,SEKER
0.108931,0.131967,0.973149,0.971722,0.783408,0.483618,0.747268,0.952052,SEKER
0.11842,0.131989,0.92838,0.895216,0.701328,0.510814,0.656713,0.918756,SEKER
0.107924,0.132003,0.973522,0.980403,0.840816,0.465502,0.812308,0.983337,SEKER
0.110989,0.132032,0.963477,0.955179,0.891603,0.450114,0.871018,0.957884,SEKER
0.109748,0.132119,0.959208,0.966062,0.795549,0.47949,0.760906,0.981867,SEKER
0.113365,0.132148,0.956712,0.936644,0.747613,0.494987,0.707424,0.983404,SEKER
0.112919,0.132177,0.945269,0.940469,0.772907,0.486668,0.735522,0.991979,SEKER
0.113116,0.132206,0.95817,0.939085,0.691225,0.513927,0.645765,0.977558,SEKER
0.112812,0.132286,0.938888,0.942134,0.744726,0.495718,0.704235,0.984997,SEKER
0.107664,0.132351,0.975803,0.985173,0.807561,0.475314,0.774461,0.988927,SEKER
0.113037,0.132373,0.930368,0.940936,0.83132,0.467854,0.801452,0.969771,SEKER
0.114486,0.132438,0.950396,0.929694,0.777794,0.484669,0.740982,0.977041,SEKER
0.117843,0.132482,0.92152,0.903261,0.770809,0.486858,0.733181,0.988272,SEKER
0.111406,0.132554,0.967628,0.955578,0.754415,0.49209,0.714953,0.989562,SEKER
0.11469,0.132554,0.94259,0.92889,0.75437,0.492104,0.714903,0.98737,SEKER
0.117459,0.13259,0.943321,0.907068,0.719049,0.5038,0.676021,0.98699,SEKER
0.112674,0.132684,0.963381,0.946156,0.770282,0.486703,0.732594,0.985355,SEKER
0.122667,0.132713,0.928766,0.867424,0.857743,0.459217,0.831754,0.973819,SEKER
0.111742,0.132786,0.975241,0.954521,0.74384,0.495199,0.703256,0.991514,SEKER
0.115904,0.132844,0.946653,0.921247,0.714395,0.504956,0.670937,0.943112,SEKER
0.116762,0.132844,0.932395,0.914405,0.745734,0.494479,0.705347,0.976376,SEKER
0.116865,0.132858,0.942736,0.913693,0.744996,0.494699,0.704532,0.982473,SEKER
0.1146,0.132902,0.963469,0.932125,0.733858,0.498325,0.692258,0.980108,SEKER
0.113825,0.132931,0.932084,0.938601,0.824127,0.469209,0.793255,0.992634,SEKER
0.113207,0.132938,0.947053,0.943665,0.810363,0.473502,0.777632,0.984382,SEKER
0.112754,0.132988,0.962431,0.947725,0.847806,0.461816,0.820323,0.974229,SEKER
0.119288,0.133097,0.915828,0.896288,1,0.417622,1,0.986065,SEKER
0.114038,0.133256,0.949339,0.939234,0.823149,0.469001,0.792143,0.997781,SEKER
0.114519,0.133271,0.951128,0.935447,0.817883,0.47062,0.786158,0.976229,SEKER
0.11443,0.133321,0.949012,0.936533,0.762408,0.488237,0.723826,0.980914,SEKER
0.118136,0.133357,0.94084,0.907194,0.703893,0.507678,0.6595,0.934561,SEKER
0.111328,0.133386,0.947261,0.962329,0.839079,0.46387,0.810319,0.976333,SEKER
0.127073,0.133415,0.885252,0.838976,0.754132,0.49079,0.71464,0.952761,SEKER
0.115947,0.13348,0.950153,0.925483,0.747187,0.492968,0.706953,0.986981,SEKER
0.114277,0.133509,0.951591,0.939135,0.843087,0.462448,0.81491,0.986188,SEKER
0.118744,0.133517,0.957652,0.903536,0.66663,0.520303,0.619296,0.985022,SEKER
0.114335,0.133596,0.953054,0.939299,0.720984,0.501501,0.678137,0.987795,SEKER
0.116434,0.133603,0.95662,0.922475,0.690377,0.511904,0.644848,0.981361,SEKER
0.114192,0.133618,0.957338,0.940609,0.730576,0.498253,0.688652,0.98137,SEKER
0.111509,0.133676,0.960214,0.962956,0.856729,0.45803,0.830585,0.989711,SEKER
0.124004,0.133755,0.9279,0.864479,0.65762,0.523078,0.609663,0.976582,SEKER
0.118846,0.13377,0.919403,0.904539,0.731527,0.497689,0.689697,0.97618,SEKER
0.118964,0.133791,0.94105,0.903761,0.748413,0.492061,0.708309,0.993271,SEKER
0.11186,0.133806,0.964188,0.961018,0.793484,0.477463,0.758581,0.987312,SEKER
0.114363,0.133835,0.93681,0.940801,0.721983,0.500776,0.67923,0.973126,SEKER
0.115783,0.133849,0.959929,0.929451,0.737459,0.495587,0.696221,0.989755,SEKER
0.115178,0.133856,0.954592,0.934371,0.66949,0.518735,0.62236,0.985225,SEKER
0.120149,0.133892,0.932582,0.895195,0.674505,0.516923,0.627743,0.994149,SEKER
0.11186,0.133914,0.950704,0.961813,0.927689,0.436701,0.913401,0.983141,SEKER
0.118388,0.133943,0.934381,0.909381,0.8245,0.467502,0.79368,0.974145,SEKER
0.111905,0.133994,0.970322,0.962029,0.789167,0.478539,0.753729,0.974962,SEKER
0.110778,0.134059,0.968564,0.971817,0.844767,0.461078,0.816836,0.994192,SEKER
0.139438,0.134196,0.839876,0.755135,0.69828,0.508215,0.653406,0.959595,SEKER
0.118597,0.134246,0.938788,0.909894,0.737596,0.494898,0.696372,0.973629,SEKER
0.112969,0.13429,0.956557,0.955456,0.869269,0.453298,0.845065,0.98051,SEKER
0.118722,0.134304,0.917232,0.909322,0.807437,0.472264,0.77432,0.985405,SEKER
0.113372,0.134405,0.961582,0.953008,0.756103,0.488552,0.716824,0.99228,SEKER
0.111148,0.134405,0.969764,0.971305,0.792538,0.476812,0.757518,0.973975,SEKER
0.133606,0.134578,0.817572,0.798937,0.812124,0.470363,0.779626,0.862217,SEKER
0.118926,0.134607,0.93755,0.909867,0.676712,0.51497,0.630115,0.978848,SEKER
0.118393,0.134622,0.939327,0.914186,0.703904,0.505599,0.659511,0.979714,SEKER
0.121038,0.13465,0.952098,0.893618,0.702174,0.50614,0.657632,0.988223,SEKER
0.114754,0.134788,0.960318,0.944545,0.795673,0.475213,0.761045,0.97532,SEKER
0.117742,0.134809,0.946145,0.920696,0.804318,0.472449,0.770795,0.979429,SEKER
0.11712,0.134831,0.967793,0.925808,0.665762,0.518419,0.618366,0.980686,SEKER
0.113277,0.134845,0.965312,0.956997,0.774132,0.482001,0.73689,0.959898,SEKER
0.12597,0.13486,0.93202,0.857228,0.756924,0.487554,0.717736,0.944289,SEKER
0.11515,0.134867,0.959286,0.94191,0.766739,0.484353,0.728646,0.964365,SEKER
0.121207,0.134903,0.935222,0.894084,0.709525,0.503232,0.665628,0.983678,SEKER
0.119634,0.135062,0.924361,0.907527,0.706356,0.504047,0.662177,0.994373,SEKER
0.114018,0.135112,0.976069,0.952888,0.702509,0.505271,0.657996,0.989068,SEKER
0.110921,0.135134,0.973235,0.978554,0.84963,0.457928,0.822419,0.965423,SEKER
0.111333,0.135213,0.974329,0.975714,0.780856,0.479257,0.744409,0.99211,SEKER
0.11974,0.135227,0.939271,0.90787,0.697417,0.506817,0.65247,0.950834,SEKER
0.11999,0.135328,0.946386,0.906616,0.791588,0.475654,0.75645,0.967385,SEKER
0.115089,0.135335,0.971889,0.945799,0.718535,0.499491,0.675458,0.975696,SEKER
0.114357,0.135386,0.968006,0.952119,0.722004,0.498246,0.679254,0.961051,SEKER
0.112835,0.135465,0.963076,0.965153,0.794649,0.474468,0.759892,0.984576,SEKER
0.11485,0.135516,0.964159,0.949045,0.751025,0.48843,0.711198,0.983623,SEKER
0.115641,0.135573,0.951446,0.943052,0.758747,0.485818,0.719759,0.989107,SEKER
0.112833,0.135588,0.967729,0.966066,0.772786,0.481253,0.735388,0.974533,SEKER
0.113842,0.135631,0.956067,0.958106,0.803782,0.471326,0.770189,0.986009,SEKER
0.119452,0.13566,0.946893,0.913219,0.749732,0.488623,0.709768,0.95871,SEKER
0.115386,0.135696,0.974148,0.946001,0.756509,0.486351,0.717275,0.990621,SEKER
0.122951,0.135724,0.918042,0.886338,0.767974,0.482586,0.730021,0.980532,SEKER
0.113514,0.135746,0.96425,0.961633,0.791661,0.474972,0.756532,0.994152,SEKER
0.119249,0.135753,0.952585,0.915488,0.66414,0.517457,0.61663,0.989143,SEKER
0.115184,0.135796,0.974893,0.948375,0.700703,0.504767,0.656035,0.995333,SEKER
0.114798,0.135811,0.959678,0.951612,0.786955,0.476364,0.751246,0.978309,SEKER
0.116367,0.135868,0.949812,0.939328,0.761105,0.484581,0.722377,0.977777,SEKER
