@relation 'Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-V-R2,7,1,8,3,14,13,4,17'

@attribute Perimeter numeric
@attribute ConvexArea numeric
@attribute Area numeric
@attribute EquivDiameter numeric
@attribute MajorAxisLength numeric
@attribute ShapeFactor2 numeric
@attribute ShapeFactor1 numeric
@attribute MinorAxisLength numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.106536,0.060851,0.062708,0.122941,0.091422,0.697552,0.50799,0.202845,SEKER
0.106174,0.060999,0.062776,0.123059,0.086797,0.727522,0.498065,0.209161,SEKER
0.109878,0.0609,0.062781,0.123067,0.08937,0.710936,0.503342,0.205788,SEKER
0.099222,0.060566,0.062802,0.123104,0.080685,0.76883,0.485327,0.217522,SEKER
0.104941,0.060966,0.062811,0.123118,0.100101,0.646023,0.525273,0.191443,SEKER
0.109154,0.060937,0.062815,0.123126,0.091708,0.696391,0.50796,0.20259,SEKER
0.098689,0.0605,0.062828,0.123148,0.076838,0.796179,0.477259,0.223412,SEKER
0.107041,0.060847,0.062875,0.123229,0.108352,0.600545,0.541883,0.181215,SEKER
0.107924,0.061115,0.062892,0.123258,0.099644,0.649114,0.523852,0.192219,SEKER
0.101827,0.060871,0.062947,0.123354,0.083977,0.747264,0.491282,0.2136,SEKER
0.10361,0.060925,0.06296,0.123376,0.088756,0.715942,0.501043,0.206915,SEKER
0.124473,0.061931,0.063003,0.12345,0.077794,0.790461,0.478248,0.222593,SEKER
0.106598,0.061073,0.063007,0.123457,0.093992,0.683401,0.511546,0.199924,SEKER
0.105292,0.061222,0.063144,0.123693,0.087679,0.724,0.497775,0.210109,SEKER
0.102659,0.061012,0.063199,0.123789,0.096675,0.668292,0.515942,0.197276,SEKER
0.102388,0.06123,0.063208,0.123804,0.085848,0.73639,0.493648,0.212633,SEKER
0.10361,0.061086,0.063268,0.123907,0.090636,0.705786,0.503141,0.205843,SEKER
0.108546,0.061486,0.063306,0.123973,0.101735,0.639375,0.525707,0.190926,SEKER
0.108061,0.06151,0.06331,0.12398,0.09255,0.694042,0.506826,0.203511,SEKER
0.111122,0.061803,0.06334,0.124032,0.074672,0.81534,0.469956,0.228554,SEKER
0.104812,0.061395,0.063361,0.124069,0.092369,0.695471,0.506157,0.203694,SEKER
0.108145,0.061568,0.063417,0.124165,0.087399,0.727469,0.495641,0.210506,SEKER
0.108258,0.061642,0.063417,0.124165,0.083709,0.751984,0.48807,0.215906,SEKER
0.104148,0.061189,0.063438,0.124201,0.098965,0.656098,0.519246,0.196222,SEKER
0.107239,0.061444,0.063464,0.124245,0.072712,0.830785,0.465251,0.231943,SEKER
0.104895,0.061601,0.063481,0.124275,0.072074,0.835719,0.46385,0.232715,SEKER
0.104227,0.061523,0.063485,0.124282,0.088283,0.722132,0.497066,0.209885,SEKER
0.110132,0.061655,0.063537,0.124371,0.098361,0.660193,0.517433,0.196321,SEKER
0.105625,0.061671,0.063545,0.124385,0.09425,0.684925,0.508955,0.202045,SEKER
0.110686,0.062055,0.063554,0.1244,0.091875,0.69967,0.50404,0.20591,SEKER
0.113987,0.062079,0.063592,0.124466,0.089248,0.716554,0.498434,0.209083,SEKER
0.108292,0.061642,0.063605,0.124488,0.097568,0.665265,0.515409,0.197607,SEKER
0.108287,0.061778,0.063626,0.124525,0.088865,0.719217,0.497456,0.209954,SEKER
0.108135,0.061716,0.063665,0.124591,0.091918,0.700052,0.50349,0.205823,SEKER
0.104392,0.061782,0.063695,0.124643,0.081731,0.767231,0.482457,0.219495,SEKER
0.106871,0.061774,0.063699,0.12465,0.079002,0.786357,0.476844,0.223676,SEKER
0.104867,0.061766,0.063703,0.124657,0.081529,0.768677,0.481996,0.220458,SEKER
0.116445,0.062343,0.063724,0.124694,0.091427,0.703487,0.502141,0.206818,SEKER
0.109114,0.062149,0.063759,0.124753,0.086305,0.736723,0.491462,0.213636,SEKER
0.111599,0.062009,0.063767,0.124768,0.092595,0.696424,0.504287,0.205267,SEKER
0.107138,0.061762,0.063767,0.124768,0.096691,0.671408,0.512671,0.199526,SEKER
0.108586,0.062153,0.06381,0.124841,0.069686,0.856299,0.457165,0.237997,SEKER
0.107274,0.061873,0.063861,0.124929,0.09546,0.679358,0.50961,0.201371,SEKER
0.11161,0.061951,0.063865,0.124937,0.097744,0.665682,0.514257,0.198347,SEKER
0.106064,0.061894,0.063895,0.124988,0.093932,0.688891,0.506287,0.203781,SEKER
0.107336,0.061886,0.063972,0.125121,0.085379,0.744183,0.488363,0.215684,SEKER
0.105213,0.061956,0.063976,0.125128,0.090742,0.709294,0.499301,0.208379,SEKER
0.109182,0.06217,0.063998,0.125165,0.105035,0.624545,0.52839,0.190053,SEKER
0.12321,0.063126,0.064006,0.125179,0.080952,0.774601,0.479124,0.221866,SEKER
0.102964,0.061873,0.064015,0.125194,0.079967,0.781559,0.477063,0.223374,SEKER
0.106969,0.062022,0.064023,0.125209,0.096418,0.674498,0.510631,0.200942,SEKER
0.107234,0.062137,0.0641,0.125341,0.090302,0.712824,0.497698,0.209384,SEKER
0.110172,0.062331,0.064122,0.125378,0.080027,0.781811,0.476595,0.224233,SEKER
0.105212,0.062009,0.064126,0.125385,0.08929,0.719464,0.495485,0.210841,SEKER
0.104528,0.062005,0.064126,0.125385,0.09154,0.705126,0.50008,0.207594,SEKER
0.119227,0.063328,0.064143,0.125414,0.095931,0.678115,0.508947,0.202823,SEKER
0.107097,0.062277,0.064143,0.125414,0.081321,0.772899,0.479117,0.222319,SEKER
0.106979,0.062083,0.064177,0.125473,0.094001,0.690088,0.504812,0.204548,SEKER
0.104375,0.062083,0.064194,0.125502,0.093526,0.693119,0.503745,0.205341,SEKER
0.108706,0.0625,0.06425,0.125598,0.078065,0.796587,0.471882,0.227278,SEKER
0.111252,0.062619,0.064275,0.125642,0.103463,0.63483,0.523553,0.192878,SEKER
0.105676,0.062125,0.064309,0.125701,0.097793,0.667879,0.511789,0.200103,SEKER
0.112108,0.062673,0.064386,0.125833,0.080897,0.777393,0.476902,0.223538,SEKER
0.107766,0.062459,0.06442,0.125891,0.10019,0.654391,0.516033,0.197235,SEKER
0.104228,0.06231,0.064433,0.125913,0.078433,0.795135,0.471621,0.227461,SEKER
0.121361,0.065781,0.064437,0.125921,0.073013,0.835051,0.460553,0.241759,SEKER
0.105497,0.062648,0.064463,0.125965,0.088959,0.723611,0.492903,0.212387,SEKER
0.103684,0.062397,0.064527,0.126075,0.085556,0.746395,0.485612,0.217266,SEKER
0.109254,0.062813,0.064536,0.126089,0.085553,0.746466,0.485559,0.21773,SEKER
0.113687,0.062533,0.064557,0.126126,0.114291,0.578052,0.543956,0.182209,SEKER
0.108593,0.062928,0.064578,0.126163,0.087587,0.733246,0.489461,0.214746,SEKER
0.118216,0.063225,0.064625,0.126243,0.0984,0.666046,0.511205,0.200606,SEKER
0.108217,0.062817,0.064668,0.126317,0.078692,0.794788,0.47086,0.227641,SEKER
0.111723,0.063044,0.064771,0.126493,0.092682,0.701714,0.498745,0.20872,SEKER
0.116226,0.063324,0.064809,0.126559,0.111293,0.594912,0.536359,0.186078,SEKER
0.112035,0.062895,0.064826,0.126588,0.102753,0.641839,0.518899,0.195678,SEKER
0.116388,0.063007,0.064839,0.12661,0.111575,0.593578,0.536756,0.184289,SEKER
0.112669,0.063126,0.064852,0.126632,0.102274,0.644718,0.517777,0.196535,SEKER
0.111072,0.063147,0.064856,0.126639,0.083868,0.759823,0.480348,0.220999,SEKER
0.105197,0.062677,0.06486,0.126646,0.091538,0.709444,0.495912,0.211183,SEKER
0.114882,0.063155,0.064882,0.126683,0.088972,0.726026,0.490577,0.215324,SEKER
0.110314,0.063163,0.064963,0.126822,0.092789,0.702164,0.497874,0.209382,SEKER
0.108728,0.06311,0.065018,0.126917,0.090053,0.719851,0.492007,0.212903,SEKER
0.106131,0.062838,0.065018,0.126917,0.094651,0.690919,0.501341,0.206787,SEKER
0.106598,0.063147,0.06504,0.126954,0.079018,0.79484,0.46949,0.228902,SEKER
0.113676,0.06346,0.065125,0.1271,0.104195,0.635273,0.520097,0.194673,SEKER
0.112957,0.063633,0.065146,0.127137,0.094321,0.69369,0.499946,0.207929,SEKER
0.110453,0.063102,0.065159,0.127159,0.085201,0.752653,0.481376,0.220689,SEKER
0.119961,0.063914,0.065172,0.127181,0.096465,0.680719,0.504148,0.206192,SEKER
0.105095,0.062945,0.065176,0.127188,0.097416,0.675002,0.506053,0.204035,SEKER
0.119345,0.063642,0.065202,0.127232,0.094,0.696002,0.498979,0.208447,SEKER
0.113984,0.063382,0.065202,0.127232,0.098671,0.667653,0.508452,0.202109,SEKER
0.106355,0.063126,0.065215,0.127254,0.082883,0.768803,0.476369,0.223808,SEKER
0.115964,0.063567,0.06524,0.127298,0.095566,0.686577,0.501937,0.207196,SEKER
0.112725,0.063415,0.065253,0.12732,0.089915,0.722135,0.490411,0.214078,SEKER
0.10942,0.063258,0.065257,0.127327,0.093482,0.699542,0.497617,0.208958,SEKER
0.104748,0.063085,0.065257,0.127327,0.083768,0.762993,0.477928,0.222703,SEKER
0.10874,0.063114,0.065262,0.127335,0.103561,0.639595,0.518021,0.195869,SEKER
0.109794,0.063444,0.06533,0.127452,0.095634,0.686669,0.501568,0.206787,SEKER
0.110359,0.063238,0.06533,0.127452,0.103035,0.64296,0.51656,0.197155,SEKER
0.109498,0.063357,0.065351,0.127488,0.092847,0.704056,0.495802,0.211417,SEKER
0.118738,0.063724,0.065373,0.127525,0.105564,0.628922,0.521436,0.193903,SEKER
0.120103,0.063489,0.06539,0.127554,0.118627,0.560313,0.547791,0.178872,SEKER
0.10912,0.063316,0.065394,0.127561,0.093448,0.700542,0.496779,0.210017,SEKER
0.109057,0.063501,0.065398,0.127569,0.093759,0.69863,0.497384,0.209855,SEKER
0.109345,0.063349,0.065407,0.127583,0.0977,0.674595,0.505316,0.205447,SEKER
0.107876,0.063341,0.065492,0.12773,0.100555,0.658164,0.510609,0.201332,SEKER
0.113529,0.063786,0.065509,0.127759,0.095848,0.686387,0.500986,0.20787,SEKER
0.102518,0.063271,0.065518,0.127773,0.069376,0.870484,0.447376,0.244564,SEKER
0.115416,0.063716,0.065552,0.127832,0.111496,0.597637,0.532399,0.187054,SEKER
0.110313,0.063856,0.065573,0.127868,0.06793,0.882367,0.444157,0.247806,SEKER
0.111922,0.063584,0.06559,0.127898,0.101894,0.650925,0.512754,0.199411,SEKER
0.109809,0.063741,0.065625,0.127956,0.09008,0.723273,0.488672,0.215324,SEKER
0.116734,0.063918,0.06565,0.128,0.119107,0.559204,0.54721,0.178247,SEKER
0.109691,0.06365,0.06565,0.128,0.079177,0.797619,0.466489,0.230987,SEKER
0.108871,0.063534,0.065689,0.128066,0.095421,0.690018,0.499112,0.208537,SEKER
0.10736,0.063526,0.06571,0.128102,0.088582,0.733521,0.48517,0.217762,SEKER
0.114278,0.063976,0.065765,0.128197,0.093297,0.703635,0.494388,0.212402,SEKER
0.111717,0.063922,0.065821,0.128292,0.097437,0.678501,0.502438,0.206299,SEKER
0.112811,0.063934,0.065834,0.128314,0.093474,0.702926,0.494362,0.211596,SEKER
0.109108,0.063679,0.065834,0.128314,0.104736,0.636019,0.517103,0.197212,SEKER
0.106069,0.063662,0.065851,0.128343,0.087364,0.742398,0.481931,0.219792,SEKER
0.108961,0.063835,0.065864,0.128365,0.082293,0.776948,0.471624,0.22786,SEKER
0.105365,0.063848,0.065898,0.128424,0.085313,0.756423,0.477533,0.223232,SEKER
0.107251,0.06379,0.065945,0.128504,0.085975,0.752249,0.47861,0.222992,SEKER
0.109096,0.064021,0.065979,0.128562,0.088159,0.737916,0.482828,0.219373,SEKER
0.110473,0.064066,0.066103,0.128774,0.095901,0.689433,0.497752,0.209491,SEKER
0.109572,0.064029,0.066103,0.128774,0.098018,0.67659,0.502018,0.206587,SEKER
0.109781,0.064054,0.066163,0.128876,0.099118,0.670348,0.503897,0.205294,SEKER
0.109493,0.064124,0.066197,0.128934,0.08353,0.770454,0.472304,0.226846,SEKER
0.112274,0.064264,0.066235,0.129,0.106068,0.630686,0.517485,0.196273,SEKER
0.126902,0.064705,0.066329,0.12916,0.122573,0.545546,0.550166,0.176206,SEKER
0.108611,0.064095,0.066333,0.129168,0.106262,0.63012,0.517314,0.196517,SEKER
0.115619,0.064355,0.066333,0.129168,0.126181,0.528466,0.557402,0.172856,SEKER
0.109153,0.064058,0.066385,0.129255,0.086252,0.753064,0.47676,0.223403,SEKER
0.123278,0.065427,0.066393,0.12927,0.069613,0.874642,0.443238,0.249646,SEKER
0.110399,0.064524,0.066406,0.129292,0.089853,0.729373,0.483888,0.218486,SEKER
0.109781,0.064404,0.066419,0.129313,0.093222,0.707888,0.490595,0.214371,SEKER
0.121603,0.064668,0.066427,0.129328,0.11451,0.586285,0.533365,0.186531,SEKER
0.111493,0.064363,0.066432,0.129335,0.10793,0.621406,0.520106,0.195159,SEKER
0.110902,0.064425,0.066508,0.129466,0.093186,0.708638,0.490024,0.214086,SEKER
0.114124,0.064994,0.066525,0.129496,0.068611,0.883532,0.440531,0.25089,SEKER
0.11524,0.065155,0.066551,0.129539,0.082452,0.780145,0.468215,0.229249,SEKER
0.114849,0.064487,0.066581,0.12959,0.121778,0.550588,0.547074,0.178213,SEKER
0.108649,0.06447,0.066619,0.129656,0.102212,0.654687,0.507541,0.203034,SEKER
0.112211,0.064668,0.066649,0.129707,0.09916,0.672802,0.501242,0.207478,SEKER
0.148728,0.066078,0.066662,0.129729,0.099354,0.671716,0.50156,0.207187,SEKER
0.107313,0.064318,0.066679,0.129758,0.094678,0.700279,0.492074,0.213327,SEKER
0.113909,0.064722,0.066713,0.129816,0.09001,0.730174,0.482514,0.219599,SEKER
0.114554,0.064858,0.066777,0.129925,0.096265,0.691032,0.494715,0.211281,SEKER
0.12183,0.065291,0.066846,0.130042,0.098269,0.679235,0.498355,0.208976,SEKER
0.115709,0.064899,0.06685,0.130049,0.107923,0.623634,0.517695,0.197475,SEKER
0.108876,0.064825,0.066876,0.130093,0.091043,0.724446,0.483695,0.218603,SEKER
0.113015,0.064845,0.066888,0.130115,0.096728,0.688825,0.495026,0.211209,SEKER
0.113581,0.064924,0.066918,0.130165,0.09491,0.700203,0.491215,0.213715,SEKER
0.107388,0.064582,0.066952,0.130224,0.095722,0.695367,0.492654,0.212717,SEKER
0.118959,0.065019,0.06697,0.130253,0.115923,0.581705,0.533047,0.186887,SEKER
0.128823,0.065892,0.066974,0.13026,0.115568,0.583548,0.532311,0.187133,SEKER
0.113774,0.065039,0.066991,0.130289,0.096022,0.693736,0.493042,0.212894,SEKER
0.125606,0.065406,0.066991,0.130289,0.092159,0.717958,0.4853,0.218695,SEKER
0.135791,0.066061,0.067004,0.130311,0.07515,0.836009,0.451145,0.243284,SEKER
0.111837,0.065052,0.067017,0.130333,0.079986,0.800548,0.460768,0.234933,SEKER
0.108474,0.06494,0.067038,0.130369,0.082949,0.779713,0.466591,0.230856,SEKER
0.108091,0.065084,0.067038,0.130369,0.075887,0.830708,0.452441,0.241251,SEKER
0.113388,0.065056,0.067072,0.130427,0.104989,0.641204,0.510552,0.201304,SEKER
0.127553,0.065872,0.067106,0.130486,0.091918,0.720175,0.484184,0.218443,SEKER
0.122311,0.065365,0.06711,0.130493,0.102461,0.655909,0.505273,0.204302,SEKER
0.115201,0.065089,0.067123,0.130515,0.09528,0.69908,0.490822,0.214178,SEKER
0.113665,0.06546,0.06714,0.130544,0.070272,0.874554,0.440659,0.249958,SEKER
0.126868,0.065921,0.067153,0.130566,0.104627,0.643695,0.509368,0.202424,SEKER
0.116021,0.065538,0.067175,0.130602,0.117665,0.573841,0.535345,0.185191,SEKER
0.106091,0.06473,0.067183,0.130616,0.09251,0.716841,0.484947,0.218023,SEKER
0.114158,0.065188,0.067183,0.130616,0.087268,0.751089,0.474455,0.225557,SEKER
0.111255,0.065039,0.067192,0.130631,0.099533,0.673584,0.498957,0.208962,SEKER
0.108888,0.064804,0.067192,0.130631,0.099735,0.672381,0.499361,0.208366,SEKER
0.109244,0.065035,0.067234,0.130704,0.098995,0.677037,0.497643,0.209574,SEKER
0.115455,0.065418,0.067234,0.130704,0.077853,0.817425,0.45534,0.239511,SEKER
0.110155,0.065002,0.067247,0.130725,0.098792,0.678326,0.497166,0.209666,SEKER
0.110188,0.065134,0.06732,0.130849,0.096168,0.694705,0.491514,0.214408,SEKER
0.113473,0.065476,0.067422,0.131023,0.094945,0.702871,0.488504,0.215304,SEKER
0.129982,0.066041,0.067533,0.131212,0.092376,0.719738,0.482762,0.219342,SEKER
0.120947,0.065888,0.067567,0.13127,0.097128,0.690213,0.492064,0.213273,SEKER
0.109374,0.065435,0.067576,0.131285,0.09899,0.678968,0.495735,0.210428,SEKER
0.119032,0.066148,0.067606,0.131336,0.084508,0.772426,0.466662,0.231037,SEKER
0.107506,0.065171,0.067606,0.131336,0.096731,0.692861,0.491061,0.214011,SEKER
0.113421,0.065773,0.067623,0.131365,0.068781,0.889767,0.435182,0.254089,SEKER
0.120731,0.065963,0.06764,0.131394,0.087991,0.74901,0.47343,0.226296,SEKER
0.109131,0.065258,0.067657,0.131423,0.103278,0.654136,0.503842,0.205464,SEKER
0.136771,0.066173,0.067687,0.131474,0.106744,0.634578,0.510589,0.201568,SEKER
0.113106,0.06553,0.067713,0.131517,0.113365,0.598719,0.523653,0.193187,SEKER
0.115773,0.065814,0.067802,0.13167,0.10831,0.626469,0.513063,0.199265,SEKER
0.129332,0.066408,0.067811,0.131684,0.086287,0.761508,0.469113,0.229792,SEKER
0.112567,0.065637,0.067853,0.131757,0.101844,0.66355,0.499888,0.20761,SEKER
0.113542,0.065707,0.067913,0.131858,0.112684,0.603338,0.52115,0.194849,SEKER
0.115047,0.065958,0.067939,0.131902,0.092655,0.720315,0.481109,0.220554,SEKER
0.1104,0.065662,0.06796,0.131938,0.098215,0.685797,0.492066,0.213113,SEKER
0.108931,0.065649,0.067977,0.131967,0.094019,0.711868,0.483618,0.219877,SEKER
0.11842,0.066177,0.06799,0.131989,0.107713,0.630761,0.510814,0.202705,SEKER
0.107924,0.065666,0.067999,0.132003,0.084979,0.771598,0.465502,0.231662,SEKER
0.110989,0.065798,0.068016,0.132032,0.077295,0.826612,0.450114,0.24373,SEKER
0.109748,0.065897,0.068067,0.132119,0.09219,0.724037,0.47949,0.221826,SEKER
0.113365,0.065942,0.068084,0.132148,0.100025,0.675584,0.494987,0.211208,SEKER
0.112919,0.06609,0.068101,0.132177,0.095891,0.700855,0.486668,0.216576,SEKER
0.113116,0.065958,0.068118,0.132206,0.109639,0.620803,0.513927,0.198969,SEKER
0.112812,0.066226,0.068165,0.132286,0.100617,0.672503,0.495718,0.210672,SEKER
0.107664,0.065839,0.068204,0.132351,0.090463,0.736042,0.475314,0.224525,SEKER
0.113037,0.066375,0.068216,0.132373,0.086745,0.760868,0.467854,0.230397,SEKER
0.114486,0.066181,0.068255,0.132438,0.095308,0.705364,0.484669,0.218396,SEKER
0.117843,0.06654,0.06828,0.132482,0.096479,0.698228,0.486858,0.216558,SEKER
0.111406,0.066049,0.068323,0.132554,0.09923,0.68168,0.49209,0.212971,SEKER
0.11469,0.066338,0.068323,0.132554,0.099237,0.681635,0.492104,0.213027,SEKER
0.117459,0.06635,0.068344,0.13259,0.105183,0.646884,0.5038,0.20526,SEKER
0.112674,0.066173,0.0684,0.132684,0.09673,0.697359,0.486703,0.216752,SEKER
0.122667,0.066589,0.068417,0.132713,0.082935,0.788417,0.459217,0.236508,SEKER
0.111742,0.066094,0.06846,0.132786,0.101174,0.670818,0.495199,0.210824,SEKER
0.115904,0.066457,0.068494,0.132844,0.106185,0.641988,0.504956,0.205802,SEKER
0.116762,0.066622,0.068494,0.132844,0.100906,0.672595,0.494479,0.211759,SEKER
0.116865,0.066511,0.068502,0.132858,0.10104,0.671843,0.494699,0.211429,SEKER
0.1146,0.066296,0.068528,0.132902,0.102939,0.660816,0.498325,0.20908,SEKER
0.113825,0.066676,0.068545,0.132931,0.088311,0.752306,0.469209,0.228724,SEKER
0.113207,0.066507,0.068549,0.132938,0.090487,0.737928,0.473502,0.225938,SEKER
0.112754,0.066358,0.068579,0.132988,0.084676,0.777262,0.461816,0.234605,SEKER
0.119288,0.06696,0.068643,0.133097,0.062558,0.948866,0.417622,0.268079,SEKER
0.114038,0.066663,0.068737,0.133256,0.088723,0.750705,0.469001,0.228714,SEKER
0.114519,0.066651,0.068746,0.133271,0.089563,0.745174,0.47062,0.228227,SEKER
0.11443,0.066705,0.068776,0.133321,0.098536,0.688398,0.488237,0.21584,SEKER
0.118136,0.06682,0.068797,0.133357,0.10841,0.631105,0.507678,0.204275,SEKER
0.111328,0.066762,0.068814,0.133386,0.086339,0.76726,0.46387,0.233054,SEKER
0.127073,0.0675,0.068831,0.133415,0.099978,0.679992,0.49079,0.214956,SEKER
0.115947,0.066783,0.06887,0.13348,0.101184,0.673002,0.492968,0.212457,SEKER
0.114277,0.066783,0.068887,0.133509,0.085815,0.771293,0.462448,0.233776,SEKER
0.118744,0.066717,0.068891,0.133517,0.115051,0.595765,0.520303,0.194692,SEKER
0.114335,0.066816,0.068938,0.133596,0.105685,0.647179,0.501501,0.206748,SEKER
0.116434,0.066779,0.068942,0.133603,0.110953,0.61788,0.511904,0.200157,SEKER
0.114192,0.066779,0.068951,0.133618,0.104079,0.656469,0.498253,0.20909,SEKER
0.111509,0.066779,0.068985,0.133676,0.083844,0.785562,0.45803,0.236879,SEKER
0.124004,0.067199,0.069032,0.133755,0.116856,0.587086,0.523078,0.193189,SEKER
0.118846,0.067306,0.06904,0.13377,0.104044,0.657156,0.497689,0.20962,SEKER
0.118964,0.067067,0.069053,0.133791,0.101234,0.673711,0.492061,0.212879,SEKER
0.11186,0.066808,0.069062,0.133806,0.093875,0.719033,0.477463,0.223071,SEKER
0.114363,0.067142,0.069079,0.133835,0.105712,0.647773,0.500776,0.207662,SEKER
0.115783,0.066882,0.069087,0.133849,0.103111,0.662833,0.495587,0.210617,SEKER
0.115178,0.066948,0.069092,0.133856,0.114831,0.597921,0.518735,0.195679,SEKER
0.120149,0.067224,0.069113,0.133892,0.113976,0.602538,0.516923,0.19657,SEKER
0.11186,0.067026,0.069126,0.133914,0.073428,0.863269,0.436701,0.253103,SEKER
0.118388,0.067232,0.069143,0.133943,0.089056,0.750909,0.467502,0.230513,SEKER
0.111905,0.066845,0.069173,0.133994,0.094721,0.714303,0.478539,0.222698,SEKER
0.110778,0.066902,0.069211,0.134059,0.085987,0.772088,0.461078,0.234519,SEKER
0.139438,0.068485,0.069292,0.134196,0.110076,0.624472,0.508215,0.203185,SEKER
0.118597,0.067356,0.069322,0.134246,0.103414,0.662333,0.494898,0.211561,SEKER
0.112969,0.067175,0.069348,0.13429,0.08241,0.797946,0.453298,0.240649,SEKER
0.118722,0.06764,0.069356,0.134304,0.092042,0.732527,0.472264,0.22678,SEKER
0.113372,0.067183,0.069416,0.134405,0.100458,0.680337,0.488552,0.215284,SEKER
0.111148,0.067088,0.069416,0.134405,0.094508,0.717047,0.476812,0.223933,SEKER
0.133606,0.068972,0.069519,0.134578,0.091515,0.736903,0.470363,0.231944,SEKER
0.118926,0.067579,0.069536,0.134607,0.114187,0.603538,0.51497,0.198263,SEKER
0.118393,0.067566,0.069544,0.134622,0.109458,0.629175,0.505599,0.204297,SEKER
0.121038,0.067434,0.069561,0.13465,0.109781,0.627483,0.50614,0.203692,SEKER
0.114754,0.067418,0.069643,0.134788,0.094311,0.719601,0.475213,0.225013,SEKER
0.117742,0.067595,0.069655,0.134809,0.092943,0.728439,0.472449,0.226833,SEKER
0.11712,0.067356,0.069668,0.134831,0.116314,0.593033,0.518419,0.196011,SEKER
0.113277,0.067393,0.069677,0.134845,0.097849,0.697643,0.482001,0.220755,SEKER
0.12597,0.067789,0.069685,0.13486,0.100692,0.680413,0.487554,0.217413,SEKER
0.11515,0.067475,0.069689,0.134867,0.099079,0.690187,0.484353,0.218997,SEKER
0.121207,0.067776,0.069711,0.134903,0.108724,0.634115,0.503232,0.205731,SEKER
0.119634,0.067995,0.069805,0.135062,0.109401,0.630841,0.504047,0.204879,SEKER
0.114018,0.067422,0.069835,0.135112,0.110107,0.627096,0.505271,0.204235,SEKER
0.110921,0.067467,0.069847,0.135134,0.086081,0.775323,0.457928,0.237714,SEKER
0.111333,0.0675,0.069894,0.135213,0.09705,0.703814,0.479257,0.221675,SEKER
0.11974,0.067917,0.069903,0.135227,0.111085,0.622084,0.506817,0.204355,SEKER
0.11999,0.067892,0.069963,0.135328,0.095403,0.714514,0.475654,0.224946,SEKER
0.115089,0.067599,0.069967,0.135335,0.107539,0.642098,0.499491,0.208437,SEKER
0.114357,0.067673,0.069997,0.135386,0.106988,0.645367,0.498246,0.209701,SEKER
0.112835,0.067776,0.070044,0.135465,0.095019,0.717404,0.474468,0.225253,SEKER
0.11485,0.067793,0.070074,0.135516,0.102207,0.673507,0.48843,0.215627,SEKER
0.115641,0.067974,0.070108,0.135573,0.100971,0.681063,0.485818,0.217243,SEKER
0.112833,0.067793,0.070116,0.135588,0.09867,0.695061,0.481253,0.220827,SEKER
0.113842,0.067954,0.070142,0.135631,0.093685,0.726479,0.471326,0.227426,SEKER
0.119452,0.068077,0.070159,0.13566,0.10254,0.672,0.488623,0.216248,SEKER
0.115386,0.067781,0.070181,0.135696,0.101441,0.678643,0.486351,0.216833,SEKER
0.122951,0.068452,0.070198,0.135724,0.099571,0.690013,0.482586,0.219723,SEKER
0.113514,0.067925,0.07021,0.135746,0.095727,0.713882,0.474972,0.224606,SEKER
0.119249,0.068065,0.070215,0.135753,0.117381,0.59019,0.517457,0.196376,SEKER
0.115184,0.06783,0.07024,0.135796,0.110988,0.624338,0.504767,0.20438,SEKER
0.114798,0.068016,0.070249,0.135811,0.09654,0.70899,0.476364,0.224114,SEKER
