@relation 'Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-V-R2,7-13,16-17'

@attribute Perimeter numeric
@attribute ConvexArea numeric
@attribute EquivDiameter numeric
@attribute Extent numeric
@attribute Solidity numeric
@attribute roundness numeric
@attribute Compactness numeric
@attribute ShapeFactor1 numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.099494,0.059857,0.121501,0.694017,0.960223,0.972907,0.769016,0.505498,0.994383,SEKER
0.103581,0.060026,0.121508,0.704651,0.945306,0.938678,0.79273,0.497693,0.9944,SEKER
0.199846,0.071351,0.121597,0.504312,0,0.336194,0.506859,0.601918,0,SEKER
0.111633,0.060851,0.121671,0.648965,0.879437,0.874884,0.795299,0.496587,0.959266,SEKER
0.108059,0.060472,0.121685,0.744764,0.914189,0.903427,0.774139,0.503492,0.971183,SEKER
0.102994,0.059969,0.121752,0.65842,0.962942,0.945366,0.741378,0.514332,0.983589,SEKER
0.101158,0.060063,0.121848,0.780407,0.959252,0.961446,0.783601,0.500108,0.990899,SEKER
0.1073,0.060426,0.121863,0.798311,0.927269,0.910849,0.713908,0.523541,0.946009,SEKER
0.101725,0.059915,0.121922,0.643962,0.976454,0.957234,0.70831,0.525379,0.989419,SEKER
0.154494,0.062553,0.121922,0.604904,0.741518,0.580266,0.658695,0.542947,0.903524,SEKER
0.101639,0.060125,0.121944,0.730634,0.958547,0.958119,0.742213,0.513724,0.983216,SEKER
0.103015,0.060154,0.122011,0.739759,0.959321,0.947115,0.764698,0.506074,0.985054,SEKER
0.106085,0.060245,0.122122,0.651949,0.956761,0.922623,0.721357,0.520531,0.99288,SEKER
0.099929,0.060224,0.122321,0.760631,0.968765,0.975405,0.779485,0.50067,0.978849,SEKER
0.10332,0.060537,0.122388,0.78383,0.943871,0.947377,0.777198,0.501311,0.971264,SEKER
0.104006,0.060583,0.122469,0.78722,0.94391,0.942289,0.852699,0.477038,0.991654,SEKER
0.105886,0.060455,0.122521,0.714648,0.958051,0.927185,0.813473,0.489322,0.988245,SEKER
0.100638,0.060311,0.122594,0.715362,0.974832,0.971449,0.801492,0.493051,0.978637,SEKER
0.121325,0.061403,0.122616,0.718687,0.877922,0.807448,0.881904,0.467823,0.976414,SEKER
0.10254,0.060484,0.122646,0.750754,0.961822,0.955817,0.813235,0.489192,0.986978,SEKER
0.114669,0.061337,0.122668,0.634869,0.886409,0.8583,0.754308,0.508434,0.94592,SEKER
0.104629,0.060645,0.122757,0.685567,0.952953,0.939262,0.748561,0.510212,0.970535,SEKER
0.111689,0.061131,0.122771,0.682896,0.910041,0.88234,0.806803,0.491048,0.963294,SEKER
0.110075,0.060983,0.122771,0.731428,0.92333,0.895155,0.826189,0.484863,0.979269,SEKER
0.115711,0.061729,0.122786,0.579461,0.857528,0.851089,0.631114,0.551491,0.982311,SEKER
0.105032,0.060983,0.122801,0.687182,0.924825,0.936262,0.721446,0.519343,0.981981,SEKER
0.111927,0.060937,0.122831,0.723547,0.930387,0.880889,0.851743,0.476749,0.98929,SEKER
0.110302,0.06088,0.122831,0.666021,0.935567,0.893769,0.774522,0.501452,0.959141,SEKER
0.111723,0.06111,0.122934,0.73149,0.920099,0.883241,0.776491,0.500632,0.990541,SEKER
0.112227,0.06109,0.122941,0.74664,0.922318,0.87932,0.790868,0.495919,0.990602,SEKER
0.106536,0.060851,0.122941,0.820488,0.943769,0.924959,0.754263,0.50799,0.976087,SEKER
0.106174,0.060999,0.123059,0.736872,0.936424,0.928783,0.783686,0.498065,0.983176,SEKER
0.109878,0.0609,0.123067,0.761065,0.945681,0.898865,0.767606,0.503342,0.979323,SEKER
0.099222,0.060566,0.123104,0.74052,0.977623,0.987361,0.823011,0.485327,0.990993,SEKER
0.104941,0.060966,0.123118,0.723211,0.942374,0.939364,0.702715,0.525273,0.989413,SEKER
0.109154,0.060937,0.123126,0.626205,0.945339,0.905095,0.753427,0.50796,0.98539,SEKER
0.098689,0.0605,0.123148,0.779275,0.985829,0.99227,0.848451,0.477259,0.980796,SEKER
0.107041,0.060847,0.123229,0.731776,0.958726,0.922953,0.655319,0.541883,0.990919,SEKER
0.107924,0.061115,0.123258,0.730941,0.936157,0.915991,0.706116,0.523852,0.993307,SEKER
0.101827,0.060871,0.123354,0.742965,0.962859,0.967106,0.803092,0.491282,0.986734,SEKER
0.10361,0.060925,0.123376,0.741542,0.95916,0.952322,0.773005,0.501043,0.992345,SEKER
0.124473,0.061931,0.12345,0.702002,0.873043,0.789979,0.84371,0.478248,0.985046,SEKER
0.106598,0.061073,0.123457,0.772178,0.949937,0.928242,0.741093,0.511546,0.997188,SEKER
0.105292,0.061222,0.123693,0.683049,0.948567,0.940716,0.781356,0.497775,0.957873,SEKER
0.102659,0.061012,0.123789,0.66727,0.972302,0.96336,0.726486,0.515942,0.991362,SEKER
0.102388,0.06123,0.123804,0.680229,0.953423,0.96575,0.793474,0.493648,0.965832,SEKER
0.10361,0.061086,0.123907,0.717178,0.971605,0.956267,0.763978,0.503141,0.9819,SEKER
0.108546,0.061486,0.123973,0.726865,0.939103,0.916168,0.69727,0.525707,0.997941,SEKER
0.108061,0.06151,0.12398,0.655228,0.937264,0.920157,0.752534,0.506826,0.979221,SEKER
0.111122,0.061803,0.124032,0.689946,0.913747,0.89591,0.867484,0.469956,0.980929,SEKER
0.104812,0.061395,0.124069,0.633445,0.952064,0.947469,0.754094,0.506157,0.987789,SEKER
0.108145,0.061568,0.124165,0.722491,0.94141,0.920819,0.785505,0.495641,0.992254,SEKER
0.108258,0.061642,0.124165,0.706944,0.93478,0.919896,0.808954,0.48807,0.982508,SEKER
0.104148,0.061189,0.124201,0.747045,0.977272,0.953974,0.714801,0.519246,0.955436,SEKER
0.107239,0.061444,0.124245,0.719782,0.956574,0.928791,0.881802,0.465251,0.980086,SEKER
0.104895,0.061601,0.124275,0.752922,0.944044,0.94831,0.886279,0.46385,0.987723,SEKER
0.104227,0.061523,0.124282,0.770841,0.951423,0.95392,0.780542,0.497066,0.981209,SEKER
0.110132,0.061655,0.124371,0.681645,0.94409,0.906274,0.719246,0.517433,0.991543,SEKER
0.105625,0.061671,0.124385,0.728127,0.943361,0.943079,0.744156,0.508955,0.981957,SEKER
0.110686,0.062055,0.1244,0.7546,0.909934,0.90205,0.758792,0.50404,0.959748,SEKER
0.113987,0.062079,0.124466,0.703114,0.911074,0.8764,0.775436,0.498434,0.977552,SEKER
0.108292,0.061642,0.124488,0.660218,0.951148,0.92199,0.724583,0.515409,0.991685,SEKER
0.108287,0.061778,0.124525,0.663202,0.940852,0.922303,0.778124,0.497456,0.970191,SEKER
0.108135,0.061716,0.124591,0.616175,0.949721,0.924018,0.759488,0.50349,0.974842,SEKER
0.104392,0.061782,0.124643,0.675351,0.94643,0.95522,0.824153,0.482457,0.990995,SEKER
0.106871,0.061774,0.12465,0.747466,0.947538,0.934774,0.84199,0.476844,0.981663,SEKER
0.104867,0.061766,0.124657,0.673359,0.948646,0.951375,0.825534,0.481996,0.969759,SEKER
0.116445,0.062343,0.124694,0.666595,0.899141,0.858901,0.76304,0.502141,0.971233,SEKER
0.109114,0.062149,0.124753,0.64356,0.919305,0.917257,0.795403,0.491462,0.981519,SEKER
0.111599,0.062009,0.124768,0.640275,0.93252,0.897423,0.756203,0.504287,0.975959,SEKER
0.107138,0.061762,0.124768,0.685958,0.95459,0.93345,0.731247,0.512671,0.986039,SEKER
0.108586,0.062153,0.124841,0.761883,0.923388,0.922179,0.905584,0.457165,0.974241,SEKER
0.107274,0.061873,0.124929,0.692832,0.952821,0.933528,0.739499,0.50961,0.990466,SEKER
0.11161,0.061951,0.124937,0.729125,0.946201,0.898556,0.725745,0.514257,0.991563,SEKER
0.106064,0.061894,0.124988,0.619746,0.953951,0.943916,0.749105,0.506287,0.98197,SEKER
0.107336,0.061886,0.125121,0.709552,0.961373,0.934428,0.803162,0.488363,0.983279,SEKER
0.105213,0.061956,0.125128,0.692725,0.955485,0.951998,0.769462,0.499301,0.981865,SEKER
0.109182,0.06217,0.125165,0.578291,0.938231,0.919709,0.683794,0.52839,0.97032,SEKER
0.12321,0.063126,0.125179,0.677555,0.854379,0.811107,0.831971,0.479124,0.988874,SEKER
0.102964,0.061873,0.125194,0.773944,0.966192,0.971306,0.838477,0.477063,0.98655,SEKER
0.106969,0.062022,0.125209,0.673682,0.953681,0.938087,0.735086,0.510631,0.982605,SEKER
0.107234,0.062137,0.125341,0.756984,0.950065,0.936884,0.773271,0.497698,0.983879,SEKER
0.110172,0.062331,0.125378,0.727723,0.934672,0.913264,0.839027,0.476595,0.969128,SEKER
0.105212,0.062009,0.125385,0.766472,0.963691,0.95391,0.779812,0.495485,0.984562,SEKER
0.104528,0.062005,0.125385,0.682386,0.964059,0.95961,0.765806,0.50008,0.990931,SEKER
0.119227,0.063328,0.125414,0.560586,0.84842,0.842647,0.739057,0.508947,0.955745,SEKER
0.107097,0.062277,0.125414,0.759917,0.94129,0.938549,0.830784,0.479117,0.9742,SEKER
0.106979,0.062083,0.125473,0.708125,0.961519,0.93995,0.751102,0.504812,0.988622,SEKER
0.104375,0.062083,0.125502,0.728208,0.963003,0.961767,0.754158,0.503745,0.985479,SEKER
0.108706,0.0625,0.125598,0.680027,0.93076,0.926741,0.853069,0.471882,0.978026,SEKER
0.111252,0.062619,0.125642,0.759245,0.922373,0.906504,0.695287,0.523553,0.977041,SEKER
0.105676,0.062125,0.125701,0.751723,0.969336,0.952395,0.729227,0.511789,0.985745,SEKER
0.112108,0.062673,0.125833,0.695881,0.927229,0.901046,0.835698,0.476902,0.984848,SEKER
0.107766,0.062459,0.125891,0.728917,0.949218,0.936569,0.715835,0.516033,0.990785,SEKER
0.104228,0.06231,0.125913,0.696867,0.963538,0.966057,0.852277,0.471621,0.978059,SEKER
0.121361,0.065781,0.125921,0.655428,0.661715,0.830034,0.888565,0.460553,0.776337,SEKER
0.105497,0.062648,0.125965,0.695791,0.936072,0.955838,0.784812,0.492903,0.990771,SEKER
0.103684,0.062397,0.126075,0.760184,0.963971,0.97183,0.806892,0.485612,0.993027,SEKER
0.109254,0.062813,0.126089,0.715075,0.927734,0.925875,0.806984,0.485559,0.978874,SEKER
0.113687,0.062533,0.126126,0.871042,0.954455,0.890629,0.635714,0.543956,0.912062,SEKER
0.108593,0.062928,0.126163,0.737094,0.921207,0.931796,0.794449,0.489461,0.989628,SEKER
0.118216,0.063225,0.126243,0.64582,0.899055,0.856185,0.728267,0.511205,0.981415,SEKER
0.108217,0.062817,0.126317,0.791669,0.938809,0.935991,0.852654,0.47086,0.989731,SEKER
0.111723,0.063044,0.126493,0.722736,0.927588,0.908885,0.764302,0.498745,0.982816,SEKER
0.116226,0.063324,0.126559,0.637936,0.906158,0.873806,0.654635,0.536359,0.937828,SEKER
0.112035,0.062895,0.126588,0.725689,0.945518,0.907081,0.704082,0.518899,0.981667,SEKER
0.116388,0.063007,0.12661,0.602506,0.936766,0.872902,0.653283,0.536756,0.99195,SEKER
0.112669,0.063126,0.126632,0.736071,0.927299,0.902339,0.707122,0.517777,0.976709,SEKER
0.111072,0.063147,0.126639,0.752748,0.925846,0.915179,0.820591,0.480348,0.989462,SEKER
0.105197,0.062677,0.126646,0.648133,0.967867,0.963403,0.772153,0.495912,0.963572,SEKER
0.114882,0.063155,0.126683,0.604823,0.927327,0.885203,0.788359,0.490577,0.94532,SEKER
0.110314,0.063163,0.126822,0.736524,0.933594,0.922625,0.765296,0.497874,0.980036,SEKER
0.108728,0.06311,0.126917,0.694796,0.943121,0.936219,0.782764,0.492007,0.99367,SEKER
0.106131,0.062838,0.126917,0.674774,0.967241,0.957637,0.754329,0.501341,0.990035,SEKER
0.106598,0.063147,0.126954,0.783786,0.94168,0.954026,0.853801,0.46949,0.980388,SEKER
0.113676,0.06346,0.1271,0.72073,0.921374,0.897706,0.698118,0.520097,0.990176,SEKER
0.112957,0.063633,0.127137,0.685546,0.907967,0.903682,0.757444,0.499946,0.982644,SEKER
0.110453,0.063102,0.127159,0.800005,0.956006,0.923947,0.814686,0.481376,0.976251,SEKER
0.119961,0.063914,0.127181,0.746851,0.885559,0.849414,0.74459,0.504148,0.947831,SEKER
0.105095,0.062945,0.127188,0.686031,0.971371,0.968296,0.738864,0.506053,0.978527,SEKER
0.119345,0.063642,0.127232,0.641579,0.912013,0.854479,0.759893,0.498979,0.986763,SEKER
0.113984,0.063382,0.127232,0.634515,0.934898,0.896211,0.731521,0.508452,0.990903,SEKER
0.106355,0.063126,0.127254,0.721274,0.958603,0.958265,0.830096,0.476369,0.988209,SEKER
0.115964,0.063567,0.127298,0.653543,0.921848,0.881101,0.750639,0.501937,0.963022,SEKER
0.112725,0.063415,0.12732,0.73551,0.936398,0.906852,0.785659,0.490411,0.990441,SEKER
0.10942,0.063258,0.127327,0.67547,0.950607,0.933574,0.763551,0.497617,1,SEKER
0.104748,0.063085,0.127327,0.740575,0.965939,0.972245,0.824755,0.477928,0.98876,SEKER
0.10874,0.063114,0.127335,0.678709,0.96375,0.939183,0.702979,0.518021,0.994273,SEKER
0.109794,0.063444,0.127452,0.708514,0.940467,0.931432,0.750985,0.501568,0.984994,SEKER
0.110359,0.063238,0.127452,0.766605,0.958687,0.926844,0.706647,0.51656,0.982005,SEKER
0.109498,0.063357,0.127488,0.676829,0.949952,0.934109,0.76827,0.495802,0.958217,SEKER
0.118738,0.063724,0.127525,0.742987,0.919437,0.861189,0.692194,0.521436,0.987576,SEKER
0.120103,0.063489,0.127554,0.679299,0.941609,0.850943,0.618489,0.547791,0.948785,SEKER
0.10912,0.063316,0.127561,0.626982,0.957274,0.93773,0.764928,0.496779,0.983208,SEKER
0.109057,0.063501,0.127569,0.635796,0.941252,0.938299,0.763053,0.497384,0.975122,SEKER
0.109345,0.063349,0.127583,0.784397,0.955461,0.936056,0.739106,0.505316,0.947112,SEKER
0.107876,0.063341,0.12773,0.613021,0.963545,0.949187,0.722699,0.510609,0.96981,SEKER
0.113529,0.063786,0.127759,0.758637,0.925733,0.903607,0.751212,0.500986,0.961482,SEKER
0.102518,0.063271,0.127773,0.705096,0.971957,0.99448,0.923254,0.447376,0.996321,SEKER
0.115416,0.063716,0.127832,0.614712,0.935569,0.889206,0.659593,0.532399,0.988483,SEKER
0.110313,0.063856,0.127868,0.777971,0.925068,0.930255,0.933812,0.444157,0.970631,SEKER
0.111922,0.063584,0.127898,0.708928,0.950502,0.917463,0.71557,0.512754,0.988147,SEKER
0.109809,0.063741,0.127956,0.713333,0.939626,0.934996,0.787832,0.488672,0.988236,SEKER
0.116734,0.063918,0.128,0.761042,0.926227,0.880073,0.617961,0.54721,0.983156,SEKER
0.109691,0.06365,0.128,0.684197,0.949822,0.936277,0.858165,0.466489,0.982285,SEKER
0.108871,0.063534,0.128066,0.739941,0.963317,0.943477,0.75534,0.499112,0.980772,SEKER
0.10736,0.063526,0.128102,0.674971,0.965882,0.956206,0.797986,0.48517,0.986625,SEKER
0.114278,0.063976,0.128197,0.624759,0.931043,0.900807,0.769038,0.494388,0.956962,SEKER
0.111717,0.063922,0.128292,0.757753,0.940518,0.921972,0.744203,0.502438,0.98214,SEKER
0.112811,0.063934,0.128314,0.751469,0.940528,0.913343,0.768534,0.494362,0.984451,SEKER
0.109108,0.063679,0.128314,0.734158,0.963054,0.943351,0.700864,0.517103,0.968194,SEKER
0.106069,0.063662,0.128343,0.695267,0.965978,0.968736,0.806917,0.481931,0.993148,SEKER
0.108961,0.063835,0.128365,0.662793,0.951805,0.944934,0.839623,0.471624,0.965023,SEKER
0.105365,0.063848,0.128424,0.759031,0.953647,0.975235,0.820412,0.477533,0.98045,SEKER
0.107251,0.06379,0.128504,0.745285,0.962768,0.960079,0.816586,0.47861,0.963725,SEKER
0.109096,0.064021,0.128562,0.689883,0.945363,0.945268,0.802989,0.482828,0.986579,SEKER
0.110473,0.064066,0.128774,0.6764,0.951988,0.93556,0.755931,0.497752,0.979084,SEKER
0.109572,0.064029,0.128774,0.717405,0.955253,0.942919,0.743076,0.502018,0.981743,SEKER
0.109781,0.064054,0.128876,0.785112,0.9582,0.941958,0.736951,0.503897,0.983681,SEKER
0.109493,0.064124,0.128934,0.693829,0.954961,0.944747,0.834514,0.472304,0.982343,SEKER
0.112274,0.064264,0.129,0.603016,0.945932,0.922619,0.696424,0.517485,0.992086,SEKER
0.126902,0.064705,0.12916,0.769586,0.915324,0.811109,0.604534,0.550166,0.993421,SEKER
0.108611,0.064095,0.129168,0.605732,0.969208,0.953717,0.696104,0.517314,0.987425,SEKER
0.115619,0.064355,0.129168,0.711747,0.946373,0.897148,0.585203,0.557402,0.961431,SEKER
0.109153,0.064058,0.129255,0.742733,0.976869,0.949892,0.818634,0.47676,0.992529,SEKER
0.123278,0.065427,0.12927,0.825013,0.858041,0.838827,0.929543,0.443238,0.934813,SEKER
0.110399,0.064524,0.129292,0.663457,0.937756,0.939947,0.795985,0.483888,0.991775,SEKER
0.109781,0.064404,0.129313,0.682898,0.949335,0.945164,0.775082,0.490595,0.976557,SEKER
0.121603,0.064668,0.129328,0.649051,0.926949,0.851904,0.649742,0.533365,0.986015,SEKER
0.111493,0.064363,0.129335,0.616356,0.95405,0.93137,0.687243,0.520106,0.973261,SEKER
0.110902,0.064425,0.129466,0.719955,0.955193,0.937127,0.776074,0.490024,0.998881,SEKER
0.114124,0.064994,0.129496,0.72083,0.906893,0.911368,0.93771,0.440531,0.960444,SEKER
0.11524,0.065155,0.129539,0.698066,0.895079,0.902808,0.844616,0.468215,0.998597,SEKER
0.114849,0.064487,0.12959,0.712054,0.95597,0.90627,0.610857,0.547074,0.987234,SEKER
0.108649,0.06447,0.129656,0.762703,0.960703,0.956998,0.722297,0.507541,0.979591,SEKER
0.112211,0.064668,0.129707,0.706497,0.945903,0.928257,0.740796,0.501242,0.968966,SEKER
0.148728,0.066078,0.129729,0.696186,0.824651,0.664293,0.739736,0.50156,0.971708,SEKER
0.107313,0.064318,0.129758,0.72486,0.979223,0.96885,0.768324,0.492074,0.978045,SEKER
0.113909,0.064722,0.129816,0.753421,0.946676,0.915394,0.797641,0.482514,0.986265,SEKER
0.114554,0.064858,0.129925,0.760279,0.940236,0.911031,0.759429,0.494715,0.987081,SEKER
0.12183,0.065291,0.130042,0.644941,0.908305,0.855159,0.747825,0.498355,0.98291,SEKER
0.115709,0.064899,0.130049,0.655599,0.942819,0.90274,0.690735,0.517695,0.946301,SEKER
0.108876,0.064825,0.130093,0.742307,0.951495,0.958344,0.792555,0.483695,0.992303,SEKER
0.113015,0.064845,0.130115,0.645309,0.950783,0.924728,0.757543,0.495026,0.982486,SEKER
0.113581,0.064924,0.130165,0.689502,0.946479,0.920544,0.768925,0.491215,0.984436,SEKER
0.107388,0.064582,0.130224,0.690421,0.979384,0.971682,0.764232,0.492654,0.985344,SEKER
0.118959,0.065019,0.130253,0.645367,0.942557,0.878714,0.646233,0.533047,0.980385,SEKER
0.128823,0.065892,0.13026,0.603012,0.867012,0.804511,0.64825,0.532311,0.987611,SEKER
0.113774,0.065039,0.130289,0.69559,0.942575,0.919889,0.762721,0.493042,0.970746,SEKER
0.125606,0.065406,0.130289,0.686924,0.910605,0.828427,0.786569,0.4853,0.952896,SEKER
0.135791,0.066061,0.130311,0.76212,0.85496,0.755042,0.89709,0.451145,0.947648,SEKER
0.111837,0.065052,0.130333,0.736102,0.943676,0.935837,0.86488,0.460768,0.988141,SEKER
0.108474,0.06494,0.130369,0.669792,0.955225,0.963713,0.845632,0.466591,0.984128,SEKER
0.108091,0.065084,0.130369,0.661049,0.942614,0.966899,0.892418,0.452441,0.981552,SEKER
0.113388,0.065056,0.130427,0.712218,0.948042,0.923989,0.709669,0.510552,0.972014,SEKER
0.127553,0.065872,0.130486,0.708534,0.880001,0.815357,0.78906,0.484184,0.986484,SEKER
0.122311,0.065365,0.130493,0.726726,0.924348,0.854646,0.724913,0.505273,0.986742,SEKER
0.115201,0.065089,0.130515,0.672503,0.949523,0.91011,0.768394,0.490822,0.977863,SEKER
0.113665,0.06546,0.130544,0.733313,0.918639,0.922602,0.931713,0.440659,0.986529,SEKER
0.126868,0.065921,0.130566,0.74251,0.879702,0.820957,0.712471,0.509368,0.96003,SEKER
0.116021,0.065538,0.130602,0.663475,0.914732,0.904231,0.638194,0.535345,0.990497,SEKER
0.106091,0.06473,0.130616,0.736525,0.986033,0.98549,0.786026,0.484947,0.983045,SEKER
0.114158,0.065188,0.130616,0.720105,0.94597,0.919172,0.81906,0.474455,0.974936,SEKER
0.111255,0.065039,0.130631,0.667209,0.959664,0.94275,0.743103,0.498957,0.969968,SEKER
0.108888,0.064804,0.130631,0.724031,0.980248,0.962211,0.741889,0.499361,0.980977,SEKER
0.109244,0.065035,0.130704,0.746373,0.963661,0.959806,0.746704,0.497643,0.978726,SEKER
0.115455,0.065418,0.130704,0.708036,0.930203,0.909452,0.880964,0.45534,0.968712,SEKER
0.110155,0.065002,0.130725,0.759775,0.967638,0.952453,0.748037,0.497166,0.986323,SEKER
0.110188,0.065134,0.130849,0.775604,0.962277,0.953084,0.764611,0.491514,0.954683,SEKER
0.113473,0.065476,0.131023,0.66271,0.941133,0.927614,0.772986,0.488504,0.992684,SEKER
0.129982,0.066041,0.131212,0.710187,0.901524,0.802512,0.789848,0.482762,0.989083,SEKER
0.120947,0.065888,0.13127,0.611717,0.917624,0.870515,0.760837,0.492064,0.98006,SEKER
0.109374,0.065435,0.131285,0.746736,0.957779,0.963008,0.749603,0.495735,0.992763,SEKER
0.119032,0.066148,0.131336,0.748933,0.898396,0.885808,0.840458,0.466662,0.976649,SEKER
0.107506,0.065171,0.131336,0.72968,0.983374,0.978949,0.763582,0.491061,0.978058,SEKER
0.113421,0.065773,0.131365,0.750867,0.932342,0.930507,0.946442,0.435182,0.988979,SEKER
0.120731,0.065963,0.131394,0.679744,0.917337,0.873049,0.81839,0.47343,0.974389,SEKER
0.109131,0.065258,0.131423,0.625707,0.980157,0.96604,0.724613,0.503842,0.979141,SEKER
0.136771,0.066173,0.131474,0.724822,0.903115,0.755846,0.704481,0.510589,0.962231,SEKER
0.113106,0.06553,0.131517,0.613868,0.961112,0.934158,0.666631,0.523653,0.964181,SEKER
0.115773,0.065814,0.13167,0.588732,0.943955,0.913853,0.69632,0.513063,0.986382,SEKER
0.129332,0.066408,0.131684,0.684084,0.893286,0.810455,0.83076,0.469113,0.960278,SEKER
0.112567,0.065637,0.131757,0.732835,0.963725,0.940274,0.734776,0.499888,0.994649,SEKER
0.113542,0.065707,0.131858,0.590434,0.962688,0.933105,0.672124,0.52115,0.961221,SEKER
0.115047,0.065958,0.131902,0.735093,0.942992,0.921322,0.791562,0.481109,0.986751,SEKER
0.1104,0.065662,0.131938,0.671284,0.970622,0.95934,0.757528,0.492066,0.985359,SEKER
0.108931,0.065649,0.131967,0.797596,0.973149,0.971722,0.783408,0.483618,0.952052,SEKER
0.11842,0.066177,0.131989,0.74291,0.92838,0.895216,0.701328,0.510814,0.918756,SEKER
0.107924,0.065666,0.132003,0.736065,0.973522,0.980403,0.840816,0.465502,0.983337,SEKER
0.110989,0.065798,0.132032,0.5969,0.963477,0.955179,0.891603,0.450114,0.957884,SEKER
0.109748,0.065897,0.132119,0.753063,0.959208,0.966062,0.795549,0.47949,0.981867,SEKER
0.113365,0.065942,0.132148,0.736582,0.956712,0.936644,0.747613,0.494987,0.983404,SEKER
0.112919,0.06609,0.132177,0.685573,0.945269,0.940469,0.772907,0.486668,0.991979,SEKER
0.113116,0.065958,0.132206,0.735288,0.95817,0.939085,0.691225,0.513927,0.977558,SEKER
0.112812,0.066226,0.132286,0.642964,0.938888,0.942134,0.744726,0.495718,0.984997,SEKER
0.107664,0.065839,0.132351,0.731952,0.975803,0.985173,0.807561,0.475314,0.988927,SEKER
0.113037,0.066375,0.132373,0.782782,0.930368,0.940936,0.83132,0.467854,0.969771,SEKER
0.114486,0.066181,0.132438,0.770569,0.950396,0.929694,0.777794,0.484669,0.977041,SEKER
0.117843,0.06654,0.132482,0.691779,0.92152,0.903261,0.770809,0.486858,0.988272,SEKER
0.111406,0.066049,0.132554,0.756094,0.967628,0.955578,0.754415,0.49209,0.989562,SEKER
0.11469,0.066338,0.132554,0.770297,0.94259,0.92889,0.75437,0.492104,0.98737,SEKER
0.117459,0.06635,0.13259,0.60224,0.943321,0.907068,0.719049,0.5038,0.98699,SEKER
0.112674,0.066173,0.132684,0.784745,0.963381,0.946156,0.770282,0.486703,0.985355,SEKER
0.122667,0.066589,0.132713,0.682934,0.928766,0.867424,0.857743,0.459217,0.973819,SEKER
0.111742,0.066094,0.132786,0.65304,0.975241,0.954521,0.74384,0.495199,0.991514,SEKER
0.115904,0.066457,0.132844,0.655149,0.946653,0.921247,0.714395,0.504956,0.943112,SEKER
0.116762,0.066622,0.132844,0.709386,0.932395,0.914405,0.745734,0.494479,0.976376,SEKER
0.116865,0.066511,0.132858,0.740982,0.942736,0.913693,0.744996,0.494699,0.982473,SEKER
0.1146,0.066296,0.132902,0.676292,0.963469,0.932125,0.733858,0.498325,0.980108,SEKER
0.113825,0.066676,0.132931,0.740532,0.932084,0.938601,0.824127,0.469209,0.992634,SEKER
0.113207,0.066507,0.132938,0.695437,0.947053,0.943665,0.810363,0.473502,0.984382,SEKER
0.112754,0.066358,0.132988,0.727066,0.962431,0.947725,0.847806,0.461816,0.974229,SEKER
0.119288,0.06696,0.133097,0.695359,0.915828,0.896288,1,0.417622,0.986065,SEKER
0.114038,0.066663,0.133256,0.789754,0.949339,0.939234,0.823149,0.469001,0.997781,SEKER
0.114519,0.066651,0.133271,0.777078,0.951128,0.935447,0.817883,0.47062,0.976229,SEKER
