@relation 'Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-V-R1-2,9-14,16-17'

@attribute Area numeric
@attribute Perimeter numeric
@attribute Extent numeric
@attribute Solidity numeric
@attribute roundness numeric
@attribute Compactness numeric
@attribute ShapeFactor1 numeric
@attribute ShapeFactor2 numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.061876,0.099494,0.694017,0.960223,0.972907,0.769016,0.505498,0.715093,0.994383,SEKER
0.06188,0.103581,0.704651,0.945306,0.938678,0.79273,0.497693,0.739692,0.9944,SEKER
0.061931,0.199846,0.504312,0,0.336194,0.506859,0.601918,0.471454,0,SEKER
0.061974,0.111633,0.648965,0.879437,0.874884,0.795299,0.496587,0.742094,0.959266,SEKER
0.061982,0.108059,0.744764,0.914189,0.903427,0.774139,0.503492,0.720049,0.971183,SEKER
0.062021,0.102994,0.65842,0.962942,0.945366,0.741378,0.514332,0.686544,0.983589,SEKER
0.062076,0.101158,0.780407,0.959252,0.961446,0.783601,0.500108,0.729565,0.990899,SEKER
0.062085,0.1073,0.798311,0.927269,0.910849,0.713908,0.523541,0.659009,0.946009,SEKER
0.062119,0.101725,0.643962,0.976454,0.957234,0.70831,0.525379,0.653412,0.989419,SEKER
0.062119,0.154494,0.604904,0.741518,0.580266,0.658695,0.542947,0.605701,0.903524,SEKER
0.062132,0.101639,0.730634,0.958547,0.958119,0.742213,0.513724,0.687061,0.983216,SEKER
0.06217,0.103015,0.739759,0.959321,0.947115,0.764698,0.506074,0.709779,0.985054,SEKER
0.062234,0.106085,0.651949,0.956761,0.922623,0.721357,0.520531,0.665944,0.99288,SEKER
0.062349,0.099929,0.760631,0.968765,0.975405,0.779485,0.50067,0.724464,0.978849,SEKER
0.062388,0.10332,0.78383,0.943871,0.947377,0.777198,0.501311,0.721982,0.971264,SEKER
0.062435,0.104006,0.78722,0.94391,0.942289,0.852699,0.477038,0.802099,0.991654,SEKER
0.062465,0.105886,0.714648,0.958051,0.927185,0.813473,0.489322,0.759739,0.988245,SEKER
0.062507,0.100638,0.715362,0.974832,0.971449,0.801492,0.493051,0.746944,0.978637,SEKER
0.06252,0.121325,0.718687,0.877922,0.807448,0.881904,0.467823,0.834085,0.976414,SEKER
0.062537,0.10254,0.750754,0.961822,0.955817,0.813235,0.489192,0.759259,0.986978,SEKER
0.06255,0.114669,0.634869,0.886409,0.8583,0.754308,0.508434,0.698061,0.94592,SEKER
0.062601,0.104629,0.685567,0.952953,0.939262,0.748561,0.510212,0.692094,0.970535,SEKER
0.06261,0.111689,0.682896,0.910041,0.88234,0.806803,0.491048,0.752223,0.963294,SEKER
0.06261,0.110075,0.731428,0.92333,0.895155,0.826189,0.484863,0.772841,0.979269,SEKER
0.062618,0.115711,0.579461,0.857528,0.851089,0.631114,0.551491,0.57871,0.982311,SEKER
0.062627,0.105032,0.687182,0.924825,0.936262,0.721446,0.519343,0.664919,0.981981,SEKER
0.062644,0.111927,0.723547,0.930387,0.880889,0.851743,0.476749,0.800367,0.98929,SEKER
0.062644,0.110302,0.666021,0.935567,0.893769,0.774522,0.501452,0.71845,0.959141,SEKER
0.062704,0.111723,0.73149,0.920099,0.883241,0.776491,0.500632,0.7203,0.990541,SEKER
0.062708,0.112227,0.74664,0.922318,0.87932,0.790868,0.495919,0.735198,0.990602,SEKER
0.062708,0.106536,0.820488,0.943769,0.924959,0.754263,0.50799,0.697552,0.976087,SEKER
0.062776,0.106174,0.736872,0.936424,0.928783,0.783686,0.498065,0.727522,0.983176,SEKER
0.062781,0.109878,0.761065,0.945681,0.898865,0.767606,0.503342,0.710936,0.979323,SEKER
0.062802,0.099222,0.74052,0.977623,0.987361,0.823011,0.485327,0.76883,0.990993,SEKER
0.062811,0.104941,0.723211,0.942374,0.939364,0.702715,0.525273,0.646023,0.989413,SEKER
0.062815,0.109154,0.626205,0.945339,0.905095,0.753427,0.50796,0.696391,0.98539,SEKER
0.062828,0.098689,0.779275,0.985829,0.99227,0.848451,0.477259,0.796179,0.980796,SEKER
0.062875,0.107041,0.731776,0.958726,0.922953,0.655319,0.541883,0.600545,0.990919,SEKER
0.062892,0.107924,0.730941,0.936157,0.915991,0.706116,0.523852,0.649114,0.993307,SEKER
0.062947,0.101827,0.742965,0.962859,0.967106,0.803092,0.491282,0.747264,0.986734,SEKER
0.06296,0.10361,0.741542,0.95916,0.952322,0.773005,0.501043,0.715942,0.992345,SEKER
0.063003,0.124473,0.702002,0.873043,0.789979,0.84371,0.478248,0.790461,0.985046,SEKER
0.063007,0.106598,0.772178,0.949937,0.928242,0.741093,0.511546,0.683401,0.997188,SEKER
0.063144,0.105292,0.683049,0.948567,0.940716,0.781356,0.497775,0.724,0.957873,SEKER
0.063199,0.102659,0.66727,0.972302,0.96336,0.726486,0.515942,0.668292,0.991362,SEKER
0.063208,0.102388,0.680229,0.953423,0.96575,0.793474,0.493648,0.73639,0.965832,SEKER
0.063268,0.10361,0.717178,0.971605,0.956267,0.763978,0.503141,0.705786,0.9819,SEKER
0.063306,0.108546,0.726865,0.939103,0.916168,0.69727,0.525707,0.639375,0.997941,SEKER
0.06331,0.108061,0.655228,0.937264,0.920157,0.752534,0.506826,0.694042,0.979221,SEKER
0.06334,0.111122,0.689946,0.913747,0.89591,0.867484,0.469956,0.81534,0.980929,SEKER
0.063361,0.104812,0.633445,0.952064,0.947469,0.754094,0.506157,0.695471,0.987789,SEKER
0.063417,0.108145,0.722491,0.94141,0.920819,0.785505,0.495641,0.727469,0.992254,SEKER
0.063417,0.108258,0.706944,0.93478,0.919896,0.808954,0.48807,0.751984,0.982508,SEKER
0.063438,0.104148,0.747045,0.977272,0.953974,0.714801,0.519246,0.656098,0.955436,SEKER
0.063464,0.107239,0.719782,0.956574,0.928791,0.881802,0.465251,0.830785,0.980086,SEKER
0.063481,0.104895,0.752922,0.944044,0.94831,0.886279,0.46385,0.835719,0.987723,SEKER
0.063485,0.104227,0.770841,0.951423,0.95392,0.780542,0.497066,0.722132,0.981209,SEKER
0.063537,0.110132,0.681645,0.94409,0.906274,0.719246,0.517433,0.660193,0.991543,SEKER
0.063545,0.105625,0.728127,0.943361,0.943079,0.744156,0.508955,0.684925,0.981957,SEKER
0.063554,0.110686,0.7546,0.909934,0.90205,0.758792,0.50404,0.69967,0.959748,SEKER
0.063592,0.113987,0.703114,0.911074,0.8764,0.775436,0.498434,0.716554,0.977552,SEKER
0.063605,0.108292,0.660218,0.951148,0.92199,0.724583,0.515409,0.665265,0.991685,SEKER
0.063626,0.108287,0.663202,0.940852,0.922303,0.778124,0.497456,0.719217,0.970191,SEKER
0.063665,0.108135,0.616175,0.949721,0.924018,0.759488,0.50349,0.700052,0.974842,SEKER
0.063695,0.104392,0.675351,0.94643,0.95522,0.824153,0.482457,0.767231,0.990995,SEKER
0.063699,0.106871,0.747466,0.947538,0.934774,0.84199,0.476844,0.786357,0.981663,SEKER
0.063703,0.104867,0.673359,0.948646,0.951375,0.825534,0.481996,0.768677,0.969759,SEKER
0.063724,0.116445,0.666595,0.899141,0.858901,0.76304,0.502141,0.703487,0.971233,SEKER
0.063759,0.109114,0.64356,0.919305,0.917257,0.795403,0.491462,0.736723,0.981519,SEKER
0.063767,0.111599,0.640275,0.93252,0.897423,0.756203,0.504287,0.696424,0.975959,SEKER
0.063767,0.107138,0.685958,0.95459,0.93345,0.731247,0.512671,0.671408,0.986039,SEKER
0.06381,0.108586,0.761883,0.923388,0.922179,0.905584,0.457165,0.856299,0.974241,SEKER
0.063861,0.107274,0.692832,0.952821,0.933528,0.739499,0.50961,0.679358,0.990466,SEKER
0.063865,0.11161,0.729125,0.946201,0.898556,0.725745,0.514257,0.665682,0.991563,SEKER
0.063895,0.106064,0.619746,0.953951,0.943916,0.749105,0.506287,0.688891,0.98197,SEKER
0.063972,0.107336,0.709552,0.961373,0.934428,0.803162,0.488363,0.744183,0.983279,SEKER
0.063976,0.105213,0.692725,0.955485,0.951998,0.769462,0.499301,0.709294,0.981865,SEKER
0.063998,0.109182,0.578291,0.938231,0.919709,0.683794,0.52839,0.624545,0.97032,SEKER
0.064006,0.12321,0.677555,0.854379,0.811107,0.831971,0.479124,0.774601,0.988874,SEKER
0.064015,0.102964,0.773944,0.966192,0.971306,0.838477,0.477063,0.781559,0.98655,SEKER
0.064023,0.106969,0.673682,0.953681,0.938087,0.735086,0.510631,0.674498,0.982605,SEKER
0.0641,0.107234,0.756984,0.950065,0.936884,0.773271,0.497698,0.712824,0.983879,SEKER
0.064122,0.110172,0.727723,0.934672,0.913264,0.839027,0.476595,0.781811,0.969128,SEKER
0.064126,0.105212,0.766472,0.963691,0.95391,0.779812,0.495485,0.719464,0.984562,SEKER
0.064126,0.104528,0.682386,0.964059,0.95961,0.765806,0.50008,0.705126,0.990931,SEKER
0.064143,0.119227,0.560586,0.84842,0.842647,0.739057,0.508947,0.678115,0.955745,SEKER
0.064143,0.107097,0.759917,0.94129,0.938549,0.830784,0.479117,0.772899,0.9742,SEKER
0.064177,0.106979,0.708125,0.961519,0.93995,0.751102,0.504812,0.690088,0.988622,SEKER
0.064194,0.104375,0.728208,0.963003,0.961767,0.754158,0.503745,0.693119,0.985479,SEKER
0.06425,0.108706,0.680027,0.93076,0.926741,0.853069,0.471882,0.796587,0.978026,SEKER
0.064275,0.111252,0.759245,0.922373,0.906504,0.695287,0.523553,0.63483,0.977041,SEKER
0.064309,0.105676,0.751723,0.969336,0.952395,0.729227,0.511789,0.667879,0.985745,SEKER
0.064386,0.112108,0.695881,0.927229,0.901046,0.835698,0.476902,0.777393,0.984848,SEKER
0.06442,0.107766,0.728917,0.949218,0.936569,0.715835,0.516033,0.654391,0.990785,SEKER
0.064433,0.104228,0.696867,0.963538,0.966057,0.852277,0.471621,0.795135,0.978059,SEKER
0.064437,0.121361,0.655428,0.661715,0.830034,0.888565,0.460553,0.835051,0.776337,SEKER
0.064463,0.105497,0.695791,0.936072,0.955838,0.784812,0.492903,0.723611,0.990771,SEKER
0.064527,0.103684,0.760184,0.963971,0.97183,0.806892,0.485612,0.746395,0.993027,SEKER
0.064536,0.109254,0.715075,0.927734,0.925875,0.806984,0.485559,0.746466,0.978874,SEKER
0.064557,0.113687,0.871042,0.954455,0.890629,0.635714,0.543956,0.578052,0.912062,SEKER
0.064578,0.108593,0.737094,0.921207,0.931796,0.794449,0.489461,0.733246,0.989628,SEKER
0.064625,0.118216,0.64582,0.899055,0.856185,0.728267,0.511205,0.666046,0.981415,SEKER
0.064668,0.108217,0.791669,0.938809,0.935991,0.852654,0.47086,0.794788,0.989731,SEKER
0.064771,0.111723,0.722736,0.927588,0.908885,0.764302,0.498745,0.701714,0.982816,SEKER
0.064809,0.116226,0.637936,0.906158,0.873806,0.654635,0.536359,0.594912,0.937828,SEKER
0.064826,0.112035,0.725689,0.945518,0.907081,0.704082,0.518899,0.641839,0.981667,SEKER
0.064839,0.116388,0.602506,0.936766,0.872902,0.653283,0.536756,0.593578,0.99195,SEKER
0.064852,0.112669,0.736071,0.927299,0.902339,0.707122,0.517777,0.644718,0.976709,SEKER
0.064856,0.111072,0.752748,0.925846,0.915179,0.820591,0.480348,0.759823,0.989462,SEKER
0.06486,0.105197,0.648133,0.967867,0.963403,0.772153,0.495912,0.709444,0.963572,SEKER
0.064882,0.114882,0.604823,0.927327,0.885203,0.788359,0.490577,0.726026,0.94532,SEKER
0.064963,0.110314,0.736524,0.933594,0.922625,0.765296,0.497874,0.702164,0.980036,SEKER
0.065018,0.108728,0.694796,0.943121,0.936219,0.782764,0.492007,0.719851,0.99367,SEKER
0.065018,0.106131,0.674774,0.967241,0.957637,0.754329,0.501341,0.690919,0.990035,SEKER
0.06504,0.106598,0.783786,0.94168,0.954026,0.853801,0.46949,0.79484,0.980388,SEKER
0.065125,0.113676,0.72073,0.921374,0.897706,0.698118,0.520097,0.635273,0.990176,SEKER
0.065146,0.112957,0.685546,0.907967,0.903682,0.757444,0.499946,0.69369,0.982644,SEKER
0.065159,0.110453,0.800005,0.956006,0.923947,0.814686,0.481376,0.752653,0.976251,SEKER
0.065172,0.119961,0.746851,0.885559,0.849414,0.74459,0.504148,0.680719,0.947831,SEKER
0.065176,0.105095,0.686031,0.971371,0.968296,0.738864,0.506053,0.675002,0.978527,SEKER
0.065202,0.119345,0.641579,0.912013,0.854479,0.759893,0.498979,0.696002,0.986763,SEKER
0.065202,0.113984,0.634515,0.934898,0.896211,0.731521,0.508452,0.667653,0.990903,SEKER
0.065215,0.106355,0.721274,0.958603,0.958265,0.830096,0.476369,0.768803,0.988209,SEKER
0.06524,0.115964,0.653543,0.921848,0.881101,0.750639,0.501937,0.686577,0.963022,SEKER
0.065253,0.112725,0.73551,0.936398,0.906852,0.785659,0.490411,0.722135,0.990441,SEKER
0.065257,0.10942,0.67547,0.950607,0.933574,0.763551,0.497617,0.699542,1,SEKER
0.065257,0.104748,0.740575,0.965939,0.972245,0.824755,0.477928,0.762993,0.98876,SEKER
0.065262,0.10874,0.678709,0.96375,0.939183,0.702979,0.518021,0.639595,0.994273,SEKER
0.06533,0.109794,0.708514,0.940467,0.931432,0.750985,0.501568,0.686669,0.984994,SEKER
0.06533,0.110359,0.766605,0.958687,0.926844,0.706647,0.51656,0.64296,0.982005,SEKER
0.065351,0.109498,0.676829,0.949952,0.934109,0.76827,0.495802,0.704056,0.958217,SEKER
0.065373,0.118738,0.742987,0.919437,0.861189,0.692194,0.521436,0.628922,0.987576,SEKER
0.06539,0.120103,0.679299,0.941609,0.850943,0.618489,0.547791,0.560313,0.948785,SEKER
0.065394,0.10912,0.626982,0.957274,0.93773,0.764928,0.496779,0.700542,0.983208,SEKER
0.065398,0.109057,0.635796,0.941252,0.938299,0.763053,0.497384,0.69863,0.975122,SEKER
0.065407,0.109345,0.784397,0.955461,0.936056,0.739106,0.505316,0.674595,0.947112,SEKER
0.065492,0.107876,0.613021,0.963545,0.949187,0.722699,0.510609,0.658164,0.96981,SEKER
0.065509,0.113529,0.758637,0.925733,0.903607,0.751212,0.500986,0.686387,0.961482,SEKER
0.065518,0.102518,0.705096,0.971957,0.99448,0.923254,0.447376,0.870484,0.996321,SEKER
0.065552,0.115416,0.614712,0.935569,0.889206,0.659593,0.532399,0.597637,0.988483,SEKER
0.065573,0.110313,0.777971,0.925068,0.930255,0.933812,0.444157,0.882367,0.970631,SEKER
0.06559,0.111922,0.708928,0.950502,0.917463,0.71557,0.512754,0.650925,0.988147,SEKER
0.065625,0.109809,0.713333,0.939626,0.934996,0.787832,0.488672,0.723273,0.988236,SEKER
0.06565,0.116734,0.761042,0.926227,0.880073,0.617961,0.54721,0.559204,0.983156,SEKER
0.06565,0.109691,0.684197,0.949822,0.936277,0.858165,0.466489,0.797619,0.982285,SEKER
0.065689,0.108871,0.739941,0.963317,0.943477,0.75534,0.499112,0.690018,0.980772,SEKER
0.06571,0.10736,0.674971,0.965882,0.956206,0.797986,0.48517,0.733521,0.986625,SEKER
0.065765,0.114278,0.624759,0.931043,0.900807,0.769038,0.494388,0.703635,0.956962,SEKER
0.065821,0.111717,0.757753,0.940518,0.921972,0.744203,0.502438,0.678501,0.98214,SEKER
0.065834,0.112811,0.751469,0.940528,0.913343,0.768534,0.494362,0.702926,0.984451,SEKER
0.065834,0.109108,0.734158,0.963054,0.943351,0.700864,0.517103,0.636019,0.968194,SEKER
0.065851,0.106069,0.695267,0.965978,0.968736,0.806917,0.481931,0.742398,0.993148,SEKER
0.065864,0.108961,0.662793,0.951805,0.944934,0.839623,0.471624,0.776948,0.965023,SEKER
0.065898,0.105365,0.759031,0.953647,0.975235,0.820412,0.477533,0.756423,0.98045,SEKER
0.065945,0.107251,0.745285,0.962768,0.960079,0.816586,0.47861,0.752249,0.963725,SEKER
0.065979,0.109096,0.689883,0.945363,0.945268,0.802989,0.482828,0.737916,0.986579,SEKER
0.066103,0.110473,0.6764,0.951988,0.93556,0.755931,0.497752,0.689433,0.979084,SEKER
0.066103,0.109572,0.717405,0.955253,0.942919,0.743076,0.502018,0.67659,0.981743,SEKER
0.066163,0.109781,0.785112,0.9582,0.941958,0.736951,0.503897,0.670348,0.983681,SEKER
0.066197,0.109493,0.693829,0.954961,0.944747,0.834514,0.472304,0.770454,0.982343,SEKER
0.066235,0.112274,0.603016,0.945932,0.922619,0.696424,0.517485,0.630686,0.992086,SEKER
0.066329,0.126902,0.769586,0.915324,0.811109,0.604534,0.550166,0.545546,0.993421,SEKER
0.066333,0.108611,0.605732,0.969208,0.953717,0.696104,0.517314,0.63012,0.987425,SEKER
0.066333,0.115619,0.711747,0.946373,0.897148,0.585203,0.557402,0.528466,0.961431,SEKER
0.066385,0.109153,0.742733,0.976869,0.949892,0.818634,0.47676,0.753064,0.992529,SEKER
0.066393,0.123278,0.825013,0.858041,0.838827,0.929543,0.443238,0.874642,0.934813,SEKER
0.066406,0.110399,0.663457,0.937756,0.939947,0.795985,0.483888,0.729373,0.991775,SEKER
0.066419,0.109781,0.682898,0.949335,0.945164,0.775082,0.490595,0.707888,0.976557,SEKER
0.066427,0.121603,0.649051,0.926949,0.851904,0.649742,0.533365,0.586285,0.986015,SEKER
0.066432,0.111493,0.616356,0.95405,0.93137,0.687243,0.520106,0.621406,0.973261,SEKER
0.066508,0.110902,0.719955,0.955193,0.937127,0.776074,0.490024,0.708638,0.998881,SEKER
0.066525,0.114124,0.72083,0.906893,0.911368,0.93771,0.440531,0.883532,0.960444,SEKER
0.066551,0.11524,0.698066,0.895079,0.902808,0.844616,0.468215,0.780145,0.998597,SEKER
0.066581,0.114849,0.712054,0.95597,0.90627,0.610857,0.547074,0.550588,0.987234,SEKER
0.066619,0.108649,0.762703,0.960703,0.956998,0.722297,0.507541,0.654687,0.979591,SEKER
0.066649,0.112211,0.706497,0.945903,0.928257,0.740796,0.501242,0.672802,0.968966,SEKER
0.066662,0.148728,0.696186,0.824651,0.664293,0.739736,0.50156,0.671716,0.971708,SEKER
0.066679,0.107313,0.72486,0.979223,0.96885,0.768324,0.492074,0.700279,0.978045,SEKER
0.066713,0.113909,0.753421,0.946676,0.915394,0.797641,0.482514,0.730174,0.986265,SEKER
0.066777,0.114554,0.760279,0.940236,0.911031,0.759429,0.494715,0.691032,0.987081,SEKER
0.066846,0.12183,0.644941,0.908305,0.855159,0.747825,0.498355,0.679235,0.98291,SEKER
0.06685,0.115709,0.655599,0.942819,0.90274,0.690735,0.517695,0.623634,0.946301,SEKER
0.066876,0.108876,0.742307,0.951495,0.958344,0.792555,0.483695,0.724446,0.992303,SEKER
0.066888,0.113015,0.645309,0.950783,0.924728,0.757543,0.495026,0.688825,0.982486,SEKER
0.066918,0.113581,0.689502,0.946479,0.920544,0.768925,0.491215,0.700203,0.984436,SEKER
0.066952,0.107388,0.690421,0.979384,0.971682,0.764232,0.492654,0.695367,0.985344,SEKER
0.06697,0.118959,0.645367,0.942557,0.878714,0.646233,0.533047,0.581705,0.980385,SEKER
0.066974,0.128823,0.603012,0.867012,0.804511,0.64825,0.532311,0.583548,0.987611,SEKER
0.066991,0.113774,0.69559,0.942575,0.919889,0.762721,0.493042,0.693736,0.970746,SEKER
0.066991,0.125606,0.686924,0.910605,0.828427,0.786569,0.4853,0.717958,0.952896,SEKER
0.067004,0.135791,0.76212,0.85496,0.755042,0.89709,0.451145,0.836009,0.947648,SEKER
0.067017,0.111837,0.736102,0.943676,0.935837,0.86488,0.460768,0.800548,0.988141,SEKER
0.067038,0.108474,0.669792,0.955225,0.963713,0.845632,0.466591,0.779713,0.984128,SEKER
0.067038,0.108091,0.661049,0.942614,0.966899,0.892418,0.452441,0.830708,0.981552,SEKER
0.067072,0.113388,0.712218,0.948042,0.923989,0.709669,0.510552,0.641204,0.972014,SEKER
0.067106,0.127553,0.708534,0.880001,0.815357,0.78906,0.484184,0.720175,0.986484,SEKER
0.06711,0.122311,0.726726,0.924348,0.854646,0.724913,0.505273,0.655909,0.986742,SEKER
0.067123,0.115201,0.672503,0.949523,0.91011,0.768394,0.490822,0.69908,0.977863,SEKER
0.06714,0.113665,0.733313,0.918639,0.922602,0.931713,0.440659,0.874554,0.986529,SEKER
0.067153,0.126868,0.74251,0.879702,0.820957,0.712471,0.509368,0.643695,0.96003,SEKER
0.067175,0.116021,0.663475,0.914732,0.904231,0.638194,0.535345,0.573841,0.990497,SEKER
0.067183,0.106091,0.736525,0.986033,0.98549,0.786026,0.484947,0.716841,0.983045,SEKER
0.067183,0.114158,0.720105,0.94597,0.919172,0.81906,0.474455,0.751089,0.974936,SEKER
0.067192,0.111255,0.667209,0.959664,0.94275,0.743103,0.498957,0.673584,0.969968,SEKER
0.067192,0.108888,0.724031,0.980248,0.962211,0.741889,0.499361,0.672381,0.980977,SEKER
0.067234,0.109244,0.746373,0.963661,0.959806,0.746704,0.497643,0.677037,0.978726,SEKER
0.067234,0.115455,0.708036,0.930203,0.909452,0.880964,0.45534,0.817425,0.968712,SEKER
0.067247,0.110155,0.759775,0.967638,0.952453,0.748037,0.497166,0.678326,0.986323,SEKER
0.06732,0.110188,0.775604,0.962277,0.953084,0.764611,0.491514,0.694705,0.954683,SEKER
0.067422,0.113473,0.66271,0.941133,0.927614,0.772986,0.488504,0.702871,0.992684,SEKER
0.067533,0.129982,0.710187,0.901524,0.802512,0.789848,0.482762,0.719738,0.989083,SEKER
0.067567,0.120947,0.611717,0.917624,0.870515,0.760837,0.492064,0.690213,0.98006,SEKER
0.067576,0.109374,0.746736,0.957779,0.963008,0.749603,0.495735,0.678968,0.992763,SEKER
0.067606,0.119032,0.748933,0.898396,0.885808,0.840458,0.466662,0.772426,0.976649,SEKER
0.067606,0.107506,0.72968,0.983374,0.978949,0.763582,0.491061,0.692861,0.978058,SEKER
0.067623,0.113421,0.750867,0.932342,0.930507,0.946442,0.435182,0.889767,0.988979,SEKER
0.06764,0.120731,0.679744,0.917337,0.873049,0.81839,0.47343,0.74901,0.974389,SEKER
0.067657,0.109131,0.625707,0.980157,0.96604,0.724613,0.503842,0.654136,0.979141,SEKER
0.067687,0.136771,0.724822,0.903115,0.755846,0.704481,0.510589,0.634578,0.962231,SEKER
0.067713,0.113106,0.613868,0.961112,0.934158,0.666631,0.523653,0.598719,0.964181,SEKER
0.067802,0.115773,0.588732,0.943955,0.913853,0.69632,0.513063,0.626469,0.986382,SEKER
0.067811,0.129332,0.684084,0.893286,0.810455,0.83076,0.469113,0.761508,0.960278,SEKER
0.067853,0.112567,0.732835,0.963725,0.940274,0.734776,0.499888,0.66355,0.994649,SEKER
0.067913,0.113542,0.590434,0.962688,0.933105,0.672124,0.52115,0.603338,0.961221,SEKER
0.067939,0.115047,0.735093,0.942992,0.921322,0.791562,0.481109,0.720315,0.986751,SEKER
0.06796,0.1104,0.671284,0.970622,0.95934,0.757528,0.492066,0.685797,0.985359,SEKER
0.067977,0.108931,0.797596,0.973149,0.971722,0.783408,0.483618,0.711868,0.952052,SEKER
0.06799,0.11842,0.74291,0.92838,0.895216,0.701328,0.510814,0.630761,0.918756,SEKER
0.067999,0.107924,0.736065,0.973522,0.980403,0.840816,0.465502,0.771598,0.983337,SEKER
0.068016,0.110989,0.5969,0.963477,0.955179,0.891603,0.450114,0.826612,0.957884,SEKER
0.068067,0.109748,0.753063,0.959208,0.966062,0.795549,0.47949,0.724037,0.981867,SEKER
0.068084,0.113365,0.736582,0.956712,0.936644,0.747613,0.494987,0.675584,0.983404,SEKER
0.068101,0.112919,0.685573,0.945269,0.940469,0.772907,0.486668,0.700855,0.991979,SEKER
0.068118,0.113116,0.735288,0.95817,0.939085,0.691225,0.513927,0.620803,0.977558,SEKER
0.068165,0.112812,0.642964,0.938888,0.942134,0.744726,0.495718,0.672503,0.984997,SEKER
0.068204,0.107664,0.731952,0.975803,0.985173,0.807561,0.475314,0.736042,0.988927,SEKER
0.068216,0.113037,0.782782,0.930368,0.940936,0.83132,0.467854,0.760868,0.969771,SEKER
0.068255,0.114486,0.770569,0.950396,0.929694,0.777794,0.484669,0.705364,0.977041,SEKER
0.06828,0.117843,0.691779,0.92152,0.903261,0.770809,0.486858,0.698228,0.988272,SEKER
0.068323,0.111406,0.756094,0.967628,0.955578,0.754415,0.49209,0.68168,0.989562,SEKER
0.068323,0.11469,0.770297,0.94259,0.92889,0.75437,0.492104,0.681635,0.98737,SEKER
0.068344,0.117459,0.60224,0.943321,0.907068,0.719049,0.5038,0.646884,0.98699,SEKER
0.0684,0.112674,0.784745,0.963381,0.946156,0.770282,0.486703,0.697359,0.985355,SEKER
0.068417,0.122667,0.682934,0.928766,0.867424,0.857743,0.459217,0.788417,0.973819,SEKER
0.06846,0.111742,0.65304,0.975241,0.954521,0.74384,0.495199,0.670818,0.991514,SEKER
0.068494,0.115904,0.655149,0.946653,0.921247,0.714395,0.504956,0.641988,0.943112,SEKER
0.068494,0.116762,0.709386,0.932395,0.914405,0.745734,0.494479,0.672595,0.976376,SEKER
0.068502,0.116865,0.740982,0.942736,0.913693,0.744996,0.494699,0.671843,0.982473,SEKER
0.068528,0.1146,0.676292,0.963469,0.932125,0.733858,0.498325,0.660816,0.980108,SEKER
0.068545,0.113825,0.740532,0.932084,0.938601,0.824127,0.469209,0.752306,0.992634,SEKER
0.068549,0.113207,0.695437,0.947053,0.943665,0.810363,0.473502,0.737928,0.984382,SEKER
0.068579,0.112754,0.727066,0.962431,0.947725,0.847806,0.461816,0.777262,0.974229,SEKER
0.068643,0.119288,0.695359,0.915828,0.896288,1,0.417622,0.948866,0.986065,SEKER
0.068737,0.114038,0.789754,0.949339,0.939234,0.823149,0.469001,0.750705,0.997781,SEKER
0.068746,0.114519,0.777078,0.951128,0.935447,0.817883,0.47062,0.745174,0.976229,SEKER
