@relation 'Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-V-R2-5,7,9,11-14,16-17'

@attribute Perimeter numeric
@attribute MajorAxisLength numeric
@attribute MinorAxisLength numeric
@attribute AspectRation numeric
@attribute ConvexArea numeric
@attribute Extent numeric
@attribute roundness numeric
@attribute Compactness numeric
@attribute ShapeFactor1 numeric
@attribute ShapeFactor2 numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.0995,0.089759,0.196494,0.150235,0.05839,0.727346,0.955154,0.745436,0.517389,0.69505,0.986576,SEKER
0.101679,0.086147,0.201208,0.13539,0.058682,0.715632,0.937258,0.768137,0.50968,0.718208,0.994459,SEKER
0.110103,0.077294,0.213826,0.098509,0.059214,0.724735,0.86921,0.824934,0.491141,0.778115,0.982382,SEKER
0.108614,0.09424,0.191126,0.168222,0.059058,0.670392,0.882104,0.719131,0.526042,0.668284,0.983757,SEKER
0.103022,0.080311,0.210227,0.109867,0.058872,0.657043,0.927419,0.806163,0.496904,0.757728,0.973378,SEKER
0.097977,0.086963,0.201239,0.137037,0.058658,0.664351,0.969844,0.764002,0.510733,0.713609,0.970251,SEKER
0.100135,0.089202,0.198913,0.145286,0.058666,0.612782,0.951762,0.750193,0.515334,0.69944,0.948659,SEKER
0.099466,0.082368,0.206964,0.118897,0.058823,0.660614,0.957504,0.793249,0.501004,0.743969,0.991571,SEKER
0.097836,0.078273,0.212927,0.101791,0.058724,0.671315,0.971558,0.819845,0.49235,0.772172,0.985163,SEKER
0.10446,0.09201,0.194936,0.157412,0.058971,0.651577,0.916442,0.73327,0.520973,0.682214,0.962069,SEKER
0.106994,0.075985,0.21711,0.091181,0.059156,0.779996,0.89743,0.836054,0.486809,0.789238,0.971092,SEKER
0.10279,0.093629,0.192893,0.164082,0.059078,0.676966,0.931976,0.724646,0.523512,0.673172,0.977401,SEKER
0.098374,0.077165,0.215233,0.096232,0.058942,0.716009,0.969279,0.82868,0.489025,0.781115,0.983277,SEKER
0.099162,0.085836,0.203528,0.131207,0.058773,0.70969,0.962817,0.773112,0.507021,0.722309,0.974321,SEKER
0.113427,0.0901,0.198377,0.147995,0.059651,0.619411,0.848538,0.747302,0.515413,0.695601,0.965246,SEKER
0.103825,0.084948,0.205072,0.127038,0.059119,0.700994,0.925199,0.779583,0.504593,0.728722,0.975742,SEKER
0.09972,0.078627,0.213865,0.101157,0.059012,0.756115,0.960441,0.820888,0.490945,0.772094,0.985509,SEKER
0.100269,0.08142,0.210684,0.111461,0.059194,0.713552,0.956203,0.803068,0.496593,0.753014,0.965021,SEKER
0.099839,0.08055,0.211283,0.108811,0.059095,0.715688,0.960055,0.808828,0.494682,0.759069,0.987734,SEKER
0.10096,0.09174,0.19608,0.155033,0.059194,0.73607,0.951402,0.738981,0.51764,0.686598,0.995322,SEKER
0.098951,0.067517,0.230263,0.056281,0.059206,0.692071,0.96841,0.896368,0.46717,0.854978,0.989918,SEKER
0.103286,0.071314,0.225107,0.070725,0.059391,0.803379,0.932222,0.870527,0.475029,0.825928,0.976438,SEKER
0.11094,0.085777,0.204804,0.129152,0.059635,0.743361,0.870935,0.77639,0.504974,0.7247,0.976391,SEKER
0.111688,0.083089,0.208404,0.118236,0.059721,0.712501,0.865279,0.793592,0.499277,0.742596,0.981579,SEKER
0.099093,0.08748,0.202796,0.135721,0.059239,0.633007,0.968209,0.766043,0.508294,0.713901,0.971056,SEKER
0.108428,0.084619,0.206325,0.124477,0.059688,0.735536,0.891599,0.78424,0.502214,0.732678,0.986241,SEKER
0.100786,0.080046,0.212695,0.105732,0.059441,0.668635,0.954255,0.813578,0.492673,0.763594,0.985658,SEKER
0.104742,0.080901,0.21158,0.109093,0.059589,0.724545,0.921566,0.808128,0.494402,0.75777,0.98407,SEKER
0.104483,0.085105,0.207688,0.123434,0.059536,0.551722,0.924397,0.781766,0.502828,0.729891,0.926765,SEKER
0.114645,0.080019,0.2127,0.105669,0.059969,0.738596,0.843986,0.814518,0.492126,0.764325,0.997771,SEKER
0.115567,0.097053,0.190949,0.174451,0.059787,0.617225,0.837023,0.708579,0.527502,0.655762,0.958388,SEKER
0.100338,0.095468,0.192222,0.169039,0.059231,0.738742,0.959244,0.718081,0.524207,0.66514,0.985529,SEKER
0.100682,0.077504,0.216477,0.095146,0.059511,0.73764,0.956679,0.831229,0.486699,0.782147,0.994549,SEKER
0.103463,0.087087,0.204624,0.132124,0.059581,0.751944,0.935761,0.771324,0.505603,0.718372,0.968553,SEKER
0.09959,0.072257,0.225115,0.072592,0.059519,0.747125,0.968184,0.867714,0.474802,0.821488,0.981405,SEKER
0.11084,0.095136,0.194115,0.165286,0.05996,0.66168,0.876509,0.72204,0.522169,0.66842,0.96436,SEKER
0.102393,0.084343,0.208003,0.121403,0.059507,0.698629,0.94513,0.788977,0.499682,0.736583,0.986028,SEKER
0.106299,0.074243,0.222588,0.080021,0.060072,0.765134,0.913824,0.855328,0.478347,0.807478,0.982919,SEKER
0.100508,0.075302,0.22102,0.084319,0.059791,0.675146,0.962486,0.848775,0.480233,0.800116,0.991406,SEKER
0.1058,0.082296,0.211549,0.11198,0.059911,0.737152,0.918592,0.80311,0.494744,0.751059,0.977457,SEKER
0.113127,0.094716,0.195109,0.162813,0.060245,0.689884,0.860292,0.725757,0.520486,0.671723,0.966697,SEKER
0.103196,0.072397,0.226116,0.071506,0.06008,0.762506,0.940059,0.868253,0.47418,0.821539,0.963045,SEKER
0.106344,0.091709,0.198464,0.151211,0.059919,0.764289,0.914384,0.744191,0.514172,0.690164,0.989437,SEKER
0.101277,0.087745,0.204201,0.134125,0.059767,0.786233,0.956292,0.768779,0.505924,0.715209,0.975765,SEKER
0.104724,0.075224,0.221272,0.083811,0.059952,0.668161,0.928319,0.849955,0.479659,0.801166,0.996209,SEKER
0.104561,0.093028,0.19772,0.155133,0.060055,0.666497,0.930533,0.737196,0.516178,0.682763,0.971003,SEKER
0.099494,0.087875,0.20393,0.134807,0.059857,0.694017,0.972907,0.769016,0.505498,0.715093,0.994383,SEKER
0.103581,0.084122,0.209074,0.119356,0.060026,0.704651,0.938678,0.79273,0.497693,0.739692,0.9944,SEKER
0.199846,0.134565,0.175096,0.282677,0.071351,0.504312,0.336194,0.506859,0.601918,0.471454,0,SEKER
0.111633,0.083849,0.21086,0.116157,0.060851,0.648965,0.874884,0.795299,0.496587,0.742094,0.959266,SEKER
0.108059,0.087207,0.20593,0.130393,0.060472,0.744764,0.903427,0.774139,0.503492,0.720049,0.971183,SEKER
0.102994,0.092549,0.198532,0.152856,0.059969,0.65842,0.945366,0.741378,0.514332,0.686544,0.983589,SEKER
0.101158,0.085835,0.207576,0.125099,0.060063,0.780407,0.961446,0.783601,0.500108,0.729565,0.990899,SEKER
0.1073,0.09718,0.193785,0.170114,0.060426,0.798311,0.910849,0.713908,0.523541,0.659009,0.946009,SEKER
0.101725,0.098166,0.191376,0.176105,0.059915,0.643962,0.957234,0.70831,0.525379,0.653412,0.989419,SEKER
0.154494,0.106655,0.18306,0.208092,0.062553,0.604904,0.580266,0.658695,0.542947,0.605701,0.903524,SEKER
0.101639,0.09257,0.198933,0.152271,0.060125,0.730634,0.958119,0.742213,0.513724,0.687061,0.983216,SEKER
0.103015,0.088981,0.203829,0.137244,0.060154,0.739759,0.947115,0.764698,0.506074,0.709779,0.985054,SEKER
0.106085,0.096153,0.19432,0.167093,0.060245,0.651949,0.922623,0.721357,0.520531,0.665944,0.99288,SEKER
0.099929,0.086869,0.207563,0.12724,0.060224,0.760631,0.975405,0.779485,0.50067,0.724464,0.978849,SEKER
0.10332,0.087287,0.207365,0.128394,0.060537,0.78383,0.947377,0.777198,0.501311,0.721982,0.971264,SEKER
0.104006,0.075664,0.223235,0.081966,0.060583,0.78722,0.942289,0.852699,0.477038,0.802099,0.991654,SEKER
0.105886,0.081695,0.214882,0.10591,0.060455,0.714648,0.927185,0.813473,0.489322,0.759739,0.988245,SEKER
0.100638,0.083619,0.212651,0.11306,0.060311,0.715362,0.971449,0.801492,0.493051,0.746944,0.978637,SEKER
0.121325,0.071431,0.230213,0.06407,0.061403,0.718687,0.807448,0.881904,0.467823,0.834085,0.976414,SEKER
0.10254,0.081832,0.215008,0.106004,0.060484,0.750754,0.955817,0.813235,0.489192,0.759259,0.986978,SEKER
0.114669,0.091193,0.203447,0.142398,0.061337,0.634869,0.8583,0.754308,0.508434,0.698061,0.94592,SEKER
0.104629,0.092199,0.201568,0.147385,0.060645,0.685567,0.939262,0.748561,0.510212,0.692094,0.970535,SEKER
0.111689,0.082932,0.214464,0.109022,0.061131,0.682896,0.88234,0.806803,0.491048,0.752223,0.963294,SEKER
0.110075,0.079933,0.218195,0.097599,0.060983,0.731428,0.895155,0.826189,0.484863,0.772841,0.979269,SEKER
0.115711,0.112261,0.175735,0.233018,0.061729,0.579461,0.851089,0.631114,0.551491,0.57871,0.982311,SEKER
0.105032,0.096698,0.195388,0.166523,0.060983,0.687182,0.936262,0.721446,0.519343,0.664919,0.981981,SEKER
0.111927,0.076092,0.223509,0.082441,0.060937,0.723547,0.880889,0.851743,0.476749,0.800367,0.98929,SEKER
0.110302,0.088072,0.207632,0.129602,0.06088,0.666021,0.893769,0.774522,0.501452,0.71845,0.959141,SEKER
0.111723,0.087841,0.20724,0.129719,0.06111,0.73149,0.883241,0.776491,0.500632,0.7203,0.990541,SEKER
0.112227,0.085566,0.21037,0.120386,0.06109,0.74664,0.87932,0.790868,0.495919,0.735198,0.990602,SEKER
0.106536,0.091422,0.202845,0.1438,0.060851,0.820488,0.924959,0.754263,0.50799,0.697552,0.976087,SEKER
0.106174,0.086797,0.209161,0.1247,0.060999,0.736872,0.928783,0.783686,0.498065,0.727522,0.983176,SEKER
0.109878,0.08937,0.205788,0.13506,0.0609,0.761065,0.898865,0.767606,0.503342,0.710936,0.979323,SEKER
0.099222,0.080685,0.217522,0.100074,0.060566,0.74052,0.987361,0.823011,0.485327,0.76883,0.990993,SEKER
0.104941,0.100101,0.191443,0.180081,0.060966,0.723211,0.939364,0.702715,0.525273,0.646023,0.989413,SEKER
0.109154,0.091708,0.20259,0.144785,0.060937,0.626205,0.905095,0.753427,0.50796,0.696391,0.98539,SEKER
0.098689,0.076838,0.223412,0.084064,0.0605,0.779275,0.99227,0.848451,0.477259,0.796179,0.980796,SEKER
0.107041,0.108352,0.181215,0.21492,0.060847,0.731776,0.922953,0.655319,0.541883,0.600545,0.990919,SEKER
0.107924,0.099644,0.192219,0.177845,0.061115,0.730941,0.915991,0.706116,0.523852,0.649114,0.993307,SEKER
0.101827,0.083977,0.2136,0.112398,0.060871,0.742965,0.967106,0.803092,0.491282,0.747264,0.986734,SEKER
0.10361,0.088756,0.206915,0.132086,0.060925,0.741542,0.952322,0.773005,0.501043,0.715942,0.992345,SEKER
0.124473,0.077794,0.222593,0.087113,0.061931,0.702002,0.789979,0.84371,0.478248,0.790461,0.985046,SEKER
0.106598,0.093992,0.199924,0.153676,0.061073,0.772178,0.928242,0.741093,0.511546,0.683401,0.997188,SEKER
0.105292,0.087679,0.210109,0.125086,0.061222,0.683049,0.940716,0.781356,0.497775,0.724,0.957873,SEKER
0.102659,0.096675,0.197276,0.163454,0.061012,0.66727,0.96336,0.726486,0.515942,0.668292,0.991362,SEKER
0.102388,0.085848,0.212633,0.117616,0.06123,0.680229,0.96575,0.793474,0.493648,0.73639,0.965832,SEKER
0.10361,0.090636,0.205843,0.13758,0.061086,0.717178,0.956267,0.763978,0.503141,0.705786,0.9819,SEKER
0.108546,0.101735,0.190926,0.184382,0.061486,0.726865,0.916168,0.69727,0.525707,0.639375,0.997941,SEKER
0.108061,0.09255,0.203511,0.145104,0.06151,0.655228,0.920157,0.752534,0.506826,0.694042,0.979221,SEKER
0.111122,0.074672,0.228554,0.072708,0.061803,0.689946,0.89591,0.867484,0.469956,0.81534,0.980929,SEKER
0.104812,0.092369,0.203694,0.144446,0.061395,0.633445,0.947469,0.754094,0.506157,0.695471,0.987789,SEKER
0.108145,0.087399,0.210506,0.123924,0.061568,0.722491,0.920819,0.785505,0.495641,0.727469,0.992254,SEKER
0.108258,0.083709,0.215906,0.108503,0.061642,0.706944,0.919896,0.808954,0.48807,0.751984,0.982508,SEKER
0.104148,0.098965,0.196222,0.169929,0.061189,0.747045,0.953974,0.714801,0.519246,0.656098,0.955436,SEKER
0.107239,0.072712,0.231943,0.064281,0.061444,0.719782,0.928791,0.881802,0.465251,0.830785,0.980086,SEKER
0.104895,0.072074,0.232715,0.061999,0.061601,0.752922,0.94831,0.886279,0.46385,0.835719,0.987723,SEKER
0.104227,0.088283,0.209885,0.126656,0.061523,0.770841,0.95392,0.780542,0.497066,0.722132,0.981209,SEKER
0.110132,0.098361,0.196321,0.168505,0.061655,0.681645,0.906274,0.719246,0.517433,0.660193,0.991543,SEKER
0.105625,0.09425,0.202045,0.150892,0.061671,0.728127,0.943079,0.744156,0.508955,0.684925,0.981957,SEKER
0.110686,0.091875,0.20591,0.140028,0.062055,0.7546,0.90205,0.758792,0.50404,0.69967,0.959748,SEKER
0.113987,0.089248,0.209083,0.129828,0.062079,0.703114,0.8764,0.775436,0.498434,0.716554,0.977552,SEKER
0.108292,0.097568,0.197607,0.164791,0.061642,0.660218,0.92199,0.724583,0.515409,0.665265,0.991685,SEKER
0.108287,0.088865,0.209954,0.127742,0.061778,0.663202,0.922303,0.778124,0.497456,0.719217,0.970191,SEKER
0.108135,0.091918,0.205823,0.140248,0.061716,0.616175,0.924018,0.759488,0.50349,0.700052,0.974842,SEKER
0.104392,0.081731,0.219495,0.099365,0.061782,0.675351,0.95522,0.824153,0.482457,0.767231,0.990995,SEKER
0.106871,0.079002,0.223676,0.088013,0.061774,0.747466,0.934774,0.84199,0.476844,0.786357,0.981663,SEKER
0.104867,0.081529,0.220458,0.097594,0.061766,0.673359,0.951375,0.825534,0.481996,0.768677,0.969759,SEKER
0.116445,0.091427,0.206818,0.13772,0.062343,0.666595,0.858901,0.76304,0.502141,0.703487,0.971233,SEKER
0.109114,0.086305,0.213636,0.117072,0.062149,0.64356,0.917257,0.795403,0.491462,0.736723,0.981519,SEKER
0.111599,0.092595,0.205267,0.142494,0.062009,0.640275,0.897423,0.756203,0.504287,0.696424,0.975959,SEKER
0.107138,0.096691,0.199526,0.159914,0.061762,0.685958,0.93345,0.731247,0.512671,0.671408,0.986039,SEKER
0.108586,0.069686,0.237997,0.050393,0.062153,0.761883,0.922179,0.905584,0.457165,0.856299,0.974241,SEKER
0.107274,0.09546,0.201371,0.154455,0.061873,0.692832,0.933528,0.739499,0.50961,0.679358,0.990466,SEKER
0.11161,0.097744,0.198347,0.163978,0.061951,0.729125,0.898556,0.725745,0.514257,0.665682,0.991563,SEKER
0.106064,0.093932,0.203781,0.147541,0.061894,0.619746,0.943916,0.749105,0.506287,0.688891,0.98197,SEKER
0.107336,0.085379,0.215684,0.112202,0.061886,0.709552,0.934428,0.803162,0.488363,0.744183,0.983279,SEKER
0.105213,0.090742,0.208379,0.133949,0.061956,0.692725,0.951998,0.769462,0.499301,0.709294,0.981865,SEKER
0.109182,0.105035,0.190053,0.192808,0.06217,0.578291,0.919709,0.683794,0.52839,0.624545,0.97032,SEKER
0.12321,0.080952,0.221866,0.094446,0.063126,0.677555,0.811107,0.831971,0.479124,0.774601,0.988874,SEKER
0.102964,0.079967,0.223374,0.090361,0.061873,0.773944,0.971306,0.838477,0.477063,0.781559,0.98655,SEKER
0.106969,0.096418,0.200942,0.157115,0.062022,0.673682,0.938087,0.735086,0.510631,0.674498,0.982605,SEKER
0.107234,0.090302,0.209384,0.131532,0.062137,0.756984,0.936884,0.773271,0.497698,0.712824,0.983879,SEKER
0.110172,0.080027,0.224233,0.089282,0.062331,0.727723,0.913264,0.839027,0.476595,0.781811,0.969128,SEKER
0.105212,0.08929,0.210841,0.127282,0.062009,0.766472,0.95391,0.779812,0.495485,0.719464,0.984562,SEKER
0.104528,0.09154,0.207594,0.136774,0.062005,0.682386,0.95961,0.765806,0.50008,0.705126,0.990931,SEKER
0.119227,0.095931,0.202823,0.153159,0.063328,0.560586,0.842647,0.739057,0.508947,0.678115,0.955745,SEKER
0.107097,0.081321,0.222319,0.094546,0.062277,0.759917,0.938549,0.830784,0.479117,0.772899,0.9742,SEKER
0.106979,0.094001,0.204548,0.146497,0.062083,0.708125,0.93995,0.751102,0.504812,0.690088,0.988622,SEKER
0.104375,0.093526,0.205341,0.144298,0.062083,0.728208,0.961767,0.754158,0.503745,0.693119,0.985479,SEKER
0.108706,0.078065,0.227278,0.081169,0.0625,0.680027,0.926741,0.853069,0.471882,0.796587,0.978026,SEKER
0.111252,0.103463,0.192878,0.184812,0.062619,0.759245,0.906504,0.695287,0.523553,0.63483,0.977041,SEKER
0.105676,0.097793,0.200103,0.161296,0.062125,0.751723,0.952395,0.729227,0.511789,0.667879,0.985745,SEKER
0.112108,0.080897,0.223538,0.091987,0.062673,0.695881,0.901046,0.835698,0.476902,0.777393,0.984848,SEKER
0.107766,0.10019,0.197235,0.170861,0.062459,0.728917,0.936569,0.715835,0.516033,0.654391,0.990785,SEKER
0.104228,0.078433,0.227461,0.081646,0.06231,0.696867,0.966057,0.852277,0.471621,0.795135,0.978059,SEKER
0.121361,0.073013,0.241759,0.051979,0.065781,0.655428,0.830034,0.888565,0.460553,0.835051,0.776337,SEKER
0.105497,0.088959,0.212387,0.124308,0.062648,0.695791,0.955838,0.784812,0.492903,0.723611,0.990771,SEKER
0.103684,0.085556,0.217266,0.110265,0.062397,0.760184,0.97183,0.806892,0.485612,0.746395,0.993027,SEKER
0.109254,0.085553,0.21773,0.109588,0.062813,0.715075,0.925875,0.806984,0.485559,0.746466,0.978874,SEKER
0.113687,0.114291,0.182209,0.225947,0.062533,0.871042,0.890629,0.635714,0.543956,0.578052,0.912062,SEKER
0.108593,0.087587,0.214746,0.118042,0.062928,0.737094,0.931796,0.794449,0.489461,0.733246,0.989628,SEKER
0.118216,0.0984,0.200606,0.161759,0.063225,0.64582,0.856185,0.728267,0.511205,0.666046,0.981415,SEKER
0.108217,0.078692,0.227641,0.081912,0.062817,0.791669,0.935991,0.852654,0.47086,0.794788,0.989731,SEKER
0.111723,0.092682,0.20872,0.137406,0.063044,0.722736,0.908885,0.764302,0.498745,0.701714,0.982816,SEKER
0.116226,0.111293,0.186078,0.212824,0.063324,0.637936,0.873806,0.654635,0.536359,0.594912,0.937828,SEKER
0.112035,0.102753,0.195678,0.17874,0.062895,0.725689,0.907081,0.704082,0.518899,0.641839,0.981667,SEKER
0.116388,0.111575,0.184289,0.216509,0.063007,0.602506,0.872902,0.653283,0.536756,0.593578,0.99195,SEKER
0.112669,0.102274,0.196535,0.176346,0.063126,0.736071,0.902339,0.707122,0.517777,0.644718,0.976709,SEKER
0.111072,0.083868,0.220999,0.101513,0.063147,0.752748,0.915179,0.820591,0.480348,0.759823,0.989462,SEKER
0.105197,0.091538,0.211183,0.131355,0.062677,0.648133,0.963403,0.772153,0.495912,0.709444,0.963572,SEKER
0.114882,0.088972,0.215324,0.119996,0.063155,0.604823,0.885203,0.788359,0.490577,0.726026,0.94532,SEKER
0.110314,0.092789,0.209382,0.136621,0.063163,0.736524,0.922625,0.765296,0.497874,0.702164,0.980036,SEKER
0.108728,0.090053,0.212903,0.125766,0.06311,0.694796,0.936219,0.782764,0.492007,0.719851,0.99367,SEKER
0.106131,0.094651,0.206787,0.14439,0.062838,0.674774,0.957637,0.754329,0.501341,0.690919,0.990035,SEKER
0.106598,0.079018,0.228902,0.080829,0.063147,0.783786,0.954026,0.853801,0.46949,0.79484,0.980388,SEKER
0.113676,0.104195,0.194673,0.183404,0.06346,0.72073,0.897706,0.698118,0.520097,0.635273,0.990176,SEKER
0.112957,0.094321,0.207929,0.141967,0.063633,0.685546,0.903682,0.757444,0.499946,0.69369,0.982644,SEKER
0.110453,0.085201,0.220689,0.104628,0.063102,0.800005,0.923947,0.814686,0.481376,0.752653,0.976251,SEKER
0.119961,0.096465,0.206192,0.149033,0.063914,0.746851,0.849414,0.74459,0.504148,0.680719,0.947831,SEKER
0.105095,0.097416,0.204035,0.154339,0.062945,0.686031,0.968296,0.738864,0.506053,0.675002,0.978527,SEKER
0.119345,0.094,0.208447,0.140518,0.063642,0.641579,0.854479,0.759893,0.498979,0.696002,0.986763,SEKER
0.113984,0.098671,0.202109,0.159951,0.063382,0.634515,0.896211,0.731521,0.508452,0.667653,0.990903,SEKER
0.106355,0.082883,0.223808,0.095571,0.063126,0.721274,0.958265,0.830096,0.476369,0.768803,0.988209,SEKER
0.115964,0.095566,0.207196,0.145641,0.063567,0.653543,0.881101,0.750639,0.501937,0.686577,0.963022,SEKER
0.112725,0.089915,0.214078,0.123744,0.063415,0.73551,0.906852,0.785659,0.490411,0.722135,0.990441,SEKER
0.10942,0.093482,0.208958,0.138681,0.063258,0.67547,0.933574,0.763551,0.497617,0.699542,1,SEKER
0.104748,0.083768,0.222703,0.098895,0.063085,0.740575,0.972245,0.824755,0.477928,0.762993,0.98876,SEKER
0.10874,0.103561,0.195869,0.180123,0.063114,0.678709,0.939183,0.702979,0.518021,0.639595,0.994273,SEKER
0.109794,0.095634,0.206787,0.14641,0.063444,0.708514,0.931432,0.750985,0.501568,0.686669,0.984994,SEKER
0.110359,0.103035,0.197155,0.176934,0.063238,0.766605,0.926844,0.706647,0.51656,0.64296,0.982005,SEKER
0.109498,0.092847,0.211417,0.133671,0.063357,0.676829,0.934109,0.76827,0.495802,0.704056,0.958217,SEKER
0.118738,0.105564,0.193903,0.187542,0.063724,0.742987,0.861189,0.692194,0.521436,0.628922,0.987576,SEKER
0.120103,0.118627,0.178872,0.241198,0.063489,0.679299,0.850943,0.618489,0.547791,0.560313,0.948785,SEKER
0.10912,0.093448,0.210017,0.137008,0.063316,0.626982,0.93773,0.764928,0.496779,0.700542,0.983208,SEKER
0.109057,0.093759,0.209855,0.137887,0.063501,0.635796,0.938299,0.763053,0.497384,0.69863,0.975122,SEKER
0.109345,0.0977,0.205447,0.152728,0.063349,0.784397,0.936056,0.739106,0.505316,0.674595,0.947112,SEKER
0.107876,0.100555,0.201332,0.165082,0.063341,0.613021,0.949187,0.722699,0.510609,0.658164,0.96981,SEKER
0.113529,0.095848,0.20787,0.145185,0.063786,0.758637,0.903607,0.751212,0.500986,0.686387,0.961482,SEKER
0.102518,0.069376,0.244564,0.041367,0.063271,0.705096,0.99448,0.923254,0.447376,0.870484,0.996321,SEKER
0.115416,0.111496,0.187054,0.211584,0.063716,0.614712,0.889206,0.659593,0.532399,0.597637,0.988483,SEKER
0.110313,0.06793,0.247806,0.034505,0.063856,0.777971,0.930255,0.933812,0.444157,0.882367,0.970631,SEKER
0.111922,0.101894,0.199411,0.170923,0.063584,0.708928,0.917463,0.71557,0.512754,0.650925,0.988147,SEKER
0.109809,0.09008,0.215324,0.122239,0.063741,0.713333,0.934996,0.787832,0.488672,0.723273,0.988236,SEKER
0.116734,0.119107,0.178247,0.243355,0.063918,0.761042,0.880073,0.617961,0.54721,0.559204,0.983156,SEKER
0.109691,0.079177,0.230987,0.078298,0.06365,0.684197,0.936277,0.858165,0.466489,0.797619,0.982285,SEKER
0.108871,0.095421,0.208537,0.143291,0.063534,0.739941,0.943477,0.75534,0.499112,0.690018,0.980772,SEKER
0.10736,0.088582,0.217762,0.115645,0.063526,0.674971,0.956206,0.797986,0.48517,0.733521,0.986625,SEKER
0.114278,0.093297,0.212402,0.133108,0.063976,0.624759,0.900807,0.769038,0.494388,0.703635,0.956962,SEKER
0.111717,0.097437,0.206299,0.150868,0.063922,0.757753,0.921972,0.744203,0.502438,0.678501,0.98214,SEKER
0.112811,0.093474,0.211596,0.134678,0.063934,0.751469,0.913343,0.768534,0.494362,0.702926,0.984451,SEKER
0.109108,0.104736,0.197212,0.180396,0.063679,0.734158,0.943351,0.700864,0.517103,0.636019,0.968194,SEKER
0.106069,0.087364,0.219792,0.110254,0.063662,0.695267,0.968736,0.806917,0.481931,0.742398,0.993148,SEKER
0.108961,0.082293,0.22786,0.088744,0.063835,0.662793,0.944934,0.839623,0.471624,0.776948,0.965023,SEKER
0.105365,0.085313,0.223232,0.101234,0.063848,0.759031,0.975235,0.820412,0.477533,0.756423,0.98045,SEKER
0.107251,0.085975,0.222992,0.102895,0.06379,0.745285,0.960079,0.816586,0.47861,0.752249,0.963725,SEKER
0.109096,0.088159,0.219373,0.112457,0.064021,0.689883,0.945268,0.802989,0.482828,0.737916,0.986579,SEKER
0.110473,0.095901,0.209491,0.142818,0.064066,0.6764,0.93556,0.755931,0.497752,0.689433,0.979084,SEKER
0.109572,0.098018,0.206587,0.151616,0.064029,0.717405,0.942919,0.743076,0.502018,0.67659,0.981743,SEKER
0.109781,0.099118,0.205294,0.155885,0.064054,0.785112,0.941958,0.736951,0.503897,0.670348,0.983681,SEKER
0.109493,0.08353,0.226846,0.092605,0.064124,0.693829,0.944747,0.834514,0.472304,0.770454,0.982343,SEKER
0.112274,0.106068,0.196273,0.184711,0.064264,0.603016,0.922619,0.696424,0.517485,0.630686,0.992086,SEKER
0.126902,0.122573,0.176206,0.254562,0.064705,0.769586,0.811109,0.604534,0.550166,0.545546,0.993421,SEKER
0.108611,0.106262,0.196517,0.184719,0.064095,0.605732,0.953717,0.696104,0.517314,0.63012,0.987425,SEKER
0.115619,0.126181,0.172856,0.268594,0.064355,0.711747,0.897148,0.585203,0.557402,0.528466,0.961431,SEKER
0.109153,0.086252,0.223403,0.102865,0.064058,0.742733,0.949892,0.818634,0.47676,0.753064,0.992529,SEKER
