@relation 'Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-V-R2,4,10-12,16-17'

@attribute Perimeter numeric
@attribute MinorAxisLength numeric
@attribute Solidity numeric
@attribute roundness numeric
@attribute Compactness numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.119961,0.206192,0.885559,0.849414,0.74459,0.947831,SEKER
0.105095,0.204035,0.971371,0.968296,0.738864,0.978527,SEKER
0.119345,0.208447,0.912013,0.854479,0.759893,0.986763,SEKER
0.113984,0.202109,0.934898,0.896211,0.731521,0.990903,SEKER
0.106355,0.223808,0.958603,0.958265,0.830096,0.988209,SEKER
0.115964,0.207196,0.921848,0.881101,0.750639,0.963022,SEKER
0.112725,0.214078,0.936398,0.906852,0.785659,0.990441,SEKER
0.10942,0.208958,0.950607,0.933574,0.763551,1,SEKER
0.104748,0.222703,0.965939,0.972245,0.824755,0.98876,SEKER
0.10874,0.195869,0.96375,0.939183,0.702979,0.994273,SEKER
0.109794,0.206787,0.940467,0.931432,0.750985,0.984994,SEKER
0.110359,0.197155,0.958687,0.926844,0.706647,0.982005,SEKER
0.109498,0.211417,0.949952,0.934109,0.76827,0.958217,SEKER
0.118738,0.193903,0.919437,0.861189,0.692194,0.987576,SEKER
0.120103,0.178872,0.941609,0.850943,0.618489,0.948785,SEKER
0.10912,0.210017,0.957274,0.93773,0.764928,0.983208,SEKER
0.109057,0.209855,0.941252,0.938299,0.763053,0.975122,SEKER
0.109345,0.205447,0.955461,0.936056,0.739106,0.947112,SEKER
0.107876,0.201332,0.963545,0.949187,0.722699,0.96981,SEKER
0.113529,0.20787,0.925733,0.903607,0.751212,0.961482,SEKER
0.102518,0.244564,0.971957,0.99448,0.923254,0.996321,SEKER
0.115416,0.187054,0.935569,0.889206,0.659593,0.988483,SEKER
0.110313,0.247806,0.925068,0.930255,0.933812,0.970631,SEKER
0.111922,0.199411,0.950502,0.917463,0.71557,0.988147,SEKER
0.109809,0.215324,0.939626,0.934996,0.787832,0.988236,SEKER
0.116734,0.178247,0.926227,0.880073,0.617961,0.983156,SEKER
0.109691,0.230987,0.949822,0.936277,0.858165,0.982285,SEKER
0.108871,0.208537,0.963317,0.943477,0.75534,0.980772,SEKER
0.10736,0.217762,0.965882,0.956206,0.797986,0.986625,SEKER
0.114278,0.212402,0.931043,0.900807,0.769038,0.956962,SEKER
0.111717,0.206299,0.940518,0.921972,0.744203,0.98214,SEKER
0.112811,0.211596,0.940528,0.913343,0.768534,0.984451,SEKER
0.109108,0.197212,0.963054,0.943351,0.700864,0.968194,SEKER
0.106069,0.219792,0.965978,0.968736,0.806917,0.993148,SEKER
0.108961,0.22786,0.951805,0.944934,0.839623,0.965023,SEKER
0.105365,0.223232,0.953647,0.975235,0.820412,0.98045,SEKER
0.107251,0.222992,0.962768,0.960079,0.816586,0.963725,SEKER
0.109096,0.219373,0.945363,0.945268,0.802989,0.986579,SEKER
0.110473,0.209491,0.951988,0.93556,0.755931,0.979084,SEKER
0.109572,0.206587,0.955253,0.942919,0.743076,0.981743,SEKER
0.109781,0.205294,0.9582,0.941958,0.736951,0.983681,SEKER
0.109493,0.226846,0.954961,0.944747,0.834514,0.982343,SEKER
0.112274,0.196273,0.945932,0.922619,0.696424,0.992086,SEKER
0.126902,0.176206,0.915324,0.811109,0.604534,0.993421,SEKER
0.108611,0.196517,0.969208,0.953717,0.696104,0.987425,SEKER
0.115619,0.172856,0.946373,0.897148,0.585203,0.961431,SEKER
0.109153,0.223403,0.976869,0.949892,0.818634,0.992529,SEKER
0.123278,0.249646,0.858041,0.838827,0.929543,0.934813,SEKER
0.110399,0.218486,0.937756,0.939947,0.795985,0.991775,SEKER
0.109781,0.214371,0.949335,0.945164,0.775082,0.976557,SEKER
0.121603,0.186531,0.926949,0.851904,0.649742,0.986015,SEKER
0.111493,0.195159,0.95405,0.93137,0.687243,0.973261,SEKER
0.110902,0.214086,0.955193,0.937127,0.776074,0.998881,SEKER
0.114124,0.25089,0.906893,0.911368,0.93771,0.960444,SEKER
0.11524,0.229249,0.895079,0.902808,0.844616,0.998597,SEKER
0.114849,0.178213,0.95597,0.90627,0.610857,0.987234,SEKER
0.108649,0.203034,0.960703,0.956998,0.722297,0.979591,SEKER
0.112211,0.207478,0.945903,0.928257,0.740796,0.968966,SEKER
0.148728,0.207187,0.824651,0.664293,0.739736,0.971708,SEKER
0.107313,0.213327,0.979223,0.96885,0.768324,0.978045,SEKER
0.113909,0.219599,0.946676,0.915394,0.797641,0.986265,SEKER
0.114554,0.211281,0.940236,0.911031,0.759429,0.987081,SEKER
0.12183,0.208976,0.908305,0.855159,0.747825,0.98291,SEKER
0.115709,0.197475,0.942819,0.90274,0.690735,0.946301,SEKER
0.108876,0.218603,0.951495,0.958344,0.792555,0.992303,SEKER
0.113015,0.211209,0.950783,0.924728,0.757543,0.982486,SEKER
0.113581,0.213715,0.946479,0.920544,0.768925,0.984436,SEKER
0.107388,0.212717,0.979384,0.971682,0.764232,0.985344,SEKER
0.118959,0.186887,0.942557,0.878714,0.646233,0.980385,SEKER
0.128823,0.187133,0.867012,0.804511,0.64825,0.987611,SEKER
0.113774,0.212894,0.942575,0.919889,0.762721,0.970746,SEKER
0.125606,0.218695,0.910605,0.828427,0.786569,0.952896,SEKER
0.135791,0.243284,0.85496,0.755042,0.89709,0.947648,SEKER
0.111837,0.234933,0.943676,0.935837,0.86488,0.988141,SEKER
0.108474,0.230856,0.955225,0.963713,0.845632,0.984128,SEKER
0.108091,0.241251,0.942614,0.966899,0.892418,0.981552,SEKER
0.113388,0.201304,0.948042,0.923989,0.709669,0.972014,SEKER
0.127553,0.218443,0.880001,0.815357,0.78906,0.986484,SEKER
0.122311,0.204302,0.924348,0.854646,0.724913,0.986742,SEKER
0.115201,0.214178,0.949523,0.91011,0.768394,0.977863,SEKER
0.113665,0.249958,0.918639,0.922602,0.931713,0.986529,SEKER
0.126868,0.202424,0.879702,0.820957,0.712471,0.96003,SEKER
0.116021,0.185191,0.914732,0.904231,0.638194,0.990497,SEKER
0.106091,0.218023,0.986033,0.98549,0.786026,0.983045,SEKER
0.114158,0.225557,0.94597,0.919172,0.81906,0.974936,SEKER
0.111255,0.208962,0.959664,0.94275,0.743103,0.969968,SEKER
0.108888,0.208366,0.980248,0.962211,0.741889,0.980977,SEKER
0.109244,0.209574,0.963661,0.959806,0.746704,0.978726,SEKER
0.115455,0.239511,0.930203,0.909452,0.880964,0.968712,SEKER
0.110155,0.209666,0.967638,0.952453,0.748037,0.986323,SEKER
0.110188,0.214408,0.962277,0.953084,0.764611,0.954683,SEKER
0.113473,0.215304,0.941133,0.927614,0.772986,0.992684,SEKER
0.129982,0.219342,0.901524,0.802512,0.789848,0.989083,SEKER
0.120947,0.213273,0.917624,0.870515,0.760837,0.98006,SEKER
0.109374,0.210428,0.957779,0.963008,0.749603,0.992763,SEKER
0.119032,0.231037,0.898396,0.885808,0.840458,0.976649,SEKER
0.107506,0.214011,0.983374,0.978949,0.763582,0.978058,SEKER
0.113421,0.254089,0.932342,0.930507,0.946442,0.988979,SEKER
0.120731,0.226296,0.917337,0.873049,0.81839,0.974389,SEKER
0.109131,0.205464,0.980157,0.96604,0.724613,0.979141,SEKER
0.136771,0.201568,0.903115,0.755846,0.704481,0.962231,SEKER
0.113106,0.193187,0.961112,0.934158,0.666631,0.964181,SEKER
0.115773,0.199265,0.943955,0.913853,0.69632,0.986382,SEKER
0.129332,0.229792,0.893286,0.810455,0.83076,0.960278,SEKER
0.112567,0.20761,0.963725,0.940274,0.734776,0.994649,SEKER
0.113542,0.194849,0.962688,0.933105,0.672124,0.961221,SEKER
0.115047,0.220554,0.942992,0.921322,0.791562,0.986751,SEKER
0.1104,0.213113,0.970622,0.95934,0.757528,0.985359,SEKER
0.108931,0.219877,0.973149,0.971722,0.783408,0.952052,SEKER
0.11842,0.202705,0.92838,0.895216,0.701328,0.918756,SEKER
0.107924,0.231662,0.973522,0.980403,0.840816,0.983337,SEKER
0.110989,0.24373,0.963477,0.955179,0.891603,0.957884,SEKER
0.109748,0.221826,0.959208,0.966062,0.795549,0.981867,SEKER
0.113365,0.211208,0.956712,0.936644,0.747613,0.983404,SEKER
0.112919,0.216576,0.945269,0.940469,0.772907,0.991979,SEKER
0.113116,0.198969,0.95817,0.939085,0.691225,0.977558,SEKER
0.112812,0.210672,0.938888,0.942134,0.744726,0.984997,SEKER
0.107664,0.224525,0.975803,0.985173,0.807561,0.988927,SEKER
0.113037,0.230397,0.930368,0.940936,0.83132,0.969771,SEKER
0.114486,0.218396,0.950396,0.929694,0.777794,0.977041,SEKER
0.117843,0.216558,0.92152,0.903261,0.770809,0.988272,SEKER
0.111406,0.212971,0.967628,0.955578,0.754415,0.989562,SEKER
0.11469,0.213027,0.94259,0.92889,0.75437,0.98737,SEKER
0.117459,0.20526,0.943321,0.907068,0.719049,0.98699,SEKER
0.112674,0.216752,0.963381,0.946156,0.770282,0.985355,SEKER
0.122667,0.236508,0.928766,0.867424,0.857743,0.973819,SEKER
0.111742,0.210824,0.975241,0.954521,0.74384,0.991514,SEKER
0.115904,0.205802,0.946653,0.921247,0.714395,0.943112,SEKER
0.116762,0.211759,0.932395,0.914405,0.745734,0.976376,SEKER
0.116865,0.211429,0.942736,0.913693,0.744996,0.982473,SEKER
0.1146,0.20908,0.963469,0.932125,0.733858,0.980108,SEKER
0.113825,0.228724,0.932084,0.938601,0.824127,0.992634,SEKER
0.113207,0.225938,0.947053,0.943665,0.810363,0.984382,SEKER
0.112754,0.234605,0.962431,0.947725,0.847806,0.974229,SEKER
0.119288,0.268079,0.915828,0.896288,1,0.986065,SEKER
0.114038,0.228714,0.949339,0.939234,0.823149,0.997781,SEKER
0.114519,0.228227,0.951128,0.935447,0.817883,0.976229,SEKER
0.11443,0.21584,0.949012,0.936533,0.762408,0.980914,SEKER
0.118136,0.204275,0.94084,0.907194,0.703893,0.934561,SEKER
0.111328,0.233054,0.947261,0.962329,0.839079,0.976333,SEKER
0.127073,0.214956,0.885252,0.838976,0.754132,0.952761,SEKER
0.115947,0.212457,0.950153,0.925483,0.747187,0.986981,SEKER
0.114277,0.233776,0.951591,0.939135,0.843087,0.986188,SEKER
0.118744,0.194692,0.957652,0.903536,0.66663,0.985022,SEKER
0.114335,0.206748,0.953054,0.939299,0.720984,0.987795,SEKER
0.116434,0.200157,0.95662,0.922475,0.690377,0.981361,SEKER
0.114192,0.20909,0.957338,0.940609,0.730576,0.98137,SEKER
0.111509,0.236879,0.960214,0.962956,0.856729,0.989711,SEKER
0.124004,0.193189,0.9279,0.864479,0.65762,0.976582,SEKER
0.118846,0.20962,0.919403,0.904539,0.731527,0.97618,SEKER
0.118964,0.212879,0.94105,0.903761,0.748413,0.993271,SEKER
0.11186,0.223071,0.964188,0.961018,0.793484,0.987312,SEKER
0.114363,0.207662,0.93681,0.940801,0.721983,0.973126,SEKER
0.115783,0.210617,0.959929,0.929451,0.737459,0.989755,SEKER
0.115178,0.195679,0.954592,0.934371,0.66949,0.985225,SEKER
0.120149,0.19657,0.932582,0.895195,0.674505,0.994149,SEKER
0.11186,0.253103,0.950704,0.961813,0.927689,0.983141,SEKER
0.118388,0.230513,0.934381,0.909381,0.8245,0.974145,SEKER
0.111905,0.222698,0.970322,0.962029,0.789167,0.974962,SEKER
0.110778,0.234519,0.968564,0.971817,0.844767,0.994192,SEKER
0.139438,0.203185,0.839876,0.755135,0.69828,0.959595,SEKER
0.118597,0.211561,0.938788,0.909894,0.737596,0.973629,SEKER
0.112969,0.240649,0.956557,0.955456,0.869269,0.98051,SEKER
0.118722,0.22678,0.917232,0.909322,0.807437,0.985405,SEKER
0.113372,0.215284,0.961582,0.953008,0.756103,0.99228,SEKER
0.111148,0.223933,0.969764,0.971305,0.792538,0.973975,SEKER
0.133606,0.231944,0.817572,0.798937,0.812124,0.862217,SEKER
0.118926,0.198263,0.93755,0.909867,0.676712,0.978848,SEKER
0.118393,0.204297,0.939327,0.914186,0.703904,0.979714,SEKER
0.121038,0.203692,0.952098,0.893618,0.702174,0.988223,SEKER
0.114754,0.225013,0.960318,0.944545,0.795673,0.97532,SEKER
0.117742,0.226833,0.946145,0.920696,0.804318,0.979429,SEKER
0.11712,0.196011,0.967793,0.925808,0.665762,0.980686,SEKER
0.113277,0.220755,0.965312,0.956997,0.774132,0.959898,SEKER
0.12597,0.217413,0.93202,0.857228,0.756924,0.944289,SEKER
0.11515,0.218997,0.959286,0.94191,0.766739,0.964365,SEKER
0.121207,0.205731,0.935222,0.894084,0.709525,0.983678,SEKER
0.119634,0.204879,0.924361,0.907527,0.706356,0.994373,SEKER
0.114018,0.204235,0.976069,0.952888,0.702509,0.989068,SEKER
0.110921,0.237714,0.973235,0.978554,0.84963,0.965423,SEKER
0.111333,0.221675,0.974329,0.975714,0.780856,0.99211,SEKER
0.11974,0.204355,0.939271,0.90787,0.697417,0.950834,SEKER
0.11999,0.224946,0.946386,0.906616,0.791588,0.967385,SEKER
0.115089,0.208437,0.971889,0.945799,0.718535,0.975696,SEKER
0.114357,0.209701,0.968006,0.952119,0.722004,0.961051,SEKER
0.112835,0.225253,0.963076,0.965153,0.794649,0.984576,SEKER
0.11485,0.215627,0.964159,0.949045,0.751025,0.983623,SEKER
0.115641,0.217243,0.951446,0.943052,0.758747,0.989107,SEKER
0.112833,0.220827,0.967729,0.966066,0.772786,0.974533,SEKER
0.113842,0.227426,0.956067,0.958106,0.803782,0.986009,SEKER
0.119452,0.216248,0.946893,0.913219,0.749732,0.95871,SEKER
0.115386,0.216833,0.974148,0.946001,0.756509,0.990621,SEKER
0.122951,0.219723,0.918042,0.886338,0.767974,0.980532,SEKER
0.113514,0.224606,0.96425,0.961633,0.791661,0.994152,SEKER
0.119249,0.196376,0.952585,0.915488,0.66414,0.989143,SEKER
0.115184,0.20438,0.974893,0.948375,0.700703,0.995333,SEKER
0.114798,0.224114,0.959678,0.951612,0.786955,0.978309,SEKER
0.116367,0.218434,0.949812,0.939328,0.761105,0.977777,SEKER
0.117839,0.222706,0.951587,0.927675,0.782022,0.991287,SEKER
0.118529,0.195716,0.957606,0.922428,0.658241,0.972954,SEKER
0.118558,0.208446,0.960798,0.922406,0.71576,0.977004,SEKER
0.116773,0.218712,0.945286,0.936988,0.758731,0.955837,SEKER
0.121643,0.202662,0.93123,0.898824,0.690153,0.983295,SEKER
0.113671,0.24402,0.950265,0.962865,0.876633,0.990768,SEKER
0.120562,0.225843,0.915819,0.907849,0.791685,0.967972,SEKER
0.124588,0.196916,0.918984,0.876712,0.664944,0.991083,SEKER
0.118354,0.208451,0.966219,0.926193,0.715191,0.983497,SEKER
0.116816,0.215539,0.948241,0.938774,0.740925,0.939963,SEKER
0.117821,0.212922,0.953216,0.931376,0.735222,0.987976,SEKER
0.125895,0.213708,0.909321,0.86853,0.738739,0.988704,SEKER
0.118274,0.229032,0.941255,0.927915,0.807396,0.988062,SEKER
0.117397,0.205763,0.962754,0.935035,0.70182,0.979615,SEKER
0.115665,0.202146,0.98328,0.949582,0.685876,0.984523,SEKER
0.116435,0.215219,0.971983,0.943711,0.745145,0.991125,SEKER
0.114917,0.219179,0.976577,0.956029,0.763604,0.996253,SEKER
0.115007,0.211876,0.968102,0.95535,0.729347,0.985433,SEKER
0.118455,0.250788,0.930803,0.927756,0.903747,0.985883,SEKER
0.126082,0.208486,0.867246,0.868456,0.71267,0.975921,SEKER
0.115727,0.23714,0.941362,0.950015,0.841959,0.983203,SEKER
0.118536,0.213173,0.955442,0.927529,0.733481,0.976028,SEKER
0.118597,0.232998,0.938927,0.927295,0.823391,0.985036,SEKER
0.116414,0.206773,0.952295,0.944922,0.705245,0.981181,SEKER
0.117725,0.204015,0.954788,0.934835,0.692428,0.98006,SEKER
0.114379,0.213517,0.971012,0.962153,0.736887,0.995058,SEKER
0.1187,0.207072,0.96366,0.928226,0.706614,0.989692,SEKER
0.120568,0.207145,0.931695,0.913621,0.707185,0.992546,SEKER
0.113621,0.229621,0.969332,0.970004,0.806226,0.982301,SEKER
0.127408,0.20547,0.926485,0.861444,0.697414,0.978597,SEKER
0.127196,0.198286,0.930703,0.863243,0.666245,0.987289,SEKER
0.11485,0.230017,0.96478,0.960446,0.8073,0.97985,SEKER
0.144008,0.212816,0.901019,0.742615,0.72918,0.972787,SEKER
0.122747,0.207336,0.934634,0.89844,0.706115,0.987664,SEKER
0.13381,0.231694,0.880932,0.815503,0.812952,0.972915,SEKER
0.11943,0.236478,0.940968,0.924883,0.83669,0.989837,SEKER
0.123404,0.228553,0.923841,0.894092,0.794992,0.946947,SEKER
0.115505,0.214519,0.969118,0.95724,0.737877,0.990311,SEKER
0.124365,0.224755,0.929122,0.887114,0.782152,0.979429,SEKER
0.1145,0.219095,0.974762,0.965671,0.757704,0.986461,SEKER
0.116224,0.221181,0.960732,0.952383,0.766169,0.983916,SEKER
0.116034,0.198994,0.978323,0.953929,0.66798,0.99238,SEKER
0.121847,0.224702,0.92536,0.907797,0.781836,0.984525,SEKER
0.119986,0.199195,0.960053,0.922623,0.665307,0.967195,SEKER
0.117817,0.215046,0.968185,0.940866,0.735539,0.967094,SEKER
0.125313,0.192727,0.940485,0.882133,0.6387,0.990464,SEKER
0.11643,0.206417,0.980541,0.952951,0.695268,0.958684,SEKER
0.126848,0.194445,0.934982,0.871703,0.642839,0.969851,SEKER
0.114885,0.229221,0.960194,0.966226,0.799878,0.981909,SEKER
0.115709,0.239117,0.959157,0.959747,0.845613,0.993767,SEKER
0.11455,0.234124,0.954271,0.969602,0.821689,0.984184,SEKER
0.12307,0.221113,0.937831,0.901537,0.762932,0.98046,SEKER
0.124781,0.208277,0.937859,0.88868,0.702644,0.960701,SEKER
0.120165,0.214393,0.948706,0.924884,0.731528,0.972904,SEKER
0.146668,0.212836,0.888793,0.730871,0.72642,0.986957,SEKER
0.119219,0.234689,0.946963,0.932511,0.824429,0.989334,SEKER
0.120324,0.239374,0.941735,0.923982,0.845124,0.988802,SEKER
0.121032,0.212079,0.947728,0.919146,0.718021,0.954926,SEKER
0.118682,0.217787,0.95648,0.937889,0.747868,0.987506,SEKER
0.11806,0.208387,0.967015,0.943293,0.704426,0.978907,SEKER
0.129438,0.195491,0.928227,0.855155,0.636123,0.897956,SEKER
0.118722,0.219824,0.954775,0.938343,0.754438,0.972706,SEKER
0.117237,0.211948,0.969173,0.950968,0.718434,0.969836,SEKER
0.123494,0.24273,0.92518,0.901715,0.856613,0.977257,SEKER
0.122427,0.201945,0.934936,0.910051,0.673399,0.969006,SEKER
0.115751,0.208962,0.983599,0.963887,0.706659,0.985654,SEKER
0.115224,0.224029,0.972742,0.96862,0.772891,0.979838,SEKER
0.12012,0.24178,0.951747,0.92913,0.849493,0.961178,SEKER
0.130076,0.199624,0.930131,0.852496,0.664915,0.988504,SEKER
0.128131,0.250518,0.919477,0.868761,0.892623,0.999516,SEKER
0.119329,0.197184,0.972488,0.937283,0.650771,0.972095,SEKER
0.11922,0.224875,0.965158,0.938513,0.770571,0.946556,SEKER
0.116227,0.222404,0.972164,0.962864,0.76221,0.966765,SEKER
0.12136,0.22898,0.923006,0.921847,0.793287,0.980533,SEKER
0.116814,0.221556,0.962052,0.95865,0.761664,0.993427,SEKER
0.121722,0.219445,0.941558,0.92067,0.743237,0.933572,SEKER
0.121104,0.225071,0.950266,0.925553,0.775328,0.985237,SEKER
0.119888,0.229331,0.969469,0.93533,0.793213,0.977614,SEKER
0.122214,0.220378,0.909629,0.916994,0.752152,0.969743,SEKER
0.121281,0.232119,0.930447,0.924409,0.802781,0.957653,SEKER
0.134581,0.239865,0.877547,0.823798,0.836224,0.952377,SEKER
0.129961,0.171462,0.954144,0.857968,0.536286,0.989943,SEKER
0.120087,0.20672,0.962176,0.934508,0.693507,0.99001,SEKER
0.12162,0.207876,0.951017,0.922334,0.695708,0.967704,SEKER
0.120177,0.227177,0.937793,0.933844,0.785034,0.992121,SEKER
0.125265,0.24316,0.931618,0.895014,0.853556,0.977923,SEKER
0.119827,0.232218,0.944841,0.938019,0.805229,0.982427,SEKER
0.117748,0.21536,0.974125,0.954746,0.731175,0.990651,SEKER
0.123065,0.225372,0.923314,0.912438,0.773867,0.976524,SEKER
0.118174,0.221867,0.954989,0.952178,0.758979,0.986043,SEKER
0.123411,0.228843,0.952235,0.911044,0.786838,0.965006,SEKER
0.116786,0.228991,0.978395,0.964175,0.791288,0.99364,SEKER
0.127447,0.196251,0.935932,0.880305,0.644899,0.99181,SEKER
0.119731,0.214216,0.960969,0.940681,0.719638,0.952106,SEKER
0.1193,0.22874,0.965173,0.94455,0.789448,0.991957,SEKER
0.127588,0.206033,0.942559,0.87967,0.686358,0.977828,SEKER
0.122302,0.223118,0.946751,0.921019,0.762975,0.983392,SEKER
0.118825,0.222639,0.962409,0.948778,0.760901,0.984099,SEKER
0.124265,0.235328,0.905568,0.906041,0.815303,0.970502,SEKER
0.119176,0.211691,0.961387,0.946362,0.713086,0.993369,SEKER
0.119572,0.215126,0.960357,0.943441,0.727676,0.989266,SEKER
0.129055,0.224435,0.943726,0.870358,0.764479,0.959056,SEKER
0.122226,0.254539,0.930567,0.923337,0.903533,0.996059,SEKER
0.123965,0.215786,0.931963,0.909839,0.729446,0.986456,SEKER
0.115401,0.228253,0.983073,0.978547,0.785584,0.990902,SEKER
0.11986,0.216,0.961819,0.942359,0.729777,0.982077,SEKER
0.12131,0.220318,0.957672,0.931257,0.745839,0.960962,SEKER
0.120987,0.211225,0.952807,0.93382,0.7075,0.976738,SEKER
0.11669,0.219646,0.977518,0.968538,0.747125,0.992878,SEKER
0.120524,0.209383,0.963276,0.938224,0.698177,0.971866,SEKER
0.128527,0.202571,0.937958,0.876187,0.668305,0.97671,SEKER
0.12294,0.21963,0.931381,0.919386,0.743727,0.973117,SEKER
0.124164,0.24548,0.917558,0.909844,0.857935,0.967692,SEKER
0.125522,0.216534,0.946983,0.899434,0.729565,0.97124,SEKER
0.122288,0.233649,0.935955,0.925588,0.808426,0.995306,SEKER
0.121286,0.228633,0.963717,0.933834,0.784416,0.984631,SEKER
0.127584,0.238273,0.909736,0.884766,0.82508,0.968858,SEKER
0.122656,0.212977,0.954022,0.92344,0.715336,0.991368,SEKER
0.121711,0.223689,0.956119,0.931174,0.763253,0.994377,SEKER
0.118015,0.215632,0.981853,0.961048,0.727434,0.995752,SEKER
0.145122,0.236946,0.855303,0.75864,0.819949,0.980515,SEKER
0.128529,0.196608,0.921597,0.879235,0.640986,0.986504,SEKER
0.123076,0.212536,0.963477,0.921599,0.709861,0.972426,SEKER
0.122073,0.219722,0.946846,0.929673,0.743451,0.985393,SEKER
0.11879,0.221762,0.962791,0.955952,0.752067,0.982018,SEKER
0.120482,0.256175,0.953161,0.943671,0.900661,0.957697,SEKER
0.117346,0.232719,0.973625,0.969029,0.800213,0.984445,SEKER
0.150203,0.208715,0.809135,0.727221,0.688894,0.956116,SEKER
0.122288,0.204378,0.958103,0.930861,0.672448,0.978957,SEKER
0.119539,0.228776,0.970594,0.953088,0.778524,0.963284,SEKER
0.116967,0.231818,0.955701,0.9741,0.795343,0.987871,SEKER
0.122276,0.207406,0.967484,0.931409,0.685958,0.98169,SEKER
0.115738,0.250035,0.977908,0.984626,0.877012,0.994855,SEKER
0.123015,0.20155,0.953319,0.926123,0.65761,0.966675,SEKER
0.128444,0.246725,0.92401,0.884285,0.856515,0.956691,SEKER
0.1193,0.222562,0.976908,0.956402,0.748736,0.953902,SEKER
0.125177,0.223931,0.943025,0.910273,0.758004,0.979983,SEKER
0.122618,0.210607,0.944067,0.930476,0.697518,0.970544,SEKER
0.130651,0.21401,0.905529,0.86848,0.714584,0.985506,SEKER
0.12718,0.233824,0.933057,0.895207,0.800591,0.972518,SEKER
0.122041,0.212913,0.970374,0.93551,0.707521,0.971112,SEKER
0.126399,0.201255,0.952393,0.901484,0.657153,0.982354,SEKER
0.12097,0.214313,0.965188,0.944202,0.713885,0.972981,SEKER
0.132162,0.205682,0.9345,0.858311,0.673922,0.963714,SEKER
0.124254,0.235284,0.937305,0.919547,0.805362,0.968306,SEKER
0.119504,0.237763,0.962848,0.957478,0.817158,0.974594,SEKER
0.130339,0.202213,0.928404,0.87333,0.661565,0.993767,SEKER
0.135197,0.203591,0.928068,0.837242,0.663429,0.96177,SEKER
0.118852,0.239727,0.947433,0.964757,0.825819,0.984107,SEKER
0.123376,0.238336,0.943657,0.928728,0.818682,0.978182,SEKER
0.128756,0.225153,0.937139,0.88723,0.759076,0.971333,SEKER
0.120451,0.21772,0.982364,0.952602,0.721897,0.941109,SEKER
0.130951,0.20786,0.93269,0.87087,0.680859,0.961101,SEKER
0.121547,0.226124,0.958537,0.944225,0.76406,0.979638,SEKER
0.129264,0.219183,0.939272,0.884339,0.734192,0.988178,SEKER
0.128902,0.222803,0.927661,0.888045,0.748682,0.981416,SEKER
0.12864,0.229568,0.917033,0.890045,0.777146,0.970248,SEKER
0.119826,0.243921,0.963475,0.959996,0.843072,0.989923,SEKER
0.122884,0.226107,0.951084,0.935701,0.76164,0.973066,SEKER
0.122663,0.227199,0.952482,0.937812,0.76803,0.986208,SEKER
0.121683,0.227612,0.964899,0.945881,0.768222,0.975473,SEKER
0.122675,0.218185,0.955958,0.938276,0.728401,0.991493,SEKER
0.118162,0.229899,0.981148,0.974867,0.77999,0.989959,SEKER
0.129315,0.2048,0.933979,0.88681,0.666118,0.970339,SEKER
0.125959,0.212765,0.940181,0.913033,0.701273,0.971218,SEKER
0.128885,0.200893,0.943976,0.890687,0.650267,0.984526,SEKER
0.12482,0.225008,0.947425,0.922387,0.757918,0.991407,SEKER
0.119861,0.210488,0.979852,0.962889,0.692597,0.988939,SEKER
0.122192,0.217573,0.970194,0.944147,0.722027,0.974301,SEKER
0.124815,0.232958,0.946472,0.923634,0.790254,0.976375,SEKER
0.128998,0.267324,0.902675,0.891302,0.943043,0.981217,SEKER
0.127185,0.255143,0.931093,0.905901,0.886651,0.967368,SEKER
0.119866,0.228605,0.967497,0.963977,0.769364,0.968837,SEKER
0.14227,0.190038,0.935246,0.79489,0.594171,0.935747,SEKER
