@relation 'Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-V-R2-3,5-9,11,14,16-17'

@attribute Perimeter numeric
@attribute MajorAxisLength numeric
@attribute AspectRation numeric
@attribute Eccentricity numeric
@attribute ConvexArea numeric
@attribute EquivDiameter numeric
@attribute Extent numeric
@attribute roundness numeric
@attribute ShapeFactor2 numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.103286,0.071314,0.070725,0.343763,0.059391,0.120308,0.803379,0.932222,0.825928,0.976438,SEKER
0.11094,0.085777,0.129152,0.491586,0.059635,0.12036,0.743361,0.870935,0.7247,0.976391,SEKER
0.111688,0.083089,0.118236,0.468252,0.059721,0.12039,0.712501,0.865279,0.742596,0.981579,SEKER
0.099093,0.08748,0.135721,0.504899,0.059239,0.120427,0.633007,0.968209,0.713901,0.971056,SEKER
0.108428,0.084619,0.124477,0.481785,0.059688,0.120464,0.735536,0.891599,0.732678,0.986241,SEKER
0.100786,0.080046,0.105732,0.439447,0.059441,0.120471,0.668635,0.954255,0.763594,0.985658,SEKER
0.104742,0.080901,0.109093,0.447424,0.059589,0.120486,0.724545,0.921566,0.75777,0.98407,SEKER
0.104483,0.085105,0.123434,0.479561,0.059536,0.120582,0.551722,0.924397,0.729891,0.926765,SEKER
0.114645,0.080019,0.105669,0.439295,0.059969,0.120619,0.738596,0.843986,0.764325,0.997771,SEKER
0.115567,0.097053,0.174451,0.57407,0.059787,0.120634,0.617225,0.837023,0.655762,0.958388,SEKER
0.100338,0.095468,0.169039,0.56525,0.059231,0.120634,0.738742,0.959244,0.66514,0.985529,SEKER
0.100682,0.077504,0.095146,0.413086,0.059511,0.120679,0.73764,0.956679,0.782147,0.994549,SEKER
0.103463,0.087087,0.132124,0.497674,0.059581,0.120982,0.751944,0.935761,0.718372,0.968553,SEKER
0.09959,0.072257,0.072592,0.34955,0.059519,0.120982,0.747125,0.968184,0.821488,0.981405,SEKER
0.11084,0.095136,0.165286,0.558986,0.05996,0.121027,0.66168,0.876509,0.66842,0.96436,SEKER
0.102393,0.084343,0.121403,0.475185,0.059507,0.121049,0.698629,0.94513,0.736583,0.986028,SEKER
0.106299,0.074243,0.080021,0.371723,0.060072,0.12116,0.765134,0.913824,0.807478,0.982919,SEKER
0.100508,0.075302,0.084319,0.383963,0.059791,0.121256,0.675146,0.962486,0.800116,0.991406,SEKER
0.1058,0.082296,0.11198,0.454136,0.059911,0.121256,0.737152,0.918592,0.751059,0.977457,SEKER
0.113127,0.094716,0.162813,0.55479,0.060245,0.121264,0.689884,0.860292,0.671723,0.966697,SEKER
0.103196,0.072397,0.071506,0.346196,0.06008,0.121264,0.762506,0.940059,0.821539,0.963045,SEKER
0.106344,0.091709,0.151211,0.534344,0.059919,0.121286,0.764289,0.914384,0.690164,0.989437,SEKER
0.101277,0.087745,0.134125,0.501712,0.059767,0.121293,0.786233,0.956292,0.715209,0.975765,SEKER
0.104724,0.075224,0.083811,0.382537,0.059952,0.121382,0.668161,0.928319,0.801166,0.996209,SEKER
0.104561,0.093028,0.155133,0.5414,0.060055,0.121501,0.666497,0.930533,0.682763,0.971003,SEKER
0.099494,0.087875,0.134807,0.503076,0.059857,0.121501,0.694017,0.972907,0.715093,0.994383,SEKER
0.103581,0.084122,0.119356,0.47072,0.060026,0.121508,0.704651,0.938678,0.739692,0.9944,SEKER
0.199846,0.134565,0.282677,0.710616,0.071351,0.121597,0.504312,0.336194,0.471454,0,SEKER
0.111633,0.083849,0.116157,0.463625,0.060851,0.121671,0.648965,0.874884,0.742094,0.959266,SEKER
0.108059,0.087207,0.130393,0.494142,0.060472,0.121685,0.744764,0.903427,0.720049,0.971183,SEKER
0.102994,0.092549,0.152856,0.537323,0.059969,0.121752,0.65842,0.945366,0.686544,0.983589,SEKER
0.101158,0.085835,0.125099,0.483105,0.060063,0.121848,0.780407,0.961446,0.729565,0.990899,SEKER
0.1073,0.09718,0.170114,0.567021,0.060426,0.121863,0.798311,0.910849,0.659009,0.946009,SEKER
0.101725,0.098166,0.176105,0.576716,0.059915,0.121922,0.643962,0.957234,0.653412,0.989419,SEKER
0.154494,0.106655,0.208092,0.623864,0.062553,0.121922,0.604904,0.580266,0.605701,0.903524,SEKER
0.101639,0.09257,0.152271,0.536266,0.060125,0.121944,0.730634,0.958119,0.687061,0.983216,SEKER
0.103015,0.088981,0.137244,0.507911,0.060154,0.122011,0.739759,0.947115,0.709779,0.985054,SEKER
0.106085,0.096153,0.167093,0.562017,0.060245,0.122122,0.651949,0.922623,0.665944,0.99288,SEKER
0.099929,0.086869,0.12724,0.487612,0.060224,0.122321,0.760631,0.975405,0.724464,0.978849,SEKER
0.10332,0.087287,0.128394,0.490017,0.060537,0.122388,0.78383,0.947377,0.721982,0.971264,SEKER
0.104006,0.075664,0.081966,0.377315,0.060583,0.122469,0.78722,0.942289,0.802099,0.991654,SEKER
0.105886,0.081695,0.10591,0.439875,0.060455,0.122521,0.714648,0.927185,0.759739,0.988245,SEKER
0.100638,0.083619,0.11306,0.456614,0.060311,0.122594,0.715362,0.971449,0.746944,0.978637,SEKER
0.121325,0.071431,0.06407,0.322353,0.061403,0.122616,0.718687,0.807448,0.834085,0.976414,SEKER
0.10254,0.081832,0.106004,0.4401,0.060484,0.122646,0.750754,0.955817,0.759259,0.986978,SEKER
0.114669,0.091193,0.142398,0.51791,0.061337,0.122668,0.634869,0.8583,0.698061,0.94592,SEKER
0.104629,0.092199,0.147385,0.52731,0.060645,0.122757,0.685567,0.939262,0.692094,0.970535,SEKER
0.111689,0.082932,0.109022,0.447257,0.061131,0.122771,0.682896,0.88234,0.752223,0.963294,SEKER
0.110075,0.079933,0.097599,0.419368,0.060983,0.122771,0.731428,0.895155,0.772841,0.979269,SEKER
0.115711,0.112261,0.233018,0.656002,0.061729,0.122786,0.579461,0.851089,0.57871,0.982311,SEKER
0.105032,0.096698,0.166523,0.561064,0.060983,0.122801,0.687182,0.936262,0.664919,0.981981,SEKER
0.111927,0.076092,0.082441,0.378667,0.060937,0.122831,0.723547,0.880889,0.800367,0.98929,SEKER
0.110302,0.088072,0.129602,0.492515,0.06088,0.122831,0.666021,0.893769,0.71845,0.959141,SEKER
0.111723,0.087841,0.129719,0.492755,0.06111,0.122934,0.73149,0.883241,0.7203,0.990541,SEKER
0.112227,0.085566,0.120386,0.472974,0.06109,0.122941,0.74664,0.87932,0.735198,0.990602,SEKER
0.106536,0.091422,0.1438,0.520581,0.060851,0.122941,0.820488,0.924959,0.697552,0.976087,SEKER
0.106174,0.086797,0.1247,0.482259,0.060999,0.123059,0.736872,0.928783,0.727522,0.983176,SEKER
0.109878,0.08937,0.13506,0.503582,0.0609,0.123067,0.761065,0.898865,0.710936,0.979323,SEKER
0.099222,0.080685,0.100074,0.4256,0.060566,0.123104,0.74052,0.987361,0.76883,0.990993,SEKER
0.104941,0.100101,0.180081,0.582989,0.060966,0.123118,0.723211,0.939364,0.646023,0.989413,SEKER
0.109154,0.091708,0.144785,0.522444,0.060937,0.123126,0.626205,0.905095,0.696391,0.98539,SEKER
0.098689,0.076838,0.084064,0.38325,0.0605,0.123148,0.779275,0.99227,0.796179,0.980796,SEKER
0.107041,0.108352,0.21492,0.633031,0.060847,0.123229,0.731776,0.922953,0.600545,0.990919,SEKER
0.107924,0.099644,0.177845,0.579476,0.061115,0.123258,0.730941,0.915991,0.649114,0.993307,SEKER
0.101827,0.083977,0.112398,0.455098,0.060871,0.123354,0.742965,0.967106,0.747264,0.986734,SEKER
0.10361,0.088756,0.132086,0.497597,0.060925,0.123376,0.741542,0.952322,0.715942,0.992345,SEKER
0.124473,0.077794,0.087113,0.391706,0.061931,0.12345,0.702002,0.789979,0.790461,0.985046,SEKER
0.106598,0.093992,0.153676,0.538797,0.061073,0.123457,0.772178,0.928242,0.683401,0.997188,SEKER
0.105292,0.087679,0.125086,0.483079,0.061222,0.123693,0.683049,0.940716,0.724,0.957873,SEKER
0.102659,0.096675,0.163454,0.555883,0.061012,0.123789,0.66727,0.96336,0.668292,0.991362,SEKER
0.102388,0.085848,0.117616,0.466878,0.06123,0.123804,0.680229,0.96575,0.73639,0.965832,SEKER
0.10361,0.090636,0.13758,0.508571,0.061086,0.123907,0.717178,0.956267,0.705786,0.9819,SEKER
0.108546,0.101735,0.184382,0.589634,0.061486,0.123973,0.726865,0.916168,0.639375,0.997941,SEKER
0.108061,0.09255,0.145104,0.523045,0.06151,0.12398,0.655228,0.920157,0.694042,0.979221,SEKER
0.111122,0.074672,0.072708,0.349907,0.061803,0.124032,0.689946,0.89591,0.81534,0.980929,SEKER
0.104812,0.092369,0.144446,0.521804,0.061395,0.124069,0.633445,0.947469,0.695471,0.987789,SEKER
0.108145,0.087399,0.123924,0.480607,0.061568,0.124165,0.722491,0.920819,0.727469,0.992254,SEKER
0.108258,0.083709,0.108503,0.446038,0.061642,0.124165,0.706944,0.919896,0.751984,0.982508,SEKER
0.104148,0.098965,0.169929,0.566718,0.061189,0.124201,0.747045,0.953974,0.656098,0.955436,SEKER
0.107239,0.072712,0.064281,0.323052,0.061444,0.124245,0.719782,0.928791,0.830785,0.980086,SEKER
0.104895,0.072074,0.061999,0.31543,0.061601,0.124275,0.752922,0.94831,0.835719,0.987723,SEKER
0.104227,0.088283,0.126656,0.486389,0.061523,0.124282,0.770841,0.95392,0.722132,0.981209,SEKER
0.110132,0.098361,0.168505,0.564367,0.061655,0.124371,0.681645,0.906274,0.660193,0.991543,SEKER
0.105625,0.09425,0.150892,0.533763,0.061671,0.124385,0.728127,0.943079,0.684925,0.981957,SEKER
0.110686,0.091875,0.140028,0.51335,0.062055,0.1244,0.7546,0.90205,0.69967,0.959748,SEKER
0.113987,0.089248,0.129828,0.492981,0.062079,0.124466,0.703114,0.8764,0.716554,0.977552,SEKER
0.108292,0.097568,0.164791,0.55815,0.061642,0.124488,0.660218,0.92199,0.665265,0.991685,SEKER
0.108287,0.088865,0.127742,0.488659,0.061778,0.124525,0.663202,0.922303,0.719217,0.970191,SEKER
0.108135,0.091918,0.140248,0.513776,0.061716,0.124591,0.616175,0.924018,0.700052,0.974842,SEKER
0.104392,0.081731,0.099365,0.423827,0.061782,0.124643,0.675351,0.95522,0.767231,0.990995,SEKER
0.106871,0.079002,0.088013,0.394166,0.061774,0.12465,0.747466,0.934774,0.786357,0.981663,SEKER
0.104867,0.081529,0.097594,0.419357,0.061766,0.124657,0.673359,0.951375,0.768677,0.969759,SEKER
0.116445,0.091427,0.13772,0.508847,0.062343,0.124694,0.666595,0.858901,0.703487,0.971233,SEKER
0.109114,0.086305,0.117072,0.465668,0.062149,0.124753,0.64356,0.917257,0.736723,0.981519,SEKER
0.111599,0.092595,0.142494,0.518094,0.062009,0.124768,0.640275,0.897423,0.696424,0.975959,SEKER
0.107138,0.096691,0.159914,0.549802,0.061762,0.124768,0.685958,0.93345,0.671408,0.986039,SEKER
0.108586,0.069686,0.050393,0.274029,0.062153,0.124841,0.761883,0.922179,0.856299,0.974241,SEKER
0.107274,0.09546,0.154455,0.540192,0.061873,0.124929,0.692832,0.933528,0.679358,0.990466,SEKER
0.11161,0.097744,0.163978,0.556774,0.061951,0.124937,0.729125,0.898556,0.665682,0.991563,SEKER
0.106064,0.093932,0.147541,0.527599,0.061894,0.124988,0.619746,0.943916,0.688891,0.98197,SEKER
0.107336,0.085379,0.112202,0.454647,0.061886,0.125121,0.709552,0.934428,0.744183,0.983279,SEKER
0.105213,0.090742,0.133949,0.501357,0.061956,0.125128,0.692725,0.951998,0.709294,0.981865,SEKER
0.109182,0.105035,0.192808,0.602249,0.06217,0.125165,0.578291,0.919709,0.624545,0.97032,SEKER
0.12321,0.080952,0.094446,0.411273,0.063126,0.125179,0.677555,0.811107,0.774601,0.988874,SEKER
0.102964,0.079967,0.090361,0.400504,0.061873,0.125194,0.773944,0.971306,0.781559,0.98655,SEKER
0.106969,0.096418,0.157115,0.544909,0.062022,0.125209,0.673682,0.938087,0.674498,0.982605,SEKER
0.107234,0.090302,0.131532,0.49647,0.062137,0.125341,0.756984,0.936884,0.712824,0.983879,SEKER
0.110172,0.080027,0.089282,0.397605,0.062331,0.125378,0.727723,0.913264,0.781811,0.969128,SEKER
0.105212,0.08929,0.127282,0.4877,0.062009,0.125385,0.766472,0.95391,0.719464,0.984562,SEKER
0.104528,0.09154,0.136774,0.506985,0.062005,0.125385,0.682386,0.95961,0.705126,0.990931,SEKER
0.119227,0.095931,0.153159,0.537867,0.063328,0.125414,0.560586,0.842647,0.678115,0.955745,SEKER
0.107097,0.081321,0.094546,0.411532,0.062277,0.125414,0.759917,0.938549,0.772899,0.9742,SEKER
0.106979,0.094001,0.146497,0.525656,0.062083,0.125473,0.708125,0.93995,0.690088,0.988622,SEKER
0.104375,0.093526,0.144298,0.521524,0.062083,0.125502,0.728208,0.961767,0.693119,0.985479,SEKER
0.108706,0.078065,0.081169,0.375033,0.0625,0.125598,0.680027,0.926741,0.796587,0.978026,SEKER
0.111252,0.103463,0.184812,0.590291,0.062619,0.125642,0.759245,0.906504,0.63483,0.977041,SEKER
0.105676,0.097793,0.161296,0.552188,0.062125,0.125701,0.751723,0.952395,0.667879,0.985745,SEKER
0.112108,0.080897,0.091987,0.404829,0.062673,0.125833,0.695881,0.901046,0.777393,0.984848,SEKER
0.107766,0.10019,0.170861,0.568247,0.062459,0.125891,0.728917,0.936569,0.654391,0.990785,SEKER
0.104228,0.078433,0.081646,0.376399,0.06231,0.125913,0.696867,0.966057,0.795135,0.978059,SEKER
0.121361,0.073013,0.051979,0.279968,0.065781,0.125921,0.655428,0.830034,0.835051,0.776337,SEKER
0.105497,0.088959,0.124308,0.481425,0.062648,0.125965,0.695791,0.955838,0.723611,0.990771,SEKER
0.103684,0.085556,0.110265,0.450165,0.062397,0.126075,0.760184,0.97183,0.746395,0.993027,SEKER
0.109254,0.085553,0.109588,0.448585,0.062813,0.126089,0.715075,0.925875,0.746466,0.978874,SEKER
0.113687,0.114291,0.225947,0.647248,0.062533,0.126126,0.871042,0.890629,0.578052,0.912062,SEKER
0.108593,0.087587,0.118042,0.467822,0.062928,0.126163,0.737094,0.931796,0.733246,0.989628,SEKER
0.118216,0.0984,0.161759,0.552984,0.063225,0.126243,0.64582,0.856185,0.666046,0.981415,SEKER
0.108217,0.078692,0.081912,0.37716,0.062817,0.126317,0.791669,0.935991,0.794788,0.989731,SEKER
0.111723,0.092682,0.137406,0.508229,0.063044,0.126493,0.722736,0.908885,0.701714,0.982816,SEKER
0.116226,0.111293,0.212824,0.630248,0.063324,0.126559,0.637936,0.873806,0.594912,0.937828,SEKER
0.112035,0.102753,0.17874,0.580888,0.062895,0.126588,0.725689,0.907081,0.641839,0.981667,SEKER
0.116388,0.111575,0.216509,0.635123,0.063007,0.12661,0.602506,0.872902,0.593578,0.99195,SEKER
0.112669,0.102274,0.176346,0.577101,0.063126,0.126632,0.736071,0.902339,0.644718,0.976709,SEKER
0.111072,0.083868,0.101513,0.429172,0.063147,0.126639,0.752748,0.915179,0.759823,0.989462,SEKER
0.105197,0.091538,0.131355,0.49611,0.062677,0.126646,0.648133,0.963403,0.709444,0.963572,SEKER
0.114882,0.088972,0.119996,0.472124,0.063155,0.126683,0.604823,0.885203,0.726026,0.94532,SEKER
0.110314,0.092789,0.136621,0.506682,0.063163,0.126822,0.736524,0.922625,0.702164,0.980036,SEKER
0.108728,0.090053,0.125766,0.484516,0.06311,0.126917,0.694796,0.936219,0.719851,0.99367,SEKER
0.106131,0.094651,0.14439,0.521698,0.062838,0.126917,0.674774,0.957637,0.690919,0.990035,SEKER
0.106598,0.079018,0.080829,0.374056,0.063147,0.126954,0.783786,0.954026,0.79484,0.980388,SEKER
0.113676,0.104195,0.183404,0.588136,0.06346,0.1271,0.72073,0.897706,0.635273,0.990176,SEKER
0.112957,0.094321,0.141967,0.517086,0.063633,0.127137,0.685546,0.903682,0.69369,0.982644,SEKER
0.110453,0.085201,0.104628,0.436787,0.063102,0.127159,0.800005,0.923947,0.752653,0.976251,SEKER
0.119961,0.096465,0.149033,0.530357,0.063914,0.127181,0.746851,0.849414,0.680719,0.947831,SEKER
0.105095,0.097416,0.154339,0.539985,0.062945,0.127188,0.686031,0.968296,0.675002,0.978527,SEKER
0.119345,0.094,0.140518,0.514297,0.063642,0.127232,0.641579,0.854479,0.696002,0.986763,SEKER
0.113984,0.098671,0.159951,0.549865,0.063382,0.127232,0.634515,0.896211,0.667653,0.990903,SEKER
0.106355,0.082883,0.095571,0.414183,0.063126,0.127254,0.721274,0.958265,0.768803,0.988209,SEKER
0.115964,0.095566,0.145641,0.524053,0.063567,0.127298,0.653543,0.881101,0.686577,0.963022,SEKER
0.112725,0.089915,0.123744,0.480223,0.063415,0.12732,0.73551,0.906852,0.722135,0.990441,SEKER
0.10942,0.093482,0.138681,0.510728,0.063258,0.127327,0.67547,0.933574,0.699542,1,SEKER
0.104748,0.083768,0.098895,0.422647,0.063085,0.127327,0.740575,0.972245,0.762993,0.98876,SEKER
0.10874,0.103561,0.180123,0.583054,0.063114,0.127335,0.678709,0.939183,0.639595,0.994273,SEKER
0.109794,0.095634,0.14641,0.525494,0.063444,0.127452,0.708514,0.931432,0.686669,0.984994,SEKER
0.110359,0.103035,0.176934,0.578034,0.063238,0.127452,0.766605,0.926844,0.64296,0.982005,SEKER
0.109498,0.092847,0.133671,0.5008,0.063357,0.127488,0.676829,0.934109,0.704056,0.958217,SEKER
0.118738,0.105564,0.187542,0.594427,0.063724,0.127525,0.742987,0.861189,0.628922,0.987576,SEKER
0.120103,0.118627,0.241198,0.665797,0.063489,0.127554,0.679299,0.850943,0.560313,0.948785,SEKER
0.10912,0.093448,0.137008,0.507446,0.063316,0.127561,0.626982,0.93773,0.700542,0.983208,SEKER
0.109057,0.093759,0.137887,0.509176,0.063501,0.127569,0.635796,0.938299,0.69863,0.975122,SEKER
0.109345,0.0977,0.152728,0.537091,0.063349,0.127583,0.784397,0.936056,0.674595,0.947112,SEKER
0.107876,0.100555,0.165082,0.558642,0.063341,0.12773,0.613021,0.949187,0.658164,0.96981,SEKER
0.113529,0.095848,0.145185,0.523196,0.063786,0.127759,0.758637,0.903607,0.686387,0.961482,SEKER
0.102518,0.069376,0.041367,0.23827,0.063271,0.127773,0.705096,0.99448,0.870484,0.996321,SEKER
0.115416,0.111496,0.211584,0.628589,0.063716,0.127832,0.614712,0.889206,0.597637,0.988483,SEKER
0.110313,0.06793,0.034505,0.20853,0.063856,0.127868,0.777971,0.930255,0.882367,0.970631,SEKER
0.111922,0.101894,0.170923,0.568348,0.063584,0.127898,0.708928,0.917463,0.650925,0.988147,SEKER
0.109809,0.09008,0.122239,0.476994,0.063741,0.127956,0.713333,0.934996,0.723273,0.988236,SEKER
0.116734,0.119107,0.243355,0.668324,0.063918,0.128,0.761042,0.880073,0.559204,0.983156,SEKER
0.109691,0.079177,0.078298,0.366699,0.06365,0.128,0.684197,0.936277,0.797619,0.982285,SEKER
0.108871,0.095421,0.143291,0.519614,0.063534,0.128066,0.739941,0.943477,0.690018,0.980772,SEKER
0.10736,0.088582,0.115645,0.462475,0.063526,0.128102,0.674971,0.956206,0.733521,0.986625,SEKER
0.114278,0.093297,0.133108,0.499666,0.063976,0.128197,0.624759,0.900807,0.703635,0.956962,SEKER
0.111717,0.097437,0.150868,0.53372,0.063922,0.128292,0.757753,0.921972,0.678501,0.98214,SEKER
0.112811,0.093474,0.134678,0.502819,0.063934,0.128314,0.751469,0.913343,0.702926,0.984451,SEKER
0.109108,0.104736,0.180396,0.583481,0.063679,0.128314,0.734158,0.943351,0.636019,0.968194,SEKER
0.106069,0.087364,0.110254,0.45014,0.063662,0.128343,0.695267,0.968736,0.742398,0.993148,SEKER
0.108961,0.082293,0.088744,0.396151,0.063835,0.128365,0.662793,0.944934,0.776948,0.965023,SEKER
0.105365,0.085313,0.101234,0.428484,0.063848,0.128424,0.759031,0.975235,0.756423,0.98045,SEKER
0.107251,0.085975,0.102895,0.432572,0.06379,0.128504,0.745285,0.960079,0.752249,0.963725,SEKER
0.109096,0.088159,0.112457,0.455232,0.064021,0.128562,0.689883,0.945268,0.737916,0.986579,SEKER
0.110473,0.095901,0.142818,0.518713,0.064066,0.128774,0.6764,0.93556,0.689433,0.979084,SEKER
0.109572,0.098018,0.151616,0.535079,0.064029,0.128774,0.717405,0.942919,0.67659,0.981743,SEKER
0.109781,0.099118,0.155885,0.542736,0.064054,0.128876,0.785112,0.941958,0.670348,0.983681,SEKER
0.109493,0.08353,0.092605,0.406458,0.064124,0.128934,0.693829,0.944747,0.770454,0.982343,SEKER
0.112274,0.106068,0.184711,0.590137,0.064264,0.129,0.603016,0.922619,0.630686,0.992086,SEKER
0.126902,0.122573,0.254562,0.681082,0.064705,0.12916,0.769586,0.811109,0.545546,0.993421,SEKER
0.108611,0.106262,0.184719,0.590149,0.064095,0.129168,0.605732,0.953717,0.63012,0.987425,SEKER
0.115619,0.126181,0.268594,0.696241,0.064355,0.129168,0.711747,0.897148,0.528466,0.961431,SEKER
0.109153,0.086252,0.102865,0.432499,0.064058,0.129255,0.742733,0.949892,0.753064,0.992529,SEKER
0.123278,0.069613,0.035424,0.212658,0.065427,0.12927,0.825013,0.838827,0.874642,0.934813,SEKER
0.110399,0.089853,0.117152,0.465846,0.064524,0.129292,0.663457,0.939947,0.729373,0.991775,SEKER
0.109781,0.093222,0.130016,0.493366,0.064404,0.129313,0.682898,0.945164,0.707888,0.976557,SEKER
0.121603,0.11451,0.218899,0.638243,0.064668,0.129328,0.649051,0.851904,0.586285,0.986015,SEKER
0.111493,0.10793,0.190441,0.598758,0.064363,0.129335,0.616356,0.93137,0.621406,0.973261,SEKER
0.110902,0.093186,0.130365,0.494084,0.064425,0.129466,0.719955,0.937127,0.708638,0.998881,SEKER
0.114124,0.068611,0.031965,0.196869,0.064994,0.129496,0.72083,0.911368,0.883532,0.960444,SEKER
0.11524,0.082452,0.08714,0.391779,0.065155,0.129539,0.698066,0.902808,0.780145,0.998597,SEKER
0.114849,0.121778,0.249192,0.675044,0.064487,0.12959,0.712054,0.90627,0.550588,0.987234,SEKER
0.108649,0.102212,0.165818,0.559882,0.06447,0.129656,0.762703,0.956998,0.654687,0.979591,SEKER
0.112211,0.09916,0.152581,0.536826,0.064668,0.129707,0.706497,0.928257,0.672802,0.968966,SEKER
0.148728,0.099354,0.15343,0.538355,0.066078,0.129729,0.696186,0.664293,0.671716,0.971708,SEKER
0.107313,0.094678,0.134528,0.50252,0.064318,0.129758,0.72486,0.96885,0.700279,0.978045,SEKER
0.113909,0.09001,0.11585,0.462935,0.064722,0.129816,0.753421,0.915394,0.730174,0.986265,SEKER
0.114554,0.096265,0.140842,0.514923,0.064858,0.129925,0.760279,0.911031,0.691032,0.987081,SEKER
0.12183,0.098269,0.148449,0.529281,0.065291,0.130042,0.644941,0.855159,0.679235,0.98291,SEKER
0.115709,0.107923,0.186623,0.593041,0.064899,0.130049,0.655599,0.90274,0.623634,0.946301,SEKER
0.108876,0.091043,0.119376,0.470763,0.064825,0.130093,0.742307,0.958344,0.724446,0.992303,SEKER
0.113015,0.096728,0.141893,0.516945,0.064845,0.130115,0.645309,0.924728,0.688825,0.982486,SEKER
0.113581,0.09491,0.134419,0.5023,0.064924,0.130165,0.689502,0.920544,0.700203,0.984436,SEKER
0.107388,0.095722,0.137566,0.508545,0.064582,0.130224,0.690421,0.971682,0.695367,0.985344,SEKER
0.118959,0.115923,0.221291,0.64133,0.065019,0.130253,0.645367,0.878714,0.581705,0.980385,SEKER
0.128823,0.115568,0.220112,0.639813,0.065892,0.13026,0.603012,0.804511,0.583548,0.987611,SEKER
0.113774,0.096022,0.13791,0.50922,0.065039,0.130289,0.69559,0.919889,0.693736,0.970746,SEKER
0.125606,0.092159,0.121487,0.475369,0.065406,0.130289,0.686924,0.828427,0.717958,0.952896,SEKER
0.135791,0.07515,0.054139,0.287905,0.066061,0.130311,0.76212,0.755042,0.836009,0.947648,SEKER
0.111837,0.079986,0.07455,0.355526,0.065052,0.130333,0.736102,0.935837,0.800548,0.988141,SEKER
0.108474,0.082949,0.08591,0.388392,0.06494,0.130369,0.669792,0.963713,0.779713,0.984128,SEKER
0.108091,0.075887,0.058204,0.302395,0.065084,0.130369,0.661049,0.966899,0.830708,0.981552,SEKER
0.113388,0.104989,0.174323,0.573863,0.065056,0.130427,0.712218,0.923989,0.641204,0.972014,SEKER
0.127553,0.091918,0.121369,0.475113,0.065872,0.130486,0.708534,0.815357,0.720175,0.986484,SEKER
0.122311,0.102461,0.164331,0.557372,0.065365,0.130493,0.726726,0.854646,0.655909,0.986742,SEKER
0.115201,0.09528,0.134474,0.502411,0.065089,0.130515,0.672503,0.91011,0.69908,0.977863,SEKER
0.113665,0.070272,0.036293,0.216518,0.06546,0.130544,0.733313,0.922602,0.874554,0.986529,SEKER
0.126868,0.104627,0.171783,0.569752,0.065921,0.130566,0.74251,0.820957,0.643695,0.96003,SEKER
0.116021,0.117665,0.227952,0.649758,0.065538,0.130602,0.663475,0.904231,0.573841,0.990497,SEKER
0.106091,0.09251,0.123177,0.479011,0.06473,0.130616,0.736525,0.98549,0.716841,0.983045,SEKER
0.114158,0.087268,0.101838,0.429975,0.065188,0.130616,0.720105,0.919172,0.751089,0.974936,SEKER
0.111255,0.099533,0.151057,0.534063,0.065039,0.130631,0.667209,0.94275,0.673584,0.969968,SEKER
0.108888,0.099735,0.152389,0.536478,0.064804,0.130631,0.724031,0.962211,0.672381,0.980977,SEKER
0.109244,0.098995,0.149016,0.530327,0.065035,0.130704,0.746373,0.959806,0.677037,0.978726,SEKER
