@relation 'Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-V-R1-2,7,9,12,16-17'

@attribute Area numeric
@attribute Perimeter numeric
@attribute ConvexArea numeric
@attribute Extent numeric
@attribute Compactness numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.065172,0.119961,0.063914,0.746851,0.74459,0.947831,SEKER
0.065176,0.105095,0.062945,0.686031,0.738864,0.978527,SEKER
0.065202,0.119345,0.063642,0.641579,0.759893,0.986763,SEKER
0.065202,0.113984,0.063382,0.634515,0.731521,0.990903,SEKER
0.065215,0.106355,0.063126,0.721274,0.830096,0.988209,SEKER
0.06524,0.115964,0.063567,0.653543,0.750639,0.963022,SEKER
0.065253,0.112725,0.063415,0.73551,0.785659,0.990441,SEKER
0.065257,0.10942,0.063258,0.67547,0.763551,1,SEKER
0.065257,0.104748,0.063085,0.740575,0.824755,0.98876,SEKER
0.065262,0.10874,0.063114,0.678709,0.702979,0.994273,SEKER
0.06533,0.109794,0.063444,0.708514,0.750985,0.984994,SEKER
0.06533,0.110359,0.063238,0.766605,0.706647,0.982005,SEKER
0.065351,0.109498,0.063357,0.676829,0.76827,0.958217,SEKER
0.065373,0.118738,0.063724,0.742987,0.692194,0.987576,SEKER
0.06539,0.120103,0.063489,0.679299,0.618489,0.948785,SEKER
0.065394,0.10912,0.063316,0.626982,0.764928,0.983208,SEKER
0.065398,0.109057,0.063501,0.635796,0.763053,0.975122,SEKER
0.065407,0.109345,0.063349,0.784397,0.739106,0.947112,SEKER
0.065492,0.107876,0.063341,0.613021,0.722699,0.96981,SEKER
0.065509,0.113529,0.063786,0.758637,0.751212,0.961482,SEKER
0.065518,0.102518,0.063271,0.705096,0.923254,0.996321,SEKER
0.065552,0.115416,0.063716,0.614712,0.659593,0.988483,SEKER
0.065573,0.110313,0.063856,0.777971,0.933812,0.970631,SEKER
0.06559,0.111922,0.063584,0.708928,0.71557,0.988147,SEKER
0.065625,0.109809,0.063741,0.713333,0.787832,0.988236,SEKER
0.06565,0.116734,0.063918,0.761042,0.617961,0.983156,SEKER
0.06565,0.109691,0.06365,0.684197,0.858165,0.982285,SEKER
0.065689,0.108871,0.063534,0.739941,0.75534,0.980772,SEKER
0.06571,0.10736,0.063526,0.674971,0.797986,0.986625,SEKER
0.065765,0.114278,0.063976,0.624759,0.769038,0.956962,SEKER
0.065821,0.111717,0.063922,0.757753,0.744203,0.98214,SEKER
0.065834,0.112811,0.063934,0.751469,0.768534,0.984451,SEKER
0.065834,0.109108,0.063679,0.734158,0.700864,0.968194,SEKER
0.065851,0.106069,0.063662,0.695267,0.806917,0.993148,SEKER
0.065864,0.108961,0.063835,0.662793,0.839623,0.965023,SEKER
0.065898,0.105365,0.063848,0.759031,0.820412,0.98045,SEKER
0.065945,0.107251,0.06379,0.745285,0.816586,0.963725,SEKER
0.065979,0.109096,0.064021,0.689883,0.802989,0.986579,SEKER
0.066103,0.110473,0.064066,0.6764,0.755931,0.979084,SEKER
0.066103,0.109572,0.064029,0.717405,0.743076,0.981743,SEKER
0.066163,0.109781,0.064054,0.785112,0.736951,0.983681,SEKER
0.066197,0.109493,0.064124,0.693829,0.834514,0.982343,SEKER
0.066235,0.112274,0.064264,0.603016,0.696424,0.992086,SEKER
0.066329,0.126902,0.064705,0.769586,0.604534,0.993421,SEKER
0.066333,0.108611,0.064095,0.605732,0.696104,0.987425,SEKER
0.066333,0.115619,0.064355,0.711747,0.585203,0.961431,SEKER
0.066385,0.109153,0.064058,0.742733,0.818634,0.992529,SEKER
0.066393,0.123278,0.065427,0.825013,0.929543,0.934813,SEKER
0.066406,0.110399,0.064524,0.663457,0.795985,0.991775,SEKER
0.066419,0.109781,0.064404,0.682898,0.775082,0.976557,SEKER
0.066427,0.121603,0.064668,0.649051,0.649742,0.986015,SEKER
0.066432,0.111493,0.064363,0.616356,0.687243,0.973261,SEKER
0.066508,0.110902,0.064425,0.719955,0.776074,0.998881,SEKER
0.066525,0.114124,0.064994,0.72083,0.93771,0.960444,SEKER
0.066551,0.11524,0.065155,0.698066,0.844616,0.998597,SEKER
0.066581,0.114849,0.064487,0.712054,0.610857,0.987234,SEKER
0.066619,0.108649,0.06447,0.762703,0.722297,0.979591,SEKER
0.066649,0.112211,0.064668,0.706497,0.740796,0.968966,SEKER
0.066662,0.148728,0.066078,0.696186,0.739736,0.971708,SEKER
0.066679,0.107313,0.064318,0.72486,0.768324,0.978045,SEKER
0.066713,0.113909,0.064722,0.753421,0.797641,0.986265,SEKER
0.066777,0.114554,0.064858,0.760279,0.759429,0.987081,SEKER
0.066846,0.12183,0.065291,0.644941,0.747825,0.98291,SEKER
0.06685,0.115709,0.064899,0.655599,0.690735,0.946301,SEKER
0.066876,0.108876,0.064825,0.742307,0.792555,0.992303,SEKER
0.066888,0.113015,0.064845,0.645309,0.757543,0.982486,SEKER
0.066918,0.113581,0.064924,0.689502,0.768925,0.984436,SEKER
0.066952,0.107388,0.064582,0.690421,0.764232,0.985344,SEKER
0.06697,0.118959,0.065019,0.645367,0.646233,0.980385,SEKER
0.066974,0.128823,0.065892,0.603012,0.64825,0.987611,SEKER
0.066991,0.113774,0.065039,0.69559,0.762721,0.970746,SEKER
0.066991,0.125606,0.065406,0.686924,0.786569,0.952896,SEKER
0.067004,0.135791,0.066061,0.76212,0.89709,0.947648,SEKER
0.067017,0.111837,0.065052,0.736102,0.86488,0.988141,SEKER
0.067038,0.108474,0.06494,0.669792,0.845632,0.984128,SEKER
0.067038,0.108091,0.065084,0.661049,0.892418,0.981552,SEKER
0.067072,0.113388,0.065056,0.712218,0.709669,0.972014,SEKER
0.067106,0.127553,0.065872,0.708534,0.78906,0.986484,SEKER
0.06711,0.122311,0.065365,0.726726,0.724913,0.986742,SEKER
0.067123,0.115201,0.065089,0.672503,0.768394,0.977863,SEKER
0.06714,0.113665,0.06546,0.733313,0.931713,0.986529,SEKER
0.067153,0.126868,0.065921,0.74251,0.712471,0.96003,SEKER
0.067175,0.116021,0.065538,0.663475,0.638194,0.990497,SEKER
0.067183,0.106091,0.06473,0.736525,0.786026,0.983045,SEKER
0.067183,0.114158,0.065188,0.720105,0.81906,0.974936,SEKER
0.067192,0.111255,0.065039,0.667209,0.743103,0.969968,SEKER
0.067192,0.108888,0.064804,0.724031,0.741889,0.980977,SEKER
0.067234,0.109244,0.065035,0.746373,0.746704,0.978726,SEKER
0.067234,0.115455,0.065418,0.708036,0.880964,0.968712,SEKER
0.067247,0.110155,0.065002,0.759775,0.748037,0.986323,SEKER
0.06732,0.110188,0.065134,0.775604,0.764611,0.954683,SEKER
0.067422,0.113473,0.065476,0.66271,0.772986,0.992684,SEKER
0.067533,0.129982,0.066041,0.710187,0.789848,0.989083,SEKER
0.067567,0.120947,0.065888,0.611717,0.760837,0.98006,SEKER
0.067576,0.109374,0.065435,0.746736,0.749603,0.992763,SEKER
0.067606,0.119032,0.066148,0.748933,0.840458,0.976649,SEKER
0.067606,0.107506,0.065171,0.72968,0.763582,0.978058,SEKER
0.067623,0.113421,0.065773,0.750867,0.946442,0.988979,SEKER
0.06764,0.120731,0.065963,0.679744,0.81839,0.974389,SEKER
0.067657,0.109131,0.065258,0.625707,0.724613,0.979141,SEKER
0.067687,0.136771,0.066173,0.724822,0.704481,0.962231,SEKER
0.067713,0.113106,0.06553,0.613868,0.666631,0.964181,SEKER
0.067802,0.115773,0.065814,0.588732,0.69632,0.986382,SEKER
0.067811,0.129332,0.066408,0.684084,0.83076,0.960278,SEKER
0.067853,0.112567,0.065637,0.732835,0.734776,0.994649,SEKER
0.067913,0.113542,0.065707,0.590434,0.672124,0.961221,SEKER
0.067939,0.115047,0.065958,0.735093,0.791562,0.986751,SEKER
0.06796,0.1104,0.065662,0.671284,0.757528,0.985359,SEKER
0.067977,0.108931,0.065649,0.797596,0.783408,0.952052,SEKER
0.06799,0.11842,0.066177,0.74291,0.701328,0.918756,SEKER
0.067999,0.107924,0.065666,0.736065,0.840816,0.983337,SEKER
0.068016,0.110989,0.065798,0.5969,0.891603,0.957884,SEKER
0.068067,0.109748,0.065897,0.753063,0.795549,0.981867,SEKER
0.068084,0.113365,0.065942,0.736582,0.747613,0.983404,SEKER
0.068101,0.112919,0.06609,0.685573,0.772907,0.991979,SEKER
0.068118,0.113116,0.065958,0.735288,0.691225,0.977558,SEKER
0.068165,0.112812,0.066226,0.642964,0.744726,0.984997,SEKER
0.068204,0.107664,0.065839,0.731952,0.807561,0.988927,SEKER
0.068216,0.113037,0.066375,0.782782,0.83132,0.969771,SEKER
0.068255,0.114486,0.066181,0.770569,0.777794,0.977041,SEKER
0.06828,0.117843,0.06654,0.691779,0.770809,0.988272,SEKER
0.068323,0.111406,0.066049,0.756094,0.754415,0.989562,SEKER
0.068323,0.11469,0.066338,0.770297,0.75437,0.98737,SEKER
0.068344,0.117459,0.06635,0.60224,0.719049,0.98699,SEKER
0.0684,0.112674,0.066173,0.784745,0.770282,0.985355,SEKER
0.068417,0.122667,0.066589,0.682934,0.857743,0.973819,SEKER
0.06846,0.111742,0.066094,0.65304,0.74384,0.991514,SEKER
0.068494,0.115904,0.066457,0.655149,0.714395,0.943112,SEKER
0.068494,0.116762,0.066622,0.709386,0.745734,0.976376,SEKER
0.068502,0.116865,0.066511,0.740982,0.744996,0.982473,SEKER
0.068528,0.1146,0.066296,0.676292,0.733858,0.980108,SEKER
0.068545,0.113825,0.066676,0.740532,0.824127,0.992634,SEKER
0.068549,0.113207,0.066507,0.695437,0.810363,0.984382,SEKER
0.068579,0.112754,0.066358,0.727066,0.847806,0.974229,SEKER
0.068643,0.119288,0.06696,0.695359,1,0.986065,SEKER
0.068737,0.114038,0.066663,0.789754,0.823149,0.997781,SEKER
0.068746,0.114519,0.066651,0.777078,0.817883,0.976229,SEKER
0.068776,0.11443,0.066705,0.675403,0.762408,0.980914,SEKER
0.068797,0.118136,0.06682,0.826147,0.703893,0.934561,SEKER
0.068814,0.111328,0.066762,0.7381,0.839079,0.976333,SEKER
0.068831,0.127073,0.0675,0.6315,0.754132,0.952761,SEKER
0.06887,0.115947,0.066783,0.708561,0.747187,0.986981,SEKER
0.068887,0.114277,0.066783,0.714991,0.843087,0.986188,SEKER
0.068891,0.118744,0.066717,0.754845,0.66663,0.985022,SEKER
0.068938,0.114335,0.066816,0.632855,0.720984,0.987795,SEKER
0.068942,0.116434,0.066779,0.718225,0.690377,0.981361,SEKER
0.068951,0.114192,0.066779,0.753842,0.730576,0.98137,SEKER
0.068985,0.111509,0.066779,0.726078,0.856729,0.989711,SEKER
0.069032,0.124004,0.067199,0.631725,0.65762,0.976582,SEKER
0.06904,0.118846,0.067306,0.720654,0.731527,0.97618,SEKER
0.069053,0.118964,0.067067,0.719792,0.748413,0.993271,SEKER
0.069062,0.11186,0.066808,0.668501,0.793484,0.987312,SEKER
0.069079,0.114363,0.067142,0.705982,0.721983,0.973126,SEKER
0.069087,0.115783,0.066882,0.691484,0.737459,0.989755,SEKER
0.069092,0.115178,0.066948,0.745964,0.66949,0.985225,SEKER
0.069113,0.120149,0.067224,0.722781,0.674505,0.994149,SEKER
0.069126,0.11186,0.067026,0.671557,0.927689,0.983141,SEKER
0.069143,0.118388,0.067232,0.648853,0.8245,0.974145,SEKER
0.069173,0.111905,0.066845,0.750716,0.789167,0.974962,SEKER
0.069211,0.110778,0.066902,0.735858,0.844767,0.994192,SEKER
0.069292,0.139438,0.068485,0.659474,0.69828,0.959595,SEKER
0.069322,0.118597,0.067356,0.71888,0.737596,0.973629,SEKER
0.069348,0.112969,0.067175,0.739467,0.869269,0.98051,SEKER
0.069356,0.118722,0.06764,0.69784,0.807437,0.985405,SEKER
0.069416,0.113372,0.067183,0.715228,0.756103,0.99228,SEKER
0.069416,0.111148,0.067088,0.715228,0.792538,0.973975,SEKER
0.069519,0.133606,0.068972,0.659054,0.812124,0.862217,SEKER
0.069536,0.118926,0.067579,0.696241,0.676712,0.978848,SEKER
0.069544,0.118393,0.067566,0.742691,0.703904,0.979714,SEKER
0.069561,0.121038,0.067434,0.642814,0.702174,0.988223,SEKER
0.069643,0.114754,0.067418,0.679887,0.795673,0.97532,SEKER
0.069655,0.117742,0.067595,0.692298,0.804318,0.979429,SEKER
0.069668,0.11712,0.067356,0.62877,0.665762,0.980686,SEKER
0.069677,0.113277,0.067393,0.615502,0.774132,0.959898,SEKER
0.069685,0.12597,0.067789,0.637653,0.756924,0.944289,SEKER
0.069689,0.11515,0.067475,0.63474,0.766739,0.964365,SEKER
0.069711,0.121207,0.067776,0.655931,0.709525,0.983678,SEKER
0.069805,0.119634,0.067995,0.728312,0.706356,0.994373,SEKER
0.069835,0.114018,0.067422,0.642902,0.702509,0.989068,SEKER
0.069847,0.110921,0.067467,0.639961,0.84963,0.965423,SEKER
0.069894,0.111333,0.0675,0.748286,0.780856,0.99211,SEKER
0.069903,0.11974,0.067917,0.759218,0.697417,0.950834,SEKER
0.069963,0.11999,0.067892,0.713411,0.791588,0.967385,SEKER
0.069967,0.115089,0.067599,0.647548,0.718535,0.975696,SEKER
0.069997,0.114357,0.067673,0.717284,0.722004,0.961051,SEKER
0.070044,0.112835,0.067776,0.681562,0.794649,0.984576,SEKER
0.070074,0.11485,0.067793,0.729999,0.751025,0.983623,SEKER
0.070108,0.115641,0.067974,0.767043,0.758747,0.989107,SEKER
0.070116,0.112833,0.067793,0.777955,0.772786,0.974533,SEKER
0.070142,0.113842,0.067954,0.674797,0.803782,0.986009,SEKER
0.070159,0.119452,0.068077,0.687133,0.749732,0.95871,SEKER
0.070181,0.115386,0.067781,0.757533,0.756509,0.990621,SEKER
0.070198,0.122951,0.068452,0.72393,0.767974,0.980532,SEKER
0.07021,0.113514,0.067925,0.685618,0.791661,0.994152,SEKER
0.070215,0.119249,0.068065,0.615392,0.66414,0.989143,SEKER
0.07024,0.115184,0.06783,0.642792,0.700703,0.995333,SEKER
0.070249,0.114798,0.068016,0.737249,0.786955,0.978309,SEKER
0.070283,0.116367,0.068164,0.710176,0.761105,0.977777,SEKER
0.070296,0.117839,0.068156,0.721674,0.782022,0.991287,SEKER
0.070317,0.118529,0.068106,0.714981,0.658241,0.972954,SEKER
0.070334,0.118558,0.068086,0.675553,0.71576,0.977004,SEKER
0.07036,0.116773,0.068292,0.709242,0.758731,0.955837,SEKER
0.070394,0.121643,0.06849,0.72027,0.690153,0.983295,SEKER
0.070415,0.113671,0.068288,0.713379,0.876633,0.990768,SEKER
0.070441,0.120562,0.068716,0.696069,0.791685,0.967972,SEKER
0.07045,0.124588,0.068687,0.692059,0.664944,0.991083,SEKER
0.070514,0.118354,0.068197,0.707953,0.715191,0.983497,SEKER
0.070535,0.116816,0.068428,0.562991,0.740925,0.939963,SEKER
0.07059,0.117821,0.068424,0.742993,0.735222,0.987976,SEKER
0.070603,0.125895,0.068951,0.705552,0.738739,0.988704,SEKER
0.070603,0.118274,0.068576,0.686632,0.807396,0.988062,SEKER
0.070612,0.117397,0.068333,0.68399,0.70182,0.979615,SEKER
0.070659,0.115665,0.068139,0.715607,0.685876,0.984523,SEKER
0.070689,0.116435,0.0683,0.714449,0.745145,0.991125,SEKER
0.070689,0.114917,0.068246,0.650159,0.763604,0.996253,SEKER
0.070693,0.115007,0.068349,0.785071,0.729347,0.985433,SEKER
0.07071,0.118455,0.068803,0.764176,0.903747,0.985883,SEKER
0.070719,0.126082,0.069561,0.658483,0.71267,0.975921,SEKER
0.070736,0.115727,0.068704,0.696194,0.841959,0.983203,SEKER
0.070744,0.118536,0.068547,0.665379,0.733481,0.976028,SEKER
0.070766,0.118597,0.068762,0.714352,0.823391,0.985036,SEKER
0.070774,0.116414,0.068613,0.598043,0.705245,0.981181,SEKER
0.070812,0.117725,0.068622,0.757378,0.692428,0.98006,SEKER
0.07083,0.114379,0.068448,0.765669,0.736887,0.995058,SEKER
0.070911,0.1187,0.068613,0.742906,0.706614,0.989692,SEKER
0.070928,0.120568,0.069005,0.672891,0.707185,0.992546,SEKER
0.070962,0.113621,0.068597,0.699752,0.806226,0.982301,SEKER
0.070979,0.127408,0.069116,0.66771,0.697414,0.978597,SEKER
0.070996,0.127196,0.069083,0.780021,0.666245,0.987289,SEKER
0.071005,0.11485,0.068692,0.734986,0.8073,0.97985,SEKER
0.071022,0.144008,0.069458,0.641869,0.72918,0.972787,SEKER
0.071086,0.122747,0.069124,0.817702,0.706115,0.987664,SEKER
0.071111,0.13381,0.069784,0.64181,0.812952,0.972915,SEKER
0.071116,0.11943,0.069079,0.761986,0.83669,0.989837,SEKER
0.07115,0.123404,0.069314,0.682665,0.794992,0.946947,SEKER
0.07118,0.115505,0.068811,0.752439,0.737877,0.990311,SEKER
0.071188,0.124365,0.069289,0.767083,0.782152,0.979429,SEKER
0.071197,0.1145,0.068762,0.658,0.757704,0.986461,SEKER
0.071261,0.116224,0.068988,0.746786,0.766169,0.983916,SEKER
0.071261,0.116034,0.068782,0.687365,0.66798,0.99238,SEKER
0.071282,0.121847,0.069425,0.666554,0.781836,0.984525,SEKER
0.071295,0.119986,0.06903,0.626402,0.665307,0.967195,SEKER
0.071372,0.117817,0.069009,0.628206,0.735539,0.967094,SEKER
0.071385,0.125313,0.069347,0.627377,0.6387,0.990464,SEKER
0.071444,0.11643,0.068935,0.712602,0.695268,0.958684,SEKER
0.071496,0.126848,0.06952,0.609703,0.642839,0.969851,SEKER
0.0715,0.114885,0.069228,0.62723,0.799878,0.981909,SEKER
0.071521,0.115709,0.06926,0.763449,0.845613,0.993767,SEKER
0.071551,0.11455,0.069347,0.7241,0.821689,0.984184,SEKER
0.07156,0.12307,0.069549,0.695941,0.762932,0.98046,SEKER
0.071594,0.124781,0.069582,0.602472,0.702644,0.960701,SEKER
0.071602,0.120165,0.069462,0.738265,0.731528,0.972904,SEKER
0.071607,0.146668,0.070176,0.740946,0.72642,0.986957,SEKER
0.071611,0.119219,0.069491,0.746418,0.824429,0.989334,SEKER
0.071632,0.120324,0.069574,0.703898,0.845124,0.988802,SEKER
0.071696,0.121032,0.069566,0.763271,0.718021,0.954926,SEKER
0.071701,0.118682,0.069467,0.712249,0.747868,0.987506,SEKER
0.071735,0.11806,0.069376,0.666303,0.704426,0.978907,SEKER
0.071756,0.129438,0.069854,0.76423,0.636123,0.897956,SEKER
0.071765,0.118722,0.069549,0.731493,0.754438,0.972706,SEKER
0.07182,0.117237,0.069434,0.754758,0.718434,0.969836,SEKER
0.071854,0.123494,0.069986,0.727153,0.856613,0.977257,SEKER
0.071854,0.122427,0.069871,0.581145,0.673399,0.969006,SEKER
0.071889,0.115751,0.069331,0.706877,0.706659,0.985654,SEKER
0.071923,0.115224,0.069491,0.733995,0.772891,0.979838,SEKER
0.071927,0.12012,0.069743,0.719364,0.849493,0.961178,SEKER
0.07194,0.130076,0.070011,0.63026,0.664915,0.988504,SEKER
0.072081,0.128131,0.070275,0.729146,0.892623,0.999516,SEKER
0.072081,0.119329,0.069648,0.586811,0.650771,0.972095,SEKER
0.072111,0.11922,0.069763,0.785584,0.770571,0.946556,SEKER
0.072123,0.116227,0.069693,0.619855,0.76221,0.966765,SEKER
0.07214,0.12136,0.070291,0.70792,0.793287,0.980533,SEKER
0.07217,0.116814,0.069858,0.699297,0.761664,0.993427,SEKER
0.072281,0.121722,0.070209,0.835367,0.743237,0.933572,SEKER
0.072281,0.121104,0.070106,0.741856,0.775328,0.985237,SEKER
0.07229,0.119888,0.069887,0.742949,0.793213,0.977614,SEKER
0.072298,0.122214,0.070604,0.795922,0.752152,0.969743,SEKER
0.072303,0.121281,0.070361,0.71129,0.802781,0.957653,SEKER
0.072341,0.134581,0.071029,0.663465,0.836224,0.952377,SEKER
0.072341,0.129961,0.070118,0.593563,0.536286,0.989943,SEKER
0.072354,0.120087,0.070035,0.641835,0.693507,0.99001,SEKER
0.072354,0.12162,0.070167,0.737271,0.695708,0.967704,SEKER
0.072358,0.120177,0.070328,0.665077,0.785034,0.992121,SEKER
0.072452,0.125265,0.070493,0.809568,0.853556,0.977923,SEKER
0.072473,0.119827,0.070357,0.670857,0.805229,0.982427,SEKER
0.072473,0.117748,0.070011,0.730075,0.731175,0.990651,SEKER
0.072478,0.123065,0.070617,0.65437,0.773867,0.976524,SEKER
0.072546,0.118174,0.070308,0.635952,0.758979,0.986043,SEKER
0.072589,0.123411,0.070382,0.645213,0.786838,0.965006,SEKER
0.072606,0.116786,0.070089,0.727061,0.791288,0.99364,SEKER
0.072627,0.127447,0.070613,0.693281,0.644899,0.99181,SEKER
0.072631,0.119731,0.07032,0.584095,0.719638,0.952106,SEKER
0.072666,0.1193,0.070303,0.71059,0.789448,0.991957,SEKER
0.072666,0.127588,0.070571,0.760812,0.686358,0.977828,SEKER
0.072696,0.122302,0.070551,0.627722,0.762975,0.983392,SEKER
0.0727,0.118825,0.070369,0.62537,0.760901,0.984099,SEKER
0.07273,0.124265,0.071074,0.639468,0.815303,0.970502,SEKER
0.072734,0.119176,0.070415,0.636411,0.713086,0.993369,SEKER
0.072755,0.119572,0.070448,0.639124,0.727676,0.989266,SEKER
0.072824,0.129055,0.070712,0.714665,0.764479,0.959056,SEKER
0.072841,0.122226,0.070885,0.727448,0.903533,0.996059,SEKER
0.072854,0.123965,0.070881,0.715132,0.729446,0.986456,SEKER
0.072854,0.115401,0.070275,0.663295,0.785584,0.990902,SEKER
0.072858,0.11986,0.07053,0.705892,0.729777,0.982077,SEKER
0.072896,0.12131,0.070617,0.695206,0.745839,0.960962,SEKER
0.072896,0.120987,0.070674,0.630752,0.7075,0.976738,SEKER
0.0729,0.11669,0.070386,0.728439,0.747125,0.992878,SEKER
0.072956,0.120524,0.070609,0.603635,0.698177,0.971866,SEKER
0.072982,0.128527,0.070934,0.758097,0.668305,0.97671,SEKER
0.072982,0.12294,0.071013,0.709006,0.743727,0.973117,SEKER
0.072986,0.124164,0.071182,0.639593,0.857935,0.967692,SEKER
0.072999,0.125522,0.070843,0.719584,0.729565,0.97124,SEKER
0.073071,0.122288,0.071045,0.703658,0.808426,0.995306,SEKER
0.073097,0.121286,0.07074,0.739002,0.784416,0.984631,SEKER
0.073101,0.127584,0.071388,0.680114,0.82508,0.968858,SEKER
0.073135,0.122656,0.070893,0.731551,0.715336,0.991368,SEKER
0.073157,0.121711,0.070889,0.716962,0.763253,0.994377,SEKER
0.073174,0.118015,0.0706,0.674796,0.727434,0.995752,SEKER
0.073204,0.145122,0.072142,0.67867,0.819949,0.980515,SEKER
0.073246,0.128529,0.071388,0.620171,0.640986,0.986504,SEKER
0.073259,0.123076,0.070901,0.643732,0.709861,0.972426,SEKER
0.073272,0.122073,0.071111,0.783517,0.743451,0.985393,SEKER
0.073272,0.11879,0.070922,0.743082,0.752067,0.982018,SEKER
0.073383,0.120482,0.071144,0.741183,0.900661,0.957697,SEKER
0.073383,0.117346,0.070901,0.724709,0.800213,0.984445,SEKER
0.07349,0.150203,0.072983,0.627378,0.688894,0.956116,SEKER
0.073515,0.122288,0.071215,0.743108,0.672448,0.978957,SEKER
0.073537,0.119539,0.071087,0.616251,0.778524,0.963284,SEKER
0.073545,0.116967,0.071272,0.720015,0.795343,0.987871,SEKER
0.073554,0.122276,0.07114,0.798581,0.685958,0.98169,SEKER
0.073579,0.115738,0.071041,0.733272,0.877012,0.994855,SEKER
0.073601,0.123015,0.071355,0.618067,0.65761,0.966675,SEKER
0.073626,0.128444,0.07173,0.639103,0.856515,0.956691,SEKER
0.073652,0.1193,0.071124,0.642163,0.748736,0.953902,SEKER
0.073695,0.125177,0.071569,0.717888,0.758004,0.979983,SEKER
0.073703,0.122618,0.071565,0.640505,0.697518,0.970544,SEKER
0.073707,0.130651,0.072031,0.704757,0.714584,0.985506,SEKER
0.073733,0.12718,0.071726,0.715179,0.800591,0.972518,SEKER
0.073742,0.122041,0.071289,0.720691,0.707521,0.971112,SEKER
0.073754,0.126399,0.071515,0.706663,0.657153,0.982354,SEKER
0.073754,0.12097,0.071363,0.690469,0.713885,0.972981,SEKER
0.07381,0.132162,0.071783,0.681945,0.673922,0.963714,SEKER
0.07387,0.124254,0.071808,0.643698,0.805362,0.968306,SEKER
0.073878,0.119504,0.071511,0.782579,0.817158,0.974594,SEKER
0.073925,0.130339,0.071969,0.718269,0.661565,0.993767,SEKER
0.073934,0.135197,0.071981,0.758947,0.663429,0.96177,SEKER
0.074045,0.118852,0.071858,0.727545,0.825819,0.984107,SEKER
0.074062,0.123376,0.071919,0.735326,0.818682,0.978182,SEKER
0.074088,0.128756,0.072022,0.621713,0.759076,0.971333,SEKER
0.074109,0.120451,0.071503,0.579643,0.721897,0.941109,SEKER
0.074113,0.130951,0.072101,0.692242,0.680859,0.961101,SEKER
0.074143,0.121547,0.07182,0.792862,0.76406,0.979638,SEKER
0.074173,0.129264,0.07208,0.671306,0.734192,0.988178,SEKER
0.074254,0.128902,0.072299,0.727633,0.748682,0.981416,SEKER
0.074254,0.12864,0.072426,0.779608,0.777146,0.970248,SEKER
0.074305,0.119826,0.071919,0.741808,0.843072,0.989923,SEKER
0.074322,0.122884,0.072084,0.672985,0.76164,0.973066,SEKER
0.074352,0.122663,0.072097,0.661369,0.76803,0.986208,SEKER
0.074374,0.121683,0.071969,0.715944,0.768222,0.975473,SEKER
0.074399,0.122675,0.072101,0.683139,0.728401,0.991493,SEKER
0.074416,0.118162,0.071816,0.773493,0.77999,0.989959,SEKER
0.074421,0.129315,0.072385,0.708363,0.666118,0.970339,SEKER
0.07445,0.125959,0.07234,0.608998,0.701273,0.971218,SEKER
0.074472,0.128885,0.072315,0.619393,0.650267,0.984526,SEKER
0.074489,0.12482,0.07229,0.722165,0.757918,0.991407,SEKER
0.07457,0.119861,0.071981,0.643605,0.692597,0.988939,SEKER
0.07457,0.122192,0.072097,0.785444,0.722027,0.974301,SEKER
0.074591,0.124815,0.072402,0.736066,0.790254,0.976375,SEKER
0.0746,0.128998,0.072938,0.73453,0.943043,0.981217,SEKER
0.074655,0.127185,0.072649,0.817296,0.886651,0.967368,SEKER
0.074664,0.119866,0.07222,0.770695,0.769364,0.968837,SEKER
0.074707,0.14227,0.072649,0.738543,0.594171,0.935747,SEKER
