@relation 'Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-V-R1,7-8,10-12,14,16-17'

@attribute Area numeric
@attribute ConvexArea numeric
@attribute EquivDiameter numeric
@attribute Solidity numeric
@attribute roundness numeric
@attribute Compactness numeric
@attribute ShapeFactor2 numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.062776,0.060999,0.123059,0.936424,0.928783,0.783686,0.727522,0.983176,SEKER
0.062781,0.0609,0.123067,0.945681,0.898865,0.767606,0.710936,0.979323,SEKER
0.062802,0.060566,0.123104,0.977623,0.987361,0.823011,0.76883,0.990993,SEKER
0.062811,0.060966,0.123118,0.942374,0.939364,0.702715,0.646023,0.989413,SEKER
0.062815,0.060937,0.123126,0.945339,0.905095,0.753427,0.696391,0.98539,SEKER
0.062828,0.0605,0.123148,0.985829,0.99227,0.848451,0.796179,0.980796,SEKER
0.062875,0.060847,0.123229,0.958726,0.922953,0.655319,0.600545,0.990919,SEKER
0.062892,0.061115,0.123258,0.936157,0.915991,0.706116,0.649114,0.993307,SEKER
0.062947,0.060871,0.123354,0.962859,0.967106,0.803092,0.747264,0.986734,SEKER
0.06296,0.060925,0.123376,0.95916,0.952322,0.773005,0.715942,0.992345,SEKER
0.063003,0.061931,0.12345,0.873043,0.789979,0.84371,0.790461,0.985046,SEKER
0.063007,0.061073,0.123457,0.949937,0.928242,0.741093,0.683401,0.997188,SEKER
0.063144,0.061222,0.123693,0.948567,0.940716,0.781356,0.724,0.957873,SEKER
0.063199,0.061012,0.123789,0.972302,0.96336,0.726486,0.668292,0.991362,SEKER
0.063208,0.06123,0.123804,0.953423,0.96575,0.793474,0.73639,0.965832,SEKER
0.063268,0.061086,0.123907,0.971605,0.956267,0.763978,0.705786,0.9819,SEKER
0.063306,0.061486,0.123973,0.939103,0.916168,0.69727,0.639375,0.997941,SEKER
0.06331,0.06151,0.12398,0.937264,0.920157,0.752534,0.694042,0.979221,SEKER
0.06334,0.061803,0.124032,0.913747,0.89591,0.867484,0.81534,0.980929,SEKER
0.063361,0.061395,0.124069,0.952064,0.947469,0.754094,0.695471,0.987789,SEKER
0.063417,0.061568,0.124165,0.94141,0.920819,0.785505,0.727469,0.992254,SEKER
0.063417,0.061642,0.124165,0.93478,0.919896,0.808954,0.751984,0.982508,SEKER
0.063438,0.061189,0.124201,0.977272,0.953974,0.714801,0.656098,0.955436,SEKER
0.063464,0.061444,0.124245,0.956574,0.928791,0.881802,0.830785,0.980086,SEKER
0.063481,0.061601,0.124275,0.944044,0.94831,0.886279,0.835719,0.987723,SEKER
0.063485,0.061523,0.124282,0.951423,0.95392,0.780542,0.722132,0.981209,SEKER
0.063537,0.061655,0.124371,0.94409,0.906274,0.719246,0.660193,0.991543,SEKER
0.063545,0.061671,0.124385,0.943361,0.943079,0.744156,0.684925,0.981957,SEKER
0.063554,0.062055,0.1244,0.909934,0.90205,0.758792,0.69967,0.959748,SEKER
0.063592,0.062079,0.124466,0.911074,0.8764,0.775436,0.716554,0.977552,SEKER
0.063605,0.061642,0.124488,0.951148,0.92199,0.724583,0.665265,0.991685,SEKER
0.063626,0.061778,0.124525,0.940852,0.922303,0.778124,0.719217,0.970191,SEKER
0.063665,0.061716,0.124591,0.949721,0.924018,0.759488,0.700052,0.974842,SEKER
0.063695,0.061782,0.124643,0.94643,0.95522,0.824153,0.767231,0.990995,SEKER
0.063699,0.061774,0.12465,0.947538,0.934774,0.84199,0.786357,0.981663,SEKER
0.063703,0.061766,0.124657,0.948646,0.951375,0.825534,0.768677,0.969759,SEKER
0.063724,0.062343,0.124694,0.899141,0.858901,0.76304,0.703487,0.971233,SEKER
0.063759,0.062149,0.124753,0.919305,0.917257,0.795403,0.736723,0.981519,SEKER
0.063767,0.062009,0.124768,0.93252,0.897423,0.756203,0.696424,0.975959,SEKER
0.063767,0.061762,0.124768,0.95459,0.93345,0.731247,0.671408,0.986039,SEKER
0.06381,0.062153,0.124841,0.923388,0.922179,0.905584,0.856299,0.974241,SEKER
0.063861,0.061873,0.124929,0.952821,0.933528,0.739499,0.679358,0.990466,SEKER
0.063865,0.061951,0.124937,0.946201,0.898556,0.725745,0.665682,0.991563,SEKER
0.063895,0.061894,0.124988,0.953951,0.943916,0.749105,0.688891,0.98197,SEKER
0.063972,0.061886,0.125121,0.961373,0.934428,0.803162,0.744183,0.983279,SEKER
0.063976,0.061956,0.125128,0.955485,0.951998,0.769462,0.709294,0.981865,SEKER
0.063998,0.06217,0.125165,0.938231,0.919709,0.683794,0.624545,0.97032,SEKER
0.064006,0.063126,0.125179,0.854379,0.811107,0.831971,0.774601,0.988874,SEKER
0.064015,0.061873,0.125194,0.966192,0.971306,0.838477,0.781559,0.98655,SEKER
0.064023,0.062022,0.125209,0.953681,0.938087,0.735086,0.674498,0.982605,SEKER
0.0641,0.062137,0.125341,0.950065,0.936884,0.773271,0.712824,0.983879,SEKER
0.064122,0.062331,0.125378,0.934672,0.913264,0.839027,0.781811,0.969128,SEKER
0.064126,0.062009,0.125385,0.963691,0.95391,0.779812,0.719464,0.984562,SEKER
0.064126,0.062005,0.125385,0.964059,0.95961,0.765806,0.705126,0.990931,SEKER
0.064143,0.063328,0.125414,0.84842,0.842647,0.739057,0.678115,0.955745,SEKER
0.064143,0.062277,0.125414,0.94129,0.938549,0.830784,0.772899,0.9742,SEKER
0.064177,0.062083,0.125473,0.961519,0.93995,0.751102,0.690088,0.988622,SEKER
0.064194,0.062083,0.125502,0.963003,0.961767,0.754158,0.693119,0.985479,SEKER
0.06425,0.0625,0.125598,0.93076,0.926741,0.853069,0.796587,0.978026,SEKER
0.064275,0.062619,0.125642,0.922373,0.906504,0.695287,0.63483,0.977041,SEKER
0.064309,0.062125,0.125701,0.969336,0.952395,0.729227,0.667879,0.985745,SEKER
0.064386,0.062673,0.125833,0.927229,0.901046,0.835698,0.777393,0.984848,SEKER
0.06442,0.062459,0.125891,0.949218,0.936569,0.715835,0.654391,0.990785,SEKER
0.064433,0.06231,0.125913,0.963538,0.966057,0.852277,0.795135,0.978059,SEKER
0.064437,0.065781,0.125921,0.661715,0.830034,0.888565,0.835051,0.776337,SEKER
0.064463,0.062648,0.125965,0.936072,0.955838,0.784812,0.723611,0.990771,SEKER
0.064527,0.062397,0.126075,0.963971,0.97183,0.806892,0.746395,0.993027,SEKER
0.064536,0.062813,0.126089,0.927734,0.925875,0.806984,0.746466,0.978874,SEKER
0.064557,0.062533,0.126126,0.954455,0.890629,0.635714,0.578052,0.912062,SEKER
0.064578,0.062928,0.126163,0.921207,0.931796,0.794449,0.733246,0.989628,SEKER
0.064625,0.063225,0.126243,0.899055,0.856185,0.728267,0.666046,0.981415,SEKER
0.064668,0.062817,0.126317,0.938809,0.935991,0.852654,0.794788,0.989731,SEKER
0.064771,0.063044,0.126493,0.927588,0.908885,0.764302,0.701714,0.982816,SEKER
0.064809,0.063324,0.126559,0.906158,0.873806,0.654635,0.594912,0.937828,SEKER
0.064826,0.062895,0.126588,0.945518,0.907081,0.704082,0.641839,0.981667,SEKER
0.064839,0.063007,0.12661,0.936766,0.872902,0.653283,0.593578,0.99195,SEKER
0.064852,0.063126,0.126632,0.927299,0.902339,0.707122,0.644718,0.976709,SEKER
0.064856,0.063147,0.126639,0.925846,0.915179,0.820591,0.759823,0.989462,SEKER
0.06486,0.062677,0.126646,0.967867,0.963403,0.772153,0.709444,0.963572,SEKER
0.064882,0.063155,0.126683,0.927327,0.885203,0.788359,0.726026,0.94532,SEKER
0.064963,0.063163,0.126822,0.933594,0.922625,0.765296,0.702164,0.980036,SEKER
0.065018,0.06311,0.126917,0.943121,0.936219,0.782764,0.719851,0.99367,SEKER
0.065018,0.062838,0.126917,0.967241,0.957637,0.754329,0.690919,0.990035,SEKER
0.06504,0.063147,0.126954,0.94168,0.954026,0.853801,0.79484,0.980388,SEKER
0.065125,0.06346,0.1271,0.921374,0.897706,0.698118,0.635273,0.990176,SEKER
0.065146,0.063633,0.127137,0.907967,0.903682,0.757444,0.69369,0.982644,SEKER
0.065159,0.063102,0.127159,0.956006,0.923947,0.814686,0.752653,0.976251,SEKER
0.065172,0.063914,0.127181,0.885559,0.849414,0.74459,0.680719,0.947831,SEKER
0.065176,0.062945,0.127188,0.971371,0.968296,0.738864,0.675002,0.978527,SEKER
0.065202,0.063642,0.127232,0.912013,0.854479,0.759893,0.696002,0.986763,SEKER
0.065202,0.063382,0.127232,0.934898,0.896211,0.731521,0.667653,0.990903,SEKER
0.065215,0.063126,0.127254,0.958603,0.958265,0.830096,0.768803,0.988209,SEKER
0.06524,0.063567,0.127298,0.921848,0.881101,0.750639,0.686577,0.963022,SEKER
0.065253,0.063415,0.12732,0.936398,0.906852,0.785659,0.722135,0.990441,SEKER
0.065257,0.063258,0.127327,0.950607,0.933574,0.763551,0.699542,1,SEKER
0.065257,0.063085,0.127327,0.965939,0.972245,0.824755,0.762993,0.98876,SEKER
0.065262,0.063114,0.127335,0.96375,0.939183,0.702979,0.639595,0.994273,SEKER
0.06533,0.063444,0.127452,0.940467,0.931432,0.750985,0.686669,0.984994,SEKER
0.06533,0.063238,0.127452,0.958687,0.926844,0.706647,0.64296,0.982005,SEKER
0.065351,0.063357,0.127488,0.949952,0.934109,0.76827,0.704056,0.958217,SEKER
0.065373,0.063724,0.127525,0.919437,0.861189,0.692194,0.628922,0.987576,SEKER
0.06539,0.063489,0.127554,0.941609,0.850943,0.618489,0.560313,0.948785,SEKER
0.065394,0.063316,0.127561,0.957274,0.93773,0.764928,0.700542,0.983208,SEKER
0.065398,0.063501,0.127569,0.941252,0.938299,0.763053,0.69863,0.975122,SEKER
0.065407,0.063349,0.127583,0.955461,0.936056,0.739106,0.674595,0.947112,SEKER
0.065492,0.063341,0.12773,0.963545,0.949187,0.722699,0.658164,0.96981,SEKER
0.065509,0.063786,0.127759,0.925733,0.903607,0.751212,0.686387,0.961482,SEKER
0.065518,0.063271,0.127773,0.971957,0.99448,0.923254,0.870484,0.996321,SEKER
0.065552,0.063716,0.127832,0.935569,0.889206,0.659593,0.597637,0.988483,SEKER
0.065573,0.063856,0.127868,0.925068,0.930255,0.933812,0.882367,0.970631,SEKER
0.06559,0.063584,0.127898,0.950502,0.917463,0.71557,0.650925,0.988147,SEKER
0.065625,0.063741,0.127956,0.939626,0.934996,0.787832,0.723273,0.988236,SEKER
0.06565,0.063918,0.128,0.926227,0.880073,0.617961,0.559204,0.983156,SEKER
0.06565,0.06365,0.128,0.949822,0.936277,0.858165,0.797619,0.982285,SEKER
0.065689,0.063534,0.128066,0.963317,0.943477,0.75534,0.690018,0.980772,SEKER
0.06571,0.063526,0.128102,0.965882,0.956206,0.797986,0.733521,0.986625,SEKER
0.065765,0.063976,0.128197,0.931043,0.900807,0.769038,0.703635,0.956962,SEKER
0.065821,0.063922,0.128292,0.940518,0.921972,0.744203,0.678501,0.98214,SEKER
0.065834,0.063934,0.128314,0.940528,0.913343,0.768534,0.702926,0.984451,SEKER
0.065834,0.063679,0.128314,0.963054,0.943351,0.700864,0.636019,0.968194,SEKER
0.065851,0.063662,0.128343,0.965978,0.968736,0.806917,0.742398,0.993148,SEKER
0.065864,0.063835,0.128365,0.951805,0.944934,0.839623,0.776948,0.965023,SEKER
0.065898,0.063848,0.128424,0.953647,0.975235,0.820412,0.756423,0.98045,SEKER
0.065945,0.06379,0.128504,0.962768,0.960079,0.816586,0.752249,0.963725,SEKER
0.065979,0.064021,0.128562,0.945363,0.945268,0.802989,0.737916,0.986579,SEKER
0.066103,0.064066,0.128774,0.951988,0.93556,0.755931,0.689433,0.979084,SEKER
0.066103,0.064029,0.128774,0.955253,0.942919,0.743076,0.67659,0.981743,SEKER
0.066163,0.064054,0.128876,0.9582,0.941958,0.736951,0.670348,0.983681,SEKER
0.066197,0.064124,0.128934,0.954961,0.944747,0.834514,0.770454,0.982343,SEKER
0.066235,0.064264,0.129,0.945932,0.922619,0.696424,0.630686,0.992086,SEKER
0.066329,0.064705,0.12916,0.915324,0.811109,0.604534,0.545546,0.993421,SEKER
0.066333,0.064095,0.129168,0.969208,0.953717,0.696104,0.63012,0.987425,SEKER
0.066333,0.064355,0.129168,0.946373,0.897148,0.585203,0.528466,0.961431,SEKER
0.066385,0.064058,0.129255,0.976869,0.949892,0.818634,0.753064,0.992529,SEKER
0.066393,0.065427,0.12927,0.858041,0.838827,0.929543,0.874642,0.934813,SEKER
0.066406,0.064524,0.129292,0.937756,0.939947,0.795985,0.729373,0.991775,SEKER
0.066419,0.064404,0.129313,0.949335,0.945164,0.775082,0.707888,0.976557,SEKER
0.066427,0.064668,0.129328,0.926949,0.851904,0.649742,0.586285,0.986015,SEKER
0.066432,0.064363,0.129335,0.95405,0.93137,0.687243,0.621406,0.973261,SEKER
0.066508,0.064425,0.129466,0.955193,0.937127,0.776074,0.708638,0.998881,SEKER
0.066525,0.064994,0.129496,0.906893,0.911368,0.93771,0.883532,0.960444,SEKER
0.066551,0.065155,0.129539,0.895079,0.902808,0.844616,0.780145,0.998597,SEKER
0.066581,0.064487,0.12959,0.95597,0.90627,0.610857,0.550588,0.987234,SEKER
0.066619,0.06447,0.129656,0.960703,0.956998,0.722297,0.654687,0.979591,SEKER
0.066649,0.064668,0.129707,0.945903,0.928257,0.740796,0.672802,0.968966,SEKER
0.066662,0.066078,0.129729,0.824651,0.664293,0.739736,0.671716,0.971708,SEKER
0.066679,0.064318,0.129758,0.979223,0.96885,0.768324,0.700279,0.978045,SEKER
0.066713,0.064722,0.129816,0.946676,0.915394,0.797641,0.730174,0.986265,SEKER
0.066777,0.064858,0.129925,0.940236,0.911031,0.759429,0.691032,0.987081,SEKER
0.066846,0.065291,0.130042,0.908305,0.855159,0.747825,0.679235,0.98291,SEKER
0.06685,0.064899,0.130049,0.942819,0.90274,0.690735,0.623634,0.946301,SEKER
0.066876,0.064825,0.130093,0.951495,0.958344,0.792555,0.724446,0.992303,SEKER
0.066888,0.064845,0.130115,0.950783,0.924728,0.757543,0.688825,0.982486,SEKER
0.066918,0.064924,0.130165,0.946479,0.920544,0.768925,0.700203,0.984436,SEKER
0.066952,0.064582,0.130224,0.979384,0.971682,0.764232,0.695367,0.985344,SEKER
0.06697,0.065019,0.130253,0.942557,0.878714,0.646233,0.581705,0.980385,SEKER
0.066974,0.065892,0.13026,0.867012,0.804511,0.64825,0.583548,0.987611,SEKER
0.066991,0.065039,0.130289,0.942575,0.919889,0.762721,0.693736,0.970746,SEKER
0.066991,0.065406,0.130289,0.910605,0.828427,0.786569,0.717958,0.952896,SEKER
0.067004,0.066061,0.130311,0.85496,0.755042,0.89709,0.836009,0.947648,SEKER
0.067017,0.065052,0.130333,0.943676,0.935837,0.86488,0.800548,0.988141,SEKER
0.067038,0.06494,0.130369,0.955225,0.963713,0.845632,0.779713,0.984128,SEKER
0.067038,0.065084,0.130369,0.942614,0.966899,0.892418,0.830708,0.981552,SEKER
0.067072,0.065056,0.130427,0.948042,0.923989,0.709669,0.641204,0.972014,SEKER
0.067106,0.065872,0.130486,0.880001,0.815357,0.78906,0.720175,0.986484,SEKER
0.06711,0.065365,0.130493,0.924348,0.854646,0.724913,0.655909,0.986742,SEKER
0.067123,0.065089,0.130515,0.949523,0.91011,0.768394,0.69908,0.977863,SEKER
0.06714,0.06546,0.130544,0.918639,0.922602,0.931713,0.874554,0.986529,SEKER
0.067153,0.065921,0.130566,0.879702,0.820957,0.712471,0.643695,0.96003,SEKER
0.067175,0.065538,0.130602,0.914732,0.904231,0.638194,0.573841,0.990497,SEKER
0.067183,0.06473,0.130616,0.986033,0.98549,0.786026,0.716841,0.983045,SEKER
0.067183,0.065188,0.130616,0.94597,0.919172,0.81906,0.751089,0.974936,SEKER
0.067192,0.065039,0.130631,0.959664,0.94275,0.743103,0.673584,0.969968,SEKER
0.067192,0.064804,0.130631,0.980248,0.962211,0.741889,0.672381,0.980977,SEKER
0.067234,0.065035,0.130704,0.963661,0.959806,0.746704,0.677037,0.978726,SEKER
0.067234,0.065418,0.130704,0.930203,0.909452,0.880964,0.817425,0.968712,SEKER
0.067247,0.065002,0.130725,0.967638,0.952453,0.748037,0.678326,0.986323,SEKER
0.06732,0.065134,0.130849,0.962277,0.953084,0.764611,0.694705,0.954683,SEKER
0.067422,0.065476,0.131023,0.941133,0.927614,0.772986,0.702871,0.992684,SEKER
0.067533,0.066041,0.131212,0.901524,0.802512,0.789848,0.719738,0.989083,SEKER
0.067567,0.065888,0.13127,0.917624,0.870515,0.760837,0.690213,0.98006,SEKER
0.067576,0.065435,0.131285,0.957779,0.963008,0.749603,0.678968,0.992763,SEKER
0.067606,0.066148,0.131336,0.898396,0.885808,0.840458,0.772426,0.976649,SEKER
0.067606,0.065171,0.131336,0.983374,0.978949,0.763582,0.692861,0.978058,SEKER
0.067623,0.065773,0.131365,0.932342,0.930507,0.946442,0.889767,0.988979,SEKER
0.06764,0.065963,0.131394,0.917337,0.873049,0.81839,0.74901,0.974389,SEKER
0.067657,0.065258,0.131423,0.980157,0.96604,0.724613,0.654136,0.979141,SEKER
0.067687,0.066173,0.131474,0.903115,0.755846,0.704481,0.634578,0.962231,SEKER
0.067713,0.06553,0.131517,0.961112,0.934158,0.666631,0.598719,0.964181,SEKER
0.067802,0.065814,0.13167,0.943955,0.913853,0.69632,0.626469,0.986382,SEKER
0.067811,0.066408,0.131684,0.893286,0.810455,0.83076,0.761508,0.960278,SEKER
0.067853,0.065637,0.131757,0.963725,0.940274,0.734776,0.66355,0.994649,SEKER
0.067913,0.065707,0.131858,0.962688,0.933105,0.672124,0.603338,0.961221,SEKER
0.067939,0.065958,0.131902,0.942992,0.921322,0.791562,0.720315,0.986751,SEKER
0.06796,0.065662,0.131938,0.970622,0.95934,0.757528,0.685797,0.985359,SEKER
0.067977,0.065649,0.131967,0.973149,0.971722,0.783408,0.711868,0.952052,SEKER
0.06799,0.066177,0.131989,0.92838,0.895216,0.701328,0.630761,0.918756,SEKER
0.067999,0.065666,0.132003,0.973522,0.980403,0.840816,0.771598,0.983337,SEKER
0.068016,0.065798,0.132032,0.963477,0.955179,0.891603,0.826612,0.957884,SEKER
0.068067,0.065897,0.132119,0.959208,0.966062,0.795549,0.724037,0.981867,SEKER
0.068084,0.065942,0.132148,0.956712,0.936644,0.747613,0.675584,0.983404,SEKER
0.068101,0.06609,0.132177,0.945269,0.940469,0.772907,0.700855,0.991979,SEKER
0.068118,0.065958,0.132206,0.95817,0.939085,0.691225,0.620803,0.977558,SEKER
0.068165,0.066226,0.132286,0.938888,0.942134,0.744726,0.672503,0.984997,SEKER
0.068204,0.065839,0.132351,0.975803,0.985173,0.807561,0.736042,0.988927,SEKER
0.068216,0.066375,0.132373,0.930368,0.940936,0.83132,0.760868,0.969771,SEKER
0.068255,0.066181,0.132438,0.950396,0.929694,0.777794,0.705364,0.977041,SEKER
0.06828,0.06654,0.132482,0.92152,0.903261,0.770809,0.698228,0.988272,SEKER
0.068323,0.066049,0.132554,0.967628,0.955578,0.754415,0.68168,0.989562,SEKER
0.068323,0.066338,0.132554,0.94259,0.92889,0.75437,0.681635,0.98737,SEKER
0.068344,0.06635,0.13259,0.943321,0.907068,0.719049,0.646884,0.98699,SEKER
0.0684,0.066173,0.132684,0.963381,0.946156,0.770282,0.697359,0.985355,SEKER
0.068417,0.066589,0.132713,0.928766,0.867424,0.857743,0.788417,0.973819,SEKER
0.06846,0.066094,0.132786,0.975241,0.954521,0.74384,0.670818,0.991514,SEKER
0.068494,0.066457,0.132844,0.946653,0.921247,0.714395,0.641988,0.943112,SEKER
0.068494,0.066622,0.132844,0.932395,0.914405,0.745734,0.672595,0.976376,SEKER
0.068502,0.066511,0.132858,0.942736,0.913693,0.744996,0.671843,0.982473,SEKER
0.068528,0.066296,0.132902,0.963469,0.932125,0.733858,0.660816,0.980108,SEKER
0.068545,0.066676,0.132931,0.932084,0.938601,0.824127,0.752306,0.992634,SEKER
0.068549,0.066507,0.132938,0.947053,0.943665,0.810363,0.737928,0.984382,SEKER
0.068579,0.066358,0.132988,0.962431,0.947725,0.847806,0.777262,0.974229,SEKER
0.068643,0.06696,0.133097,0.915828,0.896288,1,0.948866,0.986065,SEKER
0.068737,0.066663,0.133256,0.949339,0.939234,0.823149,0.750705,0.997781,SEKER
0.068746,0.066651,0.133271,0.951128,0.935447,0.817883,0.745174,0.976229,SEKER
0.068776,0.066705,0.133321,0.949012,0.936533,0.762408,0.688398,0.980914,SEKER
0.068797,0.06682,0.133357,0.94084,0.907194,0.703893,0.631105,0.934561,SEKER
0.068814,0.066762,0.133386,0.947261,0.962329,0.839079,0.76726,0.976333,SEKER
0.068831,0.0675,0.133415,0.885252,0.838976,0.754132,0.679992,0.952761,SEKER
0.06887,0.066783,0.13348,0.950153,0.925483,0.747187,0.673002,0.986981,SEKER
0.068887,0.066783,0.133509,0.951591,0.939135,0.843087,0.771293,0.986188,SEKER
0.068891,0.066717,0.133517,0.957652,0.903536,0.66663,0.595765,0.985022,SEKER
0.068938,0.066816,0.133596,0.953054,0.939299,0.720984,0.647179,0.987795,SEKER
0.068942,0.066779,0.133603,0.95662,0.922475,0.690377,0.61788,0.981361,SEKER
0.068951,0.066779,0.133618,0.957338,0.940609,0.730576,0.656469,0.98137,SEKER
0.068985,0.066779,0.133676,0.960214,0.962956,0.856729,0.785562,0.989711,SEKER
0.069032,0.067199,0.133755,0.9279,0.864479,0.65762,0.587086,0.976582,SEKER
0.06904,0.067306,0.13377,0.919403,0.904539,0.731527,0.657156,0.97618,SEKER
0.069053,0.067067,0.133791,0.94105,0.903761,0.748413,0.673711,0.993271,SEKER
0.069062,0.066808,0.133806,0.964188,0.961018,0.793484,0.719033,0.987312,SEKER
0.069079,0.067142,0.133835,0.93681,0.940801,0.721983,0.647773,0.973126,SEKER
0.069087,0.066882,0.133849,0.959929,0.929451,0.737459,0.662833,0.989755,SEKER
0.069092,0.066948,0.133856,0.954592,0.934371,0.66949,0.597921,0.985225,SEKER
0.069113,0.067224,0.133892,0.932582,0.895195,0.674505,0.602538,0.994149,SEKER
0.069126,0.067026,0.133914,0.950704,0.961813,0.927689,0.863269,0.983141,SEKER
0.069143,0.067232,0.133943,0.934381,0.909381,0.8245,0.750909,0.974145,SEKER
0.069173,0.066845,0.133994,0.970322,0.962029,0.789167,0.714303,0.974962,SEKER
0.069211,0.066902,0.134059,0.968564,0.971817,0.844767,0.772088,0.994192,SEKER
0.069292,0.068485,0.134196,0.839876,0.755135,0.69828,0.624472,0.959595,SEKER
0.069322,0.067356,0.134246,0.938788,0.909894,0.737596,0.662333,0.973629,SEKER
0.069348,0.067175,0.13429,0.956557,0.955456,0.869269,0.797946,0.98051,SEKER
0.069356,0.06764,0.134304,0.917232,0.909322,0.807437,0.732527,0.985405,SEKER
0.069416,0.067183,0.134405,0.961582,0.953008,0.756103,0.680337,0.99228,SEKER
0.069416,0.067088,0.134405,0.969764,0.971305,0.792538,0.717047,0.973975,SEKER
0.069519,0.068972,0.134578,0.817572,0.798937,0.812124,0.736903,0.862217,SEKER
0.069536,0.067579,0.134607,0.93755,0.909867,0.676712,0.603538,0.978848,SEKER
0.069544,0.067566,0.134622,0.939327,0.914186,0.703904,0.629175,0.979714,SEKER
0.069561,0.067434,0.13465,0.952098,0.893618,0.702174,0.627483,0.988223,SEKER
0.069643,0.067418,0.134788,0.960318,0.944545,0.795673,0.719601,0.97532,SEKER
0.069655,0.067595,0.134809,0.946145,0.920696,0.804318,0.728439,0.979429,SEKER
0.069668,0.067356,0.134831,0.967793,0.925808,0.665762,0.593033,0.980686,SEKER
0.069677,0.067393,0.134845,0.965312,0.956997,0.774132,0.697643,0.959898,SEKER
0.069685,0.067789,0.13486,0.93202,0.857228,0.756924,0.680413,0.944289,SEKER
0.069689,0.067475,0.134867,0.959286,0.94191,0.766739,0.690187,0.964365,SEKER
0.069711,0.067776,0.134903,0.935222,0.894084,0.709525,0.634115,0.983678,SEKER
0.069805,0.067995,0.135062,0.924361,0.907527,0.706356,0.630841,0.994373,SEKER
0.069835,0.067422,0.135112,0.976069,0.952888,0.702509,0.627096,0.989068,SEKER
0.069847,0.067467,0.135134,0.973235,0.978554,0.84963,0.775323,0.965423,SEKER
0.069894,0.0675,0.135213,0.974329,0.975714,0.780856,0.703814,0.99211,SEKER
0.069903,0.067917,0.135227,0.939271,0.90787,0.697417,0.622084,0.950834,SEKER
0.069963,0.067892,0.135328,0.946386,0.906616,0.791588,0.714514,0.967385,SEKER
0.069967,0.067599,0.135335,0.971889,0.945799,0.718535,0.642098,0.975696,SEKER
0.069997,0.067673,0.135386,0.968006,0.952119,0.722004,0.645367,0.961051,SEKER
0.070044,0.067776,0.135465,0.963076,0.965153,0.794649,0.717404,0.984576,SEKER
0.070074,0.067793,0.135516,0.964159,0.949045,0.751025,0.673507,0.983623,SEKER
0.070108,0.067974,0.135573,0.951446,0.943052,0.758747,0.681063,0.989107,SEKER
0.070116,0.067793,0.135588,0.967729,0.966066,0.772786,0.695061,0.974533,SEKER
0.070142,0.067954,0.135631,0.956067,0.958106,0.803782,0.726479,0.986009,SEKER
0.070159,0.068077,0.13566,0.946893,0.913219,0.749732,0.672,0.95871,SEKER
0.070181,0.067781,0.135696,0.974148,0.946001,0.756509,0.678643,0.990621,SEKER
0.070198,0.068452,0.135724,0.918042,0.886338,0.767974,0.690013,0.980532,SEKER
0.07021,0.067925,0.135746,0.96425,0.961633,0.791661,0.713882,0.994152,SEKER
0.070215,0.068065,0.135753,0.952585,0.915488,0.66414,0.59019,0.989143,SEKER
0.07024,0.06783,0.135796,0.974893,0.948375,0.700703,0.624338,0.995333,SEKER
0.070249,0.068016,0.135811,0.959678,0.951612,0.786955,0.70899,0.978309,SEKER
