@relation 'Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-V-R2,4-5,9,11-13,16-17'

@attribute Perimeter numeric
@attribute MinorAxisLength numeric
@attribute AspectRation numeric
@attribute Extent numeric
@attribute roundness numeric
@attribute Compactness numeric
@attribute ShapeFactor1 numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.106174,0.209161,0.1247,0.736872,0.928783,0.783686,0.498065,0.983176,SEKER
0.109878,0.205788,0.13506,0.761065,0.898865,0.767606,0.503342,0.979323,SEKER
0.099222,0.217522,0.100074,0.74052,0.987361,0.823011,0.485327,0.990993,SEKER
0.104941,0.191443,0.180081,0.723211,0.939364,0.702715,0.525273,0.989413,SEKER
0.109154,0.20259,0.144785,0.626205,0.905095,0.753427,0.50796,0.98539,SEKER
0.098689,0.223412,0.084064,0.779275,0.99227,0.848451,0.477259,0.980796,SEKER
0.107041,0.181215,0.21492,0.731776,0.922953,0.655319,0.541883,0.990919,SEKER
0.107924,0.192219,0.177845,0.730941,0.915991,0.706116,0.523852,0.993307,SEKER
0.101827,0.2136,0.112398,0.742965,0.967106,0.803092,0.491282,0.986734,SEKER
0.10361,0.206915,0.132086,0.741542,0.952322,0.773005,0.501043,0.992345,SEKER
0.124473,0.222593,0.087113,0.702002,0.789979,0.84371,0.478248,0.985046,SEKER
0.106598,0.199924,0.153676,0.772178,0.928242,0.741093,0.511546,0.997188,SEKER
0.105292,0.210109,0.125086,0.683049,0.940716,0.781356,0.497775,0.957873,SEKER
0.102659,0.197276,0.163454,0.66727,0.96336,0.726486,0.515942,0.991362,SEKER
0.102388,0.212633,0.117616,0.680229,0.96575,0.793474,0.493648,0.965832,SEKER
0.10361,0.205843,0.13758,0.717178,0.956267,0.763978,0.503141,0.9819,SEKER
0.108546,0.190926,0.184382,0.726865,0.916168,0.69727,0.525707,0.997941,SEKER
0.108061,0.203511,0.145104,0.655228,0.920157,0.752534,0.506826,0.979221,SEKER
0.111122,0.228554,0.072708,0.689946,0.89591,0.867484,0.469956,0.980929,SEKER
0.104812,0.203694,0.144446,0.633445,0.947469,0.754094,0.506157,0.987789,SEKER
0.108145,0.210506,0.123924,0.722491,0.920819,0.785505,0.495641,0.992254,SEKER
0.108258,0.215906,0.108503,0.706944,0.919896,0.808954,0.48807,0.982508,SEKER
0.104148,0.196222,0.169929,0.747045,0.953974,0.714801,0.519246,0.955436,SEKER
0.107239,0.231943,0.064281,0.719782,0.928791,0.881802,0.465251,0.980086,SEKER
0.104895,0.232715,0.061999,0.752922,0.94831,0.886279,0.46385,0.987723,SEKER
0.104227,0.209885,0.126656,0.770841,0.95392,0.780542,0.497066,0.981209,SEKER
0.110132,0.196321,0.168505,0.681645,0.906274,0.719246,0.517433,0.991543,SEKER
0.105625,0.202045,0.150892,0.728127,0.943079,0.744156,0.508955,0.981957,SEKER
0.110686,0.20591,0.140028,0.7546,0.90205,0.758792,0.50404,0.959748,SEKER
0.113987,0.209083,0.129828,0.703114,0.8764,0.775436,0.498434,0.977552,SEKER
0.108292,0.197607,0.164791,0.660218,0.92199,0.724583,0.515409,0.991685,SEKER
0.108287,0.209954,0.127742,0.663202,0.922303,0.778124,0.497456,0.970191,SEKER
0.108135,0.205823,0.140248,0.616175,0.924018,0.759488,0.50349,0.974842,SEKER
0.104392,0.219495,0.099365,0.675351,0.95522,0.824153,0.482457,0.990995,SEKER
0.106871,0.223676,0.088013,0.747466,0.934774,0.84199,0.476844,0.981663,SEKER
0.104867,0.220458,0.097594,0.673359,0.951375,0.825534,0.481996,0.969759,SEKER
0.116445,0.206818,0.13772,0.666595,0.858901,0.76304,0.502141,0.971233,SEKER
0.109114,0.213636,0.117072,0.64356,0.917257,0.795403,0.491462,0.981519,SEKER
0.111599,0.205267,0.142494,0.640275,0.897423,0.756203,0.504287,0.975959,SEKER
0.107138,0.199526,0.159914,0.685958,0.93345,0.731247,0.512671,0.986039,SEKER
0.108586,0.237997,0.050393,0.761883,0.922179,0.905584,0.457165,0.974241,SEKER
0.107274,0.201371,0.154455,0.692832,0.933528,0.739499,0.50961,0.990466,SEKER
0.11161,0.198347,0.163978,0.729125,0.898556,0.725745,0.514257,0.991563,SEKER
0.106064,0.203781,0.147541,0.619746,0.943916,0.749105,0.506287,0.98197,SEKER
0.107336,0.215684,0.112202,0.709552,0.934428,0.803162,0.488363,0.983279,SEKER
0.105213,0.208379,0.133949,0.692725,0.951998,0.769462,0.499301,0.981865,SEKER
0.109182,0.190053,0.192808,0.578291,0.919709,0.683794,0.52839,0.97032,SEKER
0.12321,0.221866,0.094446,0.677555,0.811107,0.831971,0.479124,0.988874,SEKER
0.102964,0.223374,0.090361,0.773944,0.971306,0.838477,0.477063,0.98655,SEKER
0.106969,0.200942,0.157115,0.673682,0.938087,0.735086,0.510631,0.982605,SEKER
0.107234,0.209384,0.131532,0.756984,0.936884,0.773271,0.497698,0.983879,SEKER
0.110172,0.224233,0.089282,0.727723,0.913264,0.839027,0.476595,0.969128,SEKER
0.105212,0.210841,0.127282,0.766472,0.95391,0.779812,0.495485,0.984562,SEKER
0.104528,0.207594,0.136774,0.682386,0.95961,0.765806,0.50008,0.990931,SEKER
0.119227,0.202823,0.153159,0.560586,0.842647,0.739057,0.508947,0.955745,SEKER
0.107097,0.222319,0.094546,0.759917,0.938549,0.830784,0.479117,0.9742,SEKER
0.106979,0.204548,0.146497,0.708125,0.93995,0.751102,0.504812,0.988622,SEKER
0.104375,0.205341,0.144298,0.728208,0.961767,0.754158,0.503745,0.985479,SEKER
0.108706,0.227278,0.081169,0.680027,0.926741,0.853069,0.471882,0.978026,SEKER
0.111252,0.192878,0.184812,0.759245,0.906504,0.695287,0.523553,0.977041,SEKER
0.105676,0.200103,0.161296,0.751723,0.952395,0.729227,0.511789,0.985745,SEKER
0.112108,0.223538,0.091987,0.695881,0.901046,0.835698,0.476902,0.984848,SEKER
0.107766,0.197235,0.170861,0.728917,0.936569,0.715835,0.516033,0.990785,SEKER
0.104228,0.227461,0.081646,0.696867,0.966057,0.852277,0.471621,0.978059,SEKER
0.121361,0.241759,0.051979,0.655428,0.830034,0.888565,0.460553,0.776337,SEKER
0.105497,0.212387,0.124308,0.695791,0.955838,0.784812,0.492903,0.990771,SEKER
0.103684,0.217266,0.110265,0.760184,0.97183,0.806892,0.485612,0.993027,SEKER
0.109254,0.21773,0.109588,0.715075,0.925875,0.806984,0.485559,0.978874,SEKER
0.113687,0.182209,0.225947,0.871042,0.890629,0.635714,0.543956,0.912062,SEKER
0.108593,0.214746,0.118042,0.737094,0.931796,0.794449,0.489461,0.989628,SEKER
0.118216,0.200606,0.161759,0.64582,0.856185,0.728267,0.511205,0.981415,SEKER
0.108217,0.227641,0.081912,0.791669,0.935991,0.852654,0.47086,0.989731,SEKER
0.111723,0.20872,0.137406,0.722736,0.908885,0.764302,0.498745,0.982816,SEKER
0.116226,0.186078,0.212824,0.637936,0.873806,0.654635,0.536359,0.937828,SEKER
0.112035,0.195678,0.17874,0.725689,0.907081,0.704082,0.518899,0.981667,SEKER
0.116388,0.184289,0.216509,0.602506,0.872902,0.653283,0.536756,0.99195,SEKER
0.112669,0.196535,0.176346,0.736071,0.902339,0.707122,0.517777,0.976709,SEKER
0.111072,0.220999,0.101513,0.752748,0.915179,0.820591,0.480348,0.989462,SEKER
0.105197,0.211183,0.131355,0.648133,0.963403,0.772153,0.495912,0.963572,SEKER
0.114882,0.215324,0.119996,0.604823,0.885203,0.788359,0.490577,0.94532,SEKER
0.110314,0.209382,0.136621,0.736524,0.922625,0.765296,0.497874,0.980036,SEKER
0.108728,0.212903,0.125766,0.694796,0.936219,0.782764,0.492007,0.99367,SEKER
0.106131,0.206787,0.14439,0.674774,0.957637,0.754329,0.501341,0.990035,SEKER
0.106598,0.228902,0.080829,0.783786,0.954026,0.853801,0.46949,0.980388,SEKER
0.113676,0.194673,0.183404,0.72073,0.897706,0.698118,0.520097,0.990176,SEKER
0.112957,0.207929,0.141967,0.685546,0.903682,0.757444,0.499946,0.982644,SEKER
0.110453,0.220689,0.104628,0.800005,0.923947,0.814686,0.481376,0.976251,SEKER
0.119961,0.206192,0.149033,0.746851,0.849414,0.74459,0.504148,0.947831,SEKER
0.105095,0.204035,0.154339,0.686031,0.968296,0.738864,0.506053,0.978527,SEKER
0.119345,0.208447,0.140518,0.641579,0.854479,0.759893,0.498979,0.986763,SEKER
0.113984,0.202109,0.159951,0.634515,0.896211,0.731521,0.508452,0.990903,SEKER
0.106355,0.223808,0.095571,0.721274,0.958265,0.830096,0.476369,0.988209,SEKER
0.115964,0.207196,0.145641,0.653543,0.881101,0.750639,0.501937,0.963022,SEKER
0.112725,0.214078,0.123744,0.73551,0.906852,0.785659,0.490411,0.990441,SEKER
0.10942,0.208958,0.138681,0.67547,0.933574,0.763551,0.497617,1,SEKER
0.104748,0.222703,0.098895,0.740575,0.972245,0.824755,0.477928,0.98876,SEKER
0.10874,0.195869,0.180123,0.678709,0.939183,0.702979,0.518021,0.994273,SEKER
0.109794,0.206787,0.14641,0.708514,0.931432,0.750985,0.501568,0.984994,SEKER
0.110359,0.197155,0.176934,0.766605,0.926844,0.706647,0.51656,0.982005,SEKER
0.109498,0.211417,0.133671,0.676829,0.934109,0.76827,0.495802,0.958217,SEKER
0.118738,0.193903,0.187542,0.742987,0.861189,0.692194,0.521436,0.987576,SEKER
0.120103,0.178872,0.241198,0.679299,0.850943,0.618489,0.547791,0.948785,SEKER
0.10912,0.210017,0.137008,0.626982,0.93773,0.764928,0.496779,0.983208,SEKER
0.109057,0.209855,0.137887,0.635796,0.938299,0.763053,0.497384,0.975122,SEKER
0.109345,0.205447,0.152728,0.784397,0.936056,0.739106,0.505316,0.947112,SEKER
0.107876,0.201332,0.165082,0.613021,0.949187,0.722699,0.510609,0.96981,SEKER
0.113529,0.20787,0.145185,0.758637,0.903607,0.751212,0.500986,0.961482,SEKER
0.102518,0.244564,0.041367,0.705096,0.99448,0.923254,0.447376,0.996321,SEKER
0.115416,0.187054,0.211584,0.614712,0.889206,0.659593,0.532399,0.988483,SEKER
0.110313,0.247806,0.034505,0.777971,0.930255,0.933812,0.444157,0.970631,SEKER
0.111922,0.199411,0.170923,0.708928,0.917463,0.71557,0.512754,0.988147,SEKER
0.109809,0.215324,0.122239,0.713333,0.934996,0.787832,0.488672,0.988236,SEKER
0.116734,0.178247,0.243355,0.761042,0.880073,0.617961,0.54721,0.983156,SEKER
0.109691,0.230987,0.078298,0.684197,0.936277,0.858165,0.466489,0.982285,SEKER
0.108871,0.208537,0.143291,0.739941,0.943477,0.75534,0.499112,0.980772,SEKER
0.10736,0.217762,0.115645,0.674971,0.956206,0.797986,0.48517,0.986625,SEKER
0.114278,0.212402,0.133108,0.624759,0.900807,0.769038,0.494388,0.956962,SEKER
0.111717,0.206299,0.150868,0.757753,0.921972,0.744203,0.502438,0.98214,SEKER
0.112811,0.211596,0.134678,0.751469,0.913343,0.768534,0.494362,0.984451,SEKER
0.109108,0.197212,0.180396,0.734158,0.943351,0.700864,0.517103,0.968194,SEKER
0.106069,0.219792,0.110254,0.695267,0.968736,0.806917,0.481931,0.993148,SEKER
0.108961,0.22786,0.088744,0.662793,0.944934,0.839623,0.471624,0.965023,SEKER
0.105365,0.223232,0.101234,0.759031,0.975235,0.820412,0.477533,0.98045,SEKER
0.107251,0.222992,0.102895,0.745285,0.960079,0.816586,0.47861,0.963725,SEKER
0.109096,0.219373,0.112457,0.689883,0.945268,0.802989,0.482828,0.986579,SEKER
0.110473,0.209491,0.142818,0.6764,0.93556,0.755931,0.497752,0.979084,SEKER
0.109572,0.206587,0.151616,0.717405,0.942919,0.743076,0.502018,0.981743,SEKER
0.109781,0.205294,0.155885,0.785112,0.941958,0.736951,0.503897,0.983681,SEKER
0.109493,0.226846,0.092605,0.693829,0.944747,0.834514,0.472304,0.982343,SEKER
0.112274,0.196273,0.184711,0.603016,0.922619,0.696424,0.517485,0.992086,SEKER
0.126902,0.176206,0.254562,0.769586,0.811109,0.604534,0.550166,0.993421,SEKER
0.108611,0.196517,0.184719,0.605732,0.953717,0.696104,0.517314,0.987425,SEKER
0.115619,0.172856,0.268594,0.711747,0.897148,0.585203,0.557402,0.961431,SEKER
0.109153,0.223403,0.102865,0.742733,0.949892,0.818634,0.47676,0.992529,SEKER
0.123278,0.249646,0.035424,0.825013,0.838827,0.929543,0.443238,0.934813,SEKER
0.110399,0.218486,0.117152,0.663457,0.939947,0.795985,0.483888,0.991775,SEKER
0.109781,0.214371,0.130016,0.682898,0.945164,0.775082,0.490595,0.976557,SEKER
0.121603,0.186531,0.218899,0.649051,0.851904,0.649742,0.533365,0.986015,SEKER
0.111493,0.195159,0.190441,0.616356,0.93137,0.687243,0.520106,0.973261,SEKER
0.110902,0.214086,0.130365,0.719955,0.937127,0.776074,0.490024,0.998881,SEKER
0.114124,0.25089,0.031965,0.72083,0.911368,0.93771,0.440531,0.960444,SEKER
0.11524,0.229249,0.08714,0.698066,0.902808,0.844616,0.468215,0.998597,SEKER
0.114849,0.178213,0.249192,0.712054,0.90627,0.610857,0.547074,0.987234,SEKER
0.108649,0.203034,0.165818,0.762703,0.956998,0.722297,0.507541,0.979591,SEKER
0.112211,0.207478,0.152581,0.706497,0.928257,0.740796,0.501242,0.968966,SEKER
0.148728,0.207187,0.15343,0.696186,0.664293,0.739736,0.50156,0.971708,SEKER
0.107313,0.213327,0.134528,0.72486,0.96885,0.768324,0.492074,0.978045,SEKER
0.113909,0.219599,0.11585,0.753421,0.915394,0.797641,0.482514,0.986265,SEKER
0.114554,0.211281,0.140842,0.760279,0.911031,0.759429,0.494715,0.987081,SEKER
0.12183,0.208976,0.148449,0.644941,0.855159,0.747825,0.498355,0.98291,SEKER
0.115709,0.197475,0.186623,0.655599,0.90274,0.690735,0.517695,0.946301,SEKER
0.108876,0.218603,0.119376,0.742307,0.958344,0.792555,0.483695,0.992303,SEKER
0.113015,0.211209,0.141893,0.645309,0.924728,0.757543,0.495026,0.982486,SEKER
0.113581,0.213715,0.134419,0.689502,0.920544,0.768925,0.491215,0.984436,SEKER
0.107388,0.212717,0.137566,0.690421,0.971682,0.764232,0.492654,0.985344,SEKER
0.118959,0.186887,0.221291,0.645367,0.878714,0.646233,0.533047,0.980385,SEKER
0.128823,0.187133,0.220112,0.603012,0.804511,0.64825,0.532311,0.987611,SEKER
0.113774,0.212894,0.13791,0.69559,0.919889,0.762721,0.493042,0.970746,SEKER
0.125606,0.218695,0.121487,0.686924,0.828427,0.786569,0.4853,0.952896,SEKER
0.135791,0.243284,0.054139,0.76212,0.755042,0.89709,0.451145,0.947648,SEKER
0.111837,0.234933,0.07455,0.736102,0.935837,0.86488,0.460768,0.988141,SEKER
0.108474,0.230856,0.08591,0.669792,0.963713,0.845632,0.466591,0.984128,SEKER
0.108091,0.241251,0.058204,0.661049,0.966899,0.892418,0.452441,0.981552,SEKER
0.113388,0.201304,0.174323,0.712218,0.923989,0.709669,0.510552,0.972014,SEKER
0.127553,0.218443,0.121369,0.708534,0.815357,0.78906,0.484184,0.986484,SEKER
0.122311,0.204302,0.164331,0.726726,0.854646,0.724913,0.505273,0.986742,SEKER
0.115201,0.214178,0.134474,0.672503,0.91011,0.768394,0.490822,0.977863,SEKER
0.113665,0.249958,0.036293,0.733313,0.922602,0.931713,0.440659,0.986529,SEKER
0.126868,0.202424,0.171783,0.74251,0.820957,0.712471,0.509368,0.96003,SEKER
0.116021,0.185191,0.227952,0.663475,0.904231,0.638194,0.535345,0.990497,SEKER
0.106091,0.218023,0.123177,0.736525,0.98549,0.786026,0.484947,0.983045,SEKER
0.114158,0.225557,0.101838,0.720105,0.919172,0.81906,0.474455,0.974936,SEKER
0.111255,0.208962,0.151057,0.667209,0.94275,0.743103,0.498957,0.969968,SEKER
0.108888,0.208366,0.152389,0.724031,0.962211,0.741889,0.499361,0.980977,SEKER
0.109244,0.209574,0.149016,0.746373,0.959806,0.746704,0.497643,0.978726,SEKER
0.115455,0.239511,0.064298,0.708036,0.909452,0.880964,0.45534,0.968712,SEKER
0.110155,0.209666,0.148461,0.759775,0.952453,0.748037,0.497166,0.986323,SEKER
0.110188,0.214408,0.135931,0.775604,0.953084,0.764611,0.491514,0.954683,SEKER
0.113473,0.215304,0.132114,0.66271,0.927614,0.772986,0.488504,0.992684,SEKER
0.129982,0.219342,0.120976,0.710187,0.802512,0.789848,0.482762,0.989083,SEKER
0.120947,0.213273,0.139585,0.611717,0.870515,0.760837,0.492064,0.98006,SEKER
0.109374,0.210428,0.147698,0.746736,0.963008,0.749603,0.495735,0.992763,SEKER
0.119032,0.231037,0.088732,0.748933,0.885808,0.840458,0.466662,0.976649,SEKER
0.107506,0.214011,0.137669,0.72968,0.978949,0.763582,0.491061,0.978058,SEKER
0.113421,0.254089,0.02834,0.750867,0.930507,0.946442,0.435182,0.988979,SEKER
0.120731,0.226296,0.102232,0.679744,0.873049,0.81839,0.47343,0.974389,SEKER
0.109131,0.205464,0.164186,0.625707,0.96604,0.724613,0.503842,0.979141,SEKER
0.136771,0.201568,0.177538,0.724822,0.755846,0.704481,0.510589,0.962231,SEKER
0.113106,0.193187,0.20514,0.613868,0.934158,0.666631,0.523653,0.964181,SEKER
0.115773,0.199265,0.184514,0.588732,0.913853,0.69632,0.513063,0.986382,SEKER
0.129332,0.229792,0.093963,0.684084,0.810455,0.83076,0.469113,0.960278,SEKER
0.112567,0.20761,0.157883,0.732835,0.940274,0.734776,0.499888,0.994649,SEKER
0.113542,0.194849,0.200927,0.590434,0.933105,0.672124,0.52115,0.961221,SEKER
0.115047,0.220554,0.119769,0.735093,0.921322,0.791562,0.481109,0.986751,SEKER
0.1104,0.213113,0.142034,0.671284,0.95934,0.757528,0.492066,0.985359,SEKER
0.108931,0.219877,0.123495,0.797596,0.971722,0.783408,0.483618,0.952052,SEKER
0.11842,0.202705,0.17772,0.74291,0.895216,0.701328,0.510814,0.918756,SEKER
0.107924,0.231662,0.088799,0.736065,0.980403,0.840816,0.465502,0.983337,SEKER
0.110989,0.24373,0.057701,0.5969,0.955179,0.891603,0.450114,0.957884,SEKER
0.109748,0.221826,0.116994,0.753063,0.966062,0.795549,0.47949,0.981867,SEKER
0.113365,0.211208,0.148615,0.736582,0.936644,0.747613,0.494987,0.983404,SEKER
0.112919,0.216576,0.132134,0.685573,0.940469,0.772907,0.486668,0.991979,SEKER
0.113116,0.198969,0.187764,0.735288,0.939085,0.691225,0.513927,0.977558,SEKER
0.112812,0.210672,0.150644,0.642964,0.942134,0.744726,0.495718,0.984997,SEKER
0.107664,0.224525,0.109663,0.731952,0.985173,0.807561,0.475314,0.988927,SEKER
0.113037,0.230397,0.094027,0.782782,0.940936,0.83132,0.467854,0.969771,SEKER
0.114486,0.218396,0.128263,0.770569,0.929694,0.777794,0.484669,0.977041,SEKER
0.117843,0.216558,0.133349,0.691779,0.903261,0.770809,0.486858,0.988272,SEKER
0.111406,0.212971,0.144312,0.756094,0.955578,0.754415,0.49209,0.989562,SEKER
0.11469,0.213027,0.144242,0.770297,0.92889,0.75437,0.492104,0.98737,SEKER
0.117459,0.20526,0.168431,0.60224,0.907068,0.719049,0.5038,0.98699,SEKER
0.112674,0.216752,0.133565,0.784745,0.946156,0.770282,0.486703,0.985355,SEKER
0.122667,0.236508,0.078193,0.682934,0.867424,0.857743,0.459217,0.973819,SEKER
0.111742,0.210824,0.151545,0.65304,0.954521,0.74384,0.495199,0.991514,SEKER
0.115904,0.205802,0.169636,0.655149,0.921247,0.714395,0.504956,0.943112,SEKER
0.116762,0.211759,0.149566,0.709386,0.914405,0.745734,0.494479,0.976376,SEKER
0.116865,0.211429,0.150345,0.740982,0.913693,0.744996,0.494699,0.982473,SEKER
0.1146,0.20908,0.157843,0.676292,0.932125,0.733858,0.498325,0.980108,SEKER
0.113825,0.228724,0.099452,0.740532,0.938601,0.824127,0.469209,0.992634,SEKER
0.113207,0.225938,0.107697,0.695437,0.943665,0.810363,0.473502,0.984382,SEKER
0.112754,0.234605,0.084176,0.727066,0.947725,0.847806,0.461816,0.974229,SEKER
0.119288,0.268079,0,0.695359,0.896288,1,0.417622,0.986065,SEKER
0.114038,0.228714,0.100281,0.789754,0.939234,0.823149,0.469001,0.997781,SEKER
0.114519,0.228227,0.102628,0.777078,0.935447,0.817883,0.47062,0.976229,SEKER
0.11443,0.21584,0.138578,0.675403,0.936533,0.762408,0.488237,0.980914,SEKER
0.118136,0.204275,0.176646,0.826147,0.907194,0.703893,0.507678,0.934561,SEKER
0.111328,0.233054,0.089558,0.7381,0.962329,0.839079,0.46387,0.976333,SEKER
0.127073,0.214956,0.142826,0.6315,0.838976,0.754132,0.49079,0.952761,SEKER
0.115947,0.212457,0.149067,0.708561,0.925483,0.747187,0.492968,0.986981,SEKER
0.114277,0.233776,0.08754,0.714991,0.939135,0.843087,0.462448,0.986188,SEKER
0.118744,0.194692,0.206156,0.754845,0.903536,0.66663,0.520303,0.985022,SEKER
0.114335,0.206748,0.167116,0.632855,0.939299,0.720984,0.501501,0.987795,SEKER
0.116434,0.200157,0.188559,0.718225,0.922475,0.690377,0.511904,0.981361,SEKER
0.114192,0.20909,0.160161,0.753842,0.940609,0.730576,0.498253,0.98137,SEKER
0.111509,0.236879,0.079469,0.726078,0.962956,0.856729,0.45803,0.989711,SEKER
0.124004,0.193189,0.212483,0.631725,0.864479,0.65762,0.523078,0.976582,SEKER
0.118846,0.20962,0.159265,0.720654,0.904539,0.731527,0.497689,0.97618,SEKER
0.118964,0.212879,0.148525,0.719792,0.903761,0.748413,0.492061,0.993271,SEKER
0.11186,0.223071,0.118559,0.668501,0.961018,0.793484,0.477463,0.987312,SEKER
0.114363,0.207662,0.165735,0.705982,0.940801,0.721983,0.500776,0.973126,SEKER
0.115783,0.210617,0.155817,0.691484,0.929451,0.737459,0.495587,0.989755,SEKER
0.115178,0.195679,0.204042,0.745964,0.934371,0.66949,0.518735,0.985225,SEKER
0.120149,0.19657,0.200766,0.722781,0.895195,0.674505,0.516923,0.994149,SEKER
0.11186,0.253103,0.038379,0.671557,0.961813,0.927689,0.436701,0.983141,SEKER
0.118388,0.230513,0.098423,0.648853,0.909381,0.8245,0.467502,0.974145,SEKER
0.111905,0.222698,0.12079,0.750716,0.962029,0.789167,0.478539,0.974962,SEKER
0.110778,0.234519,0.086861,0.735858,0.971817,0.844767,0.461078,0.994192,SEKER
0.139438,0.203185,0.181834,0.659474,0.755135,0.69828,0.508215,0.959595,SEKER
0.118597,0.211561,0.15498,0.71888,0.909894,0.737596,0.494898,0.973629,SEKER
0.112969,0.240649,0.071636,0.739467,0.955456,0.869269,0.453298,0.98051,SEKER
0.118722,0.22678,0.109588,0.69784,0.909322,0.807437,0.472264,0.985405,SEKER
0.113372,0.215284,0.143303,0.715228,0.953008,0.756103,0.488552,0.99228,SEKER
0.111148,0.223933,0.118576,0.715228,0.971305,0.792538,0.476812,0.973975,SEKER
0.133606,0.231944,0.101269,0.659054,0.798937,0.812124,0.470363,0.862217,SEKER
0.118926,0.198263,0.198401,0.696241,0.909867,0.676712,0.51497,0.978848,SEKER
0.118393,0.204297,0.178775,0.742691,0.914186,0.703904,0.505599,0.979714,SEKER
0.121038,0.203692,0.18041,0.642814,0.893618,0.702174,0.50614,0.988223,SEKER
0.114754,0.225013,0.116626,0.679887,0.944545,0.795673,0.475213,0.97532,SEKER
0.117742,0.226833,0.1113,0.692298,0.920696,0.804318,0.472449,0.979429,SEKER
0.11712,0.196011,0.206591,0.62877,0.925808,0.665762,0.518419,0.980686,SEKER
0.113277,0.220755,0.129892,0.615502,0.956997,0.774132,0.482001,0.959898,SEKER
0.12597,0.217413,0.140573,0.637653,0.857228,0.756924,0.487554,0.944289,SEKER
0.11515,0.218997,0.134959,0.63474,0.94191,0.766739,0.484353,0.964365,SEKER
0.121207,0.205731,0.174974,0.655931,0.894084,0.709525,0.503232,0.983678,SEKER
0.119634,0.204879,0.177724,0.728312,0.907527,0.706356,0.504047,0.994373,SEKER
0.114018,0.204235,0.180212,0.642902,0.952888,0.702509,0.505271,0.989068,SEKER
0.110921,0.237714,0.082703,0.639961,0.978554,0.84963,0.457928,0.965423,SEKER
0.111333,0.221675,0.126938,0.748286,0.975714,0.780856,0.479257,0.99211,SEKER
0.11974,0.204355,0.182036,0.759218,0.90787,0.697417,0.506817,0.950834,SEKER
0.11999,0.224946,0.118895,0.713411,0.906616,0.791588,0.475654,0.967385,SEKER
0.115089,0.208437,0.168262,0.647548,0.945799,0.718535,0.499491,0.975696,SEKER
0.114357,0.209701,0.165157,0.717284,0.952119,0.722004,0.498246,0.961051,SEKER
0.112835,0.225253,0.11769,0.681562,0.965153,0.794649,0.474468,0.984576,SEKER
0.11485,0.215627,0.146321,0.729999,0.949045,0.751025,0.48843,0.983623,SEKER
0.115641,0.217243,0.141389,0.767043,0.943052,0.758747,0.485818,0.989107,SEKER
0.112833,0.220827,0.131431,0.777955,0.966066,0.772786,0.481253,0.974533,SEKER
0.113842,0.227426,0.111928,0.674797,0.958106,0.803782,0.471326,0.986009,SEKER
0.119452,0.216248,0.146055,0.687133,0.913219,0.749732,0.488623,0.95871,SEKER
0.115386,0.216833,0.142955,0.757533,0.946001,0.756509,0.486351,0.990621,SEKER
0.122951,0.219723,0.134871,0.72393,0.886338,0.767974,0.482586,0.980532,SEKER
0.113514,0.224606,0.120032,0.685618,0.961633,0.791661,0.474972,0.994152,SEKER
0.119249,0.196376,0.208213,0.615392,0.915488,0.66414,0.517457,0.989143,SEKER
0.115184,0.20438,0.181798,0.642792,0.948375,0.700703,0.504767,0.995333,SEKER
0.114798,0.224114,0.122366,0.737249,0.951612,0.786955,0.476364,0.978309,SEKER
