@relation 'Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-V-R2,11-13,16-17'

@attribute Perimeter numeric
@attribute roundness numeric
@attribute Compactness numeric
@attribute ShapeFactor1 numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.113581,0.920544,0.768925,0.491215,0.984436,SEKER
0.107388,0.971682,0.764232,0.492654,0.985344,SEKER
0.118959,0.878714,0.646233,0.533047,0.980385,SEKER
0.128823,0.804511,0.64825,0.532311,0.987611,SEKER
0.113774,0.919889,0.762721,0.493042,0.970746,SEKER
0.125606,0.828427,0.786569,0.4853,0.952896,SEKER
0.135791,0.755042,0.89709,0.451145,0.947648,SEKER
0.111837,0.935837,0.86488,0.460768,0.988141,SEKER
0.108474,0.963713,0.845632,0.466591,0.984128,SEKER
0.108091,0.966899,0.892418,0.452441,0.981552,SEKER
0.113388,0.923989,0.709669,0.510552,0.972014,SEKER
0.127553,0.815357,0.78906,0.484184,0.986484,SEKER
0.122311,0.854646,0.724913,0.505273,0.986742,SEKER
0.115201,0.91011,0.768394,0.490822,0.977863,SEKER
0.113665,0.922602,0.931713,0.440659,0.986529,SEKER
0.126868,0.820957,0.712471,0.509368,0.96003,SEKER
0.116021,0.904231,0.638194,0.535345,0.990497,SEKER
0.106091,0.98549,0.786026,0.484947,0.983045,SEKER
0.114158,0.919172,0.81906,0.474455,0.974936,SEKER
0.111255,0.94275,0.743103,0.498957,0.969968,SEKER
0.108888,0.962211,0.741889,0.499361,0.980977,SEKER
0.109244,0.959806,0.746704,0.497643,0.978726,SEKER
0.115455,0.909452,0.880964,0.45534,0.968712,SEKER
0.110155,0.952453,0.748037,0.497166,0.986323,SEKER
0.110188,0.953084,0.764611,0.491514,0.954683,SEKER
0.113473,0.927614,0.772986,0.488504,0.992684,SEKER
0.129982,0.802512,0.789848,0.482762,0.989083,SEKER
0.120947,0.870515,0.760837,0.492064,0.98006,SEKER
0.109374,0.963008,0.749603,0.495735,0.992763,SEKER
0.119032,0.885808,0.840458,0.466662,0.976649,SEKER
0.107506,0.978949,0.763582,0.491061,0.978058,SEKER
0.113421,0.930507,0.946442,0.435182,0.988979,SEKER
0.120731,0.873049,0.81839,0.47343,0.974389,SEKER
0.109131,0.96604,0.724613,0.503842,0.979141,SEKER
0.136771,0.755846,0.704481,0.510589,0.962231,SEKER
0.113106,0.934158,0.666631,0.523653,0.964181,SEKER
0.115773,0.913853,0.69632,0.513063,0.986382,SEKER
0.129332,0.810455,0.83076,0.469113,0.960278,SEKER
0.112567,0.940274,0.734776,0.499888,0.994649,SEKER
0.113542,0.933105,0.672124,0.52115,0.961221,SEKER
0.115047,0.921322,0.791562,0.481109,0.986751,SEKER
0.1104,0.95934,0.757528,0.492066,0.985359,SEKER
0.108931,0.971722,0.783408,0.483618,0.952052,SEKER
0.11842,0.895216,0.701328,0.510814,0.918756,SEKER
0.107924,0.980403,0.840816,0.465502,0.983337,SEKER
0.110989,0.955179,0.891603,0.450114,0.957884,SEKER
0.109748,0.966062,0.795549,0.47949,0.981867,SEKER
0.113365,0.936644,0.747613,0.494987,0.983404,SEKER
0.112919,0.940469,0.772907,0.486668,0.991979,SEKER
0.113116,0.939085,0.691225,0.513927,0.977558,SEKER
0.112812,0.942134,0.744726,0.495718,0.984997,SEKER
0.107664,0.985173,0.807561,0.475314,0.988927,SEKER
0.113037,0.940936,0.83132,0.467854,0.969771,SEKER
0.114486,0.929694,0.777794,0.484669,0.977041,SEKER
0.117843,0.903261,0.770809,0.486858,0.988272,SEKER
0.111406,0.955578,0.754415,0.49209,0.989562,SEKER
0.11469,0.92889,0.75437,0.492104,0.98737,SEKER
0.117459,0.907068,0.719049,0.5038,0.98699,SEKER
0.112674,0.946156,0.770282,0.486703,0.985355,SEKER
0.122667,0.867424,0.857743,0.459217,0.973819,SEKER
0.111742,0.954521,0.74384,0.495199,0.991514,SEKER
0.115904,0.921247,0.714395,0.504956,0.943112,SEKER
0.116762,0.914405,0.745734,0.494479,0.976376,SEKER
0.116865,0.913693,0.744996,0.494699,0.982473,SEKER
0.1146,0.932125,0.733858,0.498325,0.980108,SEKER
0.113825,0.938601,0.824127,0.469209,0.992634,SEKER
0.113207,0.943665,0.810363,0.473502,0.984382,SEKER
0.112754,0.947725,0.847806,0.461816,0.974229,SEKER
0.119288,0.896288,1,0.417622,0.986065,SEKER
0.114038,0.939234,0.823149,0.469001,0.997781,SEKER
0.114519,0.935447,0.817883,0.47062,0.976229,SEKER
0.11443,0.936533,0.762408,0.488237,0.980914,SEKER
0.118136,0.907194,0.703893,0.507678,0.934561,SEKER
0.111328,0.962329,0.839079,0.46387,0.976333,SEKER
0.127073,0.838976,0.754132,0.49079,0.952761,SEKER
0.115947,0.925483,0.747187,0.492968,0.986981,SEKER
0.114277,0.939135,0.843087,0.462448,0.986188,SEKER
0.118744,0.903536,0.66663,0.520303,0.985022,SEKER
0.114335,0.939299,0.720984,0.501501,0.987795,SEKER
0.116434,0.922475,0.690377,0.511904,0.981361,SEKER
0.114192,0.940609,0.730576,0.498253,0.98137,SEKER
0.111509,0.962956,0.856729,0.45803,0.989711,SEKER
0.124004,0.864479,0.65762,0.523078,0.976582,SEKER
0.118846,0.904539,0.731527,0.497689,0.97618,SEKER
0.118964,0.903761,0.748413,0.492061,0.993271,SEKER
0.11186,0.961018,0.793484,0.477463,0.987312,SEKER
0.114363,0.940801,0.721983,0.500776,0.973126,SEKER
0.115783,0.929451,0.737459,0.495587,0.989755,SEKER
0.115178,0.934371,0.66949,0.518735,0.985225,SEKER
0.120149,0.895195,0.674505,0.516923,0.994149,SEKER
0.11186,0.961813,0.927689,0.436701,0.983141,SEKER
0.118388,0.909381,0.8245,0.467502,0.974145,SEKER
0.111905,0.962029,0.789167,0.478539,0.974962,SEKER
0.110778,0.971817,0.844767,0.461078,0.994192,SEKER
0.139438,0.755135,0.69828,0.508215,0.959595,SEKER
0.118597,0.909894,0.737596,0.494898,0.973629,SEKER
0.112969,0.955456,0.869269,0.453298,0.98051,SEKER
0.118722,0.909322,0.807437,0.472264,0.985405,SEKER
0.113372,0.953008,0.756103,0.488552,0.99228,SEKER
0.111148,0.971305,0.792538,0.476812,0.973975,SEKER
0.133606,0.798937,0.812124,0.470363,0.862217,SEKER
0.118926,0.909867,0.676712,0.51497,0.978848,SEKER
0.118393,0.914186,0.703904,0.505599,0.979714,SEKER
0.121038,0.893618,0.702174,0.50614,0.988223,SEKER
0.114754,0.944545,0.795673,0.475213,0.97532,SEKER
0.117742,0.920696,0.804318,0.472449,0.979429,SEKER
0.11712,0.925808,0.665762,0.518419,0.980686,SEKER
0.113277,0.956997,0.774132,0.482001,0.959898,SEKER
0.12597,0.857228,0.756924,0.487554,0.944289,SEKER
0.11515,0.94191,0.766739,0.484353,0.964365,SEKER
0.121207,0.894084,0.709525,0.503232,0.983678,SEKER
0.119634,0.907527,0.706356,0.504047,0.994373,SEKER
0.114018,0.952888,0.702509,0.505271,0.989068,SEKER
0.110921,0.978554,0.84963,0.457928,0.965423,SEKER
0.111333,0.975714,0.780856,0.479257,0.99211,SEKER
0.11974,0.90787,0.697417,0.506817,0.950834,SEKER
0.11999,0.906616,0.791588,0.475654,0.967385,SEKER
0.115089,0.945799,0.718535,0.499491,0.975696,SEKER
0.114357,0.952119,0.722004,0.498246,0.961051,SEKER
0.112835,0.965153,0.794649,0.474468,0.984576,SEKER
0.11485,0.949045,0.751025,0.48843,0.983623,SEKER
0.115641,0.943052,0.758747,0.485818,0.989107,SEKER
0.112833,0.966066,0.772786,0.481253,0.974533,SEKER
0.113842,0.958106,0.803782,0.471326,0.986009,SEKER
0.119452,0.913219,0.749732,0.488623,0.95871,SEKER
0.115386,0.946001,0.756509,0.486351,0.990621,SEKER
0.122951,0.886338,0.767974,0.482586,0.980532,SEKER
0.113514,0.961633,0.791661,0.474972,0.994152,SEKER
0.119249,0.915488,0.66414,0.517457,0.989143,SEKER
0.115184,0.948375,0.700703,0.504767,0.995333,SEKER
0.114798,0.951612,0.786955,0.476364,0.978309,SEKER
0.116367,0.939328,0.761105,0.484581,0.977777,SEKER
0.117839,0.927675,0.782022,0.477812,0.991287,SEKER
0.118529,0.922428,0.658241,0.51924,0.972954,SEKER
0.118558,0.922406,0.71576,0.499418,0.977004,SEKER
0.116773,0.936988,0.758731,0.485145,0.955837,SEKER
0.121643,0.898824,0.690153,0.507946,0.983295,SEKER
0.113671,0.962865,0.876633,0.448336,0.990768,SEKER
0.120562,0.907849,0.791685,0.474352,0.967972,SEKER
0.124588,0.876712,0.664944,0.51652,0.991083,SEKER
0.118354,0.926193,0.715191,0.499119,0.983497,SEKER
0.116816,0.938774,0.740925,0.4905,0.939963,SEKER
0.117821,0.931376,0.735222,0.492232,0.987976,SEKER
0.125895,0.86853,0.738739,0.491036,0.988704,SEKER
0.118274,0.927915,0.807396,0.468975,0.988062,SEKER
0.117397,0.935035,0.70182,0.503366,0.979615,SEKER
0.115665,0.949582,0.685876,0.508683,0.984523,SEKER
0.116435,0.943711,0.745145,0.488698,0.991125,SEKER
0.114917,0.956029,0.763604,0.482683,0.996253,SEKER
0.115007,0.95535,0.729347,0.493902,0.985433,SEKER
0.118455,0.927756,0.903747,0.439601,0.985883,SEKER
0.126082,0.868456,0.71267,0.499407,0.975921,SEKER
0.115727,0.950015,0.841959,0.457951,0.983203,SEKER
0.118536,0.927529,0.733481,0.492392,0.976028,SEKER
0.118597,0.927295,0.823391,0.463574,0.985036,SEKER
0.116414,0.944922,0.705245,0.501761,0.981181,SEKER
0.117725,0.934835,0.692428,0.506015,0.98006,SEKER
0.114379,0.962153,0.736887,0.491035,0.995058,SEKER
0.1187,0.928226,0.706614,0.500925,0.989692,SEKER
0.120568,0.913621,0.707185,0.500686,0.992546,SEKER
0.113621,0.970004,0.806226,0.468398,0.982301,SEKER
0.127408,0.861444,0.697414,0.503858,0.978597,SEKER
0.127196,0.863243,0.666245,0.514547,0.987289,SEKER
0.11485,0.960446,0.8073,0.46795,0.97985,SEKER
0.144008,0.742615,0.72918,0.493067,0.972787,SEKER
0.122747,0.89844,0.706115,0.500616,0.987664,SEKER
0.13381,0.815503,0.812952,0.465907,0.972915,SEKER
0.11943,0.924883,0.83669,0.458574,0.989837,SEKER
0.123404,0.894092,0.794992,0.471433,0.946947,SEKER
0.115505,0.95724,0.737877,0.489766,0.990311,SEKER
0.124365,0.887114,0.782152,0.475401,0.979429,SEKER
0.1145,0.965671,0.757704,0.483237,0.986461,SEKER
0.116224,0.952383,0.766169,0.480329,0.983916,SEKER
0.116034,0.953929,0.66798,0.51321,0.99238,SEKER
0.121847,0.907797,0.781836,0.475254,0.984525,SEKER
0.119986,0.922623,0.665307,0.514047,0.967195,SEKER
0.117817,0.940866,0.735539,0.49002,0.967094,SEKER
0.125313,0.882133,0.6387,0.523173,0.990464,SEKER
0.11643,0.952951,0.695268,0.503316,0.958684,SEKER
0.126848,0.871703,0.642839,0.521392,0.969851,SEKER
0.114885,0.966226,0.799878,0.468977,0.981909,SEKER
0.115709,0.959747,0.845613,0.454809,0.993767,SEKER
0.11455,0.969602,0.821689,0.462053,0.984184,SEKER
0.12307,0.901537,0.762932,0.480579,0.98046,SEKER
0.124781,0.88868,0.702644,0.500407,0.960701,SEKER
0.120165,0.924884,0.731528,0.490725,0.972904,SEKER
0.146668,0.730871,0.72642,0.492406,0.986957,SEKER
0.119219,0.932511,0.824429,0.461053,0.989334,SEKER
0.120324,0.923982,0.845124,0.454672,0.988802,SEKER
0.121032,0.919146,0.718021,0.494961,0.954926,SEKER
0.118682,0.937889,0.747868,0.485094,0.987506,SEKER
0.11806,0.943293,0.704426,0.499423,0.978907,SEKER
0.129438,0.855155,0.636123,0.523055,0.897956,SEKER
0.118722,0.938343,0.754438,0.482785,0.972706,SEKER
0.117237,0.950968,0.718434,0.49449,0.969836,SEKER
0.123494,0.901715,0.856613,0.450634,0.977257,SEKER
0.122427,0.910051,0.673399,0.509698,0.969006,SEKER
0.115751,0.963887,0.706659,0.498254,0.985654,SEKER
0.115224,0.96862,0.772891,0.476419,0.979838,SEKER
0.12012,0.92913,0.849493,0.452593,0.961178,SEKER
0.130076,0.852496,0.664915,0.512407,0.988504,SEKER
0.128131,0.868761,0.892623,0.439384,0.999516,SEKER
0.119329,0.937283,0.650771,0.516968,0.972095,SEKER
0.11922,0.938513,0.770571,0.476667,0.946556,SEKER
0.116227,0.962864,0.76221,0.47932,0.966765,SEKER
0.12136,0.921847,0.793287,0.469375,0.980533,SEKER
0.116814,0.95865,0.761664,0.479372,0.993427,SEKER
0.121722,0.92067,0.743237,0.485062,0.933572,SEKER
0.121104,0.925553,0.775328,0.474697,0.985237,SEKER
0.119888,0.93533,0.793213,0.469008,0.977614,SEKER
0.122214,0.916994,0.752152,0.482112,0.969743,SEKER
0.121281,0.924409,0.802781,0.465975,0.957653,SEKER
0.134581,0.823798,0.836224,0.455558,0.952377,SEKER
0.129961,0.857968,0.536286,0.558432,0.989943,SEKER
0.120087,0.934508,0.693507,0.501444,0.99001,SEKER
0.12162,0.922334,0.695708,0.500697,0.967704,SEKER
0.120177,0.933844,0.785034,0.471412,0.992121,SEKER
0.125265,0.895014,0.853556,0.450029,0.977923,SEKER
0.119827,0.938019,0.805229,0.464768,0.982427,SEKER
0.117748,0.954746,0.731175,0.488512,0.990651,SEKER
0.123065,0.912438,0.773867,0.474649,0.976524,SEKER
0.118174,0.952178,0.758979,0.479248,0.986043,SEKER
0.123411,0.911044,0.786838,0.47024,0.965006,SEKER
0.116786,0.964175,0.791288,0.468792,0.99364,SEKER
0.127447,0.880305,0.644899,0.517532,0.99181,SEKER
0.119731,0.940681,0.719638,0.491912,0.952106,SEKER
0.1193,0.94455,0.789448,0.469216,0.991957,SEKER
0.127588,0.87967,0.686358,0.503036,0.977828,SEKER
0.122302,0.921019,0.762975,0.477567,0.983392,SEKER
0.118825,0.948778,0.760901,0.478224,0.984099,SEKER
0.124265,0.906041,0.815303,0.46098,0.970502,SEKER
0.119176,0.946362,0.713086,0.493823,0.993369,SEKER
0.119572,0.943441,0.727676,0.488917,0.989266,SEKER
0.129055,0.870358,0.764479,0.476748,0.959056,SEKER
0.122226,0.923337,0.903533,0.434308,0.996059,SEKER
0.123965,0.909839,0.729446,0.488072,0.986456,SEKER
0.115401,0.978547,0.785584,0.469947,0.990902,SEKER
0.11986,0.942359,0.729777,0.487951,0.982077,SEKER
0.12131,0.931257,0.745839,0.482585,0.960962,SEKER
0.120987,0.93382,0.7075,0.49526,0.976738,SEKER
0.11669,0.968538,0.747125,0.482156,0.992878,SEKER
0.120524,0.938224,0.698177,0.498239,0.971866,SEKER
0.128527,0.876187,0.668305,0.508384,0.97671,SEKER
0.12294,0.919386,0.743727,0.483048,0.973117,SEKER
0.124164,0.909844,0.857935,0.447363,0.967692,SEKER
0.125522,0.899434,0.729565,0.487647,0.97124,SEKER
0.122288,0.925588,0.808426,0.462231,0.995306,SEKER
0.121286,0.933834,0.784416,0.469684,0.984631,SEKER
0.127584,0.884766,0.82508,0.457018,0.968858,SEKER
0.122656,0.92344,0.715336,0.492001,0.991368,SEKER
0.121711,0.931174,0.763253,0.47627,0.994377,SEKER
0.118015,0.961048,0.727434,0.487886,0.995752,SEKER
0.145122,0.75864,0.819949,0.458332,0.980515,SEKER
0.128529,0.879235,0.640986,0.517213,0.986504,SEKER
0.123076,0.921599,0.709861,0.493499,0.972426,SEKER
0.122073,0.929673,0.743451,0.482374,0.985393,SEKER
0.11879,0.955952,0.752067,0.479575,0.982018,SEKER
0.120482,0.943671,0.900661,0.433793,0.957697,SEKER
0.117346,0.969029,0.800213,0.463985,0.984445,SEKER
0.150203,0.727221,0.688894,0.499952,0.956116,SEKER
0.122288,0.930861,0.672448,0.505508,0.978957,SEKER
0.119539,0.953088,0.778524,0.470409,0.963284,SEKER
0.116967,0.9741,0.795343,0.465089,0.987871,SEKER
0.122276,0.931409,0.685958,0.500779,0.98169,SEKER
0.115738,0.984626,0.877012,0.44021,0.994855,SEKER
0.123015,0.926123,0.65761,0.510415,0.966675,SEKER
0.128444,0.884285,0.856515,0.446173,0.956691,SEKER
0.1193,0.956402,0.748736,0.479658,0.953902,SEKER
0.125177,0.910273,0.758004,0.476553,0.979983,SEKER
0.122618,0.930476,0.697518,0.496461,0.970544,SEKER
0.130651,0.86848,0.714584,0.490731,0.985506,SEKER
0.12718,0.895207,0.800591,0.462968,0.972518,SEKER
0.122041,0.93551,0.707521,0.492998,0.971112,SEKER
0.126399,0.901484,0.657153,0.510158,0.982354,SEKER
0.12097,0.944202,0.713885,0.490839,0.972981,SEKER
0.132162,0.858311,0.673922,0.504208,0.963714,SEKER
0.124254,0.919547,0.805362,0.461135,0.968306,SEKER
0.119504,0.957478,0.817158,0.457469,0.974594,SEKER
0.130339,0.87333,0.661565,0.508162,0.993767,SEKER
0.135197,0.837242,0.663429,0.507493,0.96177,SEKER
0.118852,0.964757,0.825819,0.454392,0.984107,SEKER
0.123376,0.928728,0.818682,0.456534,0.978182,SEKER
0.128756,0.88723,0.759076,0.475187,0.971333,SEKER
0.120451,0.952602,0.721897,0.487245,0.941109,SEKER
0.130951,0.87087,0.680859,0.501019,0.961101,SEKER
0.121547,0.944225,0.76406,0.473445,0.979638,SEKER
0.129264,0.884339,0.734192,0.483033,0.988178,SEKER
0.128902,0.888045,0.748682,0.478105,0.981416,SEKER
0.12864,0.890045,0.777146,0.468994,0.970248,SEKER
0.119826,0.959996,0.843072,0.448503,0.989923,SEKER
0.122884,0.935701,0.76164,0.473756,0.973066,SEKER
0.122663,0.937812,0.76803,0.471637,0.986208,SEKER
0.121683,0.945881,0.768222,0.47152,0.975473,SEKER
0.122675,0.938276,0.728401,0.484339,0.991493,SEKER
0.118162,0.974867,0.77999,0.467677,0.989959,SEKER
0.129315,0.88681,0.666118,0.505254,0.970339,SEKER
0.125959,0.913033,0.701273,0.493212,0.971218,SEKER
0.128885,0.890687,0.650267,0.51062,0.984526,SEKER
0.12482,0.922387,0.757918,0.474519,0.991407,SEKER
0.119861,0.962889,0.692597,0.495816,0.988939,SEKER
0.122192,0.944147,0.722027,0.485991,0.974301,SEKER
0.124815,0.923634,0.790254,0.464001,0.976375,SEKER
0.128998,0.891302,0.943043,0.418753,0.981217,SEKER
0.127185,0.905901,0.886651,0.43472,0.967368,SEKER
0.119866,0.963977,0.769364,0.470409,0.968837,SEKER
0.14227,0.79489,0.594171,0.530021,0.935747,SEKER
0.121355,0.952578,0.851632,0.444909,0.980821,SEKER
0.121181,0.954026,0.756609,0.474343,0.965941,SEKER
0.11845,0.976582,0.869581,0.439483,0.992177,SEKER
0.122227,0.9461,0.780682,0.466584,0.963755,SEKER
0.120036,0.964183,0.767263,0.470737,0.982232,SEKER
0.119459,0.969585,0.788339,0.463926,0.981036,SEKER
0.129529,0.89049,0.637364,0.514041,0.948712,SEKER
0.126337,0.915676,0.667388,0.503457,0.987203,SEKER
0.119554,0.969734,0.801219,0.459715,0.969469,SEKER
0.12233,0.947403,0.725114,0.484014,0.96969,SEKER
0.12093,0.959509,0.747077,0.476664,0.989067,SEKER
0.122634,0.946241,0.66178,0.505082,0.965232,SEKER
0.136302,0.841653,0.718643,0.485857,0.901217,SEKER
0.124254,0.933476,0.721802,0.484803,0.978119,SEKER
0.13889,0.822904,0.712982,0.487709,0.923646,SEKER
0.137536,0.832869,0.793185,0.461868,0.96531,SEKER
0.130591,0.884905,0.637056,0.513562,0.985692,SEKER
0.12897,0.897385,0.797849,0.460318,0.983629,SEKER
0.121719,0.954636,0.773879,0.467772,0.976684,SEKER
0.12486,0.929699,0.729105,0.482181,0.980029,SEKER
0.131512,0.878456,0.730557,0.481683,0.974262,SEKER
0.129513,0.893961,0.734241,0.480413,0.984636,SEKER
0.13586,0.84711,0.754767,0.473581,0.976107,SEKER
0.127493,0.910668,0.684602,0.496668,0.945013,SEKER
0.12164,0.957409,0.756848,0.472737,0.983594,SEKER
0.121117,0.961772,0.795873,0.460381,0.986069,SEKER
0.123206,0.945271,0.835416,0.448206,0.972839,SEKER
0.124984,0.93123,0.71409,0.486571,0.987991,SEKER
0.130375,0.890272,0.701301,0.490639,0.983786,SEKER
0.19206,0.495996,0.856469,0.441644,0.905456,SEKER
0.131269,0.883813,0.72358,0.483173,0.944945,SEKER
0.145841,0.778073,0.873087,0.436704,0.981617,SEKER
0.137179,0.839912,0.691403,0.493851,0.967074,SEKER
0.124979,0.932672,0.70271,0.490045,0.986297,SEKER
0.123066,0.948305,0.688032,0.494876,0.985871,SEKER
0.127747,0.91202,0.816696,0.453375,0.976004,SEKER
0.135107,0.856231,0.686368,0.495304,0.95566,SEKER
0.119391,0.978654,0.815482,0.453725,0.987472,SEKER
0.130953,0.88753,0.59698,0.526631,0.984832,SEKER
0.125336,0.931012,0.703224,0.489616,0.968831,SEKER
0.12336,0.94682,0.838087,0.446816,0.984746,SEKER
0.127119,0.917248,0.726005,0.482033,0.98096,SEKER
0.123359,0.947033,0.815139,0.453744,0.995354,SEKER
0.13205,0.879999,0.717619,0.484659,0.976296,SEKER
0.163085,0.66634,0.634233,0.512982,0.957464,SEKER
0.120229,0.973414,0.793497,0.460182,0.97806,SEKER
0.130322,0.893961,0.797777,0.458819,0.962979,SEKER
0.123863,0.944431,0.840584,0.445726,0.983053,SEKER
0.124889,0.936594,0.718848,0.483976,0.963633,SEKER
0.121299,0.965297,0.76284,0.469718,0.980487,SEKER
0.135882,0.853086,0.720595,0.483279,0.970832,SEKER
0.125096,0.935557,0.870316,0.436701,0.977864,SEKER
0.128399,0.909786,0.6427,0.509698,0.985239,SEKER
0.133099,0.874272,0.687304,0.49428,0.982421,SEKER
0.134868,0.861231,0.731658,0.47951,0.97234,SEKER
0.129151,0.904622,0.939418,0.416753,0.970012,SEKER
0.14214,0.808482,0.670764,0.499814,0.978287,SEKER
0.124231,0.943365,0.694606,0.491697,0.972891,SEKER
0.122454,0.957609,0.702724,0.488968,0.983038,SEKER
0.12436,0.942438,0.683233,0.495511,0.962341,SEKER
0.122466,0.957667,0.765272,0.468563,0.985723,SEKER
0.133313,0.873441,0.766798,0.468068,0.974629,SEKER
0.121203,0.96816,0.807117,0.455406,0.987321,SEKER
0.123846,0.947433,0.839711,0.445385,0.967211,SEKER
0.126938,0.923332,0.781961,0.463054,0.99599,SEKER
0.128914,0.908028,0.771579,0.466314,0.982706,SEKER
0.130675,0.89455,0.71262,0.485379,0.963431,SEKER
0.126435,0.927471,0.661977,0.502458,0.973336,SEKER
0.126813,0.92461,0.736025,0.477659,0.996137,SEKER
0.130838,0.893496,0.736518,0.477498,0.95053,SEKER
0.120709,0.973286,0.789856,0.460519,0.991144,SEKER
0.126523,0.927426,0.80756,0.454917,0.985141,SEKER
0.122085,0.963062,0.79669,0.4582,0.99433,SEKER
0.126624,0.927035,0.833374,0.446966,0.891656,SEKER
0.123727,0.949945,0.735469,0.47763,0.979189,SEKER
0.127056,0.925239,0.714405,0.48418,0.978549,SEKER
0.123155,0.956131,0.775647,0.464424,0.988273,SEKER
0.124391,0.946421,0.775207,0.46453,0.985435,SEKER
0.131036,0.895023,0.694852,0.490566,0.950026,SEKER
0.12635,0.931377,0.724126,0.480849,0.959961,SEKER
0.137475,0.846896,0.571799,0.533909,0.987494,SEKER
0.125834,0.935691,0.75218,0.471699,0.984403,SEKER
0.126456,0.931291,0.762673,0.468239,0.973906,SEKER
0.123203,0.957268,0.75169,0.471715,0.982919,SEKER
0.127464,0.923743,0.668117,0.499369,0.985626,SEKER
0.121898,0.969191,0.834136,0.445786,0.95655,SEKER
0.132445,0.886686,0.830301,0.446922,0.970421,SEKER
0.13282,0.884093,0.731161,0.477968,0.988917,SEKER
0.133414,0.879896,0.702253,0.487426,0.974798,SEKER
0.124056,0.95266,0.74761,0.472546,0.969363,SEKER
0.123887,0.954061,0.785995,0.460371,0.997685,SEKER
0.130622,0.901614,0.665587,0.499707,0.979127,SEKER
0.134338,0.874492,0.79994,0.45574,0.924803,SEKER
0.124152,0.953403,0.751051,0.471115,0.986611,SEKER
0.177674,0.587825,0.626998,0.512849,0.957399,SEKER
0.126457,0.936069,0.699394,0.487803,0.957353,SEKER
0.122527,0.967965,0.753035,0.470155,0.98266,SEKER
0.123394,0.961187,0.778404,0.462072,0.992702,SEKER
0.132385,0.891666,0.720968,0.480336,0.978693,SEKER
0.134416,0.876324,0.917512,0.420458,0.975214,SEKER
0.126304,0.938768,0.762857,0.466818,0.975292,SEKER
0.127805,0.92698,0.738436,0.474646,0.982573,SEKER
0.124271,0.955514,0.757655,0.468344,0.981822,SEKER
0.123948,0.958452,0.865709,0.435201,0.973889,SEKER
0.127102,0.93403,0.803968,0.453638,0.973086,SEKER
0.130237,0.909917,0.945608,0.412214,0.987425,SEKER
0.143294,0.813554,0.695112,0.488393,0.978339,SEKER
0.126055,0.943182,0.704875,0.485107,0.989155,SEKER
0.127905,0.929214,0.656179,0.50145,0.986535,SEKER
0.125454,0.948648,0.767877,0.46455,0.985517,SEKER
0.139285,0.843459,0.780035,0.460682,0.979824,SEKER
0.186403,0.542695,0.696847,0.487559,0.942133,SEKER
0.129706,0.915593,0.711526,0.482686,0.983272,SEKER
0.128128,0.928662,0.723701,0.478511,0.969565,SEKER
0.127599,0.932802,0.710621,0.482809,0.983525,SEKER
0.12733,0.93497,0.746427,0.471136,0.977197,SEKER
0.131054,0.906324,0.768248,0.464122,0.975305,SEKER
0.133165,0.890939,0.689367,0.489644,0.97274,SEKER
0.136261,0.868095,0.660842,0.499229,0.981323,SEKER
0.13201,0.900216,0.658278,0.500099,0.958535,SEKER
0.123003,0.971255,0.790592,0.456805,0.974354,SEKER
0.129932,0.916547,0.831786,0.444195,0.974828,SEKER
0.129914,0.916783,0.871626,0.432361,0.991007,SEKER
0.12194,0.980174,0.764774,0.464834,0.982486,SEKER
0.126791,0.941302,0.680232,0.492489,0.976745,SEKER
0.148232,0.782849,0.717212,0.480113,0.926226,SEKER
0.130753,0.910648,0.899875,0.424122,0.974983,SEKER
0.125291,0.953849,0.758135,0.466801,0.959351,SEKER
0.139248,0.847708,0.773467,0.461846,0.982258,SEKER
0.131064,0.909228,0.764145,0.464765,0.968512,SEKER
0.126581,0.944301,0.883857,0.428507,0.965707,SEKER
0.130448,0.914567,0.664787,0.497331,0.991812,SEKER
0.137523,0.86121,0.599774,0.520126,0.983049,SEKER
0.125834,0.950873,0.7499,0.469138,0.985434,SEKER
