@relation Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute Area numeric
@attribute Perimeter numeric
@attribute MajorAxisLength numeric
@attribute MinorAxisLength numeric
@attribute AspectRation numeric
@attribute Eccentricity numeric
@attribute ConvexArea numeric
@attribute EquivDiameter numeric
@attribute Extent numeric
@attribute Solidity numeric
@attribute roundness numeric
@attribute Compactness numeric
@attribute ShapeFactor1 numeric
@attribute ShapeFactor2 numeric
@attribute ShapeFactor3 numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.057755,0.09847,0.092126,0.182954,0.177126,0.57834,0.056048,0.114311,0.663331,0.941393,0.927505,0.70666,0.539221,0.664253,0.662508,0.986283,SEKER
0.057819,0.113387,0.098317,0.175138,0.203761,0.617897,0.056456,0.114423,0.691876,0.909373,0.809962,0.670354,0.552015,0.628499,0.623287,0.992615,SEKER
0.057819,0.097739,0.08917,0.187217,0.163815,0.556497,0.056044,0.114423,0.694409,0.947577,0.934444,0.725208,0.532525,0.682631,0.682763,0.98006,SEKER
0.057853,0.09698,0.069806,0.213975,0.083107,0.380554,0.055966,0.114483,0.673544,0.957957,0.941257,0.849926,0.491064,0.814444,0.822758,0.979174,SEKER
0.057866,0.101378,0.088944,0.187757,0.162459,0.554185,0.056333,0.114506,0.740951,0.925057,0.90497,0.727012,0.531754,0.68431,0.68474,0.977786,SEKER
0.057956,0.098831,0.065104,0.220855,0.064105,0.322469,0.056127,0.114663,0.71704,0.952287,0.927133,0.882943,0.48045,0.851116,0.860929,0.991866,SEKER
0.057969,0.095169,0.071129,0.212826,0.087418,0.392541,0.056069,0.114686,0.673505,0.958812,0.95812,0.842113,0.493202,0.805419,0.813794,0.969421,SEKER
0.058003,0.092581,0.081869,0.19738,0.132365,0.498163,0.056036,0.114746,0.729079,0.964974,0.980813,0.772399,0.515856,0.730508,0.734955,0.989681,SEKER
0.058101,0.099562,0.086548,0.19219,0.150286,0.532657,0.056271,0.114918,0.717938,0.952022,0.922967,0.743894,0.525213,0.700749,0.703315,0.964867,SEKER
0.058139,0.09676,0.07803,0.203141,0.115658,0.462504,0.056415,0.114986,0.6386,0.942113,0.9469,0.798254,0.506868,0.757348,0.763953,0.990812,SEKER
0.058203,0.104431,0.079278,0.201819,0.120222,0.472617,0.056963,0.115098,0.651656,0.897268,0.884583,0.790781,0.509138,0.749206,0.755542,0.985641,SEKER
0.058212,0.100536,0.08795,0.190351,0.156175,0.54325,0.056386,0.115113,0.606896,0.951347,0.916375,0.736202,0.527515,0.692578,0.694837,0.978827,SEKER
0.058242,0.094076,0.066342,0.220233,0.067437,0.33334,0.056407,0.115166,0.751958,0.952135,0.971128,0.877104,0.481425,0.843494,0.854146,0.990151,SEKER
0.058336,0.09832,0.084692,0.195089,0.141823,0.51681,0.056394,0.11533,0.792673,0.96177,0.936384,0.757579,0.51984,0.714083,0.718462,0.981455,SEKER
0.0584,0.106706,0.079635,0.202252,0.120311,0.47281,0.056963,0.115443,0.665646,0.914943,0.868938,0.790266,0.50872,0.748032,0.754963,0.980139,SEKER
0.05843,0.097597,0.082624,0.198502,0.132215,0.497859,0.056629,0.115495,0.782013,0.94847,0.94369,0.771458,0.514883,0.728188,0.733905,0.972554,SEKER
0.058468,0.102132,0.06779,0.219132,0.071855,0.347278,0.056922,0.115562,0.705568,0.924891,0.906606,0.869315,0.483186,0.833933,0.845117,0.9864,SEKER
0.058541,0.097115,0.093542,0.184388,0.17778,0.579374,0.05651,0.11569,0.772648,0.969568,0.949217,0.705021,0.537365,0.660345,0.660726,0.975472,SEKER
0.058545,0.098146,0.073366,0.211118,0.094406,0.411169,0.056844,0.115697,0.692585,0.93904,0.940598,0.832532,0.49456,0.792971,0.802836,0.995985,SEKER
0.05863,0.102377,0.086288,0.194035,0.146826,0.526269,0.057285,0.115847,0.627706,0.906093,0.906708,0.750227,0.521442,0.705621,0.710315,0.982894,SEKER
0.05863,0.094064,0.077304,0.206475,0.109218,0.447717,0.056498,0.115847,0.716984,0.978811,0.976433,0.807437,0.502404,0.765563,0.774321,0.976945,SEKER
0.05875,0.104289,0.074667,0.210492,0.097961,0.420287,0.057268,0.116056,0.716356,0.918344,0.892729,0.825806,0.496112,0.78497,0.795167,0.982181,SEKER
0.058801,0.093567,0.072722,0.213103,0.09026,0.400233,0.056728,0.116146,0.696942,0.972802,0.983018,0.839163,0.491696,0.799363,0.810416,0.993987,SEKER
0.058869,0.098588,0.080019,0.204044,0.118417,0.468653,0.057017,0.116265,0.651107,0.952259,0.941156,0.792045,0.506733,0.748417,0.756964,0.963218,SEKER
0.058869,0.093385,0.077932,0.206352,0.11069,0.451153,0.056629,0.116265,0.704403,0.98814,0.985507,0.805529,0.502317,0.762747,0.772164,0.983025,SEKER
0.058925,0.104606,0.089295,0.190847,0.158223,0.546855,0.057273,0.116363,0.702645,0.933684,0.892415,0.734234,0.526018,0.688449,0.692671,0.993931,SEKER
0.058934,0.100818,0.071493,0.215365,0.084567,0.384658,0.057268,0.116378,0.736676,0.934831,0.923439,0.848598,0.488323,0.809289,0.821233,0.994745,SEKER
0.059006,0.097015,0.0884,0.193113,0.152723,0.537082,0.056996,0.116505,0.689139,0.966456,0.956216,0.740463,0.523635,0.694522,0.699531,0.967119,SEKER
0.059036,0.109259,0.083398,0.199826,0.131798,0.497011,0.057912,0.116557,0.721319,0.885056,0.856853,0.771999,0.512883,0.726862,0.734509,0.971173,SEKER
0.059066,0.101191,0.079968,0.203905,0.11852,0.468881,0.057186,0.116609,0.764214,0.954318,0.922079,0.794146,0.505459,0.750013,0.759327,0.996081,SEKER
0.05907,0.098565,0.072701,0.214449,0.088305,0.39496,0.057264,0.116617,0.707825,0.94748,0.943982,0.841782,0.49008,0.801331,0.813415,0.985548,SEKER
0.059092,0.103836,0.079141,0.205384,0.11461,0.46014,0.057462,0.116654,0.690974,0.931186,0.900777,0.799711,0.503559,0.755833,0.765595,0.988114,SEKER
0.059164,0.112889,0.082768,0.201071,0.128591,0.490424,0.057936,0.116781,0.668421,0.894247,0.830343,0.777136,0.510788,0.731819,0.740247,0.974759,SEKER
0.059228,0.100484,0.084748,0.198739,0.136278,0.506002,0.057446,0.116893,0.72931,0.944956,0.930035,0.765201,0.514583,0.719213,0.726933,0.971036,SEKER
0.059322,0.100715,0.067235,0.223851,0.064304,0.323129,0.057367,0.117057,0.777346,0.960596,0.929344,0.881071,0.477088,0.844174,0.858752,0.970369,SEKER
0.059356,0.099132,0.079953,0.205264,0.116462,0.464306,0.057582,0.117117,0.746762,0.943928,0.942987,0.796865,0.503708,0.751967,0.762388,0.988893,SEKER
0.059382,0.104458,0.085648,0.197792,0.139618,0.512555,0.057837,0.117162,0.766474,0.922768,0.899457,0.760917,0.515562,0.714317,0.722169,0.981977,SEKER
0.059408,0.096499,0.082149,0.202434,0.125239,0.483403,0.057334,0.117206,0.719703,0.971301,0.965912,0.783261,0.508033,0.737467,0.747103,0.989093,SEKER
0.059425,0.097936,0.083214,0.201717,0.128534,0.490307,0.057297,0.117236,0.818586,0.976259,0.953941,0.776638,0.510178,0.730488,0.73969,0.966218,SEKER
0.059476,0.102782,0.098387,0.18127,0.193396,0.60311,0.057553,0.117326,0.733565,0.957295,0.914307,0.684284,0.541837,0.637359,0.638269,0.989987,SEKER
0.059651,0.106463,0.110603,0.167202,0.244852,0.670063,0.058023,0.117631,0.767558,0.929824,0.886745,0.615658,0.566465,0.572075,0.565259,0.976802,SEKER
0.059668,0.09929,0.085221,0.199572,0.135981,0.505414,0.057903,0.117661,0.72815,0.942303,0.945744,0.766141,0.512955,0.718835,0.72798,0.978264,SEKER
0.059672,0.096136,0.086655,0.197453,0.142247,0.517622,0.057524,0.117669,0.75888,0.977557,0.972524,0.757201,0.515945,0.709609,0.718043,0.985218,SEKER
0.059681,0.105512,0.083157,0.202611,0.127058,0.487231,0.058093,0.117684,0.697659,0.926081,0.894767,0.779296,0.508535,0.732465,0.742663,0.972016,SEKER
0.059736,0.109367,0.087989,0.196712,0.14619,0.525082,0.0582,0.11778,0.789319,0.921237,0.86479,0.749466,0.518368,0.701498,0.709473,0.957742,SEKER
0.059745,0.097535,0.090692,0.192148,0.15909,0.548368,0.057685,0.117795,0.746736,0.969251,0.96156,0.732879,0.524002,0.684653,0.691182,0.99252,SEKER
0.059775,0.111637,0.073015,0.216481,0.086073,0.388843,0.058542,0.117848,0.707308,0.89347,0.84755,0.846154,0.486655,0.803762,0.818427,0.995417,SEKER
0.059783,0.104953,0.087892,0.197335,0.145015,0.522876,0.058035,0.117862,0.644601,0.940515,0.900585,0.750485,0.517882,0.702397,0.710601,0.947022,SEKER
0.0598,0.106643,0.088327,0.195572,0.148687,0.529721,0.058155,0.117892,0.65496,0.931097,0.887201,0.747936,0.518695,0.699745,0.707781,0.989768,SEKER
0.059813,0.111898,0.083081,0.203936,0.124899,0.482682,0.058637,0.117915,0.715567,0.88827,0.846006,0.780963,0.507591,0.733793,0.744528,0.947933,SEKER
0.059869,0.103343,0.081217,0.205524,0.118677,0.469226,0.058299,0.118011,0.757719,0.924004,0.914773,0.793353,0.503348,0.746629,0.758434,0.988089,SEKER
0.059877,0.109385,0.09186,0.192664,0.160723,0.551202,0.058497,0.118026,0.737698,0.906719,0.866417,0.726907,0.525658,0.678262,0.684625,0.938893,SEKER
0.059894,0.108293,0.074715,0.215634,0.090706,0.401425,0.05841,0.118056,0.612677,0.91613,0.875254,0.835946,0.489538,0.792202,0.806736,0.958441,SEKER
0.059954,0.103406,0.113684,0.164784,0.25615,0.682842,0.057742,0.11816,0.691157,0.982667,0.915356,0.601103,0.571022,0.558023,0.550032,0.970629,SEKER
0.059988,0.097285,0.083847,0.202795,0.128208,0.489629,0.057973,0.11822,0.753838,0.964495,0.966898,0.777665,0.508165,0.729809,0.740839,0.973921,SEKER
0.06001,0.101027,0.075727,0.213624,0.09562,0.414308,0.058085,0.118257,0.765548,0.95619,0.935692,0.830311,0.490995,0.7857,0.800302,0.99242,SEKER
0.060014,0.104708,0.103451,0.177255,0.211226,0.628108,0.058513,0.118265,0.711365,0.917381,0.905518,0.659334,0.549163,0.61192,0.611494,0.97721,SEKER
0.060048,0.11148,0.090299,0.195671,0.152663,0.536974,0.059227,0.118324,0.596253,0.85573,0.852166,0.737952,0.521353,0.688876,0.696764,0.928622,SEKER
0.060082,0.102641,0.089295,0.195637,0.150612,0.533252,0.058311,0.118384,0.741561,0.941907,0.923287,0.744438,0.51904,0.695344,0.703916,0.980029,SEKER
0.060133,0.105094,0.095349,0.18769,0.176181,0.576837,0.058542,0.118473,0.61892,0.925392,0.903915,0.708046,0.531432,0.658762,0.664017,0.987069,SEKER
0.060159,0.098311,0.084156,0.202576,0.129179,0.491642,0.058093,0.118518,0.734494,0.968777,0.960439,0.777232,0.507804,0.728829,0.740354,0.989312,SEKER
0.06021,0.09802,0.074117,0.216682,0.088016,0.394173,0.058316,0.118607,0.741398,0.952948,0.963574,0.842796,0.486458,0.798629,0.814576,0.993218,SEKER
0.060219,0.102182,0.087015,0.199065,0.140496,0.514255,0.058513,0.118622,0.741602,0.935626,0.928834,0.759794,0.513445,0.710615,0.720921,0.984817,SEKER
0.060257,0.112838,0.06019,0.237506,0.032524,0.199468,0.059251,0.118689,0.685214,0.872028,0.844239,0.939104,0.457003,0.907578,0.926923,0.993737,SEKER
0.060304,0.100066,0.0926,0.191831,0.163621,0.556168,0.058299,0.118771,0.687983,0.962832,0.947551,0.726137,0.524637,0.676245,0.68378,0.98974,SEKER
0.060304,0.09908,0.078115,0.211617,0.103366,0.433722,0.058303,0.118771,0.744564,0.962455,0.95584,0.81733,0.494294,0.770742,0.78553,0.985285,SEKER
0.060522,0.0995,0.089759,0.196494,0.150235,0.532563,0.05839,0.11915,0.727346,0.973933,0.955154,0.745436,0.517389,0.69505,0.705018,0.986576,SEKER
0.060548,0.101679,0.086147,0.201208,0.13539,0.50424,0.058682,0.119194,0.715632,0.949452,0.937258,0.768137,0.50968,0.718208,0.730203,0.994459,SEKER
0.060552,0.110103,0.077294,0.213826,0.098509,0.421674,0.059214,0.119202,0.724735,0.901481,0.86921,0.824934,0.491141,0.778115,0.794174,0.982382,SEKER
0.060642,0.108614,0.09424,0.191126,0.168222,0.563897,0.059058,0.119358,0.670392,0.923639,0.882104,0.719131,0.526042,0.668284,0.676111,0.983757,SEKER
0.060646,0.103022,0.080311,0.210227,0.109867,0.449237,0.058872,0.119365,0.657043,0.94089,0.927419,0.806163,0.496904,0.757728,0.77288,0.973378,SEKER
0.060659,0.097977,0.086963,0.201239,0.137037,0.507503,0.058658,0.119388,0.664351,0.961582,0.969844,0.764002,0.510733,0.713609,0.725599,0.970251,SEKER
0.060671,0.100135,0.089202,0.198913,0.145286,0.523386,0.058666,0.11941,0.612782,0.961968,0.951762,0.750193,0.515334,0.69944,0.710278,0.948659,SEKER
0.06068,0.099466,0.082368,0.206964,0.118897,0.469711,0.058823,0.119425,0.660614,0.948432,0.957504,0.793249,0.501004,0.743969,0.758317,0.991571,SEKER
0.060697,0.097836,0.078273,0.212927,0.101791,0.429861,0.058724,0.119454,0.671315,0.958975,0.971558,0.819845,0.49235,0.772172,0.788386,0.985163,SEKER
0.06071,0.10446,0.09201,0.194936,0.157412,0.545433,0.058971,0.119477,0.651577,0.937569,0.916442,0.73327,0.520973,0.682214,0.691612,0.962069,SEKER
0.060829,0.106994,0.075985,0.21711,0.091181,0.40269,0.059156,0.119685,0.779996,0.931307,0.89743,0.836054,0.486809,0.789238,0.80686,0.971092,SEKER
0.060851,0.10279,0.093629,0.192893,0.164082,0.55695,0.059078,0.119722,0.676966,0.940318,0.931976,0.724646,0.523512,0.673172,0.682146,0.977401,SEKER
0.060872,0.098374,0.077165,0.215233,0.096232,0.415882,0.058942,0.119759,0.716009,0.954596,0.969279,0.82868,0.489025,0.781115,0.798441,0.983277,SEKER
0.060889,0.099162,0.085836,0.203528,0.131207,0.495808,0.058773,0.119789,0.70969,0.971534,0.962817,0.773112,0.507021,0.722309,0.735751,0.974321,SEKER
0.060975,0.113427,0.0901,0.198377,0.147995,0.52844,0.059651,0.119937,0.619411,0.899351,0.848538,0.747302,0.515413,0.695601,0.70708,0.965246,SEKER
0.060987,0.103825,0.084948,0.205072,0.127038,0.487188,0.059119,0.119959,0.700994,0.948683,0.925199,0.779583,0.504593,0.728722,0.742984,0.975742,SEKER
0.061069,0.09972,0.078627,0.213865,0.101157,0.428292,0.059012,0.1201,0.756115,0.965637,0.960441,0.820888,0.490945,0.772094,0.789571,0.985509,SEKER
0.061098,0.100269,0.08142,0.210684,0.111461,0.452939,0.059194,0.120152,0.713552,0.951772,0.956203,0.803068,0.496593,0.753014,0.769383,0.965021,SEKER
0.061115,0.099839,0.08055,0.211283,0.108811,0.446762,0.059095,0.120182,0.715688,0.96229,0.960055,0.808828,0.494682,0.759069,0.775894,0.987734,SEKER
0.061175,0.10096,0.09174,0.19608,0.155033,0.541222,0.059194,0.120286,0.73607,0.958581,0.951402,0.738981,0.51764,0.686598,0.697897,0.995322,SEKER
0.06118,0.098951,0.067517,0.230263,0.056281,0.295611,0.059206,0.120293,0.692071,0.957834,0.96841,0.896368,0.46717,0.854978,0.876582,0.989918,SEKER
0.061188,0.103286,0.071314,0.225107,0.070725,0.343763,0.059391,0.120308,0.803379,0.941734,0.932222,0.870527,0.475029,0.825928,0.846521,0.976438,SEKER
0.061218,0.11094,0.085777,0.204804,0.129152,0.491586,0.059635,0.12036,0.743361,0.922338,0.870935,0.77639,0.504974,0.7247,0.739412,0.976391,SEKER
0.061235,0.111688,0.083089,0.208404,0.118236,0.468252,0.059721,0.12039,0.712501,0.916019,0.865279,0.793592,0.499277,0.742596,0.758703,0.981579,SEKER
0.061256,0.099093,0.08748,0.202796,0.135721,0.504899,0.059239,0.120427,0.633007,0.961642,0.968209,0.766043,0.508294,0.713901,0.72787,0.971056,SEKER
0.061278,0.108428,0.084619,0.206325,0.124477,0.481785,0.059688,0.120464,0.735536,0.92277,0.891599,0.78424,0.502214,0.732678,0.7482,0.986241,SEKER
0.061282,0.100786,0.080046,0.212695,0.105732,0.439447,0.059441,0.120471,0.668635,0.945555,0.954255,0.813578,0.492673,0.763594,0.781273,0.985658,SEKER
0.061291,0.104742,0.080901,0.21158,0.109093,0.447424,0.059589,0.120486,0.724545,0.932855,0.921566,0.808128,0.494402,0.75777,0.775102,0.98407,SEKER
0.061346,0.104483,0.085105,0.207688,0.123434,0.479561,0.059536,0.120582,0.551722,0.942617,0.924397,0.781766,0.502828,0.729891,0.745427,0.926765,SEKER
0.061367,0.114645,0.080019,0.2127,0.105669,0.439295,0.059969,0.120619,0.738596,0.905369,0.843986,0.814518,0.492126,0.764325,0.782339,0.997771,SEKER
0.061376,0.115567,0.097053,0.190949,0.174451,0.57407,0.059787,0.120634,0.617225,0.922494,0.837023,0.708579,0.527502,0.655762,0.664597,0.958388,SEKER
0.061376,0.100338,0.095468,0.192222,0.169039,0.56525,0.059231,0.120634,0.738742,0.972982,0.959244,0.718081,0.524207,0.66514,0.674963,0.985529,SEKER
0.061402,0.100682,0.077504,0.216477,0.095146,0.413086,0.059511,0.120679,0.73764,0.949767,0.956679,0.831229,0.486699,0.782147,0.801348,0.994549,SEKER
0.061577,0.103463,0.087087,0.204624,0.132124,0.497674,0.059581,0.120982,0.751944,0.958881,0.935761,0.771324,0.505603,0.718372,0.733755,0.968553,SEKER
0.061577,0.09959,0.072257,0.225115,0.072592,0.34955,0.059519,0.120982,0.747125,0.964495,0.968184,0.867714,0.474802,0.821488,0.843265,0.981405,SEKER
0.061602,0.11084,0.095136,0.194115,0.165286,0.558986,0.05996,0.121027,0.66168,0.92681,0.876509,0.72204,0.522169,0.66842,0.679293,0.96436,SEKER
0.061615,0.102393,0.084343,0.208003,0.121403,0.475185,0.059507,0.121049,0.698629,0.969016,0.94513,0.788977,0.499682,0.736583,0.753515,0.986028,SEKER
0.061679,0.106299,0.074243,0.222588,0.080021,0.371723,0.060072,0.12116,0.765134,0.923536,0.913824,0.855328,0.478347,0.807478,0.828972,0.982919,SEKER
0.061735,0.100508,0.075302,0.22102,0.084319,0.383963,0.059791,0.121256,0.675146,0.953768,0.962486,0.848775,0.480233,0.800116,0.821436,0.991406,SEKER
0.061735,0.1058,0.082296,0.211549,0.11198,0.454136,0.059911,0.121256,0.737152,0.942948,0.918592,0.80311,0.494744,0.751059,0.76943,0.977457,SEKER
0.061739,0.113127,0.094716,0.195109,0.162813,0.55479,0.060245,0.121264,0.689884,0.913194,0.860292,0.725757,0.520486,0.671723,0.683364,0.966697,SEKER
0.061739,0.103196,0.072397,0.226116,0.071506,0.346196,0.06008,0.121264,0.762506,0.928056,0.940059,0.868253,0.47418,0.821539,0.843889,0.963045,SEKER
0.061752,0.106344,0.091709,0.198464,0.151211,0.534344,0.059919,0.121286,0.764289,0.943708,0.914384,0.744191,0.514172,0.690164,0.703643,0.989437,SEKER
0.061756,0.101277,0.087745,0.204201,0.134125,0.501712,0.059767,0.121293,0.786233,0.957893,0.956292,0.768779,0.505924,0.715209,0.730918,0.975765,SEKER
0.061807,0.104724,0.075224,0.221272,0.083811,0.382537,0.059952,0.121382,0.668161,0.945618,0.928319,0.849955,0.479659,0.801166,0.822791,0.996209,SEKER
0.061876,0.104561,0.093028,0.19772,0.155133,0.5414,0.060055,0.121501,0.666497,0.942322,0.930533,0.737196,0.516178,0.682763,0.695932,0.971003,SEKER
0.061876,0.099494,0.087875,0.20393,0.134807,0.503076,0.059857,0.121501,0.694017,0.960223,0.972907,0.769016,0.505498,0.715093,0.731182,0.994383,SEKER
0.06188,0.103581,0.084122,0.209074,0.119356,0.47072,0.060026,0.121508,0.704651,0.945306,0.938678,0.79273,0.497693,0.739692,0.757733,0.9944,SEKER
0.061931,0.199846,0.134565,0.175096,0.282677,0.710616,0.071351,0.121597,0.504312,0,0.336194,0.506859,0.601918,0.471454,0.453621,0,SEKER
0.061974,0.111633,0.083849,0.21086,0.116157,0.463625,0.060851,0.121671,0.648965,0.879437,0.874884,0.795299,0.496587,0.742094,0.760624,0.959266,SEKER
0.061982,0.108059,0.087207,0.20593,0.130393,0.494142,0.060472,0.121685,0.744764,0.914189,0.903427,0.774139,0.503492,0.720049,0.736898,0.971183,SEKER
0.062021,0.102994,0.092549,0.198532,0.152856,0.537323,0.059969,0.121752,0.65842,0.962942,0.945366,0.741378,0.514332,0.686544,0.70054,0.983589,SEKER
0.062076,0.101158,0.085835,0.207576,0.125099,0.483105,0.060063,0.121848,0.780407,0.959252,0.961446,0.783601,0.500108,0.729565,0.747484,0.990899,SEKER
0.062085,0.1073,0.09718,0.193785,0.170114,0.567021,0.060426,0.121863,0.798311,0.927269,0.910849,0.713908,0.523541,0.659009,0.670405,0.946009,SEKER
0.062119,0.101725,0.098166,0.191376,0.176105,0.576716,0.059915,0.121922,0.643962,0.976454,0.957234,0.70831,0.525379,0.653412,0.664304,0.989419,SEKER
0.062119,0.154494,0.106655,0.18306,0.208092,0.623864,0.062553,0.121922,0.604904,0.741518,0.580266,0.658695,0.542947,0.605701,0.610811,0.903524,SEKER
0.062132,0.101639,0.09257,0.198933,0.152271,0.536266,0.060125,0.121944,0.730634,0.958547,0.958119,0.742213,0.513724,0.687061,0.70146,0.983216,SEKER
0.06217,0.103015,0.088981,0.203829,0.137244,0.507911,0.060154,0.122011,0.739759,0.959321,0.947115,0.764698,0.506074,0.709779,0.726374,0.985054,SEKER
0.062234,0.106085,0.096153,0.19432,0.167093,0.562017,0.060245,0.122122,0.651949,0.956761,0.922623,0.721357,0.520531,0.665944,0.678546,0.99288,SEKER
0.062349,0.099929,0.086869,0.207563,0.12724,0.487612,0.060224,0.122321,0.760631,0.968765,0.975405,0.779485,0.50067,0.724464,0.742874,0.978849,SEKER
0.062388,0.10332,0.087287,0.207365,0.128394,0.490017,0.060537,0.122388,0.78383,0.943871,0.947377,0.777198,0.501311,0.721982,0.740316,0.971264,SEKER
0.062435,0.104006,0.075664,0.223235,0.081966,0.377315,0.060583,0.122469,0.78722,0.94391,0.942289,0.852699,0.477038,0.802099,0.825946,0.991654,SEKER
0.062465,0.105886,0.081695,0.214882,0.10591,0.439875,0.060455,0.122521,0.714648,0.958051,0.927185,0.813473,0.489322,0.759739,0.781155,0.988245,SEKER
0.062507,0.100638,0.083619,0.212651,0.11306,0.456614,0.060311,0.122594,0.715362,0.974832,0.971449,0.801492,0.493051,0.746944,0.767604,0.978637,SEKER
0.06252,0.121325,0.071431,0.230213,0.06407,0.322353,0.061403,0.122616,0.718687,0.877922,0.807448,0.881904,0.467823,0.834085,0.859721,0.976414,SEKER
0.062537,0.10254,0.081832,0.215008,0.106004,0.4401,0.060484,0.122646,0.750754,0.961822,0.955817,0.813235,0.489192,0.759259,0.780885,0.986978,SEKER
0.06255,0.114669,0.091193,0.203447,0.142398,0.51791,0.061337,0.122668,0.634869,0.886409,0.8583,0.754308,0.508434,0.698061,0.714834,0.94592,SEKER
0.062601,0.104629,0.092199,0.201568,0.147385,0.52731,0.060645,0.122757,0.685567,0.952953,0.939262,0.748561,0.510212,0.692094,0.708473,0.970535,SEKER
0.06261,0.111689,0.082932,0.214464,0.109022,0.447257,0.061131,0.122771,0.682896,0.910041,0.88234,0.806803,0.491048,0.752223,0.773603,0.963294,SEKER
0.06261,0.110075,0.079933,0.218195,0.097599,0.419368,0.060983,0.122771,0.731428,0.92333,0.895155,0.826189,0.484863,0.772841,0.795603,0.979269,SEKER
0.062618,0.115711,0.112261,0.175735,0.233018,0.656002,0.061729,0.122786,0.579461,0.857528,0.851089,0.631114,0.551491,0.57871,0.581527,0.982311,SEKER
0.062627,0.105032,0.096698,0.195388,0.166523,0.561064,0.060983,0.122801,0.687182,0.924825,0.936262,0.721446,0.519343,0.664919,0.678642,0.981981,SEKER
0.062644,0.111927,0.076092,0.223509,0.082441,0.378667,0.060937,0.122831,0.723547,0.930387,0.880889,0.851743,0.476749,0.800367,0.824847,0.98929,SEKER
0.062644,0.110302,0.088072,0.207632,0.129602,0.492515,0.06088,0.122831,0.666021,0.935567,0.893769,0.774522,0.501452,0.71845,0.737326,0.959141,SEKER
0.062704,0.111723,0.087841,0.20724,0.129719,0.492755,0.06111,0.122934,0.73149,0.920099,0.883241,0.776491,0.500632,0.7203,0.739526,0.990541,SEKER
0.062708,0.112227,0.085566,0.21037,0.120386,0.472974,0.06109,0.122941,0.74664,0.922318,0.87932,0.790868,0.495919,0.735198,0.75564,0.990602,SEKER
0.062708,0.106536,0.091422,0.202845,0.1438,0.520581,0.060851,0.122941,0.820488,0.943769,0.924959,0.754263,0.50799,0.697552,0.714785,0.976087,SEKER
0.062776,0.106174,0.086797,0.209161,0.1247,0.482259,0.060999,0.123059,0.736872,0.936424,0.928783,0.783686,0.498065,0.727522,0.747579,0.983176,SEKER
0.062781,0.109878,0.08937,0.205788,0.13506,0.503582,0.0609,0.123067,0.761065,0.945681,0.898865,0.767606,0.503342,0.710936,0.729611,0.979323,SEKER
0.062802,0.099222,0.080685,0.217522,0.100074,0.4256,0.060566,0.123104,0.74052,0.977623,0.987361,0.823011,0.485327,0.76883,0.791985,0.990993,SEKER
0.062811,0.104941,0.100101,0.191443,0.180081,0.582989,0.060966,0.123118,0.723211,0.942374,0.939364,0.702715,0.525273,0.646023,0.65822,0.989413,SEKER
