@relation 'Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-V-R1-3,7-8,10-11,14,16-17'

@attribute Area numeric
@attribute Perimeter numeric
@attribute MajorAxisLength numeric
@attribute ConvexArea numeric
@attribute EquivDiameter numeric
@attribute Solidity numeric
@attribute roundness numeric
@attribute ShapeFactor2 numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.061876,0.099494,0.087875,0.059857,0.121501,0.960223,0.972907,0.715093,0.994383,SEKER
0.06188,0.103581,0.084122,0.060026,0.121508,0.945306,0.938678,0.739692,0.9944,SEKER
0.061931,0.199846,0.134565,0.071351,0.121597,0,0.336194,0.471454,0,SEKER
0.061974,0.111633,0.083849,0.060851,0.121671,0.879437,0.874884,0.742094,0.959266,SEKER
0.061982,0.108059,0.087207,0.060472,0.121685,0.914189,0.903427,0.720049,0.971183,SEKER
0.062021,0.102994,0.092549,0.059969,0.121752,0.962942,0.945366,0.686544,0.983589,SEKER
0.062076,0.101158,0.085835,0.060063,0.121848,0.959252,0.961446,0.729565,0.990899,SEKER
0.062085,0.1073,0.09718,0.060426,0.121863,0.927269,0.910849,0.659009,0.946009,SEKER
0.062119,0.101725,0.098166,0.059915,0.121922,0.976454,0.957234,0.653412,0.989419,SEKER
0.062119,0.154494,0.106655,0.062553,0.121922,0.741518,0.580266,0.605701,0.903524,SEKER
0.062132,0.101639,0.09257,0.060125,0.121944,0.958547,0.958119,0.687061,0.983216,SEKER
0.06217,0.103015,0.088981,0.060154,0.122011,0.959321,0.947115,0.709779,0.985054,SEKER
0.062234,0.106085,0.096153,0.060245,0.122122,0.956761,0.922623,0.665944,0.99288,SEKER
0.062349,0.099929,0.086869,0.060224,0.122321,0.968765,0.975405,0.724464,0.978849,SEKER
0.062388,0.10332,0.087287,0.060537,0.122388,0.943871,0.947377,0.721982,0.971264,SEKER
0.062435,0.104006,0.075664,0.060583,0.122469,0.94391,0.942289,0.802099,0.991654,SEKER
0.062465,0.105886,0.081695,0.060455,0.122521,0.958051,0.927185,0.759739,0.988245,SEKER
0.062507,0.100638,0.083619,0.060311,0.122594,0.974832,0.971449,0.746944,0.978637,SEKER
0.06252,0.121325,0.071431,0.061403,0.122616,0.877922,0.807448,0.834085,0.976414,SEKER
0.062537,0.10254,0.081832,0.060484,0.122646,0.961822,0.955817,0.759259,0.986978,SEKER
0.06255,0.114669,0.091193,0.061337,0.122668,0.886409,0.8583,0.698061,0.94592,SEKER
0.062601,0.104629,0.092199,0.060645,0.122757,0.952953,0.939262,0.692094,0.970535,SEKER
0.06261,0.111689,0.082932,0.061131,0.122771,0.910041,0.88234,0.752223,0.963294,SEKER
0.06261,0.110075,0.079933,0.060983,0.122771,0.92333,0.895155,0.772841,0.979269,SEKER
0.062618,0.115711,0.112261,0.061729,0.122786,0.857528,0.851089,0.57871,0.982311,SEKER
0.062627,0.105032,0.096698,0.060983,0.122801,0.924825,0.936262,0.664919,0.981981,SEKER
0.062644,0.111927,0.076092,0.060937,0.122831,0.930387,0.880889,0.800367,0.98929,SEKER
0.062644,0.110302,0.088072,0.06088,0.122831,0.935567,0.893769,0.71845,0.959141,SEKER
0.062704,0.111723,0.087841,0.06111,0.122934,0.920099,0.883241,0.7203,0.990541,SEKER
0.062708,0.112227,0.085566,0.06109,0.122941,0.922318,0.87932,0.735198,0.990602,SEKER
0.062708,0.106536,0.091422,0.060851,0.122941,0.943769,0.924959,0.697552,0.976087,SEKER
0.062776,0.106174,0.086797,0.060999,0.123059,0.936424,0.928783,0.727522,0.983176,SEKER
0.062781,0.109878,0.08937,0.0609,0.123067,0.945681,0.898865,0.710936,0.979323,SEKER
0.062802,0.099222,0.080685,0.060566,0.123104,0.977623,0.987361,0.76883,0.990993,SEKER
0.062811,0.104941,0.100101,0.060966,0.123118,0.942374,0.939364,0.646023,0.989413,SEKER
0.062815,0.109154,0.091708,0.060937,0.123126,0.945339,0.905095,0.696391,0.98539,SEKER
0.062828,0.098689,0.076838,0.0605,0.123148,0.985829,0.99227,0.796179,0.980796,SEKER
0.062875,0.107041,0.108352,0.060847,0.123229,0.958726,0.922953,0.600545,0.990919,SEKER
0.062892,0.107924,0.099644,0.061115,0.123258,0.936157,0.915991,0.649114,0.993307,SEKER
0.062947,0.101827,0.083977,0.060871,0.123354,0.962859,0.967106,0.747264,0.986734,SEKER
0.06296,0.10361,0.088756,0.060925,0.123376,0.95916,0.952322,0.715942,0.992345,SEKER
0.063003,0.124473,0.077794,0.061931,0.12345,0.873043,0.789979,0.790461,0.985046,SEKER
0.063007,0.106598,0.093992,0.061073,0.123457,0.949937,0.928242,0.683401,0.997188,SEKER
0.063144,0.105292,0.087679,0.061222,0.123693,0.948567,0.940716,0.724,0.957873,SEKER
0.063199,0.102659,0.096675,0.061012,0.123789,0.972302,0.96336,0.668292,0.991362,SEKER
0.063208,0.102388,0.085848,0.06123,0.123804,0.953423,0.96575,0.73639,0.965832,SEKER
0.063268,0.10361,0.090636,0.061086,0.123907,0.971605,0.956267,0.705786,0.9819,SEKER
0.063306,0.108546,0.101735,0.061486,0.123973,0.939103,0.916168,0.639375,0.997941,SEKER
0.06331,0.108061,0.09255,0.06151,0.12398,0.937264,0.920157,0.694042,0.979221,SEKER
0.06334,0.111122,0.074672,0.061803,0.124032,0.913747,0.89591,0.81534,0.980929,SEKER
0.063361,0.104812,0.092369,0.061395,0.124069,0.952064,0.947469,0.695471,0.987789,SEKER
0.063417,0.108145,0.087399,0.061568,0.124165,0.94141,0.920819,0.727469,0.992254,SEKER
0.063417,0.108258,0.083709,0.061642,0.124165,0.93478,0.919896,0.751984,0.982508,SEKER
0.063438,0.104148,0.098965,0.061189,0.124201,0.977272,0.953974,0.656098,0.955436,SEKER
0.063464,0.107239,0.072712,0.061444,0.124245,0.956574,0.928791,0.830785,0.980086,SEKER
0.063481,0.104895,0.072074,0.061601,0.124275,0.944044,0.94831,0.835719,0.987723,SEKER
0.063485,0.104227,0.088283,0.061523,0.124282,0.951423,0.95392,0.722132,0.981209,SEKER
0.063537,0.110132,0.098361,0.061655,0.124371,0.94409,0.906274,0.660193,0.991543,SEKER
0.063545,0.105625,0.09425,0.061671,0.124385,0.943361,0.943079,0.684925,0.981957,SEKER
0.063554,0.110686,0.091875,0.062055,0.1244,0.909934,0.90205,0.69967,0.959748,SEKER
0.063592,0.113987,0.089248,0.062079,0.124466,0.911074,0.8764,0.716554,0.977552,SEKER
0.063605,0.108292,0.097568,0.061642,0.124488,0.951148,0.92199,0.665265,0.991685,SEKER
0.063626,0.108287,0.088865,0.061778,0.124525,0.940852,0.922303,0.719217,0.970191,SEKER
0.063665,0.108135,0.091918,0.061716,0.124591,0.949721,0.924018,0.700052,0.974842,SEKER
0.063695,0.104392,0.081731,0.061782,0.124643,0.94643,0.95522,0.767231,0.990995,SEKER
0.063699,0.106871,0.079002,0.061774,0.12465,0.947538,0.934774,0.786357,0.981663,SEKER
0.063703,0.104867,0.081529,0.061766,0.124657,0.948646,0.951375,0.768677,0.969759,SEKER
0.063724,0.116445,0.091427,0.062343,0.124694,0.899141,0.858901,0.703487,0.971233,SEKER
0.063759,0.109114,0.086305,0.062149,0.124753,0.919305,0.917257,0.736723,0.981519,SEKER
0.063767,0.111599,0.092595,0.062009,0.124768,0.93252,0.897423,0.696424,0.975959,SEKER
0.063767,0.107138,0.096691,0.061762,0.124768,0.95459,0.93345,0.671408,0.986039,SEKER
0.06381,0.108586,0.069686,0.062153,0.124841,0.923388,0.922179,0.856299,0.974241,SEKER
0.063861,0.107274,0.09546,0.061873,0.124929,0.952821,0.933528,0.679358,0.990466,SEKER
0.063865,0.11161,0.097744,0.061951,0.124937,0.946201,0.898556,0.665682,0.991563,SEKER
0.063895,0.106064,0.093932,0.061894,0.124988,0.953951,0.943916,0.688891,0.98197,SEKER
0.063972,0.107336,0.085379,0.061886,0.125121,0.961373,0.934428,0.744183,0.983279,SEKER
0.063976,0.105213,0.090742,0.061956,0.125128,0.955485,0.951998,0.709294,0.981865,SEKER
0.063998,0.109182,0.105035,0.06217,0.125165,0.938231,0.919709,0.624545,0.97032,SEKER
0.064006,0.12321,0.080952,0.063126,0.125179,0.854379,0.811107,0.774601,0.988874,SEKER
0.064015,0.102964,0.079967,0.061873,0.125194,0.966192,0.971306,0.781559,0.98655,SEKER
0.064023,0.106969,0.096418,0.062022,0.125209,0.953681,0.938087,0.674498,0.982605,SEKER
0.0641,0.107234,0.090302,0.062137,0.125341,0.950065,0.936884,0.712824,0.983879,SEKER
0.064122,0.110172,0.080027,0.062331,0.125378,0.934672,0.913264,0.781811,0.969128,SEKER
0.064126,0.105212,0.08929,0.062009,0.125385,0.963691,0.95391,0.719464,0.984562,SEKER
0.064126,0.104528,0.09154,0.062005,0.125385,0.964059,0.95961,0.705126,0.990931,SEKER
0.064143,0.119227,0.095931,0.063328,0.125414,0.84842,0.842647,0.678115,0.955745,SEKER
0.064143,0.107097,0.081321,0.062277,0.125414,0.94129,0.938549,0.772899,0.9742,SEKER
0.064177,0.106979,0.094001,0.062083,0.125473,0.961519,0.93995,0.690088,0.988622,SEKER
0.064194,0.104375,0.093526,0.062083,0.125502,0.963003,0.961767,0.693119,0.985479,SEKER
0.06425,0.108706,0.078065,0.0625,0.125598,0.93076,0.926741,0.796587,0.978026,SEKER
0.064275,0.111252,0.103463,0.062619,0.125642,0.922373,0.906504,0.63483,0.977041,SEKER
0.064309,0.105676,0.097793,0.062125,0.125701,0.969336,0.952395,0.667879,0.985745,SEKER
0.064386,0.112108,0.080897,0.062673,0.125833,0.927229,0.901046,0.777393,0.984848,SEKER
0.06442,0.107766,0.10019,0.062459,0.125891,0.949218,0.936569,0.654391,0.990785,SEKER
0.064433,0.104228,0.078433,0.06231,0.125913,0.963538,0.966057,0.795135,0.978059,SEKER
0.064437,0.121361,0.073013,0.065781,0.125921,0.661715,0.830034,0.835051,0.776337,SEKER
0.064463,0.105497,0.088959,0.062648,0.125965,0.936072,0.955838,0.723611,0.990771,SEKER
0.064527,0.103684,0.085556,0.062397,0.126075,0.963971,0.97183,0.746395,0.993027,SEKER
0.064536,0.109254,0.085553,0.062813,0.126089,0.927734,0.925875,0.746466,0.978874,SEKER
0.064557,0.113687,0.114291,0.062533,0.126126,0.954455,0.890629,0.578052,0.912062,SEKER
0.064578,0.108593,0.087587,0.062928,0.126163,0.921207,0.931796,0.733246,0.989628,SEKER
0.064625,0.118216,0.0984,0.063225,0.126243,0.899055,0.856185,0.666046,0.981415,SEKER
0.064668,0.108217,0.078692,0.062817,0.126317,0.938809,0.935991,0.794788,0.989731,SEKER
0.064771,0.111723,0.092682,0.063044,0.126493,0.927588,0.908885,0.701714,0.982816,SEKER
0.064809,0.116226,0.111293,0.063324,0.126559,0.906158,0.873806,0.594912,0.937828,SEKER
0.064826,0.112035,0.102753,0.062895,0.126588,0.945518,0.907081,0.641839,0.981667,SEKER
0.064839,0.116388,0.111575,0.063007,0.12661,0.936766,0.872902,0.593578,0.99195,SEKER
0.064852,0.112669,0.102274,0.063126,0.126632,0.927299,0.902339,0.644718,0.976709,SEKER
0.064856,0.111072,0.083868,0.063147,0.126639,0.925846,0.915179,0.759823,0.989462,SEKER
0.06486,0.105197,0.091538,0.062677,0.126646,0.967867,0.963403,0.709444,0.963572,SEKER
0.064882,0.114882,0.088972,0.063155,0.126683,0.927327,0.885203,0.726026,0.94532,SEKER
0.064963,0.110314,0.092789,0.063163,0.126822,0.933594,0.922625,0.702164,0.980036,SEKER
0.065018,0.108728,0.090053,0.06311,0.126917,0.943121,0.936219,0.719851,0.99367,SEKER
0.065018,0.106131,0.094651,0.062838,0.126917,0.967241,0.957637,0.690919,0.990035,SEKER
0.06504,0.106598,0.079018,0.063147,0.126954,0.94168,0.954026,0.79484,0.980388,SEKER
0.065125,0.113676,0.104195,0.06346,0.1271,0.921374,0.897706,0.635273,0.990176,SEKER
0.065146,0.112957,0.094321,0.063633,0.127137,0.907967,0.903682,0.69369,0.982644,SEKER
0.065159,0.110453,0.085201,0.063102,0.127159,0.956006,0.923947,0.752653,0.976251,SEKER
0.065172,0.119961,0.096465,0.063914,0.127181,0.885559,0.849414,0.680719,0.947831,SEKER
0.065176,0.105095,0.097416,0.062945,0.127188,0.971371,0.968296,0.675002,0.978527,SEKER
0.065202,0.119345,0.094,0.063642,0.127232,0.912013,0.854479,0.696002,0.986763,SEKER
0.065202,0.113984,0.098671,0.063382,0.127232,0.934898,0.896211,0.667653,0.990903,SEKER
0.065215,0.106355,0.082883,0.063126,0.127254,0.958603,0.958265,0.768803,0.988209,SEKER
0.06524,0.115964,0.095566,0.063567,0.127298,0.921848,0.881101,0.686577,0.963022,SEKER
0.065253,0.112725,0.089915,0.063415,0.12732,0.936398,0.906852,0.722135,0.990441,SEKER
0.065257,0.10942,0.093482,0.063258,0.127327,0.950607,0.933574,0.699542,1,SEKER
0.065257,0.104748,0.083768,0.063085,0.127327,0.965939,0.972245,0.762993,0.98876,SEKER
0.065262,0.10874,0.103561,0.063114,0.127335,0.96375,0.939183,0.639595,0.994273,SEKER
0.06533,0.109794,0.095634,0.063444,0.127452,0.940467,0.931432,0.686669,0.984994,SEKER
0.06533,0.110359,0.103035,0.063238,0.127452,0.958687,0.926844,0.64296,0.982005,SEKER
0.065351,0.109498,0.092847,0.063357,0.127488,0.949952,0.934109,0.704056,0.958217,SEKER
0.065373,0.118738,0.105564,0.063724,0.127525,0.919437,0.861189,0.628922,0.987576,SEKER
0.06539,0.120103,0.118627,0.063489,0.127554,0.941609,0.850943,0.560313,0.948785,SEKER
0.065394,0.10912,0.093448,0.063316,0.127561,0.957274,0.93773,0.700542,0.983208,SEKER
0.065398,0.109057,0.093759,0.063501,0.127569,0.941252,0.938299,0.69863,0.975122,SEKER
0.065407,0.109345,0.0977,0.063349,0.127583,0.955461,0.936056,0.674595,0.947112,SEKER
0.065492,0.107876,0.100555,0.063341,0.12773,0.963545,0.949187,0.658164,0.96981,SEKER
0.065509,0.113529,0.095848,0.063786,0.127759,0.925733,0.903607,0.686387,0.961482,SEKER
0.065518,0.102518,0.069376,0.063271,0.127773,0.971957,0.99448,0.870484,0.996321,SEKER
0.065552,0.115416,0.111496,0.063716,0.127832,0.935569,0.889206,0.597637,0.988483,SEKER
0.065573,0.110313,0.06793,0.063856,0.127868,0.925068,0.930255,0.882367,0.970631,SEKER
0.06559,0.111922,0.101894,0.063584,0.127898,0.950502,0.917463,0.650925,0.988147,SEKER
0.065625,0.109809,0.09008,0.063741,0.127956,0.939626,0.934996,0.723273,0.988236,SEKER
0.06565,0.116734,0.119107,0.063918,0.128,0.926227,0.880073,0.559204,0.983156,SEKER
0.06565,0.109691,0.079177,0.06365,0.128,0.949822,0.936277,0.797619,0.982285,SEKER
0.065689,0.108871,0.095421,0.063534,0.128066,0.963317,0.943477,0.690018,0.980772,SEKER
0.06571,0.10736,0.088582,0.063526,0.128102,0.965882,0.956206,0.733521,0.986625,SEKER
0.065765,0.114278,0.093297,0.063976,0.128197,0.931043,0.900807,0.703635,0.956962,SEKER
0.065821,0.111717,0.097437,0.063922,0.128292,0.940518,0.921972,0.678501,0.98214,SEKER
0.065834,0.112811,0.093474,0.063934,0.128314,0.940528,0.913343,0.702926,0.984451,SEKER
0.065834,0.109108,0.104736,0.063679,0.128314,0.963054,0.943351,0.636019,0.968194,SEKER
0.065851,0.106069,0.087364,0.063662,0.128343,0.965978,0.968736,0.742398,0.993148,SEKER
0.065864,0.108961,0.082293,0.063835,0.128365,0.951805,0.944934,0.776948,0.965023,SEKER
0.065898,0.105365,0.085313,0.063848,0.128424,0.953647,0.975235,0.756423,0.98045,SEKER
0.065945,0.107251,0.085975,0.06379,0.128504,0.962768,0.960079,0.752249,0.963725,SEKER
0.065979,0.109096,0.088159,0.064021,0.128562,0.945363,0.945268,0.737916,0.986579,SEKER
0.066103,0.110473,0.095901,0.064066,0.128774,0.951988,0.93556,0.689433,0.979084,SEKER
0.066103,0.109572,0.098018,0.064029,0.128774,0.955253,0.942919,0.67659,0.981743,SEKER
0.066163,0.109781,0.099118,0.064054,0.128876,0.9582,0.941958,0.670348,0.983681,SEKER
0.066197,0.109493,0.08353,0.064124,0.128934,0.954961,0.944747,0.770454,0.982343,SEKER
0.066235,0.112274,0.106068,0.064264,0.129,0.945932,0.922619,0.630686,0.992086,SEKER
0.066329,0.126902,0.122573,0.064705,0.12916,0.915324,0.811109,0.545546,0.993421,SEKER
0.066333,0.108611,0.106262,0.064095,0.129168,0.969208,0.953717,0.63012,0.987425,SEKER
0.066333,0.115619,0.126181,0.064355,0.129168,0.946373,0.897148,0.528466,0.961431,SEKER
0.066385,0.109153,0.086252,0.064058,0.129255,0.976869,0.949892,0.753064,0.992529,SEKER
0.066393,0.123278,0.069613,0.065427,0.12927,0.858041,0.838827,0.874642,0.934813,SEKER
0.066406,0.110399,0.089853,0.064524,0.129292,0.937756,0.939947,0.729373,0.991775,SEKER
0.066419,0.109781,0.093222,0.064404,0.129313,0.949335,0.945164,0.707888,0.976557,SEKER
0.066427,0.121603,0.11451,0.064668,0.129328,0.926949,0.851904,0.586285,0.986015,SEKER
0.066432,0.111493,0.10793,0.064363,0.129335,0.95405,0.93137,0.621406,0.973261,SEKER
0.066508,0.110902,0.093186,0.064425,0.129466,0.955193,0.937127,0.708638,0.998881,SEKER
0.066525,0.114124,0.068611,0.064994,0.129496,0.906893,0.911368,0.883532,0.960444,SEKER
0.066551,0.11524,0.082452,0.065155,0.129539,0.895079,0.902808,0.780145,0.998597,SEKER
0.066581,0.114849,0.121778,0.064487,0.12959,0.95597,0.90627,0.550588,0.987234,SEKER
0.066619,0.108649,0.102212,0.06447,0.129656,0.960703,0.956998,0.654687,0.979591,SEKER
0.066649,0.112211,0.09916,0.064668,0.129707,0.945903,0.928257,0.672802,0.968966,SEKER
0.066662,0.148728,0.099354,0.066078,0.129729,0.824651,0.664293,0.671716,0.971708,SEKER
0.066679,0.107313,0.094678,0.064318,0.129758,0.979223,0.96885,0.700279,0.978045,SEKER
0.066713,0.113909,0.09001,0.064722,0.129816,0.946676,0.915394,0.730174,0.986265,SEKER
0.066777,0.114554,0.096265,0.064858,0.129925,0.940236,0.911031,0.691032,0.987081,SEKER
0.066846,0.12183,0.098269,0.065291,0.130042,0.908305,0.855159,0.679235,0.98291,SEKER
0.06685,0.115709,0.107923,0.064899,0.130049,0.942819,0.90274,0.623634,0.946301,SEKER
0.066876,0.108876,0.091043,0.064825,0.130093,0.951495,0.958344,0.724446,0.992303,SEKER
0.066888,0.113015,0.096728,0.064845,0.130115,0.950783,0.924728,0.688825,0.982486,SEKER
0.066918,0.113581,0.09491,0.064924,0.130165,0.946479,0.920544,0.700203,0.984436,SEKER
0.066952,0.107388,0.095722,0.064582,0.130224,0.979384,0.971682,0.695367,0.985344,SEKER
0.06697,0.118959,0.115923,0.065019,0.130253,0.942557,0.878714,0.581705,0.980385,SEKER
0.066974,0.128823,0.115568,0.065892,0.13026,0.867012,0.804511,0.583548,0.987611,SEKER
0.066991,0.113774,0.096022,0.065039,0.130289,0.942575,0.919889,0.693736,0.970746,SEKER
0.066991,0.125606,0.092159,0.065406,0.130289,0.910605,0.828427,0.717958,0.952896,SEKER
0.067004,0.135791,0.07515,0.066061,0.130311,0.85496,0.755042,0.836009,0.947648,SEKER
0.067017,0.111837,0.079986,0.065052,0.130333,0.943676,0.935837,0.800548,0.988141,SEKER
0.067038,0.108474,0.082949,0.06494,0.130369,0.955225,0.963713,0.779713,0.984128,SEKER
0.067038,0.108091,0.075887,0.065084,0.130369,0.942614,0.966899,0.830708,0.981552,SEKER
0.067072,0.113388,0.104989,0.065056,0.130427,0.948042,0.923989,0.641204,0.972014,SEKER
0.067106,0.127553,0.091918,0.065872,0.130486,0.880001,0.815357,0.720175,0.986484,SEKER
0.06711,0.122311,0.102461,0.065365,0.130493,0.924348,0.854646,0.655909,0.986742,SEKER
0.067123,0.115201,0.09528,0.065089,0.130515,0.949523,0.91011,0.69908,0.977863,SEKER
0.06714,0.113665,0.070272,0.06546,0.130544,0.918639,0.922602,0.874554,0.986529,SEKER
0.067153,0.126868,0.104627,0.065921,0.130566,0.879702,0.820957,0.643695,0.96003,SEKER
0.067175,0.116021,0.117665,0.065538,0.130602,0.914732,0.904231,0.573841,0.990497,SEKER
0.067183,0.106091,0.09251,0.06473,0.130616,0.986033,0.98549,0.716841,0.983045,SEKER
0.067183,0.114158,0.087268,0.065188,0.130616,0.94597,0.919172,0.751089,0.974936,SEKER
0.067192,0.111255,0.099533,0.065039,0.130631,0.959664,0.94275,0.673584,0.969968,SEKER
0.067192,0.108888,0.099735,0.064804,0.130631,0.980248,0.962211,0.672381,0.980977,SEKER
0.067234,0.109244,0.098995,0.065035,0.130704,0.963661,0.959806,0.677037,0.978726,SEKER
0.067234,0.115455,0.077853,0.065418,0.130704,0.930203,0.909452,0.817425,0.968712,SEKER
0.067247,0.110155,0.098792,0.065002,0.130725,0.967638,0.952453,0.678326,0.986323,SEKER
0.06732,0.110188,0.096168,0.065134,0.130849,0.962277,0.953084,0.694705,0.954683,SEKER
0.067422,0.113473,0.094945,0.065476,0.131023,0.941133,0.927614,0.702871,0.992684,SEKER
0.067533,0.129982,0.092376,0.066041,0.131212,0.901524,0.802512,0.719738,0.989083,SEKER
0.067567,0.120947,0.097128,0.065888,0.13127,0.917624,0.870515,0.690213,0.98006,SEKER
0.067576,0.109374,0.09899,0.065435,0.131285,0.957779,0.963008,0.678968,0.992763,SEKER
0.067606,0.119032,0.084508,0.066148,0.131336,0.898396,0.885808,0.772426,0.976649,SEKER
0.067606,0.107506,0.096731,0.065171,0.131336,0.983374,0.978949,0.692861,0.978058,SEKER
0.067623,0.113421,0.068781,0.065773,0.131365,0.932342,0.930507,0.889767,0.988979,SEKER
0.06764,0.120731,0.087991,0.065963,0.131394,0.917337,0.873049,0.74901,0.974389,SEKER
0.067657,0.109131,0.103278,0.065258,0.131423,0.980157,0.96604,0.654136,0.979141,SEKER
0.067687,0.136771,0.106744,0.066173,0.131474,0.903115,0.755846,0.634578,0.962231,SEKER
0.067713,0.113106,0.113365,0.06553,0.131517,0.961112,0.934158,0.598719,0.964181,SEKER
0.067802,0.115773,0.10831,0.065814,0.13167,0.943955,0.913853,0.626469,0.986382,SEKER
0.067811,0.129332,0.086287,0.066408,0.131684,0.893286,0.810455,0.761508,0.960278,SEKER
0.067853,0.112567,0.101844,0.065637,0.131757,0.963725,0.940274,0.66355,0.994649,SEKER
0.067913,0.113542,0.112684,0.065707,0.131858,0.962688,0.933105,0.603338,0.961221,SEKER
0.067939,0.115047,0.092655,0.065958,0.131902,0.942992,0.921322,0.720315,0.986751,SEKER
0.06796,0.1104,0.098215,0.065662,0.131938,0.970622,0.95934,0.685797,0.985359,SEKER
0.067977,0.108931,0.094019,0.065649,0.131967,0.973149,0.971722,0.711868,0.952052,SEKER
0.06799,0.11842,0.107713,0.066177,0.131989,0.92838,0.895216,0.630761,0.918756,SEKER
0.067999,0.107924,0.084979,0.065666,0.132003,0.973522,0.980403,0.771598,0.983337,SEKER
0.068016,0.110989,0.077295,0.065798,0.132032,0.963477,0.955179,0.826612,0.957884,SEKER
0.068067,0.109748,0.09219,0.065897,0.132119,0.959208,0.966062,0.724037,0.981867,SEKER
0.068084,0.113365,0.100025,0.065942,0.132148,0.956712,0.936644,0.675584,0.983404,SEKER
0.068101,0.112919,0.095891,0.06609,0.132177,0.945269,0.940469,0.700855,0.991979,SEKER
0.068118,0.113116,0.109639,0.065958,0.132206,0.95817,0.939085,0.620803,0.977558,SEKER
0.068165,0.112812,0.100617,0.066226,0.132286,0.938888,0.942134,0.672503,0.984997,SEKER
0.068204,0.107664,0.090463,0.065839,0.132351,0.975803,0.985173,0.736042,0.988927,SEKER
0.068216,0.113037,0.086745,0.066375,0.132373,0.930368,0.940936,0.760868,0.969771,SEKER
0.068255,0.114486,0.095308,0.066181,0.132438,0.950396,0.929694,0.705364,0.977041,SEKER
0.06828,0.117843,0.096479,0.06654,0.132482,0.92152,0.903261,0.698228,0.988272,SEKER
0.068323,0.111406,0.09923,0.066049,0.132554,0.967628,0.955578,0.68168,0.989562,SEKER
0.068323,0.11469,0.099237,0.066338,0.132554,0.94259,0.92889,0.681635,0.98737,SEKER
0.068344,0.117459,0.105183,0.06635,0.13259,0.943321,0.907068,0.646884,0.98699,SEKER
0.0684,0.112674,0.09673,0.066173,0.132684,0.963381,0.946156,0.697359,0.985355,SEKER
0.068417,0.122667,0.082935,0.066589,0.132713,0.928766,0.867424,0.788417,0.973819,SEKER
0.06846,0.111742,0.101174,0.066094,0.132786,0.975241,0.954521,0.670818,0.991514,SEKER
0.068494,0.115904,0.106185,0.066457,0.132844,0.946653,0.921247,0.641988,0.943112,SEKER
0.068494,0.116762,0.100906,0.066622,0.132844,0.932395,0.914405,0.672595,0.976376,SEKER
0.068502,0.116865,0.10104,0.066511,0.132858,0.942736,0.913693,0.671843,0.982473,SEKER
0.068528,0.1146,0.102939,0.066296,0.132902,0.963469,0.932125,0.660816,0.980108,SEKER
0.068545,0.113825,0.088311,0.066676,0.132931,0.932084,0.938601,0.752306,0.992634,SEKER
0.068549,0.113207,0.090487,0.066507,0.132938,0.947053,0.943665,0.737928,0.984382,SEKER
0.068579,0.112754,0.084676,0.066358,0.132988,0.962431,0.947725,0.777262,0.974229,SEKER
0.068643,0.119288,0.062558,0.06696,0.133097,0.915828,0.896288,0.948866,0.986065,SEKER
0.068737,0.114038,0.088723,0.066663,0.133256,0.949339,0.939234,0.750705,0.997781,SEKER
0.068746,0.114519,0.089563,0.066651,0.133271,0.951128,0.935447,0.745174,0.976229,SEKER
