@relation 'Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-V-R1-2,8,14,17'

@attribute Area numeric
@attribute Perimeter numeric
@attribute EquivDiameter numeric
@attribute ShapeFactor2 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.069173,0.111905,0.133994,0.714303,SEKER
0.069211,0.110778,0.134059,0.772088,SEKER
0.069292,0.139438,0.134196,0.624472,SEKER
0.069322,0.118597,0.134246,0.662333,SEKER
0.069348,0.112969,0.13429,0.797946,SEKER
0.069356,0.118722,0.134304,0.732527,SEKER
0.069416,0.113372,0.134405,0.680337,SEKER
0.069416,0.111148,0.134405,0.717047,SEKER
0.069519,0.133606,0.134578,0.736903,SEKER
0.069536,0.118926,0.134607,0.603538,SEKER
0.069544,0.118393,0.134622,0.629175,SEKER
0.069561,0.121038,0.13465,0.627483,SEKER
0.069643,0.114754,0.134788,0.719601,SEKER
0.069655,0.117742,0.134809,0.728439,SEKER
0.069668,0.11712,0.134831,0.593033,SEKER
0.069677,0.113277,0.134845,0.697643,SEKER
0.069685,0.12597,0.13486,0.680413,SEKER
0.069689,0.11515,0.134867,0.690187,SEKER
0.069711,0.121207,0.134903,0.634115,SEKER
0.069805,0.119634,0.135062,0.630841,SEKER
0.069835,0.114018,0.135112,0.627096,SEKER
0.069847,0.110921,0.135134,0.775323,SEKER
0.069894,0.111333,0.135213,0.703814,SEKER
0.069903,0.11974,0.135227,0.622084,SEKER
0.069963,0.11999,0.135328,0.714514,SEKER
0.069967,0.115089,0.135335,0.642098,SEKER
0.069997,0.114357,0.135386,0.645367,SEKER
0.070044,0.112835,0.135465,0.717404,SEKER
0.070074,0.11485,0.135516,0.673507,SEKER
0.070108,0.115641,0.135573,0.681063,SEKER
0.070116,0.112833,0.135588,0.695061,SEKER
0.070142,0.113842,0.135631,0.726479,SEKER
0.070159,0.119452,0.13566,0.672,SEKER
0.070181,0.115386,0.135696,0.678643,SEKER
0.070198,0.122951,0.135724,0.690013,SEKER
0.07021,0.113514,0.135746,0.713882,SEKER
0.070215,0.119249,0.135753,0.59019,SEKER
0.07024,0.115184,0.135796,0.624338,SEKER
0.070249,0.114798,0.135811,0.70899,SEKER
0.070283,0.116367,0.135868,0.682926,SEKER
0.070296,0.117839,0.13589,0.703862,SEKER
0.070317,0.118529,0.135926,0.584513,SEKER
0.070334,0.118558,0.135955,0.63847,SEKER
0.07036,0.116773,0.135998,0.680357,SEKER
0.070394,0.121643,0.136056,0.613976,SEKER
0.070415,0.113671,0.136091,0.802585,SEKER
0.070441,0.120562,0.136135,0.713251,SEKER
0.07045,0.124588,0.136149,0.590355,SEKER
0.070514,0.118354,0.136257,0.637458,SEKER
0.070535,0.116816,0.136293,0.662334,SEKER
0.07059,0.117821,0.136386,0.656618,SEKER
0.070603,0.125895,0.136408,0.660015,SEKER
0.070603,0.118274,0.136408,0.728865,SEKER
0.070612,0.117397,0.136422,0.624448,SEKER
0.070659,0.115665,0.136501,0.609295,SEKER
0.070689,0.116435,0.136552,0.666057,SEKER
0.070689,0.114917,0.136552,0.684299,SEKER
0.070693,0.115007,0.136559,0.650639,SEKER
0.07071,0.118455,0.136588,0.831329,SEKER
0.070719,0.126082,0.136602,0.634512,SEKER
0.070736,0.115727,0.136631,0.764506,SEKER
0.070744,0.118536,0.136645,0.654517,SEKER
0.070766,0.118597,0.136681,0.74495,SEKER
0.070774,0.116414,0.136696,0.627287,SEKER
0.070812,0.117725,0.13676,0.615061,SEKER
0.07083,0.114379,0.136789,0.657606,SEKER
0.070911,0.1187,0.136925,0.628238,SEKER
0.070928,0.120568,0.136954,0.628739,SEKER
0.070962,0.113621,0.137012,0.726629,SEKER
0.070979,0.127408,0.13704,0.619342,SEKER
0.070996,0.127196,0.137069,0.590218,SEKER
0.071005,0.11485,0.137084,0.72761,SEKER
0.071022,0.144008,0.137112,0.649612,SEKER
0.071086,0.122747,0.13722,0.627316,SEKER
0.071111,0.13381,0.137263,0.733123,SEKER
0.071116,0.11943,0.13727,0.757824,SEKER
0.07115,0.123404,0.137328,0.714607,SEKER
0.07118,0.115505,0.137378,0.657641,SEKER
0.071188,0.124365,0.137392,0.701494,SEKER
0.071197,0.1145,0.137407,0.677059,SEKER
0.071261,0.116224,0.137514,0.685284,SEKER
0.071261,0.116034,0.137514,0.591171,SEKER
0.071282,0.121847,0.13755,0.700914,SEKER
0.071295,0.119986,0.137572,0.588626,SEKER
0.071372,0.117817,0.137701,0.654858,SEKER
0.071385,0.125313,0.137722,0.564196,SEKER
0.071444,0.11643,0.137823,0.616143,SEKER
0.071496,0.126848,0.137909,0.567666,SEKER
0.0715,0.114885,0.137916,0.718594,SEKER
0.071521,0.115709,0.137952,0.766013,SEKER
0.071551,0.11455,0.138002,0.740886,SEKER
0.07156,0.12307,0.138016,0.681252,SEKER
0.071594,0.124781,0.138074,0.62273,SEKER
0.071602,0.120165,0.138088,0.65036,SEKER
0.071607,0.146668,0.138095,0.645414,SEKER
0.071611,0.119219,0.138102,0.743557,SEKER
0.071632,0.120324,0.138138,0.765166,SEKER
0.071696,0.121032,0.138246,0.63711,SEKER
0.071701,0.118682,0.138253,0.666019,SEKER
0.071735,0.11806,0.13831,0.624061,SEKER
0.071756,0.129438,0.138346,0.561009,SEKER
0.071765,0.118722,0.13836,0.672302,SEKER
0.07182,0.117237,0.138453,0.637187,SEKER
0.071854,0.123494,0.138511,0.776671,SEKER
0.071854,0.122427,0.138511,0.594725,SEKER
0.071889,0.115751,0.138568,0.625788,SEKER
0.071923,0.115224,0.138625,0.690173,SEKER
0.071927,0.12012,0.138633,0.768902,SEKER
0.07194,0.130076,0.138654,0.586704,SEKER
0.072081,0.128131,0.13889,0.814771,SEKER
0.072081,0.119329,0.13889,0.573461,SEKER
0.072111,0.11922,0.13894,0.687346,SEKER
0.072123,0.116227,0.138962,0.679009,SEKER
0.07214,0.12136,0.13899,0.710087,SEKER
0.07217,0.116814,0.139041,0.678343,SEKER
0.072281,0.121722,0.139227,0.65995,SEKER
0.072281,0.121104,0.139227,0.691625,SEKER
0.07229,0.119888,0.139241,0.709593,SEKER
0.072298,0.122214,0.139255,0.668626,SEKER
0.072303,0.121281,0.139262,0.719283,SEKER
0.072341,0.134581,0.139327,0.75372,SEKER
0.072341,0.129961,0.139327,0.473761,SEKER
0.072354,0.120087,0.139348,0.612213,SEKER
0.072354,0.12162,0.139348,0.614279,SEKER
0.072358,0.120177,0.139355,0.701146,SEKER
0.072452,0.125265,0.139513,0.771633,SEKER
0.072473,0.119827,0.139548,0.721299,SEKER
0.072473,0.117748,0.139548,0.647746,SEKER
0.072478,0.123065,0.139556,0.689629,SEKER
0.072546,0.118174,0.13967,0.67468,SEKER
0.072589,0.123411,0.139741,0.702324,SEKER
0.072606,0.116786,0.13977,0.706766,SEKER
0.072627,0.127447,0.139806,0.566863,SEKER
0.072631,0.119731,0.139813,0.636255,SEKER
0.072666,0.1193,0.13987,0.704741,SEKER
0.072666,0.127588,0.13987,0.604761,SEKER
0.072696,0.122302,0.13992,0.678224,SEKER
0.0727,0.118825,0.139927,0.676163,SEKER
0.07273,0.124265,0.139977,0.730897,SEKER
0.072734,0.119176,0.139984,0.629746,SEKER
0.072755,0.119572,0.14002,0.643645,SEKER
0.072824,0.129055,0.140134,0.679367,SEKER
0.072841,0.122226,0.140163,0.824327,SEKER
0.072854,0.123965,0.140184,0.645095,SEKER
0.072854,0.115401,0.140184,0.700331,SEKER
0.072858,0.11986,0.140191,0.645402,SEKER
0.072896,0.12131,0.140256,0.660867,SEKER
0.072896,0.120987,0.140256,0.624037,SEKER
0.0729,0.11669,0.140263,0.662109,SEKER
0.072956,0.120524,0.140356,0.615097,SEKER
0.072982,0.128527,0.140398,0.587306,SEKER
0.072982,0.12294,0.140398,0.658585,SEKER
0.072986,0.124164,0.140406,0.774681,SEKER
0.072999,0.125522,0.140427,0.644835,SEKER
0.073071,0.122288,0.140548,0.722877,SEKER
0.073097,0.121286,0.140591,0.698488,SEKER
0.073101,0.127584,0.140598,0.739919,SEKER
0.073135,0.122656,0.140655,0.630869,SEKER
0.073157,0.121711,0.140691,0.67726,SEKER
0.073174,0.118015,0.140719,0.642335,SEKER
0.073204,0.145122,0.140769,0.734327,SEKER
0.073246,0.128529,0.140841,0.561903,SEKER
0.073259,0.123076,0.140862,0.625359,SEKER
0.073272,0.122073,0.140884,0.657556,SEKER
0.073272,0.11879,0.140884,0.665958,SEKER
0.073383,0.120482,0.141069,0.819483,SEKER
0.073383,0.117346,0.141069,0.713638,SEKER
0.07349,0.150203,0.141247,0.6051,SEKER
0.073515,0.122288,0.14129,0.589828,SEKER
0.073537,0.119539,0.141325,0.691391,SEKER
0.073545,0.116967,0.14134,0.708256,SEKER
0.073554,0.122276,0.141354,0.602213,SEKER
0.073579,0.115738,0.141397,0.793256,SEKER
0.073601,0.123015,0.141432,0.576073,SEKER
0.073626,0.128444,0.141475,0.771272,SEKER
0.073652,0.1193,0.141518,0.661705,SEKER
0.073695,0.125177,0.141589,0.670659,SEKER
0.073703,0.122618,0.141603,0.612628,SEKER
0.073707,0.130651,0.14161,0.628708,SEKER
0.073733,0.12718,0.141653,0.713046,SEKER
0.073742,0.122041,0.141667,0.621937,SEKER
0.073754,0.126399,0.141689,0.575296,SEKER
0.073754,0.12097,0.141689,0.627926,SEKER
0.07381,0.132162,0.141781,0.590474,SEKER
0.07387,0.124254,0.141881,0.717511,SEKER
0.073878,0.119504,0.141895,0.729539,SEKER
0.073925,0.130339,0.141973,0.578901,SEKER
0.073934,0.135197,0.141988,0.580579,SEKER
0.074045,0.118852,0.142173,0.73798,SEKER
0.074062,0.123376,0.142201,0.730583,SEKER
0.074088,0.128756,0.142244,0.670671,SEKER
0.074109,0.120451,0.142279,0.634651,SEKER
0.074113,0.130951,0.142286,0.596135,SEKER
0.074143,0.121547,0.142336,0.675425,SEKER
0.074173,0.129264,0.142386,0.646266,SEKER
0.074254,0.128902,0.142521,0.660078,SEKER
0.074254,0.12864,0.142521,0.688078,SEKER
0.074305,0.119826,0.142606,0.755149,SEKER
0.074322,0.122884,0.142635,0.672569,SEKER
0.074352,0.122663,0.142685,0.678782,SEKER
0.074374,0.121683,0.14272,0.678915,SEKER
0.074399,0.122675,0.142763,0.640129,SEKER
0.074416,0.118162,0.142791,0.690471,SEKER
0.074421,0.129315,0.142798,0.581877,SEKER
0.07445,0.125959,0.142848,0.614302,SEKER
0.074472,0.128885,0.142884,0.5674,SEKER
0.074489,0.12482,0.142912,0.668478,SEKER
0.07457,0.119861,0.143047,0.605907,SEKER
0.07457,0.122192,0.143047,0.63361,SEKER
0.074591,0.124815,0.143082,0.700257,SEKER
0.0746,0.128998,0.143097,0.862582,SEKER
0.074655,0.127185,0.143189,0.800361,SEKER
0.074664,0.119866,0.143203,0.67927,SEKER
0.074707,0.14227,0.143274,0.51753,SEKER
0.074715,0.121355,0.143288,0.762924,SEKER
0.074719,0.121181,0.143295,0.666592,SEKER
0.074754,0.11845,0.143352,0.781785,SEKER
0.074758,0.122227,0.143359,0.690239,SEKER
0.074796,0.120036,0.143423,0.676845,SEKER
0.074856,0.119459,0.143523,0.697618,SEKER
0.074882,0.129529,0.143565,0.554913,SEKER
0.074929,0.126337,0.143643,0.581836,SEKER
0.074933,0.119554,0.14365,0.710363,SEKER
0.074937,0.12233,0.143657,0.635626,SEKER
0.07501,0.12093,0.143778,0.656557,SEKER
0.075044,0.122634,0.143835,0.576469,SEKER
0.075048,0.136302,0.143842,0.629195,SEKER
0.075053,0.124254,0.143849,0.632183,SEKER
0.075057,0.13889,0.143856,0.623817,SEKER
0.07507,0.137536,0.143877,0.701896,SEKER
0.075099,0.130591,0.143927,0.554145,SEKER
0.075108,0.12897,0.143941,0.706482,SEKER
0.075134,0.121719,0.143984,0.682482,SEKER
0.075138,0.12486,0.143991,0.638929,SEKER
0.075146,0.131512,0.144005,0.640296,SEKER
0.075172,0.129513,0.144047,0.643761,SEKER
0.075245,0.13586,0.144168,0.663423,SEKER
0.07527,0.127493,0.14421,0.596808,SEKER
0.075313,0.12164,0.144281,0.665275,SEKER
0.075326,0.121117,0.144303,0.703899,SEKER
0.075347,0.123206,0.144338,0.74419,SEKER
0.075351,0.124984,0.144345,0.624132,SEKER
0.075424,0.130375,0.144466,0.611941,SEKER
0.07545,0.19206,0.144508,0.765866,SEKER
0.075454,0.131269,0.144515,0.632867,SEKER
0.075462,0.145841,0.144529,0.78341,SEKER
0.075467,0.137179,0.144536,0.602625,SEKER
0.075471,0.124979,0.144543,0.613144,SEKER
0.075509,0.123066,0.144607,0.599402,SEKER
0.075556,0.127747,0.144685,0.724356,SEKER
0.075561,0.135107,0.144692,0.597742,SEKER
0.075565,0.119391,0.144699,0.723093,SEKER
0.075569,0.130953,0.144706,0.518085,SEKER
0.075569,0.125336,0.144706,0.613385,SEKER
0.075582,0.12336,0.144728,0.746288,SEKER
0.075586,0.127119,0.144735,0.634843,SEKER
0.075599,0.123359,0.144756,0.722649,SEKER
0.075638,0.13205,0.14482,0.626757,SEKER
0.075684,0.163085,0.144897,0.55032,SEKER
0.075697,0.120229,0.144919,0.700504,SEKER
0.07571,0.130322,0.14494,0.704766,SEKER
0.075719,0.123863,0.144954,0.748489,SEKER
0.075744,0.124889,0.144997,0.627654,SEKER
0.075744,0.121299,0.144997,0.670006,SEKER
0.075791,0.135882,0.145074,0.629192,SEKER
0.075795,0.125096,0.145081,0.779479,SEKER
0.0758,0.128399,0.145089,0.557579,SEKER
0.07583,0.133099,0.145138,0.597962,SEKER
0.075847,0.134868,0.145166,0.63958,SEKER
0.075855,0.129151,0.145181,0.854503,SEKER
0.075864,0.14214,0.145195,0.582715,SEKER
0.075877,0.124231,0.145216,0.604608,SEKER
0.075881,0.122454,0.145223,0.612157,SEKER
0.075885,0.12436,0.14523,0.594078,SEKER
0.075894,0.122466,0.145244,0.671998,SEKER
0.075898,0.133313,0.145251,0.673484,SEKER
0.075919,0.121203,0.145287,0.713617,SEKER
0.075962,0.123846,0.145357,0.74689,SEKER
0.075988,0.126938,0.1454,0.688215,SEKER
0.075992,0.128914,0.145407,0.677938,SEKER
0.075996,0.130675,0.145414,0.621154,SEKER
0.076005,0.126435,0.145428,0.574411,SEKER
0.076013,0.126813,0.145442,0.643338,SEKER
0.076013,0.130838,0.145442,0.643811,SEKER
0.076013,0.120709,0.145442,0.696008,SEKER
0.07606,0.126523,0.14552,0.713679,SEKER
0.07609,0.122085,0.145569,0.702643,SEKER
0.076094,0.126624,0.145577,0.73996,SEKER
0.076094,0.123727,0.145577,0.642601,SEKER
0.076231,0.127056,0.145803,0.622256,SEKER
0.076231,0.123155,0.145803,0.681319,SEKER
0.076244,0.124391,0.145824,0.680851,SEKER
0.076278,0.131036,0.14588,0.60387,SEKER
0.076282,0.12635,0.145887,0.631318,SEKER
0.076287,0.137475,0.145895,0.495183,SEKER
0.076304,0.125834,0.145923,0.65817,SEKER
0.076346,0.126456,0.145993,0.668273,SEKER
0.076359,0.123203,0.146015,0.657553,SEKER
0.076376,0.127464,0.146043,0.579111,SEKER
0.076479,0.121898,0.146212,0.739663,SEKER
0.076487,0.132445,0.146226,0.735691,SEKER
0.076509,0.13282,0.146262,0.637444,SEKER
0.076534,0.133414,0.146304,0.610133,SEKER
0.076547,0.124056,0.146325,0.653126,SEKER
0.076551,0.123887,0.146332,0.690721,SEKER
0.076577,0.130622,0.146375,0.576352,SEKER
0.076671,0.134338,0.14653,0.704334,SEKER
0.076675,0.124152,0.146537,0.656125,SEKER
0.076688,0.177674,0.146558,0.541709,SEKER
0.076756,0.126457,0.146671,0.606936,SEKER
0.076803,0.122527,0.146749,0.657717,SEKER
0.07682,0.123394,0.146777,0.682487,SEKER
0.076884,0.132385,0.146883,0.626837,SEKER
0.076884,0.134416,0.146883,0.827076,SEKER
0.076884,0.126304,0.146883,0.667057,SEKER
0.076884,0.127805,0.146883,0.643451,SEKER
0.076936,0.124271,0.146967,0.66186,SEKER
0.076965,0.123948,0.147017,0.771184,SEKER
0.077017,0.127102,0.147101,0.707447,SEKER
0.077042,0.130237,0.147144,0.857648,SEKER
0.077081,0.143294,0.147207,0.602188,SEKER
0.077094,0.126055,0.147228,0.611225,SEKER
0.077145,0.127905,0.147313,0.566571,SEKER
0.077153,0.125454,0.147327,0.671266,SEKER
0.07717,0.139285,0.147355,0.683175,SEKER
0.077179,0.186403,0.147369,0.60356,SEKER
0.077179,0.129706,0.147369,0.617234,SEKER
0.077247,0.128128,0.147482,0.628527,SEKER
0.077247,0.127599,0.147482,0.61622,SEKER
0.077252,0.12733,0.147489,0.650197,SEKER
0.077277,0.131054,0.147531,0.671308,SEKER
0.077341,0.133165,0.147637,0.596268,SEKER
0.07738,0.136261,0.1477,0.570224,SEKER
0.077384,0.13201,0.147707,0.56791,SEKER
0.077405,0.123003,0.147742,0.69302,SEKER
0.077414,0.129932,0.147756,0.734627,SEKER
0.077422,0.129914,0.147771,0.776101,SEKER
0.077431,0.12194,0.147785,0.667516,SEKER
0.077431,0.126791,0.147785,0.587682,SEKER
0.077452,0.148232,0.14782,0.621905,SEKER
0.077452,0.130753,0.14782,0.806181,SEKER
0.077486,0.125291,0.147876,0.660914,SEKER
0.077529,0.139248,0.147947,0.675768,SEKER
0.077538,0.131064,0.147961,0.666627,SEKER
0.077546,0.126581,0.147975,0.788722,SEKER
0.077589,0.130448,0.148045,0.573298,SEKER
0.077602,0.137523,0.148066,0.516143,SEKER
0.077602,0.125834,0.148066,0.652655,SEKER
0.077627,0.1313,0.148108,0.576546,SEKER
0.077636,0.128875,0.148122,0.644611,SEKER
0.077666,0.127465,0.148172,0.627694,SEKER
0.077683,0.128241,0.1482,0.594053,SEKER
0.077704,0.124333,0.148235,0.698288,SEKER
0.077734,0.136648,0.148284,0.703017,SEKER
0.077743,0.13063,0.148298,0.573642,SEKER
0.077747,0.134095,0.148305,0.601933,SEKER
0.07776,0.127356,0.148326,0.765837,SEKER
0.077802,0.132441,0.148397,0.637559,SEKER
0.077807,0.13603,0.148404,0.760564,SEKER
0.077841,0.123631,0.14846,0.653171,SEKER
0.077854,0.129554,0.148481,0.613979,SEKER
0.077922,0.134372,0.148594,0.632373,SEKER
0.077926,0.127907,0.148601,0.660677,SEKER
0.077956,0.148264,0.14865,0.552811,SEKER
0.077956,0.12726,0.14865,0.62765,SEKER
0.07802,0.124267,0.148755,0.784515,SEKER
0.078033,0.129038,0.148776,0.671495,SEKER
0.078059,0.132419,0.148819,0.634001,SEKER
0.078063,0.12344,0.148826,0.712309,SEKER
0.078063,0.129989,0.148826,0.598864,SEKER
0.078063,0.125959,0.148826,0.605138,SEKER
0.07811,0.127634,0.148903,0.688575,SEKER
0.078152,0.131626,0.148973,0.57751,SEKER
0.07817,0.127692,0.149001,0.666457,SEKER
0.078178,0.138577,0.149015,0.715722,SEKER
0.078251,0.129866,0.149135,0.612615,SEKER
0.078255,0.123235,0.149142,0.662142,SEKER
0.07831,0.126582,0.149233,0.645813,SEKER
0.078345,0.131937,0.149289,0.666865,SEKER
0.078357,0.131081,0.14931,0.624579,SEKER
0.078379,0.127996,0.149345,0.699493,SEKER
0.078447,0.132753,0.149458,0.692276,SEKER
0.078456,0.13449,0.149472,0.580975,SEKER
0.07846,0.130736,0.149479,0.620012,SEKER
0.078473,0.131189,0.1495,0.602548,SEKER
0.078481,0.134682,0.149514,0.635765,SEKER
0.07849,0.124848,0.149528,0.661181,SEKER
0.078511,0.128013,0.149563,0.663703,SEKER
0.078511,0.13538,0.149563,0.606175,SEKER
0.078541,0.132256,0.149612,0.578807,SEKER
0.078562,0.140848,0.149647,0.627235,SEKER
0.078579,0.136546,0.149675,0.571436,SEKER
0.078588,0.13487,0.149689,0.626348,SEKER
0.078609,0.127188,0.149724,0.62895,SEKER
0.078609,0.136671,0.149724,0.5868,SEKER
0.078626,0.129361,0.149752,0.631153,SEKER
0.078639,0.130623,0.149773,0.588794,SEKER
0.078644,0.12764,0.14978,0.677736,SEKER
0.078656,0.134898,0.149801,0.548241,SEKER
0.078669,0.125574,0.149822,0.65025,SEKER
0.078673,0.126853,0.14983,0.692754,SEKER
0.078686,0.126418,0.149851,0.661862,SEKER
0.078686,0.133162,0.149851,0.524785,SEKER
0.078703,0.131564,0.149879,0.600221,SEKER
0.078712,0.12991,0.149893,0.71207,SEKER
0.078716,0.138725,0.1499,0.565989,SEKER
0.078759,0.128184,0.14997,0.616307,SEKER
0.078763,0.139123,0.149977,0.612374,SEKER
0.078767,0.133545,0.149984,0.602683,SEKER
0.078784,0.131688,0.150012,0.527132,SEKER
0.078848,0.130953,0.150117,0.689018,SEKER
0.078853,0.127119,0.150124,0.652122,SEKER
0.078857,0.127849,0.150131,0.672708,SEKER
0.078866,0.132542,0.150145,0.691985,SEKER
0.078891,0.13839,0.150187,0.713268,SEKER
0.078895,0.126038,0.150194,0.631036,SEKER
0.0789,0.139338,0.150201,0.572793,SEKER
0.078904,0.134009,0.150208,0.578632,SEKER
0.079024,0.131576,0.150404,0.687443,SEKER
0.079028,0.131941,0.150411,0.599696,SEKER
0.079032,0.130325,0.150418,0.644763,SEKER
0.079053,0.125828,0.150453,0.69863,SEKER
0.079071,0.175545,0.150481,0.711439,SEKER
0.079079,0.130817,0.150495,0.708807,SEKER
0.079096,0.128559,0.150523,0.636274,SEKER
0.0791,0.132479,0.15053,0.705597,SEKER
0.07916,0.132628,0.150629,0.545066,SEKER
0.079211,0.131293,0.150713,0.623572,SEKER
0.079224,0.132062,0.150734,0.663534,SEKER
0.079233,0.131072,0.150748,0.552157,SEKER
0.079275,0.129475,0.150818,0.680304,SEKER
0.079284,0.128913,0.150832,0.729521,SEKER
0.079293,0.133987,0.150846,0.783083,SEKER
0.079322,0.13325,0.150895,0.607121,SEKER
0.079395,0.126395,0.151014,0.708306,SEKER
0.079433,0.12764,0.151077,0.641221,SEKER
0.07948,0.125139,0.151154,0.713973,SEKER
0.079493,0.128751,0.151175,0.616258,SEKER
0.079506,0.131722,0.151196,0.636221,SEKER
0.079557,0.127645,0.151279,0.679546,SEKER
0.079587,0.136444,0.151328,0.618096,SEKER
0.079609,0.131761,0.151363,0.645506,SEKER
0.079634,0.130545,0.151405,0.605656,SEKER
0.079647,0.138721,0.151426,0.632785,SEKER
0.079651,0.175462,0.151433,0.589728,SEKER
0.079685,0.133342,0.151489,0.649231,SEKER
0.079698,0.126066,0.15151,0.661298,SEKER
0.079707,0.130952,0.151524,0.588797,SEKER
0.079711,0.133664,0.151531,0.585081,SEKER
0.079724,0.132215,0.151552,0.643267,SEKER
0.079758,0.140555,0.151608,0.647396,SEKER
0.079767,0.138981,0.151622,0.672694,SEKER
0.079771,0.130908,0.151629,0.582295,SEKER
0.079779,0.130261,0.151643,0.634854,SEKER
0.079796,0.131903,0.151671,0.568955,SEKER
0.079856,0.137667,0.151769,0.67208,SEKER
0.079856,0.127962,0.151769,0.712241,SEKER
0.07986,0.12969,0.151776,0.664077,SEKER
0.079865,0.12998,0.151783,0.616906,SEKER
0.079929,0.130063,0.151888,0.580075,SEKER
0.079937,0.129108,0.151902,0.588347,SEKER
0.079937,0.12759,0.151902,0.634099,SEKER
0.079954,0.131407,0.15193,0.599503,SEKER
0.079984,0.134456,0.151979,0.689645,SEKER
0.08001,0.138941,0.15202,0.697849,SEKER
0.080014,0.137463,0.152027,0.560446,SEKER
0.080018,0.14176,0.152034,0.523214,SEKER
0.080082,0.133133,0.152139,0.543885,SEKER
0.080104,0.126684,0.152174,0.689525,SEKER
0.080117,0.134474,0.152195,0.58773,SEKER
0.080138,0.12935,0.15223,0.652373,SEKER
0.080155,0.126604,0.152258,0.708107,SEKER
0.080168,0.146291,0.152279,0.628148,SEKER
0.080181,0.131698,0.1523,0.752081,SEKER
0.080198,0.136387,0.152328,0.623055,SEKER
0.080223,0.129164,0.15237,0.612055,SEKER
0.080253,0.126507,0.152418,0.68314,SEKER
0.080253,0.134889,0.152418,0.561802,SEKER
0.080292,0.13089,0.152481,0.653431,SEKER
0.080305,0.138319,0.152502,0.497708,SEKER
0.080334,0.130549,0.152551,0.566552,SEKER
0.080381,0.129531,0.152628,0.706518,SEKER
0.080386,0.130267,0.152635,0.653066,SEKER
0.080433,0.136098,0.152712,0.580856,SEKER
0.08045,0.129724,0.15274,0.69606,SEKER
0.080458,0.148994,0.152753,0.541676,SEKER
0.080501,0.14013,0.152823,0.592813,SEKER
0.080514,0.133994,0.152844,0.534772,SEKER
0.080514,0.137543,0.152844,0.553613,SEKER
0.080518,0.133789,0.152851,0.564308,SEKER
0.080539,0.154358,0.152886,0.46274,SEKER
0.080552,0.138907,0.152907,0.670444,SEKER
0.080552,0.1389,0.152907,0.606435,SEKER
0.080565,0.136348,0.152928,0.543566,SEKER
0.080595,0.14245,0.152977,0.688281,SEKER
0.080621,0.139847,0.153019,0.623492,SEKER
0.080642,0.136631,0.153053,0.604099,SEKER
0.080672,0.130189,0.153102,0.69088,SEKER
0.080714,0.152512,0.153172,0.633893,SEKER
0.080723,0.133484,0.153186,0.614222,SEKER
0.080744,0.136766,0.153221,0.678987,SEKER
0.080761,0.129728,0.153249,0.723832,SEKER
0.08077,0.135601,0.153263,0.534475,SEKER
0.08077,0.140156,0.153263,0.774292,SEKER
0.080783,0.134728,0.153283,0.626627,SEKER
0.080791,0.142429,0.153297,0.52312,SEKER
0.0808,0.131106,0.153311,0.624058,SEKER
0.08089,0.130047,0.153458,0.636576,SEKER
0.080898,0.136982,0.153472,0.585967,SEKER
0.080902,0.139801,0.153479,0.652952,SEKER
0.080919,0.131988,0.153506,0.620482,SEKER
0.080971,0.13196,0.15359,0.657944,SEKER
0.080979,0.153458,0.153604,0.551281,SEKER
0.08103,0.13286,0.153688,0.541423,SEKER
0.08106,0.13043,0.153736,0.613864,SEKER
0.081077,0.127957,0.153764,0.659691,SEKER
0.081116,0.129662,0.153827,0.672096,SEKER
0.081129,0.134018,0.153848,0.613793,SEKER
0.081171,0.158011,0.153917,0.776079,SEKER
0.081197,0.137836,0.153959,0.5687,SEKER
0.081197,0.132249,0.153959,0.705386,SEKER
0.081231,0.13837,0.154015,0.622971,SEKER
0.081235,0.137318,0.154022,0.554413,SEKER
0.08124,0.13692,0.154029,0.594822,SEKER
0.081257,0.152653,0.154057,0.57861,SEKER
0.081265,0.144428,0.15407,0.531043,SEKER
0.081274,0.13231,0.154084,0.579968,SEKER
0.081278,0.137933,0.154091,0.648606,SEKER
0.081308,0.133856,0.15414,0.817395,SEKER
0.081419,0.148538,0.154321,0.683775,SEKER
0.08144,0.133923,0.154356,0.664167,SEKER
0.081487,0.137339,0.154432,0.698308,SEKER
0.081496,0.137581,0.154446,0.703976,SEKER
0.081509,0.145814,0.154467,0.527485,SEKER
0.08153,0.134854,0.154502,0.558156,SEKER
0.081534,0.130108,0.154509,0.752085,SEKER
0.081573,0.134741,0.154571,0.645005,SEKER
0.08159,0.132888,0.154599,0.680061,SEKER
0.08162,0.136303,0.154648,0.591511,SEKER
0.081765,0.137991,0.154884,0.559617,SEKER
